id,ifc_type,occupancy,design_phase,code_category,primary_responsibility
R703.12.1,Wall|Slab|Covering,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,assemblies_envelope,architect
R703.12.2,Wall|Slab|Covering,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,assemblies_envelope,architect
R703.12.3,Wall|Covering|Slab,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,assemblies_envelope,architect
R703.13,Covering|Wall,Residential (R)|Business (B)|Assembly (A)|Educational (E)|Mercantile (M),sd|dd|cd,finishes_materials,architect
R703.13.1,Covering|Wall,Residential (R)|Business (B)|Assembly (A),cd|ca,assemblies_envelope,architect
R703.14,Wall|Covering,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,finishes_materials,architect
R703.14.1,Wall|Covering,Residential (R)|Business (B)|Institutional (I)|Assembly (A)|Educational (E),dd|cd,finishes_materials,architect
R703.14.1.1,Wall|Covering,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,assemblies_envelope,architect
R703.14.1.1.1,Wall|Covering,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|High Hazard (H),cd|ca,finishes_materials,architect
R703.14.1.1.2,Covering|Wall|Window,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,assemblies_envelope,architect
R703.14.1.2,Wall|Covering,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),cd|ca,finishes_materials,architect
R703.14.2,Wall|Covering,Residential (R)|Business (B)|Assembly (A),sd|dd|cd,fire_resistance_smoke_protection,architect
R703.14.3,Wall|Covering|Roof|Slab,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),sd|dd|cd,finishes_materials,architect
R703.15,Wall|Covering,Residential (R)|Assembly (A)|Business (B)|Educational (E)|Mercantile (M),sd|dd|cd,assemblies_envelope,architect
R703.15.1,Wall|Covering,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,assemblies_envelope,architect
R703.15.2,Wall|Covering|Slab,Residential (R)|Business (B)|Assembly (A),sd|dd|cd,assemblies_envelope,architect
R703.16,Wall|Covering|Slab,Assembly (A)|Business (B)|Institutional (I)|Mercantile (M)|Residential (R),sd|dd|cd,assemblies_envelope,architect
R703.16.1,Wall|Covering,Residential (R)|Business (B)|Assembly (A),sd|dd|cd,assemblies_envelope,architect
R703.16.2,Wall|Covering|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),dd|cd,assemblies_envelope,architect
R703.17,Wall|Covering,Residential (R),sd|dd|cd,assemblies_envelope,architect
R703.18,Wall|Covering,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),dd|cd,finishes_materials,architect
R704,,,,none,none
R704.1,Covering|Wall|Slab,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,assemblies_envelope,architect
R704.2,Covering|Roof,Residential (R)|Business (B)|Assembly (A),sd|dd|cd,assemblies_envelope,architect
R704.2.1,Covering|Slab|Wall,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Residential (R),cd|ca,assemblies_envelope,architect
R704.2.2,Slab|Covering,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,finishes_materials,architect
R704.2.3,Covering|Slab|BuildingElementProxy,Residential (R)|Business (B)|Assembly (A),sd|dd|cd,finishes_materials,architect
R704.2.4,Covering|Slab,Residential (R)|Business (B)|Assembly (A),sd|dd|cd,finishes_materials,architect
R704.3,Covering|Slab|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,assemblies_envelope,architect
R704.3.1,Covering|Slab,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,assemblies_envelope,architect
R704.3.2,Covering|Slab|Roof,Residential (R)|Business (B)|Assembly (A),sd|dd|cd,assemblies_envelope,architect
R704.3.3,Covering|Slab|Roof,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,assemblies_envelope,architect
R704.3.4,Slab|Covering,Residential (R)|Assembly (A)|Business (B)|Educational (E),sd|dd|cd,assemblies_envelope,architect
R704.4,Covering|Roof,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|High Hazard (H),cd|ca,finishes_materials,architect
R704.4.1,Covering,Residential (R),cd|ca,finishes_materials,architect
R704.4.1.1,Covering|Roof,Residential (R)|Business (B)|Assembly (A),cd|ca,assemblies_envelope,architect
R704.4.1.2,Covering|Roof,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),cd,assemblies_envelope,architect
R705,,,,none,none
R705.1,Wall|Window|Covering,Assembly (A)|Business (B)|Educational (E)|Residential (R),sd|dd|cd,assemblies_envelope,architect
