id,ifc_type,occupancy,design_phase,code_category,primary_responsibility
M1503.6,BuildingElementProxy|Slab|Window,Residential (R),sd|dd|cd,mechanical_systems,mechanical_engineer
M1503.6.1,BuildingElementProxy|Door|Slab,Residential (R)|Assembly (A)|Business (B),sd|dd|cd,mechanical_systems,mechanical_engineer
M1503.6.2,MechanicalSystem|BuildingElementProxy,Residential (R)|Business (B)|Assembly (A)|Mercantile (M),sd|dd|cd,mechanical_systems,mechanical_engineer
M1504,,,,none,none
M1504.1,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,mechanical_systems,mechanical_engineer
M1504.2,BuildingElementProxy,Residential (R)|Business (B)|Educational (E)|Assembly (A),sd|dd|cd,mechanical_systems,mechanical_engineer
M1504.3,Wall|Window|Door|BuildingElementProxy,Residential (R)|Business (B)|Assembly (A),sd|dd|cd,mechanical_systems,mechanical_engineer
M1505,,,,none,none
M1505.1,MechanicalSystem,Residential (R)|Business (B)|Assembly (A)|Educational (E)|Institutional (I),sd|dd|cd,mechanical_systems,mechanical_engineer
M1505.2,Wall|Slab|Door,Residential (R),sd|dd|cd,mechanical_systems,mechanical_engineer
M1505.3,BuildingElementProxy,Residential (R)|Business (B)|Institutional (I)|Assembly (A),sd|dd|cd,mechanical_systems,mechanical_engineer
M1505.4,BuildingElementProxy,Residential (R)|Institutional (I)|Business (B),sd|dd|cd,mechanical_systems,mechanical_engineer
M1505.4.1,BuildingElementProxy,Residential (R),sd|dd|cd,mechanical_systems,mechanical_engineer
M1505.4.2,MechanicalSystem,Residential (R)|Assembly (A)|Educational (E)|Business (B)|Institutional (I),sd|dd|cd,mechanical_systems,mechanical_engineer
M1505.4.3,MechanicalSystem|BuildingElementProxy,Residential (R),sd|dd|cd,mechanical_systems,mechanical_engineer
M1505.5,BuildingElementProxy,Residential (R),sd|dd|cd,mechanical_systems,mechanical_engineer
