id,section,title,body
903.2,Section 903 Building Elements and Materials,Fire Partitions in Group R-3,Fire separation in Group R-3 occupancies shall be in accordance with Section 903.2.1.
903.2.1,Section 903 Building Elements and Materials,Separation Required,"Where the work area is in any attached dwelling unit in Group R-3 or any multiple single-family dwelling (townhouse), walls separating the dwelling units that are not continuous from the foundation to the underside of the roof sheathing shall be constructed to provide a continuous fire separation using construction materials consistent with the existing wall or complying with the requirements for new structures. Work shall be performed on the side of the dwelling unit wall that is part of the work area. Exception: Where alterations or repairs do not result in the removal of wall or ceiling finishes exposing the structure, walls are not required to be continuous through concealed floor spaces."
903.3,Section 903 Building Elements and Materials,Interior Finish,Interior finish in exits serving the work area shall comply with Section 802.4 between the highest floor on which there is a work area to the floor of exit discharge.
903.4,Section 903 Building Elements and Materials,Enhanced Classroom Acoustics,"In Group E occupancies, where the work area is a Level 3 alteration, enhanced classroom acoustics shall be provided in all classrooms with a volume of 20,000 cubic feet (565 m3) or less. Enhanced classroom acoustics shall comply with the reverberation time in Section 808 of ICC A117.1."
904,Chapter 9 Alterations—Level 3,Fire Protection,
904.1,Section 904 Fire Protection,Automatic Sprinkler Systems,An automatic sprinkler system shall be provided in accordance with Section 903 of the California Building and California Fire Codes.
904.2,Section 904 Fire Protection,Fire Alarm and Detection Systems,Fire alarm and detection shall be provided in accordance with Section 907 of the California Building Code as required for new construction in accordance with California Fire Code Sections 907 and 1103.7.
904.2.1,Section 904 Fire Protection,Systems Out of Service,Existing fire alarm and detection systems shall be maintained in accordance with Section 901.7 of the California Fire Code. Site fire protection during construction shall be in accordance with Chapter 33 of the California Building and California Fire Codes.
905,Chapter 9 Alterations—Level 3,Means of Egress,
905.1,Section 905 Means of Egress,General,The means of egress shall comply with the requirements of Section 804 except as specifically required in Sections 905.2 and 905.3.
905.2,Section 905 Means of Egress,Means-of-Egress Lighting,Means of egress from the highest work area floor to the floor of exit discharge shall be provided with artificial lighting within the exit enclosure in accordance with the requirements of the California Building Code.
905.3,Section 905 Means of Egress,Exit Signs,Means of egress from the highest work area floor to the floor of exit discharge shall be provided with exit signs in accordance with the requirements of the California Building Code.
905.4,Section 905 Means of Egress,Two-Way Communications Systems,"In buildings with elevator service, a two-way communication system shall be provided where required by Section 1009.8 of the California Building Code."
906,Chapter 9 Alterations—Level 3,Structural,
906.1,Section 906 Structural,General,"Where buildings are undergoing Level 3 alterations, the provisions of this section shall apply."
906.2,Section 906 Structural,Existing Structural Elements Resisting Lateral Loads,"Where work involves a substantial structural alteration, the lateral load-resisting system of the altered building shall be shown to satisfy the requirements of Section 1609 of the California Building Code and Section 304.3.2 of this code. Where the building is assigned to Seismic Design Category D or F, supports and attachments for nonstructural components required to serve any portion of the building with a use included in Risk Category IV shall comply with Section 1613 of the California Building Code or shall comply with ASCE 41 using an objective of Position Retention nonstructural performance with the BSE-1E earthquake hazard level. Exceptions: Buildings of Group R occupancy with not more than five dwelling or sleeping units used solely for residential purposes that are altered based on the conventional light-frame construction methods of the California Building Code or in compliance with the provisions of the California Residential Code. Where the intended alteration involves only the lowest story of a building, structural components of the lateral load resisting system above that story need not comply with this section."
906.3,Section 906 Structural,Seismic Design Category F,"Where the building is assigned to Seismic Design Category F, the lateral force-resisting system of the altered building shall meet the requirements of Section 1609 of the California Building Code and Section 304.3.2 of this code. Supports and attachments for nonstructural components serving any portion of the building with a use included in Risk Category IV shall comply with Section 1613 of the California Building Code or shall comply with ASCE 41 using an objective of Position Retention nonstructural performance with the BSE-1E earthquake hazard level."
906.4,Section 906 Structural,Anchorage for Concrete and Masonry Buildings,"For any building assigned to Seismic Design Category D, E or F with a structural system that includes concrete or reinforced masonry walls with a flexible roof diaphragm, the alteration shall comply with Section 304.3.2 by evaluation of the existing condition or by installation of wall anchors at the roof line of all subject buildings and at the floor lines of unreinforced masonry."
906.5,Section 906 Structural,Anchorage for Unreinforced Masonry Walls,"For any building assigned to Seismic Design Category C, D, E or F with a structural system that includes unreinforced masonry bearing walls, the alteration shall comply with Section 304.3.2 by evaluation of the existing condition or by installation of wall anchors at the roof line."
906.6,Section 906 Structural,Bracing for Unreinforced Masonry Parapets,"Parapets constructed of unreinforced masonry in buildings assigned to Seismic Design Category C, D, E or F shall comply with Section 304.3.2 by evaluation of the existing condition or by installation of parapet bracing."
906.7,Section 906 Structural,Anchorage of Unreinforced Masonry Partitions,"Where the building is assigned to Seismic Design Category C, D, E or F, unreinforced masonry partitions and nonstructural walls within the work area and adjacent to egress paths from the work area shall have their existing conditions evaluated or shall be anchored, removed or altered to resist out-of-plane seismic forces to comply with Section 304.3.2."
907,Chapter 9 Alterations—Level 3,Energy Conservation,
907.1,Section 907 Energy Conservation,Minimum Requirements,"Level 3 alterations to existing buildings or structures shall comply with applicable provisions of the California Energy Code (Part 6, Title 24, C.C.R)."
908,Chapter 9 Alterations—Level 3,Emergency Responder Communications Enhancement System Coverage,
908.1,Section 908 Emergency Responder Communications Enhancement System Coverage,Emergency Responder Communication Enhancement System Coverage,The existing building shall undergo an evaluation of the emergency responder communication signal strength and coverage area within the entire building in accordance with Sections 908.1.1 and 908.1.2. Exception: Where it is determined by the fire code official that the emergency responder communication enhancement system (ERCES) is not needed.
908.1.1,Section 908 Emergency Responder Communications Enhancement System Coverage,Evaluation,"The evaluation shall determine the current signal strength and coverage capabilities of the public safety communication systems utilized by the jurisdiction, measured at the exterior of the building."
908.1.2,Section 908 Emergency Responder Communications Enhancement System Coverage,Compliance,"The evaluation report shall be submitted for approval by the fire code official and the frequency license holder. Where the coverage area, signal strength or DAQ does not comply with Section 510 of the California Fire Code, the existing building shall be provided with ERCES coverage. The fire code official is authorized to establish the timeframe for such installation or modification."
