id,section,title,body
302,Chapter 3 Provisions for All Compliance Methods,General Provisions,
302.1,Section 302 General Provisions,Dangerous Conditions,The code official shall have the authority to require the elimination of conditions deemed dangerous.
302.1.1,Section 302 General Provisions,Dangerous Conditions,"[BSC] Regardless of the extent of structural or nonstructural damage, the code official shall have the authority to require the elimination of conditions deemed dangerous."
302.2,Section 302 General Provisions,Additional Codes,"Alterations, repairs, additions and changes of occupancy to, or relocation of, existing buildings and structures shall comply with the provisions for alterations, repairs, additions and changes of occupancy or relocation, respectively, in this code and the California Energy Code, California Fire Code, California Mechanical Code, California Plumbing Code, California Residential Code and California Electrical Code. Where provisions of the other codes conflict with provisions of this code, the provisions of this code shall take precedence."
302.2.1,Section 302 General Provisions,Additional Codes in Health Care,"In existing Group I-2 occupancies, ambulatory health care facilities, outpatient clinics and hyperbaric facilities, alterations, repairs, additions and changes of occupancy to, or relocation of, existing buildings and structures shall also comply with NFPA 99."
302.3,Section 302 General Provisions,Existing Materials,Materials already in use in a building in compliance with requirements or approvals in effect at the time of their erection or installation shall be permitted to remain in use unless determined by the code official to be unsafe.
302.4,Section 302 General Provisions,New and Replacement Materials,"Except as otherwise required or permitted by this code, materials permitted by the applicable code for new construction shall be used. Like materials shall be permitted for repairs and alterations, provided that unsafe conditions are not created. Hazardous materials shall not be used where the code for new construction would not permit their use in buildings of similar occupancy, purpose and location. [HCD 1] Local ordinances or regulations shall permit the replacement, retention and extension of original materials, and the use of original methods of construction, for any building or accessory structure, provided such building or structure complied with the building code provisions in effect at the time of original construction and the building or accessory structure does not become or continue to be a substandard building. For additional information, see Health and Safety Code Sections 17912, 17920.3, 17922(d), 17922.3, 17958.8 and 17958.9.Exception: No replacement residential garage door shall be installed to connect the replacement door to an existing residential automatic garage door opener that does not have a battery backup function designed to keep the garage door operational without interruption during an electrical outage. See Health and Safety Code Section 19892."
302.4.1,Section 302 General Provisions,New Structural Members and Connections,"New structural members and connections shall comply with the detailing provisions of the California Building Code for new buildings of similar structure, purpose and location.Exception: Where alternative design criteria are specifically permitted."
302.5,Section 302 General Provisions,Occupancy and Use,"Where determining the appropriate application of the referenced sections of this code, the occupancy and use of a building shall be determined in accordance with Chapter 3 of the California Building Code."
303,Chapter 3 Provisions for All Compliance Methods,Storm Shelters,
303.1,Section 303 Storm Shelters,General,"This section applies to the design and construction of storm shelters for the purpose of providing protection during tornadoes, hurricanes and other severe windstorms."
303.1.1,Section 303 Storm Shelters,Construction,"Storm shelters shall be constructed in accordance with Section 423 of the California Building Code and ICC 500 and shall be designated as hurricane shelters, tornado shelters or combined hurricane and tornado shelters.Exception: Storm shelters added to critical emergency operations facilities or Group E occupancies are not required to comply with the travel distance in Section 423.4.2 or 423.5.2 of the California Building Code."
303.2,Section 303 Storm Shelters,Addition to a Group E Occupancy,"Where an addition is added to an existing Group E occupancy located in an area where the shelter design wind speed for tornadoes is 250 mph (402.3 km/h) in accordance with Figure 304.2(1) of ICC 500 and the occupant load in the addition is 50 or more, the addition shall have a storm shelter constructed in accordance with ICC 500. Exceptions:Group E day care facilities.Group E occupancies accessory to places of religious worship.Additions meeting the requirements for shelter design in ICC 500."
303.2.1,Section 303 Storm Shelters,Design Occupant Capacity,"The required design occupant capacity of the storm shelter shall include all buildings on the site, and shall be the total occupant load of the classrooms, vocational rooms and offices in the Group E occupancy. Exceptions:Where an addition is being added on an existing Group E site, and where the addition is not of sufficient size to accommodate the required occupant capacity of the storm shelter for all of the buildings on-site, the storm shelter shall at a minimum accommodate the required capacity for the addition.Where approved by the code official, the required design occupant capacity of the shelter shall be permitted to be reduced by the design occupant capacity of any existing storm shelters on the site."
303.3,Section 303 Storm Shelters,Occupancy Classification,The occupancy classification for storm shelters shall be determined in accordance with Section 423.3 of the California Building Code.
304,Chapter 3 Provisions for All Compliance Methods,Structural Design Loads and Evaluation and Design Procedures,
304.1,Section 304 Structural Design Loads and Evaluation and Design Procedures,Live Loads,"Where an addition or alteration does not result in increased design live load, existing gravity load-carrying structural elements shall be permitted to be evaluated and designed for live loads approved prior to the addition or alteration. If the approved live load is less than that required by Section 1607 of the California Building Code, the area designated for the nonconforming live load shall be posted with placards of approved design indicating the approved live load. Where the addition or alteration results in increased design live load, the live load required by Section 1607 of the California Building Code shall be used."
304.2,Section 304 Structural Design Loads and Evaluation and Design Procedures,Snow Loads on Adjacent Buildings,"Where an alteration or addition changes the potential snow drift effects on an adjacent building, the code official is authorized to enforce Section 7.12 of ASCE 7."
304.3,Section 304 Structural Design Loads and Evaluation and Design Procedures,Seismic Evaluation and Design Procedures,"Where required, seismic evaluation or design shall comply with the procedures and criteria in this section, regardless of which compliance method is used. The scope of the required evaluation or design shall be as indicated in applicable provisions of Chapters 4 through 11."
304.3.1,Section 304 Structural Design Loads and Evaluation and Design Procedures,Full Seismic Criteria,"Where required, seismic evaluation or design shall comply with one of the following methodologies, which shall not be applied in combination with each other: Section 1613 of the California Building Code. Where the existing seismic force-resisting system is a type that can be designated as ""Ordinary,"" values of R, Ω0 and Cd used for analysis in accordance with Chapter 16 of the California Building Code shall be those specified for structural systems classified as ""Ordinary"" in accordance with Table 12.2-1 of ASCE 7, unless it can be demonstrated that the structural system will provide performance equivalent to that of a ""Detailed,"" ""Intermediate"" or ""Special"" system. ASCE 41, using a Tier 3 procedure and both levels of the two-level performance objective in Table 304.3.1 for the applicable risk category. [BS] TABLE 304.3.1 PERFORMANCE OBJECTIVES FOR USE IN ASCE 41 FOR COMPLIANCE WITH FULL SEISMIC CRITERIA RISK CATEGORY (Based on IBC Table 1604.5) STRUCTURAL PERFORMANCE LEVEL FOR USE WITH BSE-1N EARTHQUAKE HAZARD LEVEL STRUCTURAL PERFORMANCE LEVEL FOR USE WITH BSE-2N EARTHQUAKE HAZARD LEVEL I Life Safety (S-3) Collapse Prevention (S-5) II Life Safety (S-3) Collapse Prevention (S-5) III Damage Control (S-2) Limited Safety (S-4) IV Immediate Occupancy (S-1) Life Safety (S-3)"
304.3.2,Section 304 Structural Design Loads and Evaluation and Design Procedures,Reduced Seismic Criteria,"Where required, seismic evaluation or design shall comply with one of the following methodologies, which shall not be applied in combination with each other: Section 1613 of the California Building Code using 75 percent of the prescribed forces. Values of R, Ω0 and Cd used for analysis shall be as specified in Section 304.3.1 of this code. Applicable chapters of Appendix A of this code, for structures or portions of structures specified in Items 2.1 through 2.4 subject to the limitations of the respective chapter. Chapter A1 for unreinforced masonry bearing wall buildings assigned to Risk Category I or II. Chapter A2 for the wall anchorage system in reinforced concrete and reinforced masonry wall buildings with flexible diaphragms assigned to Risk Category I or II. Chapter A3 for cripple walls and sill plate anchorage in residential buildings of light-frame wood construction assigned to Risk Category I or II. Chapter A4 for soft, weak or open-front wall conditions in multiple-unit residential buildings of wood construction assigned to Risk Category I or II. ASCE 41, using the performance objective in Table 304.3.2 for the applicable risk category. [BS] TABLE 304.3.2 PERFORMANCE OBJECTIVES FOR USE IN ASCE 41 FOR COMPLIANCE WITH REDUCED CRITERIA FORCES RISK CATEGORY (Based on IBC Table 1604.5) STRUCTURAL PERFORMANCE LEVEL FOR USE WITH BSE-1E EARTHQUAKE HAZARD LEVEL STRUCTURAL PERFORMANCE LEVEL FOR USE WITH BSE-2E EARTHQUAKE HAZARD LEVEL I Life Safety (S-3). See Note a Collapse Prevention (S-5) II Life Safety (S-3). See Note a Collapse Prevention (S-5) III Damage Control (S-2). See Note a Limited Safety (S-4). See Note b IV Immediate Occupancy (S-1) Life Safety (S-3). See Note c For Risk Categories I, II and III, the Tier 1 and Tier 2 procedures need not be considered for the BSE-1E earthquake hazard level. For Risk Category III, the Tier 1 screening checklists shall be based on the Collapse Prevention, except that checklist statements using the Quick Check provisions shall be based on MS-factors that are the average of the values for Collapse Prevention and Life Safety. For Risk Category IV, the Tier 1 screening checklists shall be based on Collapse Prevention, except that checklist statements using the Quick Check provisions shall be based on MS-factors for Life Safety."
304.3.3,Section 304 Structural Design Loads and Evaluation and Design Procedures,"Criteria for Incidental and Minor Structural Alteration, Additions, or Repairs of Pre-1973 Code Buildings","[OSHPD 1R, 2, 4 &amp; 5] Provisions of this section shall apply to hospital buildings which were originally designed to pre-1973 building codes, and had no major structural alterations, additions or repairs using 1973 California Building Standards Code or later editions with an OSHPD permit. Nonstructural components. Component importance factor, Ip, shall be permitted to be 1.0. Exception: Components required for life safety purposes after an earthquake, including emergency, standby or alternative power systems, mechanical smoke removal systems, fire protection sprinkler systems, fire alarm control panels and egress stairways shall have a component importance factor (Ip) of 1.5."
305,Chapter 3 Provisions for All Compliance Methods,In-Situ Load Tests,
305.1,Section 305 In-Situ Load Tests,General,"Where used, in-situ load tests shall be conducted in accordance with Section 1708 of the California Building Code."
306,Chapter 3 Provisions for All Compliance Methods,Accessibility for Existing Buildings,"[DSA-AC] Public buildings, public accommodations, commercial facilities and public housing regulated by the Division of the State Architect-Access Compliance in Title 24, Part 2, California Building Code, Chapter 1, Section 1.9.1 shall comply with Title 24, Part 2, California Building Code, Chapter 11B.[HCD 1-AC] Accessibility requirements for covered multifamily dwellings, as defined in Chapter 2 of the California Building Code, are promulgated under HCD authority and are located in Chapter 11A of the California Building Code."
307,Chapter 3 Provisions for All Compliance Methods,Smoke Alarms,
307.1,Section 307 Smoke Alarms,Smoke Alarms,"Where an alteration, addition, change of occupancy or relocation of a building is made to an existing building or structure of a Group R and I-1 occupancy, the existing building shall be provided with smoke alarms in accordance with the California Fire Code or Section R310 of the California Residential Code. Exception: Work classified as Level 1 Alterations in accordance with Chapter 7."
308,Chapter 3 Provisions for All Compliance Methods,Carbon Monoxide Detection,
308.1,Section 308 Carbon Monoxide Detection,Carbon Monoxide Detection,"Where an addition, alteration, change of occupancy or relocation of a building is made to an existing building, the existing building shall be provided with carbon monoxide detection in accordance with the California Fire Code or Section R311 of the California Residential Code."
308.2,Section 308 Carbon Monoxide Detection,Carbon Monoxide Alarms in Existing Portions of a Building,"[HCD 1 &amp; HCD 2] Pursuant to Health and Safety Code Section 17926, carbon monoxide detection shall be provided in all existing Group R buildings, as required in Section 915 of the California Building Code or Section R315 of the California Residential Code, as applicable."
308.2.1,Section 308 Carbon Monoxide Detection,Carbon Monoxide Detection in Existing Group E Occupancy Buildings,"Where the new addition includes any of the conditions identified in the California Fire Code Sections 915.1.2 through 915.1.6, carbon monoxide detection shall be installed in accordance with Section 915 of the California Fire Code. No person shall install, market, distribute, offer for sale, or sell any carbon monoxide device in the State of California unless the device and instructions have been approved and listed by the Office of the State Fire Marshal."
309,Chapter 3 Provisions for All Compliance Methods,Additions and Replacements of Exterior Wall Coverings and Exterior Wall Envelopes,
309.1,Section 309 Additions and Replacements of Exterior Wall Coverings and Exterior Wall Envelopes,General,"The provisions of Section 309 apply to all alterations, repairs, additions, relocations of structures and changes of occupancy regardless of compliance method."
309.2,Section 309 Additions and Replacements of Exterior Wall Coverings and Exterior Wall Envelopes,Additions and Replacements,"Where an exterior wall covering or exterior wall envelope is added or replaced, the materials and methods used shall comply with the requirements for new construction in Chapter 14 and Chapter 26 of the California Building Code if the added or replaced exterior wall covering or exterior wall envelope involves two or more contiguous stories and comprises more than 15 percent of the total wall area on any side of the building."
309.2.1,Section 309 Additions and Replacements of Exterior Wall Coverings and Exterior Wall Envelopes,Automatic Sprinkler Systems,Combustible exterior wall covering or combustible exterior wall envelopes shall not be added to an existing high-rise building that is not protected throughout with an automatic sprinkler system.Exceptions:Where such material is located on a single story and is less than 15 percent of the wall area on any side of the building.Water-resistive barriers installed in accordance with Section 1402.6 of the California Building Code.
310,Chapter 3 Provisions for All Compliance Methods,"[OSHPD 1R, 2 and 5]—Services/Systems and Utilities",
310.1,"Section 310 [OSHPD 1R, 2 and 5]—Services/Systems and Utilities",Services/Systems and Utilities,"Services/systems and utilities shall only originate in, pass through or under structures which are under the jurisdiction of the Office of Statewide Hospital Planning and Development (OSHPD)."
311,Chapter 3 Provisions for All Compliance Methods,"[OSHPD 1R, 2 and 5]—Means of Egress",
311.1,"Section 311 [OSHPD 1R, 2 and 5]—Means of Egress",General,"Means of egress through existing buildings shall be in accordance with the California Building Code, except as modified in this section."
311.1.1,"Section 311 [OSHPD 1R, 2 and 5]—Means of Egress",Jurisdiction,Means of egress shall only pass through buildings that are under the jurisdiction of the Office of Statewide Hospital Planning and Development (OSHPD).
312,Chapter 3 Provisions for All Compliance Methods,[OSHPD 1R]—Hospital SPC and Freestanding Buildings Removed From General Acute Care Service Remaining Under the Jurisdiction of OSHPD,
312.1,Section 312 [OSHPD 1R]—Hospital SPC and Freestanding Buildings Removed From General Acute Care Service Remaining Under the Jurisdiction of OSHPD,General,"The provisions of this section shall apply to hospital SPC and freestanding buildings that have been removed from Acute Care Service in accordance with California Existing Building Code Section 312A but remain under the jurisdiction of the Office of Statewide Hospital Planning and Development (OSHPD). These buildings may house various occupancies, uses and functions in accordance with this section. The requirements for those various occupancies, uses and functions shall be in accordance with the provisions of the California Building Standards Code, specific to each. The designation OSHPD 1R shall be limited to provisions applicable to the overall hospital SPC or freestanding building."
312.1.1,Section 312 [OSHPD 1R]—Hospital SPC and Freestanding Buildings Removed From General Acute Care Service Remaining Under the Jurisdiction of OSHPD,Non-General Acute Care Hospital (Non-GACH) SPC Buildings,Non-GACH SPC buildings shall conform to the requirements of Section 1.10.1 [OSHPD 1R].
312.1.2,Section 312 [OSHPD 1R]—Hospital SPC and Freestanding Buildings Removed From General Acute Care Service Remaining Under the Jurisdiction of OSHPD,Freestanding Buildings,"Application and enforcement of freestanding buildings removed from general acute care services but remaining under OSHPD jurisdiction shall be in accordance with Section 1.10.1 [OSHPD 1R].Freestanding hospital-owned clinics shall be permitted to be under the jurisdiction of OSHPD in accordance with the California Administrative Code Sections 7-2104, 7-2105 and 7-2106."
312.1.3,Section 312 [OSHPD 1R]—Hospital SPC and Freestanding Buildings Removed From General Acute Care Service Remaining Under the Jurisdiction of OSHPD,Non-General Acute Care Building (Non-GACH SPC Building) Access,"All access points into hospital SPC buildings removed from general acute care service shall prominently display signage at each access point stating ""NO GENERAL ACUTE CARE SERVICES BEYOND THIS POINT."""
freestanding_,Section 312 [OSHPD 1R]—Hospital SPC and Freestanding Buildings Removed From General Acute Care Service Remaining Under the Jurisdiction of OSHPD,Freestanding,"Refer to Part 1, California Administrative Code, Chapter 7."
spc_building_,Section 312 [OSHPD 1R]—Hospital SPC and Freestanding Buildings Removed From General Acute Care Service Remaining Under the Jurisdiction of OSHPD,SPC Building,"Refer to Part 2, California Building Code, Chapter 2."
312.3.1,Section 312 [OSHPD 1R]—Hospital SPC and Freestanding Buildings Removed From General Acute Care Service Remaining Under the Jurisdiction of OSHPD,Freestanding Buildings Containing Qualifying Nonacute Care Services,"In order for a freestanding building, as defined in the California Administrative Code, Section 7-111, that is removed from general acute care service, to remain under OSHPD jurisdiction, it shall contain one or more qualifying nonacute care services. Qualifying nonacute care services include: Services considered ""Outpatient Clinical Services"" as defined in H&amp;SC §129730(a): Administrative space that directly supports hospital operations Central sterile supply Storage Morgue and autopsy facilities Employee dressing rooms and lockers Janitorial and housekeeping facilities Laundry Outpatient portions of the following services (with no more than 25 percent in-patient use), including but not limited to: Surgical Chronic dialysis Psychiatry Rehabilitation, occupational therapy or physical therapy Maternity Dentistry Chemical dependency Services that duplicate Basic Services, as defined in H&amp;SC §1250, or services that are provided as part of a Basic Service, but are not required for facility licensure (with no more than 25 percent in-patient use). Chemical dependency recovery services. All hospital support services listed in Section 312.3.1 Item a that are located in an SPC building at the time general acute care services are removed may remain, provided the California Department of Public Health certifies to the Office that it has received and approved a plan that demonstrates how the health facility will continue to provide all basic services in the event of any emergency when the SPC building may no longer remain functional. This certification shall be submitted by the hospital to the Office prior to approval of the application to remove the SPC building from general acute care service."
312.3.2,Section 312 [OSHPD 1R]—Hospital SPC and Freestanding Buildings Removed From General Acute Care Service Remaining Under the Jurisdiction of OSHPD,SPC Non-GACH Buildings Containing Nonacute Care Services Under Existing License,"The services listed in Section 312.3.2 shall be permitted as follows:Existing approved nonacute care services shall be permitted to remain. The enforcement agency shall be permitted to require evidence that the existing occupancies and services were in compliance at the time they were located in the SPC building. All hospital support services listed in Section 312.3, Item a that are remaining in the SPC building removed from general acute care service shall be in excess of the minimum requirements for licensure and operation of the general acute care hospital. Prior approval by the California Department of Public Health shall be obtained by the hospital to maintain these services in the SPC building removed from acute care service.New nonacute care services listed in Section 312.3.1, Item a shall be permitted, provided they are in excess of the minimum services required for licensure and operation of the general acute care hospital.New nonacute care services listed in Section 312.3.1, Item b shall be permitted. These services require compliance with the current functional requirements for that service as defined in California Building Code, Section 1224.39, subject to the provisions of Section 506.1.New nonacute care services listed in Section 312.3.1, Item c shall be permitted provided they are in excess of the minimum services required for licensure and operation of the general acute care hospital. If patients are served by this service, it must meet the current functional requirements for that service as defined in California Building Code, Section 1224.39, subject to the provisions of Section 506.1."
312.3.3,Section 312 [OSHPD 1R]—Hospital SPC and Freestanding Buildings Removed From General Acute Care Service Remaining Under the Jurisdiction of OSHPD,SPC Non-GACH Buildings Containing a Change of Licensed Nursing Services Under Existing License,"A change of service or function for all, or a portion, of the SPC building removed from general acute care service requires compliance with the current functional requirements for that service as defined in California Building Code, Section 1224, subject to the provisions of Section 506.1."
312.3.3.1,Section 312 [OSHPD 1R]—Hospital SPC and Freestanding Buildings Removed From General Acute Care Service Remaining Under the Jurisdiction of OSHPD,Intermediate Care and/or Skilled Nursing Services,"When general acute care services are removed from an SPC building which is intended to be used for separate and distinct intermediate care and/or skilled nursing services, and the new services will be licensed under the existing license of the general acute care hospital, these new services shall comply with current functional requirements as defined in California Building Code, Section 1224.38 and/or 1224.40, and Section 310A.1.1.1.5 of this code for a nonconforming hospital building."
312.3.3.2,Section 312 [OSHPD 1R]—Hospital SPC and Freestanding Buildings Removed From General Acute Care Service Remaining Under the Jurisdiction of OSHPD,Psychiatric Nursing Service,"When general acute care services are removed from an SPC building which is intended to be used for separate and distinct psychiatric nursing services, and the new services will be licensed under the existing license of the general acute care hospital, these new services shall comply with current functional requirements for that service as defined in California Building Code, Section 1228, and Section 310A.1.1.1.5 of this code for a nonconforming hospital building."
312.3.4,Section 312 [OSHPD 1R]—Hospital SPC and Freestanding Buildings Removed From General Acute Care Service Remaining Under the Jurisdiction of OSHPD,SPC Non-GACH Buildings Containing Other Occupancies and/or Uses,"Other occupancies and/or uses shall comply with the occupancy/use requirements of the California Building Standards Code for that occupancy or use. Subject to the approval of the building official, the use or occupancy of existing buildings is allowed to be occupied for purposes in other groups, or within the same group, provided the new or proposed use is less hazardous, based on life and fire risk, than the existing use."
312.3.5,Section 312 [OSHPD 1R]—Hospital SPC and Freestanding Buildings Removed From General Acute Care Service Remaining Under the Jurisdiction of OSHPD,Vacant Space,"Spaces vacated through the removal of general acute care services that are intended to remain vacant must be in conformance with California Building Code, Section 116.1. The hospital shall submit a project to the Office to demonstrate remediation of potential unsafe and insanitary conditions."
312.3.6,Section 312 [OSHPD 1R]—Hospital SPC and Freestanding Buildings Removed From General Acute Care Service Remaining Under the Jurisdiction of OSHPD,Chemical Dependency Recovery Services,Chemical dependency recovery services shall be permitted to be provided within a hospital building that has been removed from general acute care use.
313,Chapter 3 Provisions for All Compliance Methods,[SFM]—Existing Group R-1 and Group R-2 Occupancies,
313.1,Section 313 [SFM]—Existing Group R-1 and Group R-2 Occupancies,Scope,"The provisions of this section are intended to maintain or increase the current degree of public safety, health and general welfare in existing buildings classified as Group R Occupancies."
313.1.1,Section 313 [SFM]—Existing Group R-1 and Group R-2 Occupancies,Application,"In accordance with Health and Safety Code Section 13143.2, the provisions of Sections 313.2 through 313.12 shall only apply to multiple-story structures existing on January 1, 1975, let for human habitation, including, and limited to, apartment houses, hotels and motels wherein rooms used for sleeping are let above the ground floor."
313.2,Section 313 [SFM]—Existing Group R-1 and Group R-2 Occupancies,Number of Exits,"Every apartment and every other sleeping room shall have access to not less than two exits when the occupant load is 10 or more (exits need not be directly from the apartment or sleeping room). A fire escape as specified herein may be used as one required exit.Subject to approval of the authority having jurisdiction, a ladder device as specified herein may be used in lieu of a fire escape when the construction feature or the location of the building on the property cause the installation of a fire escape to be impractical."
313.3,Section 313 [SFM]—Existing Group R-1 and Group R-2 Occupancies,Stair Construction,All stairs shall have a minimum run of 9 inches (229 mm) and a maximum rise of 8 inches (203 mm) and a minimum width exclusive of handrails of 30 inches (762 mm). Every stairway shall have at least one handrail. A landing having a minimum horizontal dimension of 30 inches (762 mm) shall be provided at each point of access to the stairway.
313.4,Section 313 [SFM]—Existing Group R-1 and Group R-2 Occupancies,Interior Stairways,"Every interior stairway shall be enclosed with walls of not less than 1-hour fire-resistive construction. Where existing partitions form part of a stairwell enclosure, wood lath and plaster in good condition will be acceptable in lieu of 1-hour fire-resistive construction. Doors to such enclosures shall be protected by a self-closing door equivalent to a solid wood door with a thickness of not less than 13/4 inches (44.5 mm).Enclosures shall include all landings between flights and any corridors, passageways or public rooms necessary for continuous exit to the exterior of the buildings. The stairway need not be enclosed in a continuous shaft if cut off at each story by the fire-resistive construction required by this subsection for stairwell enclosures. Enclosures shall not be required if an automatic sprinkler system is provided for all portions of the building except bedrooms, apartments and rooms accessory thereto. Interior stairs and vertical openings need not be enclosed in two-story buildings."
