id,section,reference,title,depth,body
4.402,Section 402 Covered Mall and Open Mall Buildings,402.4.1.2,402.4.1.2 Anchor Buildings,4,"The building area and building height of any anchor building shall be based on the type of construction as required by Section 503 as modified by Sections 504 and 506.Exception: The building area of any anchor building shall not be limited provided that the anchor building is not more than three stories above grade plane, and is of Type I, II, III or IV construction."
4.402,Section 402 Covered Mall and Open Mall Buildings,402.4.1.3,402.4.1.3 Parking Garage,4,"The building area and building height of any parking garage shall be based on the type of construction as required by Sections 406.5 and 406.6, respectively."
4.402,Section 402 Covered Mall and Open Mall Buildings,402.4.2,402.4.2 Fire-Resistance-Rated Separation,3,Fire-resistance-rated separation is not required between tenant spaces and the mall. Fire-resistance-rated separation is not required between a food court and adjacent tenant spaces or the mall.
4.402,Section 402 Covered Mall and Open Mall Buildings,402.4.2.1,402.4.2.1 Tenant Separations,4,Each tenant space shall be separated from other tenant spaces by a fire partition complying with Section 708. A tenant separation wall is not required between any tenant space and the mall.
4.402,Section 402 Covered Mall and Open Mall Buildings,402.4.2.2,402.4.2.2 Anchor Building Separation,4,An anchor building shall be separated from the covered or open mall building by fire walls complying with Section 706.Exceptions: Anchor buildings of not more than three stories above grade plane that have an occupancy classification the same as that permitted for tenants of the mall building shall be separated by 2-hour fire-resistance-rated fire barriers complying with Section 707.The exterior walls of anchor buildings separated from an open mall building by an open mall shall comply with Table 705.5.
4.402,Section 402 Covered Mall and Open Mall Buildings,402.4.2.2.1,402.4.2.2.1 Openings Between Anchor Building and Mall,5,"Except for the separation between Group R-1 sleeping units and the mall, openings between anchor buildings of Type IA, IB, IIA or IIB construction and the mall need not be protected."
4.402,Section 402 Covered Mall and Open Mall Buildings,402.4.2.3,402.4.2.3 Parking Garages,4,"An attached garage for the storage of passenger vehicles having a capacity of not more than nine persons and open parking garages shall be considered as a separate building where it is separated from the covered or open mall building or anchor building by not less than 2-hour fire barriers constructed in accordance with Section 707 or horizontal assemblies constructed in accordance with Section 711, or both.Parking garages, which are separated from covered mall buildings, open mall buildings or anchor buildings, shall comply with the provisions of Table 705.5.Pedestrian walkways and tunnels that connect garages to mall buildings or anchor buildings shall be constructed in accordance with Section 3104."
4.402,Section 402 Covered Mall and Open Mall Buildings,402.4.3,402.4.3 Open Mall Construction,3,"Floor assemblies in, and roof assemblies over, the open mall of an open mall building shall be open to the atmosphere for not less than 20 feet (6096 mm), measured perpendicular from the face of the tenant spaces on the lowest level, from edge of balcony to edge of balcony on upper floors and from edge of roof line to edge of roof line. The openings within, or the unroofed area of, an open mall shall extend from the lowest/grade level of the open mall through the entire roof assembly. Balconies on upper levels of the mall shall not project into the required width of the opening."
4.402,Section 402 Covered Mall and Open Mall Buildings,402.4.3.1,402.4.3.1 Pedestrian Walkways,4,Pedestrian walkways connecting balconies in an open mall shall be located not less than 20 feet (6096 mm) from any other pedestrian walkway.
4.402,Section 402 Covered Mall and Open Mall Buildings,402.5,[F]  402.5 Automatic Sprinkler System,2,"Covered and open mall buildings and buildings connected shall be equipped throughout with an automatic sprinkler system in accordance with Section 903.3.1.1, which shall comply with all of the following:The automatic sprinkler system shall be complete and operative throughout occupied space in the mall building prior to occupancy of any of the tenant spaces. Unoccupied tenant spaces shall be similarly protected unless provided with approved alternative protection.Sprinkler protection for the mall of a covered mall building shall be independent from that provided for tenant spaces or anchor buildings.Sprinkler protection for the tenant spaces of an open mall building shall be independent from that provided for anchor buildings.Sprinkler protection shall be provided beneath exterior circulation balconies located adjacent to an open mall.Where tenant spaces are supplied by the same system, they shall be independently controlled.Exception: An automatic sprinkler system shall not be required in spaces or areas of open parking garages separated from the covered or open mall building in accordance with Section 402.4.2.3 and constructed in accordance with Section 406.5."
4.402,Section 402 Covered Mall and Open Mall Buildings,402.6,402.6 Interior Finishes and Features,2,Interior finishes within the mall and installations within the mall shall comply with Sections 402.6.1 through 402.6.4.
4.402,Section 402 Covered Mall and Open Mall Buildings,402.6.1,402.6.1 Interior Finish,3,Interior wall and ceiling finishes within the mall of a covered mall building and within the exits of covered or open mall buildings shall have a minimum flame spread index and smoke-developed index of Class B in accordance with Chapter 8. Interior floor finishes shall meet the requirements of Section 804.
4.402,Section 402 Covered Mall and Open Mall Buildings,402.6.2,402.6.2 Kiosks,3,Kiosks and similar structures (temporary or permanent) located within the mall of a covered mall building or within the perimeter line of an open mall building shall meet the following requirements: Combustible kiosks or other structures shall not be located within a covered or open mall unless constructed of any of the following materials: Fire-retardant-treated wood complying with Section 2303.2. Foam plastics having a maximum heat release rate not greater than 100 kW (105 Btu/h) when tested in accordance with the exhibit booth protocol in UL 1975 or when tested in accordance with NFPA 289 using the 20 kW ignition source. Aluminum composite material (ACM) meeting the requirements of Class A interior finish in accordance with Chapter 8 when tested as an assembly in the maximum thickness intended. Kiosks or similar structures located within the mall shall be provided with approved automatic sprinkler system and detection devices. The horizontal separation between kiosks or groupings thereof and other structures within the mall shall be not less than 20 feet (6096 mm). Each kiosk or similar structure or groupings thereof shall have an area not greater than 300 square feet (28 m2).
4.402,Section 402 Covered Mall and Open Mall Buildings,402.6.3,402.6.3 Play Structures,3,"Play structures located within a mall building or within the perimeter line of an open mall building shall comply with Section 424. The horizontal separation between play structures, kiosks and similar structures within the mall shall be not less than 20 feet (6096 mm)."
4.402,Section 402 Covered Mall and Open Mall Buildings,402.6.4,402.6.4 Plastic Signs,3,Plastic signs affixed to the storefront of any tenant space facing a mall or open mall shall be limited as specified in Sections 402.6.4.1 through 402.6.4.5.
4.402,Section 402 Covered Mall and Open Mall Buildings,402.6.4.1,402.6.4.1 Area,4,Plastic signs shall be not more than 20 percent of the wall area facing the mall.
4.402,Section 402 Covered Mall and Open Mall Buildings,402.6.4.2,402.6.4.2 Height and Width,4,"Plastic signs shall be not greater than 36 inches (914 mm) in height, except that where the sign is vertical, the height shall be not greater than 96 inches (2438 mm) and the width shall be not greater than 36 inches (914 mm)."
4.402,Section 402 Covered Mall and Open Mall Buildings,402.6.4.3,402.6.4.3 Location,4,Plastic signs shall be located not less than 18 inches (457 mm) from adjacent tenants.
4.402,Section 402 Covered Mall and Open Mall Buildings,402.6.4.4,402.6.4.4 Plastics Other Than Foam Plastics,4,"Plastics other than foam plastics used in signs shall be light-transmitting plastics complying with Section 2606.4 or shall have a self-ignition temperature of 650°F (343°C) or greater when tested in accordance with ASTM D1929, and a flame spread index not greater than 75 and smoke-developed index not greater than 450 when tested in the manner intended for use in accordance with ASTM E84 or UL 723 or meet the acceptance criteria of Section 803.1.1.1 when tested in accordance with NFPA 286."
4.402,Section 402 Covered Mall and Open Mall Buildings,402.6.4.4.1,402.6.4.4.1 Encasement,5,Edges and backs of plastic signs in the mall shall be fully encased in metal.
4.402,Section 402 Covered Mall and Open Mall Buildings,402.6.4.5,402.6.4.5 Foam Plastics,4,"Foam plastics used in signs shall have flame-retardant characteristics such that the sign has a maximum heat-release rate of 150 kilowatts when tested in accordance with UL 1975 or when tested in accordance with NFPA 289 using the 20 kW ignition source, and the foam plastics shall have the physical characteristics specified in this section. Foam plastics used in signs installed in accordance with Section 402.6.4 shall not be required to comply with the flame spread and smoke-developed indices specified in Section 2603.3."
4.402,Section 402 Covered Mall and Open Mall Buildings,402.6.4.5.1,402.6.4.5.1 Density,5,The density of foam plastics used in signs shall be not less than 20 pounds per cubic foot (pcf) (320 kg/m3).
4.402,Section 402 Covered Mall and Open Mall Buildings,402.6.4.5.2,402.6.4.5.2 Thickness,5,The thickness of foam plastic signs shall not be greater than 1/2 inch (12.7 mm).
4.402,Section 402 Covered Mall and Open Mall Buildings,402.7,[F]  402.7 Emergency Systems,2,"Covered and open mall buildings, anchor buildings and associated parking garages shall be provided with emergency systems complying with Sections 402.7.1 through 402.7.5."
4.402,Section 402 Covered Mall and Open Mall Buildings,402.7.1,[F]  402.7.1 Standpipe System,3,Covered and open mall buildings shall be equipped throughout with a standpipe system as required by Section 905.3.3.
4.402,Section 402 Covered Mall and Open Mall Buildings,402.7.2,[F]  402.7.2 Smoke Control,3,Atriums connecting three or more stories in a covered mall building shall be provided with a smoke control system in accordance with Section 909.
4.402,Section 402 Covered Mall and Open Mall Buildings,402.7.3,[F]  402.7.3 Emergency Power,3,"Covered mall buildings greater than 50,000 square feet (4645 m2) in area and open mall buildings greater than 50,000 square feet (4645 m2) within the established perimeter line shall be provided with emergency power that is capable of operating the emergency voice/alarm communication system in accordance with Section 2702."
4.402,Section 402 Covered Mall and Open Mall Buildings,402.7.4,[F]  402.7.4 Emergency Voice/Alarm Communication System,3,"Where the total floor area is greater than 50,000 square feet (4645 m2) within either a covered mall building or within the perimeter line of an open mall building, an emergency voice/alarm communication system shall be provided.The fire department shall have access to any emergency voice/alarm communication systems serving a mall, required or otherwise. The systems shall be provided in accordance with Section 907.5.2.2."
4.402,Section 402 Covered Mall and Open Mall Buildings,402.7.5,[F]  402.7.5 Fire Department Access to Equipment,3,Rooms or areas containing controls for air-conditioning systems or fire protection systems shall be identified for use by the fire department.
4.402,Section 402 Covered Mall and Open Mall Buildings,402.8,402.8 Means of Egress,2,"Covered mall buildings, open mall buildings and each tenant space within a mall building shall be provided with means of egress as required by this section and this code. Where there is a conflict between the requirements of this code and the requirements of Sections 402.8.1 through 402.8.8, the requirements of Sections 402.8.1 through 402.8.8 shall apply."
4.402,Section 402 Covered Mall and Open Mall Buildings,402.8.1,402.8.1 Mall Width,3,"For the purpose of providing required egress, malls are permitted to be considered as corridors but need not comply with the requirements of Section 1005.1 of this code where the width of the mall is as specified in this section."
4.402,Section 402 Covered Mall and Open Mall Buildings,402.8.1.1,402.8.1.1 Minimum Width,4,"The aggregate clear egress width of the mall in either a covered or open mall building shall be not less than 20 feet (6096 mm). The mall width shall be sufficient to accommodate the occupant load served. Any portion of the minimum required aggregate egress width shall be not less than 10 feet (3048 mm) measured to a height of 8 feet (2438 mm) between any projection of a tenant space bordering the mall and the nearest kiosk, vending machine, bench, display opening, food court or other obstruction to means of egress travel."
4.402,Section 402 Covered Mall and Open Mall Buildings,402.8.2,402.8.2 Determination of Occupant Load,3,The occupant load permitted in any individual tenant space in a covered or open mall building shall be determined as required by this code. Means of egress requirements for individual tenant spaces shall be based on the occupant load thus determined.
4.402,Section 402 Covered Mall and Open Mall Buildings,402.8.2.1,402.8.2.1 Occupant Formula,4,"In determining required means of egress of the mall, the number of occupants for whom means of egress are to be provided shall be based on gross leasable area of the covered or open mall building (excluding anchor buildings) and the occupant load factor as determined by Equation 4-1. (Equation 4-1) where: OLF = The occupant load factor (square feet per person). GLA = The gross leasable area (square feet). Exception: Tenant spaces attached to a covered or open mall building but with a means of egress system that is totally independent of the open mall of an open mall building or of a covered mall building shall not be considered as gross leasable area for determining the required means of egress for the mall building."
4.402,Section 402 Covered Mall and Open Mall Buildings,402.8.2.2,402.8.2.2 OLF Range,4,The occupant load factor (OLF) is not required to be less than 30 and shall not exceed 50.
4.402,Section 402 Covered Mall and Open Mall Buildings,402.8.2.3,402.8.2.3 Anchor Buildings,4,The occupant load of anchor buildings opening into the mall shall not be included in computing the total number of occupants for the mall.
4.402,Section 402 Covered Mall and Open Mall Buildings,402.8.2.4,402.8.2.4 Food Courts,4,"The occupant load of a food court shall be determined in accordance with Section 1004. For the purposes of determining the means of egress requirements for the mall, the food court occupant load shall be added to the occupant load of the covered or open mall building as calculated in Section 402.8.2.1."
4.402,Section 402 Covered Mall and Open Mall Buildings,402.8.3,402.8.3 Number of Means of Egress,3,"Wherever the distance of travel to the mall from any location within a tenant space is greater than 75 feet (22 860 mm) or the tenant space has an occupant load of 50 or more, not fewer than two means of egress shall be provided."
4.402,Section 402 Covered Mall and Open Mall Buildings,402.8.4,402.8.4 Arrangements of Means of Egress,3,Assembly occupancies with an occupant load of 500 or more located within a covered mall building shall be so located such that their entrance will be immediately adjacent to a principal entrance to the mall and shall have not less than one-half of their required means of egress opening directly to the exterior of the covered mall building. Assembly occupancies located within the perimeter line of an open mall building shall be permitted to have their main exit open to the open mall.
4.402,Section 402 Covered Mall and Open Mall Buildings,402.8.4.1,402.8.4.1 Anchor Building Means of Egress,4,Required means of egress for anchor buildings shall be provided independently from the mall means of egress system. The occupant load of anchor buildings opening into the mall shall not be included in determining means of egress requirements for the mall. The path of egress travel of malls shall not exit through anchor buildings. Malls terminating at an anchor building where other means of egress has not been provided shall be considered as a dead-end mall.
4.402,Section 402 Covered Mall and Open Mall Buildings,402.8.5,402.8.5 Distance to Exits,3,"Within each individual tenant space in a covered or open mall building, the distance of travel from any point to an exit or entrance to the mall shall be not greater than 200 feet (60 960 mm).The distance of travel from any point within a mall of a covered mall building to an exit shall be not greater than 200 feet (60 960 mm). The maximum distance of travel from any point within an open mall to the perimeter line of the open mall building shall be not greater than 200 feet (60 960 mm)."
4.402,Section 402 Covered Mall and Open Mall Buildings,402.8.6,402.8.6 Access to Exits,3,"Where more than one exit is required, they shall be so arranged that it is possible to travel in either direction from any point in a mall of a covered mall building to separate exits or from any point in an open mall of an open mall building to two separate locations on the perimeter line, provided that neither location is an exterior wall of an anchor building or parking garage. The width of an exit passageway or corridor from a mall shall be not less than 66 inches (1676 mm).Exception: Access to exits is permitted by way of a dead-end mall that does not exceed a length equal to twice the width of the mall measured at the narrowest location within the dead-end portion of the mall."
4.402,Section 402 Covered Mall and Open Mall Buildings,402.8.6.1,402.8.6.1 Exit Passageways,4,"Where exit passageways provide a secondary means of egress from a tenant space, the exit passageways shall be constructed in accordance with Section 1024."
4.402,Section 402 Covered Mall and Open Mall Buildings,402.8.7,402.8.7 Service Areas Fronting on Exit Passageways,3,"Mechanical rooms, electrical rooms, building service areas and service elevators are permitted to open directly into exit passageways, provided that the exit passageway is separated from such rooms with not less than 1-hour fire barriers constructed in accordance with Section 707 or horizontal assemblies constructed in accordance with Section 711, or both. The fire protection rating of openings in the fire barriers shall be not less than 1 hour."
4.402,Section 402 Covered Mall and Open Mall Buildings,402.8.8,402.8.8 Security Grilles and Doors,3,"Horizontal sliding or vertical security grilles or doors that are a part of a required means of egress shall conform to the following:Doors and grilles shall remain in the full open position during the period of occupancy by the general public.Doors or grilles shall not be brought to the closed position when there are 10 or more persons occupying spaces served by a single exit or 50 or more persons occupying spaces served by more than one exit.The doors or grilles shall be openable from within without the use of any special knowledge or effort where the space is occupied.Where two or more exits are required, not more than one-half of the exits shall be permitted to include either a horizontal sliding or vertical rolling grille or door."
4,Chapter 4 Special Detailed Requirements Based on Occupancy and Use,403,Section 403 High-Rise Buildings,1,
4.403,Section 403 High-Rise Buildings,403.1,403.1 Applicability,2,"High-rise buildings shall comply with Sections 403.2 through 403.6. Exceptions: The provisions of Sections 403.2 through 403.6 shall not apply to the following buildings and structures: Airport traffic control towers in accordance with Section 412.2. Open parking garages in accordance with Section 406.5. The portion of a building containing a Group A-5 occupancy in accordance with Section 303.6. Special industrial occupancies in accordance with Section 503.1.1. Buildings containing any one of the following: A Group H-1 occupancy. A Group H-2 occupancy in accordance with Section 415.8, 415.9.2, 415.9.3 or 426.1. A Group H-3 occupancy in accordance with Section 415.8."
4.403,Section 403 High-Rise Buildings,403.2,403.2 Construction,2,The construction of high-rise buildings shall comply with the provisions of Sections 403.2.1 through 403.2.3.
4.403,Section 403 High-Rise Buildings,403.2.1,403.2.1 Reduction in Fire-Resistance Rating,3,The fire-resistance rating reductions specified in Sections 403.2.1.1 and 403.2.1.2 shall be allowed in buildings that have sprinkler control valves equipped with supervisory initiating devices and water-flow initiating devices for each floor.
4.403,Section 403 High-Rise Buildings,403.2.1.1,403.2.1.1 Type of Construction,4,"The following reductions in the minimum fire-resistance rating of the building elements in TABLE 601 shall be permitted as follows: For buildings not greater than 420 feet (128 m) in building height, the fire-resistance rating of the building elements in Type IA construction shall be permitted to be reduced to the minimum fire-resistance ratings for the building elements in Type IB. Exception: The required fire-resistance rating of columns supporting floors shall not be reduced. In other than Group F-1, H-2, H-3, H-5, M and S-1 occupancies, the fire-resistance rating of the building elements in Type IB construction shall be permitted to be reduced to the fire-resistance ratings in Type IIA. The building height and building area limitations of a building containing building elements with reduced fire-resistance ratings shall be permitted to be the same as the building without such reductions."
4.403,Section 403 High-Rise Buildings,403.2.1.2,403.2.1.2 Shaft Enclosures,4,"For buildings not greater than 420 feet (128 m) in building height, the required fire-resistance rating of the fire barriers enclosing vertical shafts, other than interior exit stairway and elevator hoistway enclosures, is permitted to be reduced to 1 hour where automatic sprinklers are installed within the shafts at the top and at alternate floor levels."
4.403,Section 403 High-Rise Buildings,403.2.2,[BS]  403.2.2 Structural Integrity of Interior Exit Stairways and Elevator Hoistway Enclosures,3,"For high-rise buildings of Risk Category III or IV in accordance with Section 1604.5, and for all buildings that are more than 420 feet (128 m) in building height, enclosures for interior exit stairways and elevator hoistway enclosures shall comply with Sections 403.2.2.1 through 403.2.2.4."
4.403,Section 403 High-Rise Buildings,403.2.2.1,[BS]  403.2.2.1 Wall Assembly Materials—Soft Body Impact,4,The panels making up the enclosures for interior exit stairways and elevator hoistway enclosures shall meet or exceed Soft Body Impact Classification Level 2 as measured by the test method described in ASTM C1629/C1629M when tested from the exterior side of the enclosure.
4.403,Section 403 High-Rise Buildings,403.2.2.2,[BS]  403.2.2.2 Wall Assembly Materials—Hard Body Impact,4,"The panels making up the enclosures for interior exit stairways and elevator hoistway enclosures that are not exposed to the interior of the enclosure shall be in accordance with one of the following: The wall assembly shall incorporate not fewer than two layers of impact-resistant panels, each of which meets or exceeds Hard Body Impact Classification Level 2 as measured by the test method described in ASTM C1629/C1629M. The wall assembly shall incorporate not fewer than one layer of impact-resistant panels that meet or exceed Hard Body Impact Classification Level 3 as measured by the test method described in ASTM C1629/C1629M. The wall assembly incorporates multiple layers of any material, tested in tandem, that meets or exceeds Hard Body Impact Classification Level 3 as measured by the test method described in ASTM C1629/C1629M."
4.403,Section 403 High-Rise Buildings,403.2.2.3,[BS]  403.2.2.3 Concrete and Masonry Walls,4,Concrete or masonry walls shall be deemed to satisfy the requirements of Sections 403.2.2.1 and 403.2.2.2.
4.403,Section 403 High-Rise Buildings,403.2.2.4,[BS]  403.2.2.4 Other Wall Assemblies,4,"Any other wall assembly that provides impact resistance equivalent to that required by Sections 403.2.2.1 for Soft Body Impact Classification Level 2 and 403.2.2.2 for Hard Body Impact Classification Level 3, as measured by the test method described in ASTM C1629/C1629M, shall be permitted."
4.403,Section 403 High-Rise Buildings,403.2.3,403.2.3 Sprayed Fire-Resistant Materials (SFRM),3,"The bond strength of the SFRM installed throughout the building shall be in accordance with Table 403.2.3. TABLE 403.2.3 MINIMUM BOND STRENGTH HEIGHT OF BUILDINGa SFRM MINIMUM BOND STRENGTH Up to 420 feet 430 psf Greater than 420 feet 1,000 psf For SI: 1 foot = 304.8 mm, 1 pound per square foot (psf) = 0.0479 kW/m2. Above the lowest level of fire department vehicle access."
4.403,Section 403 High-Rise Buildings,403.3,[F]  403.3 Automatic Sprinkler System,2,"Buildings and structures shall be equipped throughout with an automatic sprinkler system in accordance with Section 903.3.1.1 and a secondary water supply where required by Section 403.3.3.Exception: An automatic sprinkler system shall not be required in spaces or areas of telecommunications equipment buildings used exclusively for telecommunications equipment, associated electrical power distribution equipment, batteries and standby engines, provided that those spaces or areas are equipped throughout with an automatic fire detection system in accordance with Section 907.2 and are separated from the remainder of the building by not less than 1-hour fire barriers constructed in accordance with Section 707 or not less than 2-hour horizontal assemblies constructed in accordance with Section 711, or both."
4.403,Section 403 High-Rise Buildings,403.3.1,[F]  403.3.1 Number of Sprinkler Risers and System Design,3,"Each sprinkler system zone in buildings that are more than 420 feet (128 m) in building height shall be supplied by not fewer than two risers. Each riser shall supply sprinklers on alternate floors. If more than two risers are provided for a zone, sprinklers on adjacent floors shall not be supplied from the same riser."
4.403,Section 403 High-Rise Buildings,403.3.1.1,[F]  403.3.1.1 Riser Location,4,Sprinkler risers shall be placed in interior exit stairways and ramps that are remotely located in accordance with Section 1007.1.
4.403,Section 403 High-Rise Buildings,403.3.2,[F]  403.3.2 Water Supply to Required Fire Pumps,3,"In all buildings that are more than 420 feet (128 m) in building height and buildings of Type IVA and IVB construction that are more than 120 feet (36 576 mm) in building height, required fire pumps shall be supplied by connections to not fewer than two water mains located in different streets. Separate supply piping shall be provided between each connection to the water main and the pumps. Each connection and the supply piping between the connection and the pumps shall be sized to supply the flow and pressure required for the pumps to operate.Exception: Two connections to the same main shall be permitted provided that the main is valved such that an interruption can be isolated so that the water supply will continue without interruption through not fewer than one of the connections."
4.403,Section 403 High-Rise Buildings,403.3.3,[F]  403.3.3 Secondary Water Supply,3,"An automatic secondary on-site water supply having a capacity not less than the hydraulically calculated sprinkler demand, including the hose stream requirement, shall be provided for high-rise buildings assigned to Seismic Design Category C, D, E or F as determined by Section 1613. An additional fire pump shall not be required for the secondary water supply unless needed to provide the minimum design intake pressure at the suction side of the fire pump supplying the automatic sprinkler system. The secondary water supply shall have a duration of not less than 30 minutes as determined by the occupancy hazard classification in accordance with NFPA 13."
4.403,Section 403 High-Rise Buildings,403.3.4,[F]  403.3.4 Fire Pump Room,3,Fire pumps shall be located in rooms protected in accordance with Section 913.2.1.
4.403,Section 403 High-Rise Buildings,403.4,[F]  403.4 Emergency Systems,2,"The detection, alarm and emergency systems of high-rise buildings shall comply with Sections 403.4.1 through 403.4.8."
4.403,Section 403 High-Rise Buildings,403.4.1,[F]  403.4.1 Smoke Detection,3,Smoke detection shall be provided in accordance with Section 907.2.13.1.
4.403,Section 403 High-Rise Buildings,403.4.2,[F]  403.4.2 Fire Alarm System,3,A fire alarm system shall be provided in accordance with Section 907.2.13.
4.403,Section 403 High-Rise Buildings,403.4.3,[F]  403.4.3 Standpipe System,3,A high-rise building shall be equipped with a standpipe system as required by Section 905.3.
4.403,Section 403 High-Rise Buildings,403.4.4,[F]  403.4.4 Emergency Voice/Alarm Communication System,3,An emergency voice/alarm communication system shall be provided in accordance with Section 907.5.2.2.
4.403,Section 403 High-Rise Buildings,403.4.5,[F]  403.4.5 Emergency Communication Coverage,3,"In-building, two-way emergency responder communication coverage shall be provided in accordance with Section 510 of the International Fire Code."
4.403,Section 403 High-Rise Buildings,403.4.6,[F]  403.4.6 Fire Command,3,A fire command center complying with Section 911 shall be provided in a location approved by the fire code official.
4.403,Section 403 High-Rise Buildings,403.4.7,[F]  403.4.7 Smoke Removal,3,"To facilitate smoke removal in post-fire salvage and overhaul operations, buildings and structures shall be equipped with natural or mechanical ventilation for removal of products of combustion in accordance with one of the following:Easily identifiable, manually operable windows or panels shall be distributed around the perimeter of each floor at not more than 50-foot (15 240 mm) intervals. The area of operable windows or panels shall be not less than 40 square feet (3.7 m2) per 50 linear feet (15 240 mm) of perimeter.Exceptions:In Group R-1 occupancies, each sleeping unit or suite having an exterior wall shall be permitted to be provided with 2 square feet (0.19 m2) of venting area in lieu of the area specified in Item 1.Windows shall be permitted to be fixed provided that glazing can be cleared by fire fighters.Mechanical air-handling equipment providing one exhaust air change every 15 minutes for the area involved. Return and exhaust air shall be moved directly to the outside without recirculation to other portions of the building.Any other approved design that will produce equivalent results."
4.403,Section 403 High-Rise Buildings,403.4.8,[F]  403.4.8 Standby and Emergency Power,3,A standby power system complying with Section 2702 and Section 3003 shall be provided for the standby power loads specified in Section 403.4.8.3. An emergency power system complying with Section 2702 shall be provided for the emergency power loads specified in Section 403.4.8.4.
4.403,Section 403 High-Rise Buildings,403.4.8.1,[F]  403.4.8.1 Equipment Room,4,"If the standby or emergency power system includes a generator set inside a building, the system shall be located in a separate room enclosed with 2-hour fire barriers constructed in accordance with Section 707 or horizontal assemblies constructed in accordance with Section 711, or both. System supervision with manual start and transfer features shall be provided at the fire command center.Exception: In Group I-2, Condition 2, manual start and transfer features for the critical branch of the emergency power are not required to be provided at the fire command center."
4.403,Section 403 High-Rise Buildings,403.4.8.2,[F]  403.4.8.2 Fuel Line Piping Protection,4,"Fuel lines supplying a generator set inside a building shall be separated from areas of the building other than the room the generator is located in by one of the following methods:A fire-resistant pipe-protection system that has been tested in accordance with UL 1489. The system shall be installed as tested and in accordance with the manufacturer's installation instructions, and shall have a rating of not less than 2 hours. Where the building is protected throughout with an automatic sprinkler system installed in accordance with Section 903.3.1.1, the required rating shall be reduced to 1 hour.An assembly that has a fire-resistance rating of not less than 2 hours. Where the building is protected throughout with an automatic sprinkler system installed in accordance with Section 903.3.1.1 or 903.3.1.2, the required fire-resistance rating shall be reduced to 1 hour.Other approved methods."
