id,section,reference,title,depth,body
5.504,Section 504 Building Height and Number of Stories,504.3,504.3 Height in Feet,2,"The maximum height, in feet, of a building shall not exceed the limits specified in Table 504.3.Exception: Towers, spires, steeples and other roof structures shall be constructed of materials consistent with the required type of construction of the building except where other construction is permitted by Section 1510.2.4. Such structures shall not be used for habitation or storage. The structures shall be unlimited in height where of noncombustible materials and shall not extend more than 20 feet (6096 mm) above the allowable building height where of combustible materials (see Chapter 15 for additional requirements).TABLE 504.3ALLOWABLE BUILDING HEIGHT IN FEET ABOVE GRADE PLANEaOCCUPANCY CLASSIFICATIONTYPE OF CONSTRUCTIONSEE FOOTNOTESTYPE ITYPE IITYPE IIITYPE IVTYPE VABABABHTABA, B, E, F, M, S, UNSbUL16065556555655040SUL18085758575857060H-1, H-2, H-3, H-5NSc, dUL16065556555655040SH-4NSc, dUL16065556555655040SUL18085758575857060I-1 Condition 1, I-3NSd, eUL16065556555655040SUL18085758575857060I-1 Condition 2, I-2NSd, e, fUL16065556555655040SUL18085I-4NSd, gUL16065556555655040SUL18085758575857060RhNSdUL16065556555655040S13D606060606060605040S13R606060606060606060SUL18085758575857060 For SI: 1 foot = 304.8 mm. UL = Unlimited; NS = Buildings not equipped throughout with an automatic sprinkler system; S = Buildings equipped throughout with an automatic sprinkler system installed in accordance with Section 903.3.1.1; S13R = Buildings equipped throughout with an automatic sprinkler system installed in accordance with Section 903.3.1.2; S13D = Buildings equipped throughout with an automatic sprinkler system installed in accordance with Section 903.3.1.3. See Chapters 4 and 5 for specific exceptions to the allowable height in this chapter.See Section 903.2 for the minimum thresholds for protection by an automatic sprinkler system for specific occupancies.New Group H occupancies are required to be protected by an automatic sprinkler system in accordance with Section 903.2.5.The NS value is only for use in evaluation of existing building height in accordance with the Existing Building Code of New York State.New Group I-1 and I-3 occupancies are required to be protected by an automatic sprinkler system in accordance with Section 903.2.6. For new Group I-1 occupancies Condition 1, see Exception 1 of Section 903.2.6.New and existing Group I-2 occupancies are required to be protected by an automatic sprinkler system in accordance with Section 903.2.6 and Section 1103.5 of the Fire Code of New York State.For new Group I-4 occupancies, see Exceptions 2 and 3 of Section 903.2.6.New Group R occupancies are required to be protected by an automatic sprinkler system in accordance with Section 903.2.8."
5.504,Section 504 Building Height and Number of Stories,504.4,504.4 Number of Stories,2,"The maximum number of stories of a building shall not exceed the limits specified in Table 504.4.TABLE 504.4ALLOWABLE NUMBER OF STORIES ABOVE GRADE PLANEa, bOCCUPANCY CLASSIFICATIONTYPE OF CONSTRUCTIONSEE FOOTNOTESTYPE ITYPE IITYPE IIITYPE IVTYPE VABABABHTABA-1NSUL53232321SUL64343432A-2NSUL113232321SUL124343432A-3NSUL113232321SUL124343432A-4NSUL113232321SUL124343432A-5NSULULULULULULULULULSULULULULULULULULULBNSUL115353532SUL126464643ENSUL53232311SUL64343422F-1NSUL114232421SUL125343532F-2NSUL115343532SUL126454643H-1NSc, d11111111NPSH-2NSc, dUL32121211SH-3NSc, dUL64242421SH-4NSc, dUL75353532SUL86464643H-5NSc, d443333332SI-1 Condition 1NSd, eUL94343432SUL105454543I-1 Condition 2NSd, eUL94343432SUL105I-2NSd, fUL4211NP11NPSUL53I-3NSd, eUL42121221SUL53232332I-4NSd, gUL53232311SUL64343422MNSUL114242431SUL125353542R-1 hNSdUL114444432S13R4443SUL125555543R-2hNSdUL114444432S13R44443SUL125555543R-3hNSdUL114444433S13D4433S13R4444SUL125555544R-4hNSdUL114444432S13D4432S13R4443SUL125555543S-1NSUL114232431SUL125343542S-2NSUL115343442SUL126454553UNSUL54232421SUL65343532UL = Unlimited; NP = Not Permitted; NS = Buildings not equipped throughout with an automatic sprinkler system; S = Buildings equipped throughout with an automatic sprinkler system installed in accordance with Section 903.3.1.1; S13R = Buildings equipped throughout with an automatic sprinkler system installed in accordance with Section 903.3.1.2; S13D = Buildings equipped throughout with an automatic sprinkler system installed in accordance with Section 903.3.1.3. See Chapters 4 and 5 for specific exceptions to the allowable height in this chapter.See Section 903.2 for the minimum thresholds for protection by an automatic sprinkler system for specific occupancies.New Group H occupancies are required to be protected by an automatic sprinkler system in accordance with Section 903.2.5.The NS value is only for use in evaluation of existing building height in accordance with the Existing Building Code of New York State.New Group I-1 and I-3 occupancies are required to be protected by an automatic sprinkler system in accordance with Section 903.2.6. For new Group I-1 occupancies, Condition 1, see Exception 1 of Section 903.2.6.New and existing Group I-2 occupancies are required to be protected by an automatic sprinkler system in accordance with Section 903.2.6 and 1103.5 of the Fire Code of New York State.For new Group I-4 occupancies, see Exceptions 2 and 3 of Section 903.2.6.New Group R occupancies are required to be protected by an automatic sprinkler system in accordance with Section 903.2.8."
5,Chapter 5 General Building Heights and Areas,505,Section 505 Mezzanines and Equipment Platforms,1,
5.505,Section 505 Mezzanines and Equipment Platforms,505.1,505.1 General,2,Mezzanines shall comply with Section 505.2. Equipment platforms shall comply with Section 505.3.
5.505,Section 505 Mezzanines and Equipment Platforms,505.2,505.2 Mezzanines,2,A mezzanine or mezzanines in compliance with Section 505.2 shall be considered a portion of the story below. Such mezzanines shall not contribute to either the building area or number of stories as regulated by Section 503.1. The area of the mezzanine shall be included in determining the fire area. The clear height above and below the mezzanine floor construction shall be not less than 7 feet (2134 mm).
5.505,Section 505 Mezzanines and Equipment Platforms,505.2.1,505.2.1 Area Limitation,3,"The aggregate area of a mezzanine or mezzanines within a room shall be not greater than one-third of the floor area of that room or space in which they are located. The enclosed portion of a room shall not be included in a determination of the floor area of the room in which the mezzanine is located. In determining the allowable mezzanine area, the area of the mezzanine shall not be included in the floor area of the room. Exceptions: The aggregate area of mezzanines in buildings and structures of Type I or II construction for special industrial occupancies in accordance with Section 503.1.1 shall be not greater than two-thirds of the floor area of the room. The aggregate area of mezzanines in buildings and structures of Type I or II construction shall be not greater than one-half of the floor area of the room in buildings and structures equipped throughout with an approved automatic sprinkler system in accordance with Section 903.3.1.1 and an approved emergency voice/alarm communication system in accordance with Section 907.5.2.2. The aggregate area of a mezzanine within a dwelling unit that is located in a building equipped throughout with an approved automatic sprinkler system in accordance with Section 903.3.1.1 or 903.3.1.2 shall not be greater than one-half of the floor area of the room, provided that: Except for enclosed closets and bathrooms, the mezzanine shall be open to the room in which such mezzanine is located; The opening to the room shall be unobstructed except for walls not more than 42 inches (1067 mm) in height, columns and posts; and Exceptions to Section 505.2.3 shall not be permitted."
5.505,Section 505 Mezzanines and Equipment Platforms,505.2.1.1,505.2.1.1 Aggregate Area of Mezzanines and Equipment Platforms,4,"Where a room contains both a mezzanine and an equipment platform, the aggregate area of the two raised floor levels shall be not greater than two-thirds of the floor area of that room or space in which they are located. The area of the mezzanine shall not exceed the area determined in accordance with Section 505.2.1."
5.505,Section 505 Mezzanines and Equipment Platforms,505.2.2,505.2.2 Means of Egress,3,The means of egress for mezzanines shall comply with the applicable provisions of Chapter 10.
5.505,Section 505 Mezzanines and Equipment Platforms,505.2.3,505.2.3 Openness,3,"A mezzanine shall be open and unobstructed to the room in which such mezzanine is located except for walls not more than 42 inches (1067 mm) in height, columns and posts. Exceptions: Mezzanines or portions thereof are not required to be open to the room in which the mezzanines are located, provided that the occupant load of the aggregate area of the enclosed space is not greater than 10. A mezzanine having two or more exits or access to exits is not required to be open to the room in which the mezzanine is located. Mezzanines or portions thereof are not required to be open to the room in which the mezzanines are located, provided that the aggregate floor area of the enclosed space is not greater than 10 percent of the mezzanine area. In industrial facilities, mezzanines used for control equipment are permitted to be glazed on all sides. In occupancies other than Groups H and I, which are no more than two stories above grade plane and equipped throughout with an automatic sprinkler system in accordance with Section 903.3.1.1, a mezzanine having two or more exits or access to exits shall not be required to be open to the room in which the mezzanine is located."
5.505,Section 505 Mezzanines and Equipment Platforms,505.3,505.3 Equipment Platforms,2,"Equipment platforms in buildings shall not be considered as a portion of the floor below. Such equipment platforms shall not contribute to either the building area or the number of stories as regulated by Section 503.1. The area of the equipment platform shall not be included in determining the fire area in accordance with Section 903. Equipment platforms shall not be a part of any mezzanine and such platforms and the walkways, stairways, alternating tread devices and ladders providing access to an equipment platform shall not serve as a part of the means of egress from the building."
5.505,Section 505 Mezzanines and Equipment Platforms,505.3.1,505.3.1 Area Limitation,3,"The aggregate area of all equipment platforms within a room shall be not greater than two-thirds of the area of the room in which they are located. Where an equipment platform is located in the same room as a mezzanine, the area of the mezzanine shall be determined by Section 505.2.1 and the combined aggregate area of the equipment platforms and mezzanines shall be not greater than two-thirds of the room in which they are located. The area of the mezzanine shall not exceed the area determined in accordance with Section 505.2.1."
5.505,Section 505 Mezzanines and Equipment Platforms,505.3.2,505.3.2 Automatic Sprinkler System,3,"Where located in a building that is required to be protected by an automatic sprinkler system, equipment platforms shall be fully protected by sprinklers above and below the platform, where required by the standards referenced in Section 903.3."
5.505,Section 505 Mezzanines and Equipment Platforms,505.3.3,505.3.3 Guards,3,Equipment platforms shall have guards where required by Section 1015.2.
5,Chapter 5 General Building Heights and Areas,506,Section 506 Building Area,1,
5.506,Section 506 Building Area,506.1,506.1 General,2,"The floor area of a building shall be determined based on the type of construction, occupancy classification, whether there is an automatic sprinkler system installed throughout the building and the amount of building frontage on public way or open space."
5.506,Section 506 Building Area,506.1.1,506.1.1 Unlimited Area Buildings,3,Unlimited area buildings shall be designed in accordance with Section 507.
5.506,Section 506 Building Area,506.1.2,506.1.2 Special Provisions,3,"The special provisions of Section 510 permit the use of special conditions that are exempt from, or modify, the specific requirements of this chapter regarding the allowable areas of buildings based on the occupancy classification and type of construction, provided the special condition complies with the provisions specified in Section 510."
5.506,Section 506 Building Area,506.1.3,506.1.3 Basements,3,Basements need not be included in the total allowable floor area of a building provided the total area of such basements does not exceed the area permitted for a one-story above grade plane building.
5.506,Section 506 Building Area,506.2,506.2 Allowable Area Determination,2,"The allowable area of a building shall be determined in accordance with the applicable provisions of Sections 506.2.1 through 506.2.4 and Section 506.3.TABLE 506.2ALLOWABLE AREA FACTOR (At = NS, S1, S13R, S13D or SM, as applicable) IN SQUARE FEETa, bOCCUPANCYCLASSIFICATIONSEE FOOTNOTESTYPE OF CONSTRUCTIONTYPE ITYPE IITYPE IIITYPE IVTYPE VABABABHTABA-1NSULUL15,5008,50014,0008,50015,00011,5005,500S1ULUL62,00034,00056,00034,00060,00046,00022,000SMULUL46,50025,50042,00025,50045,00034,50016,500A-2NSULUL15,5009,50014,0009,50015,00011,5006,000S1ULUL62,00038,00056,00038,00060,00046,00024,000SMULUL46,50028,50042,00028,50045,00034,50018,000A-3NSULUL15,5009,50014,0009,50015,00011,5006,000S1ULUL62,00038,00056,00038,00060,00046,00024,000SMULUL46,50028,50042,00028,50045,00034,50018,000A-4NSULUL15,5009,50014,0009,50015,00011,5006,000S1ULUL62,00038,00056,00038,00060,00046,00024,000SMULUL46,50028,50042,00028,50045,00034,50018,000A-5NSULULULULULULULULULS1SMBNSULUL37,50023,00028,50019,00036,00018,0009,000S1ULUL150,00092,000114,00076,000144,00072,00036,000SMULUL112,50069,00085,50057,000108,00054,00027,000ENSULUL26,50014,50023,50014,50025,50018,5009,500S1ULUL106,00058,00094,00058,000102,00074,00038,000SMULUL79,50043,50070,50043,50076,50055,50028,500F-1NSULUL25,00015,50019,00012,00033,50014,0008,500S1ULUL100,00062,00076,00048,000134,00056,00034,000SMULUL75,00046,50057,00036,000100,50042,00025,500F-2NSULUL37,50023,00028,50018,00050,50021,00013,000S1ULUL150,00092,000114,00072,000202,00084,00052,000SMULUL112,50069,00085,50054,000151,50063,00039,000H-1NSc21,00016,50011,0007,0009,5007,00010,5007,500NPS1H-2NSc21,00016,50011,0007,0009,5007,00010,5007,5003,000S1SMH-3NScUL60,00026,50014,00017,50013,00025,50010,0005,000S1SMH-4NSc, dULUL37,50017,50028,50017,50036,00018,0006,500S1ULUL150,00070,000114,00070,000144,00072,00026,000SMULUL112,50052,50085,50052,500108,00054,00019,500H-5NSc, dULUL37,50023,00028,50019,00036,00018,0009,000S1ULUL150,00092,000114,00076,000144,00072,00036,000SMULUL112,50069,00085,50057,00010800054,00027,000I-1NSd, eUL55,00019,00010,00016,50010,00018,00010,5004,500S1UL220,00076,00040,00066,00040,00072,00042,00018,000SMUL165,00057,00030,00049,50030,00054,00031,50013,500I-2NSd, fULUL15,00011,00012,000NP12,0009,500NPS1ULUL60,00044,00048,000NP48,00038,000NPSMULUL45,00033,00036,000NP36,00028,500NPI-3NSd, eULUL15,00010,00010,5007,50012,0007,5005,000S1ULUL45,00040,00042,00030,00048,00030,00020,000SMULUL45,00030,00031,50022,50036,00022,50015,000I-4NSd, gUL60,50026,50013,00023,50013,00025,50018,5009,000S1UL121,000106,00052,00094,00052,000102,00074,00036,000SMUL181,50079,50039,00070,50039,00076,50055,50027,000MNSULUL21,50012,50018,50012,50020,50014,0009,000S1ULUL86,00050,00074,00050,00082,00056,00036,000SMULUL64,50037,50055,50037,50061,50042,00027,000R-1hNSdULUL24,00016,00024,00016,00020,50012,0007,000S13RS1ULUL96,00064,00096,00064,00082,00048,00028,000SMULUL72,00048,00072,00048,00061,50036,00021,000R-2hNSdULUL24,00016,00024,00016,00020,50012,0007,000S13RS1ULUL96,00064,00096,00064,00082,00048,00028,000SMULUL72,00048,00072,00048,00061,50036,00021,000R-3hNSdULULULULULULULULULS13DS13RS1SMR-4hNSdULUL24,00016,00024,00016,00020,50012,0007,000S13DS13RS1ULUL96,00064,00096,00064,00082,00048,00028,000SMULUL72,00048,00072,00048,00061,50036,00021,000S-1NSUL48,00026,00017,50026,00017,50025,50014,0009,000S1UL192,000104,00070,000104,00070,000102,00056,00036,000SMUL144,00078,00052,50078,00052,50076,50042,00027,000S-2NSUL79,00039,00026,00039,00026,00038,50021,00013,500S1UL316,000156,000104,000156,000104,000154,00084,00054,000SMUL237,000117,00078,000117,00078,000115,50063,00040,500UNSiUL35,50019,0008,50014,0008,50018,0009,0005,500S1UL142,00076,00034,00056,00034,00072,00036,00022,000SMUL106,50057,00025,50042,00025,50054,00027,00016,500For SI: 1 square foot = 0.0929 m2.UL = Unlimited; NP = Not Permitted; NS = Buildings not equipped throughout with an automatic sprinkler system; S1 = Buildings a maximum of one story above grade plane equipped throughout with an automatic sprinkler system installed in accordance with Section 903.3.1.1; SM = Buildings two or more stories above grade plane equipped throughout with an automatic sprinkler system installed in accordance with Section 903.3.1.1; S13R = Buildings equipped throughout with an automatic sprinkler system installed in accordance with Section 903.3.1.2; S13D = Buildings equipped throughout with an automatic sprinkler system installed in accordance with Section 903.3.1.3. See Chapters 4 and 5 for specific exceptions to the allowable height in this chapter.See Section 903.2 for the minimum thresholds for protection by an automatic sprinkler system for specific occupancies.New Group H occupancies are required to be protected by an automatic sprinkler system in accordance with Section 903.2.5.The NS value is only for use in evaluation of existing building area in accordance with the Existing Building Code of New York State.New Group I-1 and I-3 occupancies are required to be protected by an automatic sprinkler system in accordance with Section 903.2.6. For new Group I-1 occupancies, Condition 1, see Exception 1 of Section 903.2.6.New and existing Group I-2 occupancies are required to be protected by an automatic sprinkler system in accordance with Section 903.2.6 and Section 1103.5 of the Fire Code of New York State.New Group I-4 occupancies see Exceptions 2 and 3 of Section 903.2.6.New Group R occupancies are required to be protected by an automatic sprinkler system in accordance with Section 903.2.8.The maximum allowable area for a single-story nonsprinklered Group U greenhouse is permitted to be 9,000 square feet, or the allowable area shall be permitted to comply with Table C102.1 of Appendix C."
5.506,Section 506 Building Area,506.2.1,"506.2.1 Single-Occupancy, One-Story Buildings",3,"The allowable area of a single-occupancy building with no more than one story above grade plane shall be determined in accordance with Equation 5-1: (Equation 5-1) where: Aa = Allowable area (square feet). At = Tabular allowable area factor (NS, S1, S13R or S13D value, as applicable) in accordance with Table 506.2. NS = Tabular allowable area factor in accordance with Table 506.2 for nonsprinklered building (regardless of whether the building is sprinklered). If = Area factor increase due to frontage (percent) as calculated in accordance with Section 506.3."
5.506,Section 506 Building Area,506.2.2,"506.2.2 Mixed-Occupancy, One-Story Buildings",3,The allowable area of a mixed-occupancy building with no more than one story above grade plane shall be determined in accordance with the applicable provisions of Section 508.1 based on Equation 5-1 for each applicable occupancy.
5.506,Section 506 Building Area,506.2.2.1,506.2.2.1 Group H-2 or H-3 Mixed Occupancies,4,"For a building containing Group H-2 or H-3 occupancies, the allowable area shall be determined in accordance with Section 508.4.2, with the sprinkler system increase applicable only to the portions of the building not classified as Group H-2 or H-3."
5.506,Section 506 Building Area,506.2.3,"506.2.3 Single-Occupancy, Multistory Buildings",3,"The allowable area of a single-occupancy building with more than one story above grade plane shall be determined in accordance with Equation 5-2: (Equation 5-2) where: Aa = Allowable area (square feet). At = Tabular allowable area factor (NS, S13R, S13D or SM value, as applicable) in accordance with Table 506.2. NS = Tabular allowable area factor in accordance with Table 506.2 for a nonsprinklered building (regardless of whether the building is sprinklered). If = Area factor increase due to frontage (percent) as calculated in accordance with Section 506.3. Sa = Actual number of building stories above grade plane, not to exceed three. For buildings equipped throughout with an automatic sprinkler system installed in accordance with Section 903.3.1.2, use the actual number of building stories above grade plane, not to exceed four. No individual story shall exceed the allowable area (Aa) as determined by Equation 5-2 using the value of Sa = 1."
5.506,Section 506 Building Area,506.2.4,"506.2.4 Mixed-Occupancy, Multistory Buildings",3,"Each story of a mixed-occupancy building with more than one story above grade plane shall individually comply with the applicable requirements of Section 508.1. For buildings with more than three stories above grade plane, the total building area shall be such that the aggregate sum of the ratios of the actual area of each story divided by the allowable area of such stories, determined in accordance with Equation 5-3 based on the applicable provisions of Section 508.1, shall not exceed three. (Equation 5-3) where: Aa = Allowable area (square feet). At = Tabular allowable area factor (NS, S13R, S13D or SM value, as applicable) in accordance with Table 506.2. NS = Tabular allowable area factor in accordance with Table 506.2 for a nonsprinklered building (regardless of whether the building is sprinklered). If = Area factor increase due to frontage (percent) as calculated in accordance with Section 506.3. Exception: For buildings designed as separated occupancies under Section 508.4 and equipped throughout with an automatic sprinkler system installed in accordance with Section 903.3.1.2, the total building area shall be such that the aggregate sum of the ratios of the actual area of each story divided by the allowable area of such stories determined in accordance with Equation 5-3 based on the applicable provisions of Section 508.1, shall not exceed four."
5.506,Section 506 Building Area,506.2.4.1,506.2.4.1 Group H-2 or H-3 Mixed Occupancies,4,"For a building containing Group H-2 or H-3 occupancies, the allowable area shall be determined in accordance with Section 508.4.2, with the sprinkler system increase applicable only to the portions of the building not classified as Group H-2 or H-3."
5.506,Section 506 Building Area,506.3,506.3 Frontage Increase,2,Every building shall adjoin or have access to a public way to receive an area factor increase based on frontage. Area factor increase shall be determined in accordance with Sections 506.3.1 through 506.3.3.
5.506,Section 506 Building Area,506.3.1,506.3.1 Minimum Percentage of Perimeter,3,"To qualify for an area factor increase based on frontage, a building shall have not less than 25 percent of its perimeter on a public way or open space. Such open space shall be either on the same lot or dedicated for public use and shall be accessed from a street or approved fire lane."
5.506,Section 506 Building Area,506.3.2,506.3.2 Minimum Frontage Distance,3,"To qualify for an area factor increase based on frontage, the public way or open space adjacent to the building perimeter shall have a minimum distance (W) of 20 feet (6096 mm) measured at right angles from the building face to any of the following: The closest interior lot line. The entire width of a street, alley or public way. The exterior face of an adjacent building on the same property. Where the value of W is greater than 30 feet (9144 mm), a value of 30 feet (9144 mm) shall be used in calculating the building area increase based on frontage, regardless of the actual width of the public way or open space. Where the value of W varies along the perimeter of the building, the calculation performed in accordance with Equation 5-5 shall be based on the weighted average calculated in accordance with Equation 5-4. (Equation 5-4) where: W (Width: weighted average) = Calculated width of public way or open space (feet). Ln = Length of a portion of the exterior perimeter wall. wn = Width (≥ 20 feet) of a public way or open space associated with that portion of the exterior perimeter wall. F = Building perimeter that fronts on a public way or open space having a width of 20 feet (6096 mm) or more. Exception: Where a building meets the requirements of Section 507, as applicable, except for compliance with the minimum 60-foot (18 288 mm) public way or yard requirement, and the value of W is greater than 30 feet (9144 mm), the value of W shall not exceed 60 feet (18 288 mm)."
5.506,Section 506 Building Area,506.3.3,506.3.3 Amount of Increase,3,The area factor increase based on frontage shall be determined in accordance with Equation 5-5: (Equation 5-5) where: If = Area factor increase due to frontage. F = Building perimeter that fronts on a public way or open space having minimum distance of 20 feet (6096 mm). P = Perimeter of entire building (feet). W = Width of public way or open space (feet) in accordance with Section 506.3.2.
5,Chapter 5 General Building Heights and Areas,507,Section 507 Unlimited Area Buildings,1,
5.507,Section 507 Unlimited Area Buildings,507.1,507.1 General,2,The area of buildings of the occupancies and configurations specified in Sections 507.1 through 507.13 shall not be limited. Basements not more than one story below grade plane shall be permitted.
5.507,Section 507 Unlimited Area Buildings,507.1.1,507.1.1 Accessory Occupancies,3,"Accessory occupancies shall be permitted in unlimited area buildings in accordance with the provisions of Section 508.2, otherwise the requirements of Sections 507.3 through 507.13 shall be applied, where applicable."
5.507,Section 507 Unlimited Area Buildings,507.2,507.2 Measurement of Open Spaces,2,"Where Sections 507.3 through 507.13 require buildings to be surrounded and adjoined by public ways and yards, those open spaces shall be determined as follows:Yards shall be measured from the building perimeter in all directions to the closest interior lot lines or to the exterior face of an opposing building located on the same lot, as applicable.Where the building fronts on a public way, the entire width of the public way shall be used."
5.507,Section 507 Unlimited Area Buildings,507.2.1,507.2.1 Reduced Open Space,3,"The public ways or yards of 60 feet (18 288 mm) in width required in Sections 507.3, 507.4, 507.5, 507.6 and 507.12 shall be permitted to be reduced to not less than 40 feet (12 192 mm) in width provided all of the following requirements are met:The reduced width shall not be allowed for more than 75 percent of the perimeter of the building.The exterior walls facing the reduced width shall have a fire-resistance rating of not less than 3 hours.Openings in the exterior walls facing the reduced width shall have opening protectives with a fire protection rating of not less than 3 hours."
5.507,Section 507 Unlimited Area Buildings,507.3,"507.3 Nonsprinklered, One-Story Buildings",2,The area of a Group F-2 or S-2 building not more than one story in height shall not be limited where the building is surrounded and adjoined by public ways or yards not less than 60 feet (18 288 mm) in width.
5.507,Section 507 Unlimited Area Buildings,507.4,"507.4 Sprinklered, One-Story Buildings",2,"The area of a Group A-4 building not more than one story above grade plane of other than Type V construction, or the area of a Group B, F, M or S building no more than one story above grade plane of any construction type, shall not be limited where the building is provided with an automatic sprinkler system throughout in accordance with Section 903.3.1.1 and is surrounded and adjoined by public ways or yards not less than 60 feet (18 288 mm) in width. Exceptions: Buildings and structures of Type I or II construction for rack storage facilities that do not have access by the public shall not be limited in height, provided that such buildings conform to the requirements of Sections 507.4 and 903.3.1.1 and Chapter 32 of the Fire Code of New York State. The automatic sprinkler system shall not be required in areas occupied for indoor participant sports, such as tennis, skating, swimming and equestrian activities in occupancies in Group A-4, provided that all of the following criteria are met: Exit doors directly to the outside are provided for occupants of the participant sports areas. The building is equipped with a fire alarm system with manual fire alarm boxes installed in accordance with Section 907. An automatic sprinkler system is provided in storage rooms, press boxes, concession booths or other spaces ancillary to the sport activity space."
