id,section,reference,displayTitle,depth,body
27.2702,Section 2702 Emergency and Standby Power Systems,2702.1.6,[F]  2702.1.6 Uninterruptable Power Source,3,"An uninterrupted source of power shall be provided for equipment where required by the manufacturer's instructions, the listing, this code or applicable referenced standards."
27.2702,Section 2702 Emergency and Standby Power Systems,2702.1.7,[F]  2702.1.7 Interchangeability,3,Emergency power systems shall be an acceptable alternative for installations that require standby power systems.
27.2702,Section 2702 Emergency and Standby Power Systems,2702.1.8,[F]  2702.1.8 Group I-2 Occupancies,3,"In Group I-2 occupancies located in flood hazard areas established in Section 1612.3, where new essential electrical systems are installed, and where new essential electrical system generators are installed, the systems and generators shall be located and installed in accordance with ASCE 24. Where connections for hookup of temporary generators are provided, the connections shall be located at or above the elevation required in ASCE 24."
27.2702,Section 2702 Emergency and Standby Power Systems,2702.2,[F]  2702.2 Where Required,2,Emergency and standby power systems shall be provided where required by Sections 2702.2.1 through 2702.2.18.
27.2702,Section 2702 Emergency and Standby Power Systems,2702.2.1,[F]  2702.2.1 Ambulatory Care Facilities,3,Essential electrical systems for ambulatory care facilities shall comply with Section 422.6.
27.2702,Section 2702 Emergency and Standby Power Systems,2702.2.2,[F]  2702.2.2 Elevators and Platform Lifts,3,"Standby power shall be provided for elevators and platform lifts as required in Sections 1009.4.1, 1009.5, 3003.1, 3007.8 and 3008.8."
27.2702,Section 2702 Emergency and Standby Power Systems,2702.2.3,[F]  2702.2.3 Emergency Responder Radio Coverage Systems,3,Standby power shall be provided for emergency responder radio coverage systems required in Section 918 and the Fire Code of New York State. The standby power supply shall be capable of operating the emergency responder radio coverage system for a duration of not less than 12 hours at 100-percent system operation capacity.
27.2702,Section 2702 Emergency and Standby Power Systems,2702.2.4,[F]  2702.2.4 Emergency Voice/Alarm Communication Systems,3,"Emergency power shall be provided for emergency voice/alarm communication systems as required in Section 907.5.2.2.5. The system shall be capable of powering the required load for a duration of not less than 24 hours, as required in NFPA 72."
27.2702,Section 2702 Emergency and Standby Power Systems,2702.2.5,[F]  2702.2.5 Exhaust Systems,3,Standby power shall be provided for common exhaust systems for domestic kitchens located in multistory structures as required in Section 505.5 of the Mechanical Code of New York State. Standby power shall be provided for common exhaust systems for clothes dryers located in multistory structures as required in Section 504.10 of the Mechanical Code of New York State and Section 614.10 of the Fuel Gas Code of New York State.
27.2702,Section 2702 Emergency and Standby Power Systems,2702.2.6,[F]  2702.2.6 Exit Signs,3,Emergency power shall be provided for exit signs as required in Section 1013.6.3. The system shall be capable of powering the required load for a duration of not less than 90 minutes.
27.2702,Section 2702 Emergency and Standby Power Systems,2702.2.7,[F]  2702.2.7 Gas Detection System,3,Emergency or standby power shall be provided for gas detection systems in accordance with the Fire Code of New York State.
27.2702,Section 2702 Emergency and Standby Power Systems,2702.2.8,[F]  2702.2.8 Group I-2 Occupancies,3,Essential electrical systems for Group I-2 occupancies shall be in accordance with Section 407.11.
27.2702,Section 2702 Emergency and Standby Power Systems,2702.2.9,[F]  2702.2.9 Group I-3 Occupancies,3,Emergency power shall be provided for power-operated doors and locks in Group I-3 occupancies as required in Section 408.4.2.
27.2702,Section 2702 Emergency and Standby Power Systems,2702.2.10,[F]  2702.2.10 Hazardous Materials,3,Emergency or standby power shall be provided in occupancies with hazardous materials where required by the Fire Code of New York State.
27.2702,Section 2702 Emergency and Standby Power Systems,2702.2.11,[F]  2702.2.11 High-Rise Buildings,3,Emergency and standby power shall be provided in high-rise buildings as required in Section 403.4.8.
27.2702,Section 2702 Emergency and Standby Power Systems,2702.2.12,[F]  2702.2.12 Laboratory Suites,3,Standby or emergency power shall be provided in accordance with Section 5004.7 of the Fire Code of New York State where laboratory suites are located above the sixth story above grade plane or located in a story below grade plane.
27.2702,Section 2702 Emergency and Standby Power Systems,2702.2.13,[F]  2702.2.13 Means of Egress Illumination,3,Emergency power shall be provided for means of egress illumination as required in Section 1008.3. The system shall be capable of powering the required load for a duration of not less than 90 minutes.
27.2702,Section 2702 Emergency and Standby Power Systems,2702.2.14,[F]  2702.2.14 Membrane Structures,3,Standby power shall be provided for auxiliary inflation systems in permanent membrane structures as required in Section 3102.8.2. Standby power shall be provided for a duration of not less than 4 hours. Auxiliary inflation systems in temporary air-supported and air-inflated membrane structures shall be provided in accordance with Section 3103.10.4 of the Fire Code of New York State.
27.2702,Section 2702 Emergency and Standby Power Systems,2702.2.15,[F]  2702.2.15 Semiconductor Fabrication Facilities,3,Emergency power shall be provided for semiconductor fabrication facilities as required in Section 415.11.10.
27.2702,Section 2702 Emergency and Standby Power Systems,2702.2.16,[F]  2702.2.16 Smoke Control Systems,3,"Standby power shall be provided for smoke control systems as required in Sections 404.7, 909.11, 909.20.6.2 and 909.21.5."
27.2702,Section 2702 Emergency and Standby Power Systems,2702.2.17,"[F]  2702.2.17 Special Purpose Horizontal Sliding, Accordion or Folding Doors",3,"Standby power shall be provided for special purpose horizontal sliding, accordion or folding doors as required in Section 1010.1.4.3. The standby power supply shall have a capacity to operate not fewer than 50 closing cycles of the door."
27.2702,Section 2702 Emergency and Standby Power Systems,2702.2.18,[F]  2702.2.18 Underground Buildings,3,Emergency and standby power shall be provided in underground buildings as required in Section 405.
27.2702,Section 2702 Emergency and Standby Power Systems,new_2702.2.19,[NY]  2702.2.19 Exhaust Ventilation Systems,3,Standby power shall be provided for mechanical exhaust ventilation systems in accordance with the Fire Code of New York State.
27.2702,Section 2702 Emergency and Standby Power Systems,2702.3,[F]  2702.3 Critical Circuits,2,"Required critical circuits shall be protected using one of the following methods:Cables, used for survivability of required critical circuits, that are listed in accordance with UL 2196 and have a fire-resistance rating of not less than 1 hour.Electrical circuit protective systems having a fire-resistance rating of not less than 1 hour. Electrical circuit protective systems are installed in accordance with their listing requirements.Construction having a fire-resistance rating of not less than 1 hour."
27.2702,Section 2702 Emergency and Standby Power Systems,2702.4,[F]  2702.4 Maintenance,2,Emergency and standby power systems shall be maintained and tested in accordance with the Fire Code of New York State.
