id,section,reference,displayTitle,depth,body
15.1504,Section 1504 Performance Requirements,1504.2.1,1504.2.1 Testing,3,Testing of concrete and clay roof tiles shall be in accordance with Sections 1504.2.1.1 and 1504.2.1.2.
15.1504,Section 1504 Performance Requirements,1504.2.1.1,1504.2.1.1 Overturning Resistance,4,Concrete and clay roof tiles shall be tested to determine their resistance to overturning due to wind in accordance with Chapter 15 and either SBCCI SSTD 11 or ASTM C1568.
15.1504,Section 1504 Performance Requirements,1504.2.1.2,1504.2.1.2 Wind Tunnel Testing,4,"Where concrete and clay roof tiles do not satisfy the limitations in Chapter 16 for rigid tile, a wind tunnel test shall be used to determine the wind characteristics of the concrete or clay tile roof covering in accordance with SBCCI SSTD 11 and Chapter 15."
15.1504,Section 1504 Performance Requirements,1504.3,1504.3 Wind Resistance of Nonballasted Roofs,2,Roof coverings installed on roofs in accordance with Section 1507 that are mechanically attached or adhered to the roof deck shall be designed to resist the design wind load pressures for components and cladding in accordance with Section 1609.5.2. The wind load on the roof covering shall be permitted to be determined using allowable stress design.
15.1504,Section 1504 Performance Requirements,1504.3.1,1504.3.1 Other Roof Systems,3,"Built-up, modified bitumen, fully adhered or mechanically attached single-ply roof systems, metal panel roof systems applied to a solid or closely fitted deck and other types of membrane roof coverings shall be tested in accordance with FM 4474, UL 580 or UL 1897."
15.1504,Section 1504 Performance Requirements,1504.3.2,1504.3.2 Structural Metal Panel Roof Systems,3,"Where the metal roof panel functions as the roof deck and roof covering and it provides both weather protection and support for loads, the structural metal panel roof system shall comply with this section. Structural standing-seam metal panel roof systems shall be tested in accordance with ASTM E1592 or FM 4474. Structural through-fastened metal panel roof systems shall be tested in accordance with ASTM E1592, FM 4474 or UL 580.Exceptions:Metal roofs constructed of cold-formed steel shall be permitted to be designed and tested in accordance with the applicable referenced structural design standard in Section 2210.1.Metal roofs constructed of aluminum shall be permitted to be designed and tested in accordance with the applicable referenced structural design standard in Section 2002.1."
15.1504,Section 1504 Performance Requirements,1504.3.3,1504.3.3 Metal Roof Shingles,3,"Metal roof shingles applied to a solid or closely fitted deck shall be tested in accordance with ASTM D3161, FM 4474, UL 580 or UL 1897. Metal roof shingles tested in accordance with ASTM D3161 shall meet the classification requirements of Table 1504.1.1 for the appropriate maximum basic wind speed and the metal shingle packaging shall bear a label to indicate compliance with ASTM D3161 and the required classification in Table 1504.1.1."
15.1504,Section 1504 Performance Requirements,1504.4,1504.4 Ballasted Low-Slope Roof Systems,2,Ballasted low-slope (roof slope &lt; 2:12) single-ply roof system coverings installed in accordance with Sections 1507.12 and 1507.13 shall be designed in accordance with Section 1504.8 and ANSI/SPRI RP-4.
15.1504,Section 1504 Performance Requirements,1504.5,1504.5 Edge Securement for Low-Slope Roofs,2,"Low-slope built-up, modified bitumen and single-ply roof system metal edge securement, except gutters, shall be designed and installed for wind loads in accordance with Chapter 16 and tested for resistance in accordance with Test Methods RE-1, RE-2 and RE-3 of ANSI/SPRI ES-1, except basic design wind speed, V, shall be determined from Figures 1609.3(1) through 1609.3(8) as applicable."
15.1504,Section 1504 Performance Requirements,1504.6,1504.6 Physical Properties,2,"Roof coverings installed on low-slope roofs (roof slope &lt; 2:12) in accordance with Section 1507 shall demonstrate physical integrity over the working life of the roof based on 2,000 hours of exposure to accelerated weathering tests conducted in accordance with ASTM G152, ASTM G154 or ASTM G155. Those roof coverings that are subject to cyclical flexural response due to wind loads shall not demonstrate any significant loss of tensile strength for unreinforced membranes or breaking strength for reinforced membranes when tested as herein required."
15.1504,Section 1504 Performance Requirements,1504.7,1504.7 Impact Resistance,2,"Roof coverings installed on low-slope roofs (roof slope &lt; 2:12) in accordance with Section 1507 shall resist impact damage based on the results of tests conducted in accordance with ASTM D3746, ASTM D4272 or the ""Resistance to Foot Traffic Test"" in Section 4.6 of FM 4470."
15.1504,Section 1504 Performance Requirements,1504.8,1504.8 Surfacing and Ballast Materials in Hurricane-Prone Regions,2,"For a building located in a hurricane-prone region as defined in Section 202, or on any other building with a mean roof height exceeding that permitted by Table 1504.8 based on the exposure category and basic wind speed at the site, the following materials shall not be used on the roof:Aggregate used as surfacing for roof coverings.Aggregate, gravel or stone used as ballast.TABLE 1504.8MAXIMUM ALLOWABLE MEAN ROOF HEIGHT PERMITTED FOR BUILDINGS WITH AGGREGATE ON THE ROOF IN AREAS OUTSIDE A HURRICANE-PRONE REGIONNOMINAL DESIGN WIND SPEED, Vasd (mph)b, dMAXIMUM MEAN ROOF HEIGHT (ft)a, cExposure categoryBCD851706030901103515957520NP1005515NP10540NPNP11030NPNP11520NPNP12015NPNPGreater than 120NPNPNP For SI:1 foot = 304.8 mm; 1 mile per hour = 0.447 m/s.Mean roof height as defined in ASCE 7.For intermediate values of Vasd, the height associated with the next higher value of Vasd shall be used, or direct interpolation is permitted.NP = gravel and stone not permitted for any roof height.Vasd shall be determined in accordance with Section 1609.3.1."
15,Chapter 15 Roof Assemblies and Rooftop Structures,1505,Section 1505 Fire Classification,1,
15.1505,Section 1505 Fire Classification,1505.1,[BF]  1505.1 General,2,"Roof assemblies shall be divided into the classes defined in this section. Class A, B and C roof assemblies and roof coverings required to be listed by this section shall be tested in accordance with ASTM E108 or UL 790. In addition, fire-retardant-treated wood roof coverings shall be tested in accordance with ASTM D2898. The minimum roof coverings installed on buildings shall comply with Table 1505.1 based on the type of construction of the building.Exception: Skylights and sloped glazing that comply with Chapter 24 or Section 2610.TABLE 1505.1bMINIMUM ROOF COVERING CLASSIFICATION FOR TYPES OF CONSTRUCTIONIAIBIIAIIBIIIAIIIBIVVAVBBBBCbBCbBBCbFor SI: 1 foot = 304.8 mm, 1 square foot = 0.0929 m2.[NY] Reserved.Nonclassified roof coverings shall be permitted on buildings of Group R-3 and Group U occupancies, where there is a minimum fire-separation distance of 6 feet measured from the leading edge of the roof.Buildings that are not more than two stories above grade plane and having not more than 6,000 square feet of projected roof area and where there is a minimum 10-foot fire-separation distance from the leading edge of the roof to a lot line on all sides of the building, except for street fronts or public ways, shall be permitted to have roofs of No. 1 cedar or redwood shakes and No. 1 shingles constructed in accordance with Section 1505.7."
15.1505,Section 1505 Fire Classification,1505.2,[BF]  1505.2 Class A Roof Assemblies,2,"Class A roof assemblies are those that are effective against severe fire test exposure. Class A roof assemblies and roof coverings shall be listed and identified as Class A by an approved testing agency. Class A roof assemblies shall be permitted for use in buildings or structures of all types of construction. Exceptions: Class A roof assemblies include those with coverings of brick, masonry or an exposed concrete roof deck. Class A roof assemblies also include ferrous or copper shingles or sheets, metal sheets and shingles, clay or concrete roof tile or slate installed on non-combustible decks or ferrous, copper or metal sheets installed without a roof deck on non-combustible framing. Class A roof assemblies include minimum 16 ounce per square foot (0.0416 kg/m2) copper sheets installed over combustible decks. Class A roof assemblies include slate installed over ASTM D226, Type II underlayment over combustible decks."
15.1505,Section 1505 Fire Classification,1505.3,[BF]  1505.3 Class B Roof Assemblies,2,Class B roof assemblies are those that are effective against moderate fire-test exposure. Class B roof assemblies and roof coverings shall be listed and identified as Class B by an approved testing agency.
15.1505,Section 1505 Fire Classification,1505.4,[BF]  1505.4 Class C Roof Assemblies,2,Class C roof assemblies are those that are effective against light fire-test exposure. Class C roof assemblies and roof coverings shall be listed and identified as Class C by an approved testing agency.
15.1505,Section 1505 Fire Classification,1505.5,[BF]  1505.5 Nonclassified Roofing,2,"Nonclassified roofing is approved material that is not listed as a Class A, B or C roof covering."
15.1505,Section 1505 Fire Classification,1505.6,[BF]  1505.6 Fire-Retardant-Treated Wood Shingles and Shakes,2,"Fire-retardant-treated wood shakes and shingles shall be treated by impregnation with chemicals by the full-cell vacuum-pressure process, in accordance with AWPA C1. Each bundle shall be marked to identify the manufactured unit and the manufacturer, and shall be labeled to identify the classification of the material in accordance with the testing required in Section 1505.1, the treating company and the quality control agency."
15.1505,Section 1505 Fire Classification,1505.7,[BF]  1505.7 Special Purpose Roofs,2,"Special purpose wood shingle or wood shake roofing shall conform to the grading and application requirements of Section 1507.8 or 1507.9. In addition, an underlayment of 5/8-inch (15.9 mm) Type X water-resistant gypsum backing board or gypsum sheathing shall be placed under minimum nominal 1/2-inch-thick (12.7 mm) wood structural panel solid sheathing or 1-inch (25 mm) nominal spaced sheathing."
15.1505,Section 1505 Fire Classification,1505.8,[BF]  1505.8 Building-Integrated Photovoltaic Products,2,"Building-integrated photovoltaic products installed as the roof covering shall be tested, listed and labeled for fire classification in accordance with Section 1505.1."
15.1505,Section 1505 Fire Classification,1505.9,[BF]  1505.9 Rooftop Mounted Photovoltaic Panel Systems,2,"Rooftop rack-mounted photovoltaic panel systems shall be tested, listed and identified with a fire classification in accordance with UL 1703 and UL 2703. The fire classification shall comply with Table 1505.1 based on the type of construction of the building."
15.1505,Section 1505 Fire Classification,1505.10,[BF]  1505.10 Roof Gardens and Landscaped Roofs,2,Roof gardens and landscaped roofs shall comply with Section 1505.1 and 1507.16 and shall be installed in accordance with ANSI/SPRI VF-1.
15,Chapter 15 Roof Assemblies and Rooftop Structures,1506,Section 1506 Materials,1,
15.1506,Section 1506 Materials,1506.1,1506.1 Scope,2,The requirements set forth in this section shall apply to the application of roof-covering materials specified herein. Roof coverings shall be applied in accordance with this chapter and the manufacturer's installation instructions. Installation of roof coverings shall comply with the applicable provisions of Section 1507.
15.1506,Section 1506 Materials,1506.2,1506.2 Material Specifications and Physical Characteristics,2,Roof-covering materials shall conform to the applicable standards listed in this chapter.
15.1506,Section 1506 Materials,1506.3,1506.3 Product Identification,2,Roof-covering materials shall be delivered in packages bearing the manufacturer's identifying marks and approved testing agency labels required in accordance with Section 1505. Bulk shipments of materials shall be accompanied with the same information issued in the form of a certificate or on a bill of lading by the manufacturer.
15,Chapter 15 Roof Assemblies and Rooftop Structures,1507,Section 1507 Requirements for Roof Coverings,1,
15.1507,Section 1507 Requirements for Roof Coverings,1507.1,1507.1 Scope,2,Roof coverings shall be applied in accordance with the applicable provisions of this section and the manufacturer's installation instructions.
15.1507,Section 1507 Requirements for Roof Coverings,1507.1.1,1507.1.1 Underlayment,3,"Underlayment for asphalt shingles, clay and concrete tile, metal roof shingles, mineral-surfaced roll roofing, slate and slate-type shingles, wood shingles, wood shakes, metal roof panels and photovoltaic shingles shall conform to the applicable standards listed in this chapter. Underlayment materials required to comply with ASTM D226, D1970, D4869 and D6757 shall bear a label indicating compliance with the standard designation and, if applicable, type classification indicated in Table 1507.1.1(1). Underlayment shall be applied in accordance with Table 1507.1.1(2). Underlayment shall be attached in accordance with Table 1507.1.1(3).Exceptions:As an alternative, self-adhering polymer modified bitumen underlayment complying with ASTM D1970 and installed in accordance with the manufacturer's installation instructions for the deck material, roof ventilation configuration and climate exposure for the roof covering to be installed shall be permitted.As an alternative, a minimum 4-inch-wide (102 mm) strip of self-adhering polymer modified bitumen membrane complying with ASTM D1970 and installed in accordance with the manufacturer's installation instructions for the deck material shall be applied over all joints in the roof decking. An approved underlayment for the applicable roof covering for design wind speeds less than 120 mph (54 m/s) shall be applied over the 4-inch-wide (102 mm) membrane strips.As an alternative, two layers of underlayment complying with ASTM D226 Type II or ASTM D4869 Type IV shall be permitted to be installed as follows: Apply a 19-inch (483 mm) strip of underlayment parallel with the eave. Starting at the eave, apply 36-inch-wide (914 mm) strips of underlayment felt, overlapping successive sheets 19 inches (483 mm). The underlayment shall be attached with corrosion-resistant fasteners in a grid pattern of 12 inches (305 mm) between side laps with a 6-inch (152 mm) spacing at side and end laps. End laps shall be 4 inches (102 mm) and shall be offset by 6 feet (1829 mm). Underlayment shall be attached using metal or plastic cap nails with a nominal cap diameter of not less than 1 inch (25.4 mm). Metal caps shall have a thickness of not less than 32-gage sheet metal. Power-driven metal caps shall have a thickness of not less than 0.010 inch (mm). Thickness of the outside edge of plastic caps shall be not less than 0.035 inch (mm). The cap nail shank shall be not less than 0.083 inch for ring shank cap nails and 0.091 inch (mm) for smooth shank cap nails. The cap nail shank shall have a length sufficient to penetrate through the roof sheathing or not less than 3/4 inch (19.1 mm) into the roof sheathing.Structural metal panels that do not require a substrate or underlayment.TABLE 1507.1.1(1)UNDERLAYMENT TYPESROOF COVERINGSECTIONMAXIMUM BASIC DESIGN WIND SPEED, V &lt; 140 MPHMAXIMUM BASIC DESIGN WIND SPEED, V ≥ 140 MPHAsphalt shingles1507.2ASTM D226 Type I or II ASTM D4869 Type I, II, III or IV ASTM D6757ASTM D226 Type II ASTM D4869 Type IV ASTM D6757Clay and concrete tiles1507.3ASTM D226 Type II ASTM D2626 Type I ASTM D6380 Class M mineral surfaced roll roofingASTM D226 Type II ASTM D2626 Type I ASTM D6380 Class M mineral surfaced roll roofingMetal panels1507.4Manufacturer's instructionsASTM D226 Type II ASTM D4869 Type IVMetal roof shingles1507.5ASTM D226 Type I or II ASTM D4869 Type I, II, III or IVASTM D226 Type II ASTM D4869 Type IVMineral-surfaced roll roofing1507.6ASTM D226 Type I or II ASTM D4869 Type I, II, III or IVASTM D226 Type II ASTM D4869 Type IVSlate shingles1507.7ASTM D226 Type II ASTM D4869 Type III or IVASTM D226 Type II ASTM D4869 Type IVWood shingles1507.8ASTM D226 Type I or II ASTM D4869 Type I, II, III or IVASTM D226 Type II ASTM D4869 Type IVWood shakes1507.9ASTM D226 Type I or II ASTM D4869 Type I, II, III or IVASTM D226 Type II ASTM D4869 Type IVPhotovoltaic shingles1507.17ASTM D226 Type I or II ASTM D4869 Type I, II, III or IV ASTM D6757ASTM D226 Type II ASTM D4869 Type IV ASTM D6757TABLE 1507.1.1(2)UNDERLAYMENT APPLICATIONROOF COVERINGSECTIONMAXIMUM BASIC DESIGN WIND SPEED, V &lt; 140 MPHMAXIMUM BASIC DESIGN WIND SPEED, V ≥ 140 MPHAsphalt shingles1507.2For roof slopes from two units vertical in 12 units horizontal (2:12), up to four units vertical in 12 units horizontal (4:12), underlayment shall be two layers applied as follows: Apply a 19-inch strip of underlayment felt parallel to and starting at the eaves. Starting at the eave, apply 36-inch-wide sheets of underlayment, overlapping successive sheets 19 inches. End laps shall be 4 inches and shall be offset by 6 feet. Distortions in the underlayment shall not interfere with the ability of the shingles to seal. For roof slopes of four units vertical in 12 units horizontal (4:12) or greater, underlayment shall be one layer applied as follows: Underlayment shall be applied shingle fashion, parallel to and starting from the eave and lapped 2 inches, Distortions in the underlayment shall not interfere with the ability of the shingles to seal. End laps shall be 4 inches and shall be offset by 6 feet.Same as Maximum Basic Design Wind Speed,V &lt; 140 mph except all laps shall be not less than 4 inchesClay and concrete tile1507.3For roof slopes from two and one-half units vertical in 12 units horizontal (21/2:12), up to four units vertical in 12 units horizontal (4:12), underlayment shall be not fewer than two layers applied as follows: Starting at the eave, a 19-inch strip of underlayment shall be applied parallel with the eave. Starting at the eave, a 36-inch-wide strip of underlayment felt shall be applied, overlapping successive sheets 19 inches. End laps shall be 4 inches and shall be offset by 6 feet. For roof slopes of four units vertical in 12 units horizontal (4:12) or greater, underlayment shall be one layer applied as follows: Underlayment shall be applied shingle fashion, parallel to and starting from the eave and lapped 2 inches. End laps shall be 4 inches and shall be offset by 6 feet.Same as Maximum Basic Design Wind Speed, V &lt; 140 mph except all laps shall be not less than 4 inchesMetal roof panels1507.4Apply in accordance with the manufacturer's installation instructionsFor roof slopes from two units vertical in 12 units horizontal (2:12), up to four units vertical in 12 units horizontal (4:12), underlayment shall be two layers applied as follows: Apply a 19-inch strip of underlayment felt parallel to and starting at the eaves. Starting at the eave, apply 36-inch-wide sheets of underlayment, overlapping successive sheets 19 inches. End laps shall be 4 inches and shall be offset by 6 feet. For roof slopes of four units vertical in 12 units horizontal (4:12) or greater, underlayment shall be one layer applied as follows: Underlayment shall be applied shingle fashion, parallel to and starting from the eave and lapped 4 inches. End laps shall be 4 inches and shall be offset by 6 feet.Metal roof shingles1507.5Mineral-surfacedroll roofing1507.6Slate shingles1507.7Wood shakes1507.8Wood shingles1507.9Photovoltaic shingles1507.17For roof slopes from three units vertical in 12 units horizontal (3:12), up to four units vertical in 12 units horizontal (4:12), underlayment shall be two layers applied as follows: Apply a 19-inch strip of underlayment felt parallel to and starting at the eaves. Starting at the eave, apply 36-inch-wide sheets of underlayment, overlapping successive sheets 19 inches. End laps shall be 4 inches and shall be offset by 6 feet. Distortions in the underlayment shall not interfere with the ability of the shingles to seal. For roof slopes of four units vertical in 12 units horizontal (4:12) or greater, underlayment shall be one layer applied as follows: Underlayment shall be applied shingle fashion, parallel to and starting from the eave and lapped 2 inches. Distortions in the underlayment shall not interfere with the ability of the shingles to seal. End laps shall be 4 inches and shall be offset by 6 feet.Same as Maximum Basic Design Wind Speed, V &lt; 140 mph except all laps shall be not less than 4 inchesFor SI: 1 inch = 25.4 mm, 1 foot = 304.8 mm; 1 mile per hour = 0.447 m/s.TABLE 1507.1.1(3)UNDERLAYMENT ATTACHMENTROOF COVERINGSECTIONMAXIMUM BASIC DESIGN WIND SPEED, V &lt; 140 MPHMAXIMUM BASIC DESIGN WIND SPEED, V ≥ 140 MPHAsphalt shingles1507.2Fastened sufficiently to hold in placeThe underlayment shall be attached with corrosion-resistant fasteners in a grid pattern of 12 inches between side laps with a 6-inch spacing at side and end laps. Underlayment shall be attached using metal or plastic cap nails or cap staples with a nominal cap diameter of not less than 1 inch. Metal caps shall have a thickness of not less than 32-gage (0.0134 inch) sheet metal. Power-driven metal caps shall have a minimum thickness of 0.010 inch. Minimum thickness of the outside edge of plastic caps shall be 0.035 inch. The cap nail shank shall be not less than 0.083 inch for ring shank cap nails and 0.091 inch for smooth shank cap nails. Staples shall be not less than 21 gage (0.032 inch). The cap nail shank and cap staple legs shall have a length sufficient to penetrate through the roof sheathing or not less than 3/4 inch into the roof sheathing.Clay and concrete tile1507.3Photovoltaic shingles1507.17Metal roof panels1507.4Manufacturer's installation instructionsThe underlayment shall be attached with corrosion-resistant fasteners in a grid pattern of 12 inches between side laps with a 6-inch spacing at side and end laps. Underlayment shall be attached using metal or plastic cap nails or cap staples with a nominal cap diameter of not less than 1 inch. Metal caps shall have a thickness of not less than 32-gage sheet metal. Power-driven metal caps shall have a minimum thickness of 0.010 inch. Minimum thickness of the outside edge of plastic caps shall be 0.035 inch. The cap nail shank shall be not less than 0.083 inch for ring shank cap nails and 0.091 inch for smooth shank cap nails. Staples shall be not less than 21 gage. The cap nail shank and cap staple legs shall have a length sufficient to penetrate through the roof sheathing or not less than 3/4 inch into the roof sheathing.Metal roof shingles1507.5Mineral-surfacedroll roofing1507.6Slate shingles1507.7Wood shingles1507.8Wood shakes1507.9For SI: 1 inch = 25.4 mm; 1 mile per hour = 0.447 m/s."
15.1507,Section 1507 Requirements for Roof Coverings,1507.1.2,1507.1.2 Ice Barriers,3,"In areas where there has been a history of ice forming along the eaves causing a backup of water, an ice barrier shall be installed for asphalt shingles, metal roof shingles, mineral-surfaced roll roofing, slate and slate-type shingles, wood shingles, and wood shakes. The ice barrier shall consist of not less than two layers of underlayment cemented together, or a self-adhering polymer modified bitumen sheet shall be used in place of normal underlayment and extend from the lowest edges of all roof surfaces to a point not less than 24 inches (610 mm) inside the exterior wall line of the building.Exception: Detached accessory structures that do not contain conditioned floor area."
15.1507,Section 1507 Requirements for Roof Coverings,1507.2,1507.2 Asphalt Shingles,2,The installation of asphalt shingles shall comply with the provisions of this section.
15.1507,Section 1507 Requirements for Roof Coverings,1507.2.1,1507.2.1 Deck Requirements,3,Asphalt shingles shall be fastened to solidly sheathed decks.
15.1507,Section 1507 Requirements for Roof Coverings,1507.2.2,1507.2.2 Slope,3,"Asphalt shingles shall only be used on roof slopes of two units vertical in 12 units horizontal (17-percent slope) or greater. For roof slopes from two units vertical in 12 units horizontal (17-percent slope) up to four units vertical in 12 units horizontal (33-percent slope), double underlayment application is required in accordance with Section 1507.1.1."
15.1507,Section 1507 Requirements for Roof Coverings,1507.2.3,1507.2.3 Underlayment,3,Underlayment shall comply with Section 1507.1.1.
15.1507,Section 1507 Requirements for Roof Coverings,1507.2.4,1507.2.4 Asphalt Shingles,3,Asphalt shingles shall comply with ASTM D3462.
15.1507,Section 1507 Requirements for Roof Coverings,1507.2.5,1507.2.5 Fasteners,3,"Fasteners for asphalt shingles shall be galvanized, stainless steel, aluminum or copper roofing nails, minimum 12-gage [0.105 inch (2.67 mm)] shank with a minimum 3/8-inch-diameter (9.5 mm) head, of a length to penetrate through the roofing materials and not less than 3/4 inch (19.1 mm) into the roof sheathing. Where the roof sheathing is less than 3/4 inch (19.1 mm) thick, the nails shall penetrate through the sheathing. Fasteners shall comply with ASTM F1667."
15.1507,Section 1507 Requirements for Roof Coverings,1507.2.6,1507.2.6 Attachment,3,"Asphalt shingles shall have the minimum number of fasteners required by the manufacturer, but not less than four fasteners per strip shingle or two fasteners per individual shingle. Where the roof slope exceeds 21 units vertical in 12 units horizontal (21:12), shingles shall be installed as required by the manufacturer."
15.1507,Section 1507 Requirements for Roof Coverings,1507.2.7,1507.2.7 Ice Barrier,3,"Where required, ice barriers shall comply with Section 1507.1.2."
15.1507,Section 1507 Requirements for Roof Coverings,1507.2.8,1507.2.8 Flashings,3,Flashing for asphalt shingles shall comply with this section. Flashing shall be applied in accordance with this section and the asphalt shingle manufacturer's printed instructions.
15.1507,Section 1507 Requirements for Roof Coverings,1507.2.8.1,1507.2.8.1 Base and Cap Flashing,4,Base and cap flashing shall be installed in accordance with the manufacturer's instructions. Base flashing shall be of either corrosion-resistant metal of minimum nominal 0.019-inch (0.483 mm) thickness or mineral-surfaced roll roofing weighing not less than 77 pounds per 100 square feet (3.76 kg/m2). Cap flashing shall be corrosion-resistant metal of minimum nominal 0.019-inch (0.483 mm) thickness.
