id,section,title,body
306.7.12,Section 306 Accessibility for Existing Buildings,Toilet Rooms,"Where it is technically infeasible to alter existing toilet rooms to be accessible, one accessible single-user toilet room or one accessible family or assisted-use toilet room constructed in accordance with Section 1110.2.1 of the International Building Code is permitted. This toilet room shall be located on the same floor and in the same area as the existing toilet rooms. At the inaccessible toilet rooms, directional signs indicating the location of the nearest such toilet room shall be provided. These directional signs shall include the International Symbol of Accessibility, and sign characters shall meet the visual character requirements in accordance with ICC A117.1."
306.7.13,Section 306 Accessibility for Existing Buildings,Bathing Rooms,"Where it is technically infeasible to alter existing bathing rooms to be accessible, one accessible single-user bathing room or one accessible family or assisted-use bathing room constructed in accordance with Section 1110.2.1 of the International Building Code is permitted. This accessible bathing room shall be located on the same floor and in the same area as the existing bathing rooms. At the inaccessible bathing rooms, directional signs indicating the location of the nearest such bathing room shall be provided. These directional signs shall include the International Symbol of Accessibility, and sign characters shall meet the visual character requirements in accordance with ICC A117.1."
306.7.14,Section 306 Accessibility for Existing Buildings,Additional Toilet and Bathing Facilities,"In assembly and mercantile occupancies, where additional toilet fixtures are added, not fewer than one accessible family or assisted-use toilet room shall be provided where required by Section 1110.2.1 of the International Building Code. In recreational facilities, where additional bathing rooms are being added, not fewer than one family or assisted-use bathing room shall be provided where required by Section 1110.2.1 of the International Building Code."
306.7.15,Section 306 Accessibility for Existing Buildings,Adult Changing Stations,"Where additional toilet facilities are being added, in occupancies where adult changing stations are required by Section 1110.4.1 of the International Building Code, not fewer than one accessible family or assisted-use toilet room with an adult changing station shall be provided in accordance with Section 1110.4 of the International Building Code. The adult changing station shall be permitted to be located in a family or assisted-use toilet room or bathing room required by Section 306.7.12, 306.7.13 or 306.7.14."
306.7.16,Section 306 Accessibility for Existing Buildings,"Dressing, Fitting and Locker Rooms","Where it is technically infeasible to provide accessible dressing, fitting or locker rooms at the same location as similar types of rooms, one accessible room on the same level shall be provided. Where separate-sex facilities are provided, accessible rooms for each sex shall be provided. Separate-sex facilities are not required where only unisex rooms are provided."
306.7.17,Section 306 Accessibility for Existing Buildings,Amusement Rides,"Where the structural or operational characteristics of an amusement ride are altered to the extent that the amusement ride's performance differs from that specified by the manufacturer or the original design, the amusement ride shall comply with requirements for new construction in Section 1111.4.8 of the International Building Code."
306.7.18,Section 306 Accessibility for Existing Buildings,Historic Structures,"Where compliance with the requirements for accessible routes, entrances or toilet rooms would threaten or destroy the historic significance of the historic structure, as determined by the authority having jurisdiction, the alternative requirements of Sections 306.7.18.1 through 306.7.18.7 for that element shall be permitted.Exceptions: Accessible means of egress required by Chapter 10 of the International Building Code are not required to be provided in historic structures.The altered element or space is not required to be on an accessible route, unless required by Section 306.7.18.1 or 306.7.18.2."
306.7.18.1,Section 306 Accessibility for Existing Buildings,Site Arrival Points,"Not fewer than one exterior accessible route, including curb ramps from a site arrival point to an accessible entrance, shall be provided and shall not be less than 36 inches (914 mm) minimum in width."
306.7.18.2,Section 306 Accessibility for Existing Buildings,Multiple-Level Buildings and Facilities,An accessible route from an accessible entrance to public spaces on the level of the accessible entrance shall be provided.
306.7.18.3,Section 306 Accessibility for Existing Buildings,Entrances,"Where an entrance cannot be made accessible in accordance with Section 306.7.5, an accessible entrance that is unlocked while the building is occupied shall be provided; or, a locked accessible entrance with a notification system or remote monitoring shall be provided. Signs complying with Section 1112 of the International Building Code shall be provided at the public entrances and the accessible entrance."
306.7.18.4,Section 306 Accessibility for Existing Buildings,Toilet Facilities,"Where toilet rooms are provided, not fewer than one accessible single-user toilet room or one accessible family or assisted-use toilet room complying with Section 1110.2.1 of the International Building Code shall be provided."
306.7.18.5,Section 306 Accessibility for Existing Buildings,Bathing Facilities,"Where bathing rooms are provided, not fewer than one accessible single-user bathing room or one accessible family or assisted-use bathing rooms complying with Section 1110.2.1 of the International Building Code shall be provided."
306.7.18.6,Section 306 Accessibility for Existing Buildings,Type A Units,The alteration to Type A individually owned dwelling units within a Group R-2 occupancy shall be permitted to meet the provision for a Type B dwelling unit.
306.7.18.7,Section 306 Accessibility for Existing Buildings,Type B Units,Type B dwelling or sleeping units required by Section 1108 of the International Building Code are not required to be provided in historic buildings.
307,Chapter 3 Provisions for All Compliance Methods,Smoke Alarms,
307.1,Section 307 Smoke Alarms,Smoke Alarms,"Where an alteration, addition, change of occupancy or relocation of a building is made to an existing building or structure of a Group R and I-1 occupancy, the existing building shall be provided with smoke alarms in accordance with the International Fire Code or Section R310 of the International Residential Code. Exception: Work classified as Level 1 Alterations in accordance with Chapter 7."
308,Chapter 3 Provisions for All Compliance Methods,Carbon Monoxide Detection,
308.1,Section 308 Carbon Monoxide Detection,Carbon Monoxide Detection,"Where an addition, alteration, change of occupancy or relocation of a building is made to an existing building, the existing building shall be provided with carbon monoxide detection in accordance with the International Fire Code or Section R311 of the International Residential Code. Exceptions: Work involving the exterior surfaces of buildings, such as the replacement of roofing or siding, the addition or replacement of windows or doors, or the addition of porches or decks.Installation, alteration or repairs of plumbing or mechanical systems, other than fuel-burning appliances.Work classified as Level 1 Alterations in accordance with Chapter 7.In Group I-2 occupancies, carbon monoxide detection is not required in each sleeping unit where carbon monoxide detection, which transmits an alarm signal to an approved location, is provided in each space containing a carbon monoxide source."
309,Chapter 3 Provisions for All Compliance Methods,Additions and Replacements of Exterior Wall Coverings and Exterior Wall Envelopes,
309.1,Section 309 Additions and Replacements of Exterior Wall Coverings and Exterior Wall Envelopes,General,"The provisions of Section 309 apply to all alterations, repairs, additions, relocations of structures and changes of occupancy regardless of compliance method."
309.2,Section 309 Additions and Replacements of Exterior Wall Coverings and Exterior Wall Envelopes,Additions and Replacements,"Where an exterior wall covering or exterior wall envelope is added or replaced, the materials and methods used shall comply with the requirements for new construction in Chapter 14 and Chapter 26 of the International Building Code if the added or replaced exterior wall covering or exterior wall envelope involves two or more contiguous stories and comprises more than 15 percent of the total wall area on any side of the building."
309.2.1,Section 309 Additions and Replacements of Exterior Wall Coverings and Exterior Wall Envelopes,Automatic Sprinkler Systems,Combustible exterior wall covering or combustible exterior wall envelopes shall not be added to an existing high-rise building that is not protected throughout with an automatic sprinkler system. Exceptions: Where such material is located on a single story and is less than 15 percent of the wall area on any side of the building. Water-resistive barriers installed in accordance with Section 1402.6 of the International Building Code.
