id,section,reference,displayTitle,depth,body
9.902,Section 902 Special Use and Occupancy,902.3,902.3 Ambulatory Care Facilities,2,"Where a Level 3 work area includes an existing ambulatory care facility, the following shall be provided: A smoke compartment in accordance with Section 422.3 of the International Building Code, where the alteration results in an ambulatory care facility greater than 10,000 square feet on one story.Separation from adjacent spaces in accordance with Section 422.2 of the International Building Code, where any such facility has the potential for four or more care recipients incapable of self-preservation at any time."
9.902,Section 902 Special Use and Occupancy,902.4,902.4 Boiler and Furnace Equipment Rooms,2,"Boiler and furnace equipment rooms adjacent to or within Group I-1, I-2, I-4, R-1, R-2 and R-4 occupancies shall be enclosed by 1-hour fire-resistance-rated construction.Exceptions: Steam boiler equipment operating at pressures of 15 pounds per square inch gauge (psig) (103.4 kPa) or less is not required to be enclosed.Hot water boilers operating at pressures of 170 psig (1171 kPa) or less are not required to be enclosed.Furnace and boiler equipment with 400,000 British thermal units (Btu) (4.22 × 108 J) per hour input rating or less is not required to be enclosed.Furnace rooms protected with an automatic sprinkler system are not required to be enclosed."
9,Chapter 9 Alterations—Level 3,903,Section 903 Building Elements and Materials,1,
9.903,Section 903 Building Elements and Materials,903.1,903.1 Existing Shafts and Vertical Openings,2,"Existing stairways that are part of the means of egress shall be enclosed in accordance with Section 802.2.1 from the highest work area floor to, and including, the level of exit discharge and all floors below."
9.903,Section 903 Building Elements and Materials,903.2,903.2 Fire Partitions in Group R-3,2,Fire separation in Group R-3 occupancies shall be in accordance with Section 903.2.1.
9.903,Section 903 Building Elements and Materials,903.2.1,903.2.1 Separation Required,3,"Where the work area is in any attached dwelling unit in Group R-3 or any multiple single-family dwelling (townhouse), walls separating the dwelling units that are not continuous from the foundation to the underside of the roof sheathing shall be constructed to provide a continuous fire separation using construction materials consistent with the existing wall or complying with the requirements for new structures. Work shall be performed on the side of the dwelling unit wall that is part of the work area.Exception: Where alterations or repairs do not result in the removal of wall or ceiling finishes exposing the structure, walls are not required to be continuous through concealed floor spaces."
9.903,Section 903 Building Elements and Materials,903.3,903.3 Interior Finish,2,Interior finish in exits serving the work area shall comply with Section 802.4 between the highest floor on which there is a work area to the floor of exit discharge.
9.903,Section 903 Building Elements and Materials,903.4,903.4 Enhanced Classroom Acoustics,2,"In Group E occupancies, where the work area is a Level 3 alteration, enhanced classroom acoustics shall be provided in all classrooms with a volume of 20,000 cubic feet (565 m3) or less. Enhanced classroom acoustics shall comply with the reverberation time in Section 808 of ICC A117.1."
9,Chapter 9 Alterations—Level 3,904,Section 904 Fire Protection,1,
9.904,Section 904 Fire Protection,904.1,904.1 Automatic Sprinkler Systems,2,An automatic sprinkler system shall be provided in a work area where required by Section 803.2 or this section.
9.904,Section 904 Fire Protection,904.1.1,904.1.1 High-Rise Buildings,3,An automatic sprinkler system shall be provided in work areas where the high-rise building has a sufficient municipal water supply for the design and installation of an automatic sprinkler system at the site.
9.904,Section 904 Fire Protection,904.1.2,904.1.2 Rubbish and Linen Chutes,3,Rubbish and linen chutes located in the work area shall be provided with automatic sprinkler system protection or an approved automatic fire-extinguishing system where protection of the rubbish and linen chute would be required under the provisions of the International Building Code for new construction.
9.904,Section 904 Fire Protection,904.1.3,904.1.3 Upholstered Furniture or Mattresses,3,"Work areas shall be provided with an automatic sprinkler system in accordance with the International Building Code where any of the following conditions exist:A Group F-1 occupancy used for the manufacture of upholstered furniture or mattresses exceeds 2,500 square feet (232 m2).A Group M occupancy used for the display and sale of upholstered furniture or mattresses exceeds 5,000 square feet (464 m2).A Group S-1 occupancy used for the storage of upholstered furniture or mattresses exceeds 2,500 square feet (232 m2)."
9.904,Section 904 Fire Protection,904.1.4,"904.1.4 Groups A, B, E, F-1, H, I-1, I-3, I-4, M, R-1, R-2, R-4, S-1 and S-2",3,"In buildings with occupancies in Groups A, B, E, F-1, H, I-1, I-3, I-4, M, R-1, R-2, R-4, S-1 and S-2 work areas shall be provided with automatic sprinkler protection where all of the following conditions occur: The work area is required to be provided with automatic sprinkler protection in accordance with the International Building Code as applicable to new construction.The building site has sufficient municipal water supply for design and installation of an automatic sprinkler system. Exception: If the building site does not have sufficient municipal water supply for design of an automatic sprinkler system, work areas shall be protected by an automatic smoke detection system throughout all occupiable spaces other than sleeping units or individual dwelling units that activates the occupant notification system in accordance with Sections 907.4, 907.5 and 907.6 of the International Building Code."
9.904,Section 904 Fire Protection,904.1.5,904.1.5 Group I-2,3,"In Group I-2 occupancies, an automatic sprinkler system installed in accordance with Section 903.3.1.1 of the International Fire Code shall be provided in the following: In Group I-2, Condition 1, throughout the work area.In Group I-2, Condition 2, throughout the work area where the work area is 50 percent or less of the smoke compartment.In Group I-2, Condition 2, throughout the smoke compartment in which the work occurs where the work area exceeds 50 percent of the smoke compartment."
9.904,Section 904 Fire Protection,904.1.6,904.1.6 Windowless Stories,3,"Work located in a windowless story, as determined in accordance with the International Building Code, shall be sprinklered where the work area is required to be sprinklered under the provisions of the International Building Code for newly constructed buildings and the building site has a sufficient municipal water supply for the design and installation of an automatic sprinkler system."
9.904,Section 904 Fire Protection,904.1.7,904.1.7 Other Required Automatic Sprinkler Systems,3,"In buildings and areas listed in Table 903.2.11.6 of the International Building Code, work areas shall be provided with an automatic sprinkler system under the following conditions:The work area is required to be provided with an automatic sprinkler system in accordance with the International Building Code applicable to new construction.The building site has sufficient municipal water supply for design and installation of an automatic sprinkler system."
9.904,Section 904 Fire Protection,904.1.8,904.1.8 Supervision and Alarms,3,"Where an automatic sprinkler system is required by Sections 904.1.1 through 904.1.7, such systems shall be provided with supervision and alarms in accordance with Section 903.4 of the International Building Code."
9.904,Section 904 Fire Protection,904.2,904.2 Fire Alarm and Detection Systems,2,Fire alarm and detection shall be provided in accordance with Section 907 of the International Building Code as required for new construction.
9.904,Section 904 Fire Protection,904.2.1,904.2.1 Manual Fire Alarm Systems,3,"Where required by the International Building Code, a manual fire alarm system shall be provided throughout the work area. Alarm notification appliances shall be provided on such floors and shall be automatically activated as required by the International Building Code.Exceptions: Alarm-initiating and notification appliances shall not be required to be installed in tenant spaces outside of the work area.Visual alarm notification appliances are not required, except where an existing alarm system is upgraded or replaced or where a new fire alarm system is installed."
9.904,Section 904 Fire Protection,904.2.2,904.2.2 Automatic Fire Detection,3,"Where required by the International Building Code for new buildings, automatic fire detection systems shall be provided throughout the work area."
9,Chapter 9 Alterations—Level 3,905,Section 905 Means of Egress,1,
9.905,Section 905 Means of Egress,905.1,905.1 General,2,The means of egress shall comply with the requirements of Section 804 except as specifically required in Sections 905.2 and 905.3.
9.905,Section 905 Means of Egress,905.2,905.2 Means-of-Egress Lighting,2,Means of egress from the highest work area floor to the floor of exit discharge shall be provided with artificial lighting within the exit enclosure in accordance with the requirements of the International Building Code.
9.905,Section 905 Means of Egress,905.3,905.3 Exit Signs,2,Means of egress from the highest work area floor to the floor of exit discharge shall be provided with exit signs in accordance with the requirements of the International Building Code.
9.905,Section 905 Means of Egress,905.4,905.4 Two-Way Communications Systems,2,"In buildings with elevator service, a two-way communication system shall be provided where required by Section 1009.8 of the International Building Code."
9,Chapter 9 Alterations—Level 3,906,Section 906 Structural,1,
9.906,Section 906 Structural,906.1,[BS]  906.1 General,2,"Where buildings are undergoing Level 3 alterations, the provisions of this section shall apply."
9.906,Section 906 Structural,906.2,[BS]  906.2 Existing Structural Elements Resisting Lateral Loads,2,"Where work involves a substantial structural alteration,the lateral load-resisting system of the altered building shall be shown to satisfy the requirements of Section 1609 of the International Building Code and Section 304.3.2 of this code. Where the building is assigned to Seismic Design Category D or F, supports and attachments for nonstructural components required to serve any portion of the building with a use included in Risk Category IV shall comply with Section 1613 of the International Building Code or shall comply with ASCE 41 using an objective of Position Retention nonstructural performance with the BSE-1E earthquake hazard level.Exceptions: Buildings of Group R occupancy with not more than five dwelling or sleeping units used solely for residential purposes that are altered based on the conventional light-frame construction methods of the International Building Code or in compliance with the provisions of the International Residential Code.Where the intended alteration involves only the lowest story of a building, structural components of the lateral load resisting system above that story need not comply with this section."
9.906,Section 906 Structural,906.3,[BS]  906.3 Seismic Design Category F,2,"Where the building is assigned to Seismic Design Category F, the lateral force-resisting system of the altered building shall meet the requirements of Section 1609 of the International Building Code and Section 304.3.2 of this code. Supports and attachments for nonstructural components serving any portion of the building with a use included in Risk Category IV shall comply with Section 1613 of the International Building Code or shall comply with ASCE 41 using an objective of Position Retention nonstructural performance with the BSE-1E earthquake hazard level."
9.906,Section 906 Structural,906.4,[BS]  906.4 Anchorage for Concrete and Masonry Buildings,2,"For any building assigned to Seismic Design Category D, E or F with a structural system that includes concrete or reinforced masonry walls with a flexible roof diaphragm, the alteration shall comply with Section 304.3.2 by evaluation of the existing condition or by installation of wall anchors at the roof line of all subject buildings and at the floor lines of unreinforced masonry."
9.906,Section 906 Structural,906.5,[BS]  906.5 Anchorage for Unreinforced Masonry Walls,2,"For any building assigned to Seismic Design Category C, D, E or F with a structural system that includes unreinforced masonry bearing walls, the alteration shall comply with Section 304.3.2 by evaluation of the existing condition or by installation of wall anchors at the roof line."
9.906,Section 906 Structural,906.6,[BS]  906.6 Bracing for Unreinforced Masonry Parapets,2,"Parapets constructed of unreinforced masonry in buildings assigned to Seismic Design Category C, D, E or F shall comply with Section 304.3.2 by evaluation of the existing condition or by installation of parapet bracing."
9.906,Section 906 Structural,906.7,[BS]  906.7 Anchorage of Unreinforced Masonry Partitions,2,"Where the building is assigned to Seismic Design Category C, D, E or F, unreinforced masonry partitions and nonstructural walls within the work area and adjacent to egress paths from the work area shall have their existing conditions evaluated or shall be anchored, removed or altered to resist out-of-plane seismic forces to comply with Section 304.3.2."
9,Chapter 9 Alterations—Level 3,907,Section 907 Energy Conservation,1,
9.907,Section 907 Energy Conservation,907.1,907.1 Minimum Requirements,2,Level 3 alterations to existing buildings or structures are permitted without requiring the entire building or structure to comply with the energy requirements of the International Energy Conservation Code or International Residential Code. The alterations shall conform to the energy requirements of the International Energy Conservation Code or International Residential Code as they relate to new construction only.
9,Chapter 9 Alterations—Level 3,908,Section 908 Emergency Responder Communications Enhancement System Coverage,1,
9.908,Section 908 Emergency Responder Communications Enhancement System Coverage,908.1,908.1 Emergency Responder Communication Enhancement System Coverage,2,The existing building shall undergo an evaluation of the emergency responder communication signal strength and coverage area within the entire building in accordance with Sections 908.1.1 and 908.1.2.Exception: Where it is determined by the fire code official that the emergency responder communication enhancement system (ERCES) is not needed.
9.908,Section 908 Emergency Responder Communications Enhancement System Coverage,908.1.1,908.1.1 Evaluation,3,"The evaluation shall determine the current signal strength and coverage capabilities of the public safety communication systems utilized by the jurisdiction, measured at the exterior of the building."
9.908,Section 908 Emergency Responder Communications Enhancement System Coverage,908.1.2,908.1.2 Compliance,3,"The evaluation report shall be submitted for approval by the fire code official and the frequency license holder. Where the coverage area, signal strength or DAQ does not comply with Section 510 of the International Fire Code, the existing building shall be provided with ERCES coverage. The fire code official is authorized to establish the timeframe for such installation or modification."
