id,section,title,body,ifc_type,occupancy,design_phase,code_category,primary_responsibility
402.3,Section 402 Additions,Existing Structural Elements Carrying Gravity Load,"Any existing gravity load-carrying structural element for which an addition and its related alterations cause an increase in design gravity load of more than 5 percent shall be strengthened, supplemented, replaced or otherwise altered as needed to carry the increased gravity load required by the International Building Code for new structures. Any existing gravity load-carrying structural element whose gravity load-carrying capacity is decreased shall be considered an altered element subject to the requirements of Section 403.3. Any existing element that will form part of the lateral load path for any part of the addition shall be considered an existing lateral load-carrying structural element subject to the requirements of Section 402.4.",,,,,
402.3.1,Section 402 Additions,Design Live Load,"Where the addition does not result in increased design live load, existing gravity load-carrying structural elements shall be permitted to be evaluated and designed for live loads approved prior to the addition. If the approved live load is less than that required by Section 1607 of the International Building Code, the area designed for the nonconforming live load shall be posted with placards of approved design indicating the approved live load. Where the addition does result in increased design live load, the live load required by Section 1607 of the International Building Code shall be used.",,,,,
402.4,Section 402 Additions,Existing Structural Elements Carrying Lateral Load,"Where the addition is structurally independent of the existing structure, existing lateral load-carrying structural elements shall be permitted to remain unaltered. Where the addition is not structurally independent of the existing structure, the existing structure and its addition acting together as a single structure shall be shown to meet the requirements of Sections 1609 and 1613 of the International Building Code. For purposes of this section, compliance with ASCE 41, using a Tier 3 procedure and the two-level performance objective in Table 301.1.4.1 for the applicable risk category, shall be deemed to meet the requirements of Section 1613. Exception: Any existing lateral load-carrying structural element whose demand-capacity ratio with the addition considered is no more than 10 percent greater than its demand-capacity ratio with the addition ignored shall be permitted to remain unaltered. For purposes of calculating demand-capacity ratios, the demand shall consider applicable load combinations with design lateral loads or forces in accordance with Sections 1609 and 1613 of the International Building Code. For purposes of this exception, comparisons of demand-capacity ratios and calculation of design lateral loads, forces and capacities shall account for the cumulative effects of additions and alterations since original construction.",,,,,
402.5,Section 402 Additions,Smoke Alarms in Existing Portions of a Building,"Where an addition is made to a building or structure of a Group R or I-1 occupancy, the existing building shall be provided with smoke alarms in accordance with Section 1103.8 of the International Fire Code.",,,,,
403,Chapter 4 Prescriptive Compliance Methods,Alterations,,,,,,
403.1,Section 403 Alterations,General,"Except as provided by Section 401.2 or this section, alterations to any building or structure shall comply with the requirements of the International Building Code for new construction. Alterations shall be such that the existing building or structure is no less conforming to the provisions of the International Building Code than the existing building or structure was prior to the alteration. Exceptions: An existing stairway shall not be required to comply with the requirements of Section 1011 of the International Building Code where the existing space and construction does not allow a reduction in pitch or slope. Handrails otherwise required to comply with Section 1011.11 of the International Building Code shall not be required to comply with the requirements of Section 1014.6 of the International Building Code regarding full extension of the handrails where such extensions would be hazardous due to plan configuration.",,,,,
403.2,Section 403 Alterations,Flood Hazard Areas,"For buildings and structures in flood hazard areas established in Section 1612.3 of the International Building Code, or Section R322 of the International Residential Code, as applicable, any alteration that constitutes substantial improvement of the existing structure shall comply with the flood design requirements for new construction, and all aspects of the existing structure shall be brought into compliance with the requirements for new construction for flood design. For buildings and structures in flood hazard areas established in Section 1612.3 of the International Building Code, or Section R322 of the International Residential Code, as applicable, any alterations that do not constitute substantial improvement of the existing structure are not required to comply with the flood design requirements for new construction.",,,,,
403.3,Section 403 Alterations,Existing Structural Elements Carrying Gravity Load,"Any existing gravity load-carrying structural element for which an alteration causes an increase in design gravity load of more than 5 percent shall be strengthened, supplemented, replaced or otherwise altered as needed to carry the increased gravity load required by the International Building Code for new structures. Any existing gravity load-carrying structural element whose gravity load-carrying capacity is decreased as part of the alteration shall be shown to have the capacity to resist the applicable design gravity loads required by the International Building Code for new structures.",,,,,
403.3.1,Section 403 Alterations,Design Live Load,"Where the alteration does not result in increased design live load, existing gravity load-carrying structural elements shall be permitted to be evaluated and designed for live loads approved prior to the alteration. If the approved live load is less than that required by Section 1607 of the Building Code, the area designed for the nonconforming live load shall be posted with placards of approved design indicating the approved live load. Where the alteration does result in increased design live load, the live load required by Section 1607 of the Building Code shall be used. Exception: Buildings erected before July 1, 1925: In the alteration of buildings erected before July 1, 1925, the engineer of record is authorized to apply a maximum reduction of thirty percent (30%) of the specified minimum live loads in Table 1607.1 of the Building Code for live loads above 40 psf (1.92 kN/m2), provided that official live load placards are posted on the public areas of the affected floors showing this reduced live load. Live loads shall not be reduced to less than 40 psf (1.92 kN/m2).",,,,,
403.4,Section 403 Alterations,Existing Structural Elements Carrying Lateral Load,"Except as permitted by Section 403.9, where the alteration increases design lateral loads in accordance with Section 1609 or 1613 of the International Building Code, or where the alteration results in a prohibited structural irregularity as defined in ASCE 7, or where the alteration decreases the capacity of any existing lateral load-carrying structural element, the structure of the altered building or structure shall be shown to meet the requirements of Sections 1609 and 1613 of the International Building Code. For purposes of this section, compliance with ASCE 41, using a Tier 3 procedure and the two-level performance objective in Table 301.1.4.1 for the applicable risk category, shall be deemed to meet the requirements of Section 1613 of the International Building Code. Exception: Any existing lateral load-carrying structural element whose demand-capacity ratio with the alteration considered is no more than 10 percent greater than its demand-capacity ratio with the alteration ignored shall be permitted to remain unaltered. For purposes of calculating demand-capacity ratios, the demand shall consider applicable load combinations with design lateral loads or forces in accordance with Sections 1609 and 1613 of the International Building Code. For purposes of this exception, comparisons of demand-capacity ratios and calculation of design lateral loads, forces and capacities shall account for the cumulative effects of additions and alterations since original construction.",,,,,
403.4.1,Section 403 Alterations,Seismic Design Category F,"Where the portion of the building undergoing the intended alteration exceeds 50 percent of the aggregate area of the building, and where the building is assigned to Seismic Design Category F, the structure of the altered building shall be shown to meet the earthquake design provisions of the International Building Code. For purposes of this section, the earthquake loads need not be taken greater than 75 percent of those prescribed in Section 1613 of the International Building Code for new buildings of similar occupancy, purpose and location. New structural members and connections required by this section shall comply with the detailing provisions of this code for new buildings of similar structure, purpose and location.",,,,,
403.5,Section 403 Alterations,Bracing for Unreinforced Masonry Parapets Upon Reroofing,"Where the intended alteration requires a permit for reroofing and involves removal of roofing materials from more than 25 percent of the roof area of a building assigned to Seismic Design Category D, E or F that has parapets constructed of unreinforced masonry, the work shall include installation of parapet bracing to resist out-of-plane seismic forces, unless an evaluation demonstrates compliance of such items. For purposes of this section, design seismic forces need not be taken greater than 75 percent of those that would be required for the design of similar nonstructural components in new buildings of similar purpose and location.",,,,,
403.6,Section 403 Alterations,Wall Anchorage for Unreinforced Masonry Walls in Major Alterations,"Where the portion of the building undergoing the intended alteration exceeds 50 percent of the aggregate area of the building, the building is assigned to Seismic Design Category C, D, E or F, and the building's structural system includes unreinforced masonry walls, the alteration work shall include installation of wall anchors at the roof line to resist seismic forces, unless an evaluation demonstrates compliance of existing wall anchorage. For purposes of this section, design seismic forces need not be taken greater than 75 percent of those that would be required for the design of new buildings of similar structure, purpose and location.",,,,,
403.7,Section 403 Alterations,Bracing for Unreinforced Masonry Parapets in Major Alterations,"Where the portion of the building undergoing the intended alteration exceeds 50 percent of the aggregate area of the building, and where the building is assigned to Seismic Design Category C, D, E or F, parapets constructed of unreinforced masonry shall have bracing installed as needed to resist out-of-plane seismic forces, unless an evaluation demonstrates compliance of such items. For purposes of this section, design seismic forces need not be taken greater than 75 percent of those that would be required for the design of similar nonstructural components in new buildings of similar purpose and location.",,,,,
403.8,Section 403 Alterations,Roof Diaphragms Resisting Wind Loads in High-Wind Regions,"Where the intended alteration requires a permit for reroofing and involves removal of roofing materials from more than 50 percent of the roof diaphragm of a building or section of a building located where the ultimate design wind speed is greater than 115 mph (51 m/s) in accordance with Figure 1609.3(1) of the International Building Code or in a special wind region as defined in Section 1609 of the International Building Code, roof diaphragms, connections of the roof diaphragm to roof framing members, and roof-to-wall connections shall be evaluated for the wind loads specified in Section 1609 of the International Building Code, including wind uplift. If the diaphragms and connections in their current condition are not capable of resisting at least 75 percent of those wind loads, they shall be replaced or strengthened in accordance with the loads specified in Section 1609 of the International Building Code.",,,,,
403.9,Section 403 Alterations,Voluntary Seismic Improvements,"Alterations to existing structural elements or additions of new structural elements that are not otherwise required by this chapter and are initiated for the purpose of improving the performance of the seismic force-resisting system of an existing structure or the performance of seismic bracing or anchorage of existing nonstructural elements shall be permitted, provided that an engineering analysis is submitted demonstrating the following: The altered structure and the altered nonstructural elements are no less conforming to the provisions of the International Building Code with respect to earthquake design than they were prior to the alteration. New structural elements are detailed as required for new construction. New or relocated nonstructural elements are detailed and connected to existing or new structural elements as required for new construction. The alterations do not create a structural irregularity as defined in ASCE 7 or make an existing structural irregularity more severe.",,,,,
403.10,Section 403 Alterations,Smoke Alarms,Individual sleeping units and individual dwelling units in Group R and I-1 occupancies shall be provided with smoke alarms in accordance with Section 1103.8 of the International Fire Code.,,,,,
403.11,Section 403 Alterations,Refuge Areas,"Where alterations affect the configuration of an area utilized as a refuge area, the capacity of the refuge area shall not be reduced below that required in Sections 403.11.1 through 403.11.3.",,,,,
403.11.1,Section 403 Alterations,Smoke Compartments,"In Group I-2 and I-3 occupancies, the required capacity of the refuge areas for smoke compartments in accordance with Sections 407.5.1 and 408.6.2 of the International Building Code shall be maintained.",,,,,
403.11.2,Section 403 Alterations,Ambulatory Care,"In ambulatory care facilities required to be separated by Section 422.2 of the International Building Code, the required capacity of the refuge areas for smoke compartments in accordance with Section 422.3.2 of the International Building Code shall be maintained.",,,,,
403.11.3,Section 403 Alterations,Horizontal Exits,The required capacity of the refuge area for horizontal exits in accordance with Section 1026.4 of the International Building Code shall be maintained.,,,,,
404,Chapter 4 Prescriptive Compliance Methods,Repairs,,,,,,
404.1,Section 404 Repairs,General,"Buildings and structures, and parts thereof, shall be repaired in compliance with Sections 401.2 and 404. Work on nondamaged components that is necessary for the required repair of damaged components shall be considered part of the repair and shall not be subject to the requirements for alterations in this chapter. Routine maintenance required by Section 401.2, ordinary repairs exempt from permit in accordance with Section 105.2, and abatement of wear due to normal service conditions shall not be subject to the requirements for repairs in this section.",,,,,
404.2,Section 404 Repairs,Substantial Structural Damage to Vertical Elements of the Lateral Force-Resisting System,"A building that has sustained substantial structural damage to the vertical elements of its lateral force-resisting system shall be evaluated and repaired in accordance with the applicable provisions of Sections 404.2.1 through 404.2.3. Exceptions: Buildings assigned to Seismic Design Category A, B or C whose substantial structural damage was not caused by earthquake need not be evaluated or rehabilitated for load combinations that include earthquake effects. One- and two-family dwellings need not be evaluated or rehabilitated for load combinations that include earthquake effects.",,,,,
404.2.1,Section 404 Repairs,Evaluation,"The building shall be evaluated by a registered design professional, and the evaluation findings shall be submitted to the building official. The evaluation shall establish whether the damaged building, if repaired to its predamage state, would comply with the provisions of the International Building Code for wind and earthquake loads. Wind loads for this evaluation shall be those prescribed in Section 1609 of the International Building Code. Earthquake loads for this evaluation, if required, shall be permitted to be 75 percent of those prescribed in Section 1613 of the International Building Code. Alternatively, compliance with ASCE 41, using the performance objective in Table 301.1.4.2 for the applicable risk category, shall be deemed to meet the earthquake evaluation requirement.",,,,,
404.2.2,Section 404 Repairs,Extent of Repair for Compliant Buildings,"If the evaluation establishes compliance of the predamage building in accordance with Section 404.2.1, then repairs shall be permitted that restore the building to its predamage state.",,,,,
404.2.3,Section 404 Repairs,Extent of Repair for Noncompliant Buildings,"If the evaluation does not establish compliance of the predamage building in accordance with Section 404.2.1, then the building shall be rehabilitated to comply with applicable provisions of the International Building Code for load combinations that include wind or seismic loads. The wind loads for the repair shall be as required by the building code in effect at the time of original construction, unless the damage was caused by wind, in which case the wind loads shall be as required by the International Building Code. Earthquake loads for this rehabilitation design shall be those required for the design of the predamage building, but not less than 75 percent of those prescribed in Section 1613 of the International Building Code. New structural members and connections required by this rehabilitation design shall comply with the detailing provisions of the International Building Code for new buildings of similar structure, purpose and location. Alternatively, compliance with ASCE 41, using the performance objective in Table 301.1.4.2 for the applicable risk category, shall be deemed to meet the earthquake rehabilitation requirement.",,,,,
404.3,Section 404 Repairs,Substantial Structural Damage to Gravity Load-Carrying Components,"Gravity load-carrying components that have sustained substantial structural damage shall be rehabilitated to comply with the applicable provisions of the International Building Code for dead and live loads. Snow loads shall be considered if the substantial structural damage was caused by or related to snow load effects. Existing gravity load-carrying structural elements shall be permitted to be designed for live loads approved prior to the damage. If the approved live load is less than that required by Section 1607 of the International Building Code, the area designed for the nonconforming live load shall be posted with placards of approved design indicating the approved live load. Nondamaged gravity load-carrying components that receive dead, live or snow loads from rehabilitated components shall also be rehabilitated or shown to have the capacity to carry the design loads of the rehabilitation design. New structural members and connections required by this rehabilitation design shall comply with the detailing provisions of the International Building Code for new buildings of similar structure, purpose and location.",,,,,
404.3.1,Section 404 Repairs,Lateral Force-Resisting Elements,"Regardless of the level of damage to vertical elements of the lateral force-resisting system, if substantial structural damage to gravity load-carrying components was caused primarily by wind or earthquake effects, then the building shall be evaluated in accordance with Section 404.2.1 and, if noncompliant, rehabilitated in accordance with Section 404.2.3. Exceptions: One- and two-family dwellings need not be evaluated or rehabilitated for load combinations that include earthquake effects. Buildings assigned to Seismic Design Category A, B or C whose substantial structural damage was not caused by earthquake need not be evaluated or rehabilitated for load combinations that include earthquake effects.",,,,,
404.4,Section 404 Repairs,Less Than Substantial Structural Damage,"For damage less than substantial structural damage, repairs shall be allowed that restore the building to its predamage state. New structural members and connections used for this repair shall comply with the detailing provisions of the International Building Code for new buildings of similar structure, purpose and location.",,,,,
404.5,Section 404 Repairs,Flood Hazard Areas,"For buildings and structures in flood hazard areas established in Section 1612.3 of the International Building Code, or Section R322 of the International Residential Code, as applicable, any repair that constitutes substantial improvement or repair of substantial damage of the existing structure shall comply with the flood design requirements for new construction, and all aspects of the existing structure shall be brought into compliance with the requirements for new construction for flood design. For buildings and structures in flood hazard areas established in Section 1612.3 of the International Building Code, or Section R322 of the International Residential Code, as applicable, any repairs that do not constitute substantial improvement or repair of substantial damage of the existing structure are not required to comply with the flood design requirements for new construction.",,,,,
405,Chapter 4 Prescriptive Compliance Methods,Fire Escapes,,,,,,
405.1,Section 405 Fire Escapes,Where Permitted,Fire escapes shall be permitted only as provided for in Sections 405.1.1 through 405.1.4.,,,,,
405.1.1,Section 405 Fire Escapes,New Buildings,Fire escapes shall not constitute any part of the required means of egress in new buildings.,,,,,
405.1.2,Section 405 Fire Escapes,Existing Fire Escapes,Existing fire escapes shall continue to be accepted as a component in the means of egress in existing buildings only.,,,,,
405.1.3,Section 405 Fire Escapes,New Fire Escapes,"New fire escapes for existing buildings shall be permitted only where exterior stairways cannot be utilized due to lot lines limiting stairway size or due to the sidewalks, alleys or roads at grade level. New fire escapes shall not incorporate ladders or access by windows.",,,,,
405.1.4,Section 405 Fire Escapes,Limitations,Fire escapes shall comply with this section and shall not constitute more than 50 percent of the required number of exits nor more than 50 percent of the required exit capacity.,,,,,
405.2,Section 405 Fire Escapes,Location,"Where located on the front of the building and where projecting beyond the building line, the lowest landing shall be not less than 7 feet (2134 mm) or more than 12 feet (3658 mm) above grade, and shall be equipped with a counterbalanced stairway to the street. In alleyways and thoroughfares less than 30 feet (9144 mm) wide, the clearance under the lowest landing shall be not less than 12 feet (3658 mm).",,,,,
405.3,Section 405 Fire Escapes,Construction,The fire escape shall be designed to support a live load of 100 pounds per square foot (4788 Pa) and shall be constructed of steel or other approved noncombustible materials. Fire escapes constructed of wood not less than nominal 2 inches (51 mm) thick are permitted on buildings of Type V construction. Walkways and railings located over or supported by combustible roofs in buildings of Type III and IV construction are permitted to be of wood not less than nominal 2 inches (51 mm) thick.,,,,,
405.4,Section 405 Fire Escapes,Dimensions,"Stairways shall be at least 22 inches (559 mm) wide with risers not more than, and treads not less than, 8 inches (203 mm) and landings at the foot of stairways not less than 40 inches (1016 mm) wide by 36 inches (914 mm) long, located not more than 8 inches (203 mm) below the door.",,,,,
405.5,Section 405 Fire Escapes,Opening Protectives,Doors and windows along the fire escape shall be protected with 3/4-hour opening protectives.,,,,,
406,Chapter 4 Prescriptive Compliance Methods,Glass Replacement and Replacement Windows,,,,,,
406.1,Section 406 Glass Replacement and Replacement Windows,Replacement Glass,The installation or replacement of glass shall be as required for new installations.,,,,,
406.2,Section 406 Glass Replacement and Replacement Windows,Replacement Window Opening Control Devices,"In Group R-2 or R-3 buildings containing dwelling units, window opening control devices complying with ASTM F 2090 shall be installed where an existing window is replaced and where all of the following apply to the replacement window: The window is operable; The window replacement includes replacement of the sash and the frame; The top of the sill of the window opening is at a height less than 36 inches (915 mm) above the finished floor; The window will permit openings that will allow passage of a 4-inch-diameter (102 mm) sphere when the window is in its largest opened position; and The vertical distance from the top of the sill of the window opening to the finished grade or other surface below, on the exterior of the building, is greater than 72 inches (1829 mm). The window opening control device, after operation to release the control device allowing the window to fully open, shall not reduce the minimum net clear opening area of the window unit to less than the area required by Section 1030.2 of the International Building Code. Exceptions: Operable windows where the top of the sill of the window opening is located more than 75 feet (22 860 mm) above the finished grade or other surface below, on the exterior of the room, space or building, and that are provided with window fall prevention devices that comply with ASTM F 2006. Operable windows with openings that are provided with window fall prevention devices that comply with ASTM F 2090.",,,,,
406.3,Section 406 Glass Replacement and Replacement Windows,Replacement Window Emergency Escape and Rescue Openings,"Where windows are required to provide emergency escape and rescue openings in Group R-2 and R-3 occupancies, replacement windows shall be exempt from the requirements of Sections 1030.2, 1030.3 and 1030.5 of the International Building Code provided the replacement window meets the following conditions: The replacement window is the manufacturer's largest standard size window that will fit within the existing frame or existing rough opening. The replacement window shall be permitted to be of the same operating style as the existing window or a style that provides for an equal or greater window opening area than the existing window. The replacement of the window is not part of a change of occupancy.",,,,,
407,Chapter 4 Prescriptive Compliance Methods,Change of Occupancy,,,,,,
407.1,Section 407 Change of Occupancy,Conformance,"No change shall be made in the use or occupancy of any building unless such building is made to comply with the requirements of the International Building Code for the use or occupancy. Changes in use or occupancy in a building or portion thereof shall be such that the existing building is no less complying with the provisions of this code than the existing building or structure was prior to the change. Subject to the approval of the building official, the use or occupancy of existing buildings shall be permitted to be changed and the building is allowed to be occupied for purposes in other groups without conforming to all of the requirements of this code for those groups, provided the new or proposed use is less hazardous, based on life and fire risk, than the existing use. Exception: The building need not be made to comply with the seismic requirements for a new structure unless required by Section 407.4.",,,,,
407.1.1,Section 407 Change of Occupancy,Change in the Character of Use,"A change in occupancy with no change of occupancy classification shall not be made to any structure that will subject the structure to any special provisions of the applicable International Codes, without approval of the building official. Compliance shall be only as necessary to meet the specific provisions and is not intended to require the entire building be brought into compliance.",,,,,
407.2,Section 407 Change of Occupancy,Certificate of Occupancy,A certificate of occupancy shall be issued where it has been determined that the requirements for the new occupancy classification have been met.,,,,,
407.3,Section 407 Change of Occupancy,Stairways,An existing stairway shall not be required to comply with the requirements of Section 1011 of the International Building Code where the existing space and construction does not allow a reduction in pitch or slope.,,,,,
407.4,Section 407 Change of Occupancy,Structural,"When a change of occupancy results in a structure being reclassified to a higher risk category, the structure shall conform to the seismic requirements for a new structure of the higher risk category. For purposes of this section, compliance with ASCE 41, using a Tier 3 procedure and the two-level performance objective in Table 301.1.4.1 for the applicable risk category, shall be deemed to meet the requirements of Section 1613 of the International Building Code. Exceptions: Specific seismic detailing requirements of Section 1613 of the International Building Code for a new structure shall not be required to be met where the seismic performance is shown to be equivalent to that of a new structure. A demonstration of equivalence shall consider the regularity, overstrength, redundancy and ductility of the structure. When a change of use results in a structure being reclassified from Risk Category I or II to Risk Category III and the structure is located where the seismic coefficient, SDS, is less than 0.33, compliance with the seismic requirements of Section 1613 of the International Building Code is not required.",,,,,
408,Chapter 4 Prescriptive Compliance Methods,Historic Buildings,,,,,,
408.1,Section 408 Historic Buildings,Historic Buildings,"The provisions of this code that require improvements relative to a building's existing condition or, in the case of repairs, that require improvements relative to a building's predamage condition, shall not be mandatory for historic buildings unless specifically required by this section.",,,,,
408.2,Section 408 Historic Buildings,Life Safety Hazards,The provisions of this code shall apply to historic buildings judged by the building official to constitute a distinct life safety hazard.,,,,,
408.3,Section 408 Historic Buildings,Flood Hazard Areas,"Within flood hazard areas established in accordance with Section 1612.3 of the International Building Code, or Section R322 of the International Residential Code, as applicable, where the work proposed constitutes substantial improvement, the building shall be brought into compliance with Section 1612 of the International Building Code, or Section R322 of the International Residential Code, as applicable: Exception: Historic buildings need not be brought into compliance that are: Listed or preliminarily determined to be eligible for listing in the National Register of Historic Places; Determined by the Secretary of the U.S. Department of Interior as contributing to the historical significance of a registered historic district or a district preliminarily determined to qualify as an historic district; or Designated as historic under a state or local historic preservation program that is approved by the Department of Interior.",,,,,
409,Chapter 4 Prescriptive Compliance Methods,Moved Structures,,,,,,
409.1,Section 409 Moved Structures,Conformance,Structures moved into or within the jurisdiction shall comply with the provisions of the International Building Code for new structures.,,,,,
410,Chapter 4 Prescriptive Compliance Methods,Accessibility for Existing Buildings,,,,,,
410.1,Section 410 Accessibility for Existing Buildings,Scope,"The provisions of Sections 410.1 through 410.9 apply to maintenance, change of occupancy, additions and alterations to existing buildings, including those identified as historic buildings.",,,,,
410.2,Section 410 Accessibility for Existing Buildings,Maintenance of Facilities,A facility that is constructed or altered to be accessible shall be maintained accessible during occupancy.,,,,,
410.3,Section 410 Accessibility for Existing Buildings,Extent of Application,An alteration of an existing facility shall not impose a requirement for greater accessibility than that which would be required for new construction. Alterations shall not reduce or have the effect of reducing accessibility of a facility or portion of a facility.,,,,,
410.4,Section 410 Accessibility for Existing Buildings,Change of Occupancy,Existing buildings that undergo a change of group or occupancy shall comply with this section. Exception: Type B dwelling or sleeping units required by Section 1107 of the International Building Code are not required to be provided in existing buildings and facilities undergoing a change of occupancy in conjunction with alterations where the work area is 50 percent or less of the aggregate area of the building.,,,,,
410.4.1,Section 410 Accessibility for Existing Buildings,Partial Change in Occupancy,"Where a portion of the building is changed to a new occupancy classification, any alterations shall comply with Sections 410.6, 410.7 and 410.8.",,,,,
410.4.2,Section 410 Accessibility for Existing Buildings,Complete Change of Occupancy,"Where an entire building undergoes a change of occupancy, it shall comply with Section 410.4.1 and shall have all of the following accessible features: At least one accessible building entrance. At least one accessible route from an accessible building entrance to primary function areas. Signage complying with Section 1111 of the International Building Code. Accessible parking, where parking is being provided. At least one accessible passenger loading zone, when loading zones are provided. At least one accessible route connecting accessible parking and accessible passenger loading zones to an accessible entrance. Where it is technically infeasible to comply with the new construction standards for any of these requirements for a change of group or occupancy, the above items shall conform to the requirements to the maximum extent technically feasible. Exception: The accessible features listed in Items 1 through 6 are not required for an accessible route to Type B units.",,,,,
410.5,Section 410 Accessibility for Existing Buildings,Additions,"Provisions for new construction shall apply to additions. An addition that affects the accessibility to, or contains an area of, a primary function shall comply with the requirements in Section 410.7.",,,,,
410.6,Section 410 Accessibility for Existing Buildings,Alterations,"A facility that is altered shall comply with the applicable provisions in Chapter 11 of the International Building Code, unless technically infeasible. Where compliance with this section is technically infeasible, the alteration shall provide access to the maximum extent technically feasible. Exceptions: The altered element or space is not required to be on an accessible route, unless required by Section 410.7. Accessible means of egress required by Chapter 10 of the International Building Code are not required to be provided in existing facilities. The alteration to Type A individually owned dwelling units within a Group R-2 occupancy shall be permitted to meet the provision for a Type B dwelling unit. Type B dwelling or sleeping units required by Section 1107 of the International Building Code are not required to be provided in existing buildings and facilities undergoing a change of occupancy in conjunction with alterations where the work area is 50 percent or less of the aggregate area of the building.",,,,,
410.7,Section 410 Accessibility for Existing Buildings,Alterations Affecting an Area Containing a Primary Function,"Where an alteration affects the accessibility to, or contains an area of primary function, the route to the primary function area shall be accessible. The accessible route to the primary function area shall include toilet facilities and drinking fountains serving the area of primary function. Exceptions: The costs of providing the accessible route are not required to exceed 20 percent of the costs of the alterations affecting the area of primary function. This provision does not apply to alterations limited solely to windows, hardware, operating controls, electrical outlets and signs. This provision does not apply to alterations limited solely to mechanical systems, electrical systems, installation or alteration of fire protection systems and abatement of hazardous materials. This provision does not apply to alterations undertaken for the primary purpose of increasing the accessibility of a facility. This provision does not apply to altered areas limited to Type B dwelling and sleeping units.",,,,,
410.8,Section 410 Accessibility for Existing Buildings,Scoping for Alterations,The provisions of Sections 410.8.1 through 410.8.14 shall apply to alterations to existing buildings and facilities.,,,,,
410.8.1,Section 410 Accessibility for Existing Buildings,Entrances,"Accessible entrances shall be provided in accordance with Section 1105. Exception: Where an alteration includes alterations to an entrance, and the facility has an accessible entrance, the altered entrance is not required to be accessible, unless required by Section 410.7. Signs complying with Section 1111 of the International Building Code shall be provided.",,,,,
410.8.2,Section 410 Accessibility for Existing Buildings,Elevators,Altered elements of existing elevators shall comply with ASME A17.1 and ICC A117.1. Such elements shall also be altered in elevators programmed to respond to the same hall call control as the altered elevator.,,,,,
410.8.3,Section 410 Accessibility for Existing Buildings,Platform Lifts,Platform (wheelchair) lifts complying with ICC A117.1 and installed in accordance with ASME A18.1 shall be permitted as a component of an accessible route.,,,,,
410.8.4,Section 410 Accessibility for Existing Buildings,Stairways and Escalators in Existing Buildings,"In alterations, change of occupancy or additions where an escalator or stairway is added where none existed previously and major structural modifications are necessary for installation, an accessible route shall be provided between the levels served by the escalator or stairways in accordance with Section 1104.4 of the International Building Code.",,,,,
410.8.5,Section 410 Accessibility for Existing Buildings,Ramps,"Where slopes steeper than allowed by Section 1012.2 of the International Building Code are necessitated by space limitations, the slope of ramps in or providing access to existing facilities shall comply with Table 410.8.5. TABLE 410.8.5 RAMPS SLOPE MAXIMUM RISE Steeper than 1:10 but not steeper than 1:8 3 inches Steeper than 1:12 but not steeper than 1:10 6 inches For SI: 1 inch = 25.4 mm.",,,,,
