id,section,reference,displayTitle,depth,body
21,Chapter 21 Hydronic Piping,M2101.10,M2101.10 Tests,2,"Hydronic piping systems shall be tested hydrostatically at a pressure of one and one-half times the maximum system design pressure, but not less than 100 pounds per square inch (689 kPa). The duration of each test shall be not less than 15 minutes.Exception: For PEX piping systems, testing with a compressed gas shall be an alternative to hydrostatic testing where compressed air or other gas pressure testing is specifically authorized by all of the manufacturers' instructions for the PEX pipe and fittings products installed at the time the system is being tested, and compressed air or other gas testing is not otherwise prohibited by applicable codes, laws, or regulations outside of this code."
21,Chapter 21 Hydronic Piping,M2101.11,M2101.11 Used Materials,2,"Used pipe, fittings, valves and other materials shall not be reused in hydronic systems."
21,Chapter 21 Hydronic Piping,M2101.12,M2101.12 Material Rating,2,"Pipe and tubing shall be rated for the operating temperature and pressure of the system. Fittings shall be suitable for the pressure applications and recommended by the manufacturer for use with the pipe and tubing material installed. Where used underground, materials shall be suitable for burial."
21,Chapter 21 Hydronic Piping,M2101.13,M2101.13 Joints and Connections,2,Joints and connections shall be of an approved type. Joints and connections shall be tight for the pressure of the system. Joints used underground shall be approved for such applications.
21,Chapter 21 Hydronic Piping,M2101.13.1,M2101.13.1 Joints Between Different Piping Materials,3,Joints between different piping materials shall be made with approved transition fittings.
21,Chapter 21 Hydronic Piping,M2101.14,M2101.14 Preparation of Pipe Ends,2,Pipe shall be cut square and shall be free of burrs and obstructions. Pipe ends shall have full-bore openings and shall be prepared in accordance with the pipe manufacturer's instructions.
21,Chapter 21 Hydronic Piping,M2101.15,M2101.15 Joint Preparation and Installation,2,"Where required by Sections M2101.16 through M2101.18, the preparation and installation of mechanical and thermoplastic-welded joints shall comply with Sections M2101.15.1 and M2101.15.2."
21,Chapter 21 Hydronic Piping,M2101.15.1,M2101.15.1 Mechanical Joints,3,Mechanical joints shall be installed in accordance with the manufacturer's instructions.
21,Chapter 21 Hydronic Piping,M2101.15.2,M2101.15.2 Thermoplastic-Welded Joints,3,Joint surfaces for thermoplastic-welded joints shall be cleaned by an approved procedure. Joints shall be welded in accordance with the manufacturer's instructions.
21,Chapter 21 Hydronic Piping,M2101.16,M2101.16 CPVC Plastic Pipe,2,Joints between CPVC plastic pipe or fittings shall be solvent cemented in accordance with Section P2906.9.1.2. Threaded joints between fittings and CPVC plastic pipe shall be in accordance with Section M2101.16.1.
21,Chapter 21 Hydronic Piping,M2101.16.1,M2101.16.1 Threaded Joints,3,"Threads shall conform to ASME B1.20.1 The pipe shall be Schedule 80, 40 or heavier plastic pipe and shall be threaded with dies specifically designed for plastic pipe. Thread lubricant, pipe-joint compound or tape shall be applied on the male threads only and shall be approved for application on the piping material."
21,Chapter 21 Hydronic Piping,M2101.17,M2101.17 Cross-Linked Polyethylene (PEX) Plastic Tubing,2,Joints between cross-linked polyethylene plastic tubing and fittings shall comply with Sections M2101.17.1 and M2101.17.2. Mechanical joints shall comply with Section M2101.15.1.
21,Chapter 21 Hydronic Piping,M2101.17.1,M2101.17.1 Compression-Type Fittings,3,"Where compression-type fittings include inserts and ferrules or O-rings, the fittings shall be installed without omitting the inserts and ferrules or O-rings."
21,Chapter 21 Hydronic Piping,M2101.17.2,M2101.17.2 Plastic-to-Metal,3,Solder joints in a metal pipe shall not occur within 18 inches (457 mm) of a transition from such metal pipe to plastic pipe or tubing.
21,Chapter 21 Hydronic Piping,M2101.18,M2101.18 Polyethylene Plastic Pipe and Tubing,2,"Joints between polyethylene plastic pipe and tubing or fittings for systems shall be heat-fusion joints complying with Section M2101.18.1, electrofusion joints complying with Section M2101.18.2, or stab-type insertion joints complying with Section M2101.18.3."
21,Chapter 21 Hydronic Piping,M2101.18.1,M2101.18.1 Heat-Fusion Joints,3,"Joints shall be of the socket-fusion, saddle-fusion or butt-fusion type, and joined in accordance with ASTM D2657. Joint surfaces shall be clean and free from moisture. Joint surfaces shall be heated to melt temperatures and joined. The joint shall remain undisturbed until cool. Fittings shall be manufactured in accordance with ASTM D2683 or ASTM D3261."
21,Chapter 21 Hydronic Piping,M2101.18.2,M2101.18.2 Electrofusion Joints,3,"Joints shall be of the electrofusion type. Joint surfaces shall be clean and free from moisture, and scoured to expose virgin resin. Joint surfaces shall be heated to melt temperatures for the period of time specified by the manufacturer. The joint shall remain undisturbed until cool. Fittings shall be manufactured in accordance with ASTM F1055."
21,Chapter 21 Hydronic Piping,M2101.18.3,M2101.18.3 Stab-Type Insert Fittings,3,Joint surfaces shall be clean and free from moisture. Pipe ends shall be chamfered and inserted into the fittings to full depth. Fittings shall be manufactured in accordance with ASTM F1924.
21,Chapter 21 Hydronic Piping,M2101.19,M2101.19 Polypropylene (PP) Plastic,2,Joints between PP plastic pipe and fittings shall comply with Sections M2101.19.1 and M2101.19.2.
21,Chapter 21 Hydronic Piping,M2101.19.1,M2101.19.1 Heat-Fusion Joints,3,"Heat-fusion joints for polypropylene (PP) pipe and tubing joints shall be installed with socket-type heat-fused polypropylene fittings, electrofusion polypropylene fittings or by butt fusion. Joint surfaces shall be clean and free from moisture. The joint shall remain undisturbed until cool. Joints shall be made in accordance with ASTM F2389."
21,Chapter 21 Hydronic Piping,M2101.19.2,M2101.19.2 Mechanical and Compression Sleeve Joints,3,Mechanical and compression sleeve joints shall be installed in accordance with the manufacturer's instructions.
21,Chapter 21 Hydronic Piping,M2101.20,M2101.20 Raised Temperature Polyethylene (PE-RT) Plastic Tubing,2,Joints between raised temperature polyethylene tubing and fittings shall comply with Sections M2101.20.1 through M2101.20.4. Mechanical joints shall comply with Section M2101.15.1.
21,Chapter 21 Hydronic Piping,M2101.20.1,M2101.20.1 Compression-Type Fittings,3,"Where compression-type fittings include inserts and ferrules or O-rings, the fittings shall be installed without omitting the inserts and ferrules or O-rings."
21,Chapter 21 Hydronic Piping,M2101.20.2,M2101.20.2 PE-RT-to-Metal Connections,3,Solder joints in a metal pipe shall not occur within 18 inches (457 mm) of a transition from such metal pipe to PE-RT pipe or tubing.
21,Chapter 21 Hydronic Piping,M2101.20.3,M2101.20.3 Heat-Fusion Joints,3,"Heat-fusion joints shall be of the socket-fusion, saddle-fusion or butt-fusion type, and shall be joined in accordance with ASTM D2657. Joint surfaces shall be clean and free from moisture. Joint surfaces shall be heated to melt temperatures and joined. The joint shall remain undisturbed until cool. Fittings shall be manufactured in accordance with ASTM D2683 or ASTM D3261."
21,Chapter 21 Hydronic Piping,M2101.20.4,M2101.20.4 Electrofusion Joints,3,Joints shall be of the electrofusion type. Joint surfaces shall be clean and free from moisture and scoured to expose virgin resin. Joint surfaces shall be heated to melt temperatures for the period of time specified by the manufacturer and joined. The joint shall remain undisturbed until cool. Fittings shall be manufactured in accordance with ASTM F1055.
21,Chapter 21 Hydronic Piping,M2101.21,M2101.21 PVC Plastic Pipe,2,Joints between PVC plastic pipe or fittings shall be solvent cemented in accordance with Section P2906.9.1.4. Threaded joints between fittings and PVC plastic pipe shall be in accordance with Section M2101.16.1.
21,Chapter 21 Hydronic Piping,M2101.22,M2101.22 Shutoff Valves,2,Shutoff valves shall be installed in ground-source loop piping systems in the locations indicated in Sections M2101.22.1 through M2101.22.6.
21,Chapter 21 Hydronic Piping,M2101.22.1,M2101.22.1 Heat Exchangers,3,Shutoff valves shall be installed on the supply and return sides of a heat exchanger. Exception: Shutoff valves shall not be required where heat exchangers are integral with a boiler or are a component of a manufacturer's boiler and heat exchanger packaged unit and are capable of being isolated from the hydronic system by the supply and return valves required by Section M2001.3.
21,Chapter 21 Hydronic Piping,M2101.22.2,M2101.22.2 Central Systems,3,Shutoff valves shall be installed on the building supply and return of a central utility system.
21,Chapter 21 Hydronic Piping,M2101.22.3,M2101.22.3 Pressure Vessels,3,Shutoff valves shall be installed on the connection to any pressure vessel.
21,Chapter 21 Hydronic Piping,M2101.22.4,M2101.22.4 Pressure-Reducing Valves,3,Shutoff valves shall be installed on both sides of a pressure-reducing valve.
21,Chapter 21 Hydronic Piping,M2101.22.5,M2101.22.5 Equipment and Appliances,3,"Shutoff valves shall be installed on connections to mechanical equipment and appliances. This requirement does not apply to components of ground-source loop systems such as pumps, air separators, metering devices, and similar equipment."
21,Chapter 21 Hydronic Piping,M2101.22.6,M2101.22.6 Expansion Tanks,3,Shutoff valves shall be installed at connections to nondiaphragm-type expansion tanks.
21,Chapter 21 Hydronic Piping,M2101.23,M2101.23 Reduced Pressure,2,A pressure relief valve shall be installed on the low-pressure side of a hydronic piping system that has been reduced in pressure. The relief valve shall be set at the maximum pressure of the system design. The valve shall be installed in accordance with Section M2002.
21,Chapter 21 Hydronic Piping,M2101.24,M2101.24 Installation,2,"Piping, valves, fittings and connections shall be installed in accordance with the manufacturer's instructions."
21,Chapter 21 Hydronic Piping,M2101.25,M2101.25 Protection of Potable Water,2,"Where hydronic systems have a connection to a potable water supply, the potable water system shall be protected from backflow in accordance with Section P2902."
21,Chapter 21 Hydronic Piping,M2101.26,M2101.26 Pipe Penetrations,2,"Openings for pipe penetrations in walls, floors and ceilings shall be larger than the penetrating pipe. Openings through concrete or masonry building elements shall be sleeved. The annular space surrounding pipe penetrations shall be protected in accordance with Section P2606.1."
21,Chapter 21 Hydronic Piping,M2101.27,M2101.27 Clearance From Combustibles,2,A pipe in a piping system having an exterior surface temperature exceeding 250°F (121°C) shall have a clearance of not less than 1 inch (25 mm) from combustible materials.
21,Chapter 21 Hydronic Piping,M2101.28,M2101.28 Contact With Building Material,2,"A piping system shall not be in direct contact with building materials that cause the piping or fitting material to degrade or corrode, or that interfere with the operation of the system."
21,Chapter 21 Hydronic Piping,M2101.29,M2101.29 Strains and Stresses,2,"Piping shall be installed so as to prevent detrimental strains and stresses in the pipe. Provisions shall be made to protect piping from damage resulting from expansion, contraction and structural settlement. Piping shall be installed so as to avoid structural stresses or strains within building components."
21,Chapter 21 Hydronic Piping,M2101.29.1,M2101.29.1 Flood Hazard,3,"Piping located in a flood hazard area shall be capable of resisting hydrostatic and hydrodynamic loads and stresses, including the effects of buoyancy, during the occurrence of flooding to the design flood elevation."
21,Chapter 21 Hydronic Piping,M2101.30,M2101.30 Chemical Compatibility,2,"Antifreeze and other materials used in the system shall be chemically compatible with the pipe, tubing, fittings and mechanical systems."
21,Chapter 21 Hydronic Piping,M2101.31,M2101.31 Makeup Water,2,The transfer fluid shall be compatible with the makeup water supplied to the system.
21,Chapter 21 Hydronic Piping,M2102,Section M2102 Baseboard Convectors,1,
21,Chapter 21 Hydronic Piping,M2102.1,M2102.1 General,2,Baseboard convectors shall be installed in accordance with the manufacturer's instructions. Convectors shall be supported independently of the hydronic piping.
21,Chapter 21 Hydronic Piping,M2103,Section M2103 Floor Heating Systems,1,
21,Chapter 21 Hydronic Piping,M2103.1,M2103.1 Piping Materials,2,"Piping for embedment in concrete or gypsum materials shall be standard-weight steel pipe, copper and copper-alloy pipe and tubing, cross-linked polyethylene/aluminum/cross-linked polyethylene (PEX-AL-PEX) pressure pipe, chlorinated polyvinyl chloride (CPVC), cross-linked polyethylene (PEX) tubing, polyethylene of raised temperature (PE-RT) or polypropylene (PP) with a rating of not less than 80 pounds per square inch at 180°F (552 kPa at 82°C)."
21,Chapter 21 Hydronic Piping,M2103.2,M2103.2 Thermal Barrier Required,2,Radiant floor heating systems shall have a thermal barrier in accordance with Sections M2103.2.1 and M2103.2.2. Insulation R-values for slab-on-grade and suspended floor installations shall be in accordance with Chapter 11.Exception: Insulation shall not be required in engineered systems where it can be demonstrated that the insulation will decrease the efficiency or have a negative effect on the installation.
21,Chapter 21 Hydronic Piping,M2103.2.1,M2103.2.1 Thermal Break Required,3,A thermal break consisting of asphalt expansion joint materials or similar insulating materials shall be provided at a point where a heated slab meets a foundation wall or other conductive slab.
21,Chapter 21 Hydronic Piping,M2103.2.2,M2103.2.2 Thermal Barrier Material Marking,3,Insulating materials used in thermal barriers shall be installed so that the manufacturer's R-value mark is readily observable upon inspection.
21,Chapter 21 Hydronic Piping,M2103.3,M2103.3 Piping Joints,2,"Copper and copper-alloy systems shall be soldered, brazed, or press connected. Soldering shall be in accordance with ASTM B828. Fluxes for soldering shall be in accordance with ASTM B813. Brazing fluxes shall be in accordance with AWS A5.31. Press-connect joints shall be in accordance with ASME B16.51 or ASTM F3226 . Piping joints that are embedded shall be installed in accordance with the following requirements:Steel pipe joints shall be welded.Copper tubing shall be joined by brazing complying with Section P3003.6.1.Polybutylene pipe and tubing joints shall be installed with socket-type heat-fused polybutylene fittings.CPVC tubing shall be joined using solvent cement joints.Polypropylene pipe and tubing joints shall be installed with socket-type heat-fused polypropylene fittings.Cross-linked polyethylene (PEX) tubing shall be joined using cold expansion, insert or compression fittings.Raised temperature polyethylene (PE-RT) tubing shall be joined using insert or compression fittings."
21,Chapter 21 Hydronic Piping,M2103.4,M2103.4 Testing,2,"Piping or tubing to be embedded shall be tested by applying a hydrostatic pressure of not less than 100 psi (690 kPa). The pressure shall be maintained for 30 minutes, during which the joints shall be visually inspected for leaks."
21,Chapter 21 Hydronic Piping,M2104,Section M2104 Low Temperature Piping,1,
21,Chapter 21 Hydronic Piping,M2104.1,M2104.1 Piping Materials,2,Low temperature piping for embedment in concrete or gypsum materials shall be as indicated in Table M2101.1.
21,Chapter 21 Hydronic Piping,M2104.2,M2104.2 Piping Joints,2,"Piping joints that are embedded, other than those in Section M2103.3, shall comply with the following requirements:Cross-linked polyethylene (PEX) tubing shall be installed in accordance with the manufacturer's instructions.Polyethylene tubing shall be installed with heat-fusion joints.Polypropylene (PP) tubing shall be installed in accordance with the manufacturer's instructions.Raised temperature polyethylene (PE-RT) shall be installed in accordance with the manufacturer's instructions."
21,Chapter 21 Hydronic Piping,M2104.3,M2104.3 Raised Temperature Polyethylene (PE-RT) Plastic Tubing,2,Joints between raised temperature polyethylene tubing and fittings shall conform to Sections M2104.3.1 through M2104.3.3. Mechanical joints shall be installed in accordance with the manufacturer's instructions.
21,Chapter 21 Hydronic Piping,M2104.3.1,M2104.3.1 Compression-Type Fittings,3,"Where compression-type fittings include inserts and ferrules or O-rings, the fittings shall be installed without omitting such inserts and ferrules or O-rings."
21,Chapter 21 Hydronic Piping,M2104.3.2,M2104.3.2 PE-RT-to-Metal Connections,3,Solder joints in a metal pipe shall not occur within 18 inches (457 mm) of a transition from such metal pipe to PE-RT pipe.
21,Chapter 21 Hydronic Piping,M2104.3.3,M2104.3.3 PE-RT Insert Fittings,3,PE-RT insert fittings shall be installed in accordance with the manufacturer's instructions.
21,Chapter 21 Hydronic Piping,M2104.4,M2104.4 Polyethylene/Aluminum/Polyethylene (PE-AL-PE) Pressure Pipe,2,Joints between polyethylene/aluminum/polyethylene pressure pipe and fittings shall conform to Sections M2104.4.1 and M2104.4.2. Mechanical joints shall be installed in accordance with the manufacturer's instructions.
21,Chapter 21 Hydronic Piping,M2104.4.1,M2104.4.1 Compression-Type Fittings,3,"Where compression-type fittings include inserts and ferrules or O-rings, the fittings shall be installed without omitting such inserts and ferrules or O-rings."
21,Chapter 21 Hydronic Piping,M2104.4.2,M2104.4.2 PE-AL-PE-to-metal Connections,3,Solder joints in a metal pipe shall not occur within 18 inches (457 mm) of a transition from such metal pipe to PE-AL-PE pipe.
21,Chapter 21 Hydronic Piping,M2105,Section M2105 Ground-Source Heat-Pump System Loop Piping,1,
21,Chapter 21 Hydronic Piping,M2105.1,M2105.1 Plastic Ground-Source Heat-Pump Loop Piping,2,Plastic piping and tubing material used in water-based ground-source heat-pump ground-loop systems shall conform to the standards specified in this section.
21,Chapter 21 Hydronic Piping,M2105.2,M2105.2 Used Materials,2,"Reused pipe, fittings, valves, and other materials shall not be used in ground-source heat-pump loop systems."
21,Chapter 21 Hydronic Piping,M2105.3,M2105.3 Material Rating,2,"Pipe and tubing shall be rated for the operating temperature and pressure of the ground-source heat-pump loop system. Fittings shall be suitable for the pressure applications and recommended by the manufacturer for installation with the pipe and tubing material installed. Where used underground, materials shall be suitable for burial."
21,Chapter 21 Hydronic Piping,M2105.4,M2105.4 Piping and Tubing Materials Standards,2,Ground-source heat-pump ground-loop pipe and tubing shall conform to the standards listed in Table M2105.4.TABLE M2105.4GROUND-SOURCE LOOP PIPE MATERIAL STANDARD Chlorinated polyvinyl chloride (CPVC) ASTM D2846; ASTM F437; ASTM F438; ASTM F439;ASTM F441; ASTM F442; CSA B137.6 Cross-linked polyethylene (PEX) ASTM F876; CSA B137.5; ANSI/CSA/IGSHPA C448; NSF 358-3 High-density polyethylene (HDPE) ASTM D2737; ASTM D3035; ASTM F714;AWWA C901; CSA B137.1; ANSI/CSA/IGSHPA C448; NSF 358-1 Polyethylene/aluminum/polyethylene (PE-AL-PE) pressure pipe ASTM F1282; AWWA C903; CSA B137.9 Polypropylene (PP-R) ASTM F2389; CSA B137.11; NSF 358-2 Polyvinyl chloride (PVC) ASTM D1785; ASTM D2241; CSA B137.3 Raised temperature polyethylene (PE-RT) ASTM F2623; ASTM F2769; CSA B137.18; ANSI/CSA/IGSHPA C448; NSF 358-4
21,Chapter 21 Hydronic Piping,M2105.5,M2105.5 Fittings,2,"Ground-source heat-pump pipe fittings shall be approved for installation with the piping materials to be installed, shall conform to the standards listed in Table M2105.5 and, where installed underground, shall be suitable for burial.TABLE M2105.5GROUND-SOURCE LOOP PIPE FITTINGS PIPE MATERIAL STANDARD Chlorinated polyvinyl chloride (CPVC) ASTM D2846; ASTM F437; ASTM F438; ASTM F439; ASTM F1970; CSA B137.6 Cross-linked polyethylene (PEX) ASTM F877; ASTM F1807; ASTM F1960; ASTM F2080; ASTM F2159; ASTM F2434; CSA B137.5; ANSI/CSA/IGSHPA C448; NSF 358-3 High-density polyethylene (HDPE) ASTM D2683; ASTM D3261; ASTM F1055; CSA B137.1; ANSI/CSA/IGSHPA C448; NSF 358-1 Polyethylene/aluminum/polyethylene (PE-AL-PE) ASTM F1282; ASTM F2434; CSA B137.9 Polypropylene (PP-R) ASTM F2389; CSA B137.11; NSF 358-2 Polyvinyl chloride (PVC) ASTM D2464; ASTM D2466; ASTM D2467; ASTM F1970; CSA B137.2; CSA B137.3 Raised temperature polyethylene (PE-RT) ASTM D2683; ASTM D3261; ASTM F1055; ASTM F1807; ASTM F2098; ASTM F2159; ASTM F2735; ASTM F2769; CSA B137.1; CSA B137.18; ANSI/CSA/IGSHPA C448; NSF 358-4"
21,Chapter 21 Hydronic Piping,M2105.6,M2105.6 Joints and Connections,2,Joints and connections shall be of an approved type. Joints and connections shall be tight for the pressure of the ground-source loop system. Joints used underground shall be approved for such applications.
21,Chapter 21 Hydronic Piping,M2105.6.1,M2105.6.1 Joints Between Different Piping Materials,3,Joints between different piping materials shall be made with approved transition fittings.
21,Chapter 21 Hydronic Piping,M2105.7,M2105.7 Preparation of Pipe Ends,2,Pipe shall be cut square and shall be free of burrs and obstructions. Pipe ends shall have full-bore openings and shall be prepared in accordance with the pipe manufacturer's instructions.
21,Chapter 21 Hydronic Piping,M2105.8,M2105.8 Joint Preparation and Installation,2,"Where required by Sections M2105.9 through M2105.11, the preparation and installation of mechanical and thermoplastic-welded joints shall comply with Sections M2105.8.1 and M2105.8.2."
21,Chapter 21 Hydronic Piping,M2105.8.1,M2105.8.1 Mechanical Joints,3,Mechanical joints shall be installed in accordance with the manufacturer's instructions.
21,Chapter 21 Hydronic Piping,M2105.8.2,M2105.8.2 Thermoplastic-Welded Joints,3,Joint surfaces for thermoplastic-welded joints shall be cleaned by an approved procedure. Joints shall be welded in accordance with the manufacturer's instructions.
21,Chapter 21 Hydronic Piping,M2105.9,M2105.9 CPVC Plastic Pipe,2,Joints between CPVC plastic pipe or fittings shall be solvent-cemented in accordance with Section P2906.9.1.2. Threaded joints between fittings and CPVC plastic pipe shall be in accordance with Section M2105.9.1.
21,Chapter 21 Hydronic Piping,M2105.9.1,M2105.9.1 Threaded Joints,3,"Threads shall conform to ASME B1.20.1. The pipe shall be Schedule 80 or heavier plastic pipe and shall be threaded with dies specifically designed for plastic pipe. Thread lubricant, pipe-joint compound or tape shall be applied on the male threads only and shall be approved for application on the piping material."
21,Chapter 21 Hydronic Piping,M2105.10,M2105.10 Cross-Linked Polyethylene (PEX) Plastic Tubing,2,Joints between cross-linked polyethylene plastic tubing and fittings shall comply with Sections M2105.10.1 and M2105.10.2. Mechanical joints shall comply with Section M2105.8.1.
21,Chapter 21 Hydronic Piping,M2105.10.1,M2105.10.1 Compression-Type Fittings,3,"Where compression-type fittings include inserts and ferrules or O-rings, the fittings shall be installed without omitting the inserts and ferrules or O-rings."
21,Chapter 21 Hydronic Piping,M2105.10.2,M2105.10.2 Plastic-to-Metal Connections,3,Solder joints in a metal pipe shall not occur within 18 inches (457 mm) of a transition from such metal pipe to plastic pipe or tubing.
21,Chapter 21 Hydronic Piping,M2105.11,M2105.11 Polyethylene Plastic Pipe and Tubing,2,"Joints between polyethylene plastic pipe and tubing or fittings for ground-source heat-pump loop systems shall be heat-fusion joints complying with Section M2105.11.1, electrofusion joints complying with Section M2105.11.2, or stab-type insertion joints complying with Section M2105.11.3."
21,Chapter 21 Hydronic Piping,M2105.11.1,M2105.11.1 Heat-Fusion Joints,3,"Joints shall be of the socket-fusion, saddle-fusion or butt-fusion type, and joined in accordance with ASTM D2657. Joint surfaces shall be clean and free from moisture. Joint surfaces shall be heated to melt temperatures and joined. The joint shall remain undisturbed until cool. Fittings shall be manufactured in accordance with ASTM D2683 or ASTM D3261."
21,Chapter 21 Hydronic Piping,M2105.11.2,M2105.11.2 Electrofusion Joints,3,"Joints shall be of the electrofusion type. Joint surfaces shall be clean and free from moisture, and scoured to expose virgin resin. Joint surfaces shall be heated to melt temperatures for the period of time specified by the manufacturer. The joint shall remain undisturbed until cool. Fittings shall be manufactured in accordance with ASTM F1055."
