id,ifc_type,occupancy,design_phase,code_category,primary_responsibility
aerosol_container_,BuildingElementProxy,Factory and Industrial (F)|High Hazard (H)|Storage (S)|Mercantile (M),sd|dd|cd,hazardous_materials,fire_protection_engineer
aerosol_product_,BuildingElementProxy,High Hazard (H)|Factory and Industrial (F)|Storage (S),sd|dd|cd,hazardous_materials,fire_protection_engineer
level_1_aerosol_products_,Wall|Door|Slab,Storage (S)|Factory and Industrial (F)|Mercantile (M),sd|dd|cd,hazardous_materials,architect
level_2_aerosol_products_,Wall|Door|Window,High Hazard (H),sd|dd|cd,hazardous_materials,architect
level_3_aerosol_products_,Wall|Slab|Door,Storage (S)|Factory and Industrial (F)|High Hazard (H),sd|dd|cd,hazardous_materials,fire_protection_engineer
aggregate_,Roof|Slab|Covering,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,finishes_materials,architect
agricultural_building_,Wall|Roof|Slab|Door|Window,Utility and Miscellaneous (U),concept|sd|dd,occupancy_classification,architect
air_impermeable_insulation_,Wall|Roof|Slab|Covering,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Storage (S),sd|dd|cd,assemblies_envelope,architect
air_inflated_structure_,Roof|Slab|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Residential (R),concept|sd|dd|cd,special_construction,architect
air_supported_structure_,Roof|Wall|BuildingElementProxy,Assembly (A)|Business (B)|Mercantile (M)|Recreational (R)|Utility and Miscellaneous (U),sd|dd|cd,special_construction,architect
double_skin_,Wall|CurtainWall|Roof,Business (B)|Educational (E)|Residential (R)|Assembly (A),sd|dd|cd,assemblies_envelope,architect
single_skin_,Wall|Roof|Slab|CurtainWall,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Storage (S),sd|dd|cd,assemblies_envelope,architect
aisle_,Slab|Ramp|Stair|StairFlight|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Institutional (I),sd|dd|cd,means_of_egress,architect
aisle_accessway_,Slab|Wall|Door,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Institutional (I),sd|dd|cd,means_of_egress,architect
alarm_notification_appliance_,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
alarm_signal_,Wall|Door,Assembly (A)|Business (B)|Residential (R)|Educational (E)|Institutional (I),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
alarm_verification_feature_,Wall|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),dd|cd,fire_protection_alarm_systems,fire_protection_engineer
allowable_stress_design_,Beam|Column|Slab|Wall|Footing,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),sd|dd|cd,structural_design,structural_engineer
alteration_,Wall|Door|Window|Slab,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,special_construction,architect
alternating_tread_device_,Stair|StairFlight|Railing,Assembly (A)|Business (B)|Educational (E)|Industrial (F),sd|dd|cd,means_of_egress,architect
ambulatory_care_facility_,Wall|Door|Slab,Institutional (I),concept|sd|dd|cd,occupancy_classification,architect
anchor_building_,Wall|Door|Slab,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Institutional (I),sd|dd|cd,means_of_egress,architect
anchored_masonry_veneer_,Wall|Covering|BuildingElementProxy,Business (B)|Residential (R)|Assembly (A)|Educational (E)|Mercantile (M),sd|dd|cd,assemblies_envelope,architect
annular_space_,Wall|Slab|Roof,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),dd|cd,fire_resistance_smoke_protection,architect
annunciator_,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),dd|cd,fire_protection_alarm_systems,fire_protection_engineer
approved_,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|High Hazard (H),cd|ca,special_construction,architect
approved_agency_,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),cd,special_construction,architect
approved_fabricator_,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),cd|ca,special_construction,structural_engineer
approved_source_,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),cd|ca,special_construction,architect
gross_cross_sectional_,Wall|Column|Footing,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),sd|dd|cd,structural_design,structural_engineer
net_cross_sectional_,Wall|Column|Footing,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),sd|dd|cd,structural_design,structural_engineer
area_building_,Wall|Roof|Slab,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,building_height_area_limits,architect
area_of_refuge_,Stair|Wall|Door,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd,accessibility,architect
area_of_sport_activity_,Slab|Covering,Assembly (A)|Educational (E),sd|dd|cd,site_planning,architect
areaway_,Slab|Covering|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Utility and Miscellaneous (U),sd|dd|cd,site_planning,architect
assembly_seating_multilevel_,Stair|Ramp|Slab|Railing|Covering,Assembly (A),sd|dd|cd,means_of_egress,architect
atrium_,Wall|Slab|Stair|Roof|BuildingElementProxy,Institutional (I)|Assembly (A)|Business (B)|Mercantile (M)|Residential (R),sd|dd|cd,fire_resistance_smoke_protection,architect
attic_,Roof|Slab,Assembly (A)|Business (B)|Educational (E)|Residential (R),sd|dd|cd,assemblies_envelope,architect
audible_alarm_notification_appliance_,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
automatic_,Wall|Ceiling|Roof,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
automatic_fire_extinguishing_system_,Wall|Roof|Slab,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
automatic_flush_bolt_,Door,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd,means_of_egress,architect
automatic_smoke_detection_system_,Wall|BuildingElementProxy|Slab,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),dd|cd,fire_protection_alarm_systems,fire_protection_engineer
automatic_sprinkler_system_,BuildingElementProxy|Slab|Roof|Wall,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
automatic_water_mist_system_,Wall|Ceiling|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
average_ambient_sound_level_,Wall|Slab|Door|Window,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd,interior_environment,architect
awning_,ShadingDevice|Covering|BuildingElementProxy,Assembly (A)|Business (B)|Mercantile (M)|Residential (R)|Utility and Miscellaneous (U),sd|dd|cd,assemblies_envelope,architect
backing_,Wall|Slab|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Residential (R),sd|dd|cd,assemblies_envelope,architect
balanced_door_,Door,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd,means_of_egress,architect
baled_cotton_,Covering|Slab,Factory and Industrial (F)|Storage (S),sd|dd|cd,hazardous_materials,fire_protection_engineer
baled_cotton_densely_packed_,BuildingElementProxy,Factory and Industrial (F)|Storage (S),sd|dd|cd,hazardous_materials,architect
ballast_,Roof|Slab|Covering,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,assemblies_envelope,architect
barricade_,Wall|Roof|Slab,High Hazard (H)|Factory and Industrial (F),sd|dd|cd,hazardous_materials,architect
artificial_barricade_,Wall|BuildingElementProxy,High Hazard (H)|Factory and Industrial (F)|Storage (S),sd|dd|cd,hazardous_materials,architect
natural_barricade_,EarthworksElement|Wall,High Hazard (H),sd|dd|cd,hazardous_materials,architect
base_flood_,BuildingElementProxy|Slab|Wall,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,site_planning,architect
base_flood_elevation_,Slab|Footing,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Storage (S),sd|dd|cd,site_planning,civil_engineer
basement_,Slab|Wall|Footing,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,occupancy_classification,architect
basement_for_flood_loads_,Slab|Wall|Footing,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,site_planning,architect
basic_wind_speed_v_,Wall|Roof|Slab|Column|Beam,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Storage (S),sd|dd|cd,structural_design,structural_engineer
bearing_wall_structure_,Wall,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),concept|sd|dd|cd,structural_design,structural_engineer
bed_joint_,Wall|Column|Footing,Assembly (A)|Business (B)|Residential (R)|Educational (E)|Institutional (I),sd|dd|cd,assemblies_envelope,architect
bleachers_,BuildingElementProxy|Stair|Slab,Assembly (A),sd|dd|cd,special_construction,architect
boarding_house_,Wall|Door|Slab,Residential (R),concept|sd|dd|cd,occupancy_classification,architect
boiling_point_,BuildingElementProxy,High Hazard (H)|Factory and Industrial (F)|Storage (S),sd|dd|cd,hazardous_materials,fire_protection_engineer
braced_wall_line_,Wall|BuildingElementProxy|Slab,Residential (R)|Business (B)|Educational (E),sd|dd|cd,structural_design,structural_engineer
braced_wall_panel_,Wall|Bearing,Residential (R)|Educational (E)|Business (B)|Assembly (A)|Institutional (I),sd|dd|cd,structural_design,structural_engineer
breakout_,Door,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Institutional (I),sd|dd|cd,means_of_egress,architect
calcium_silicate_sand_lime_brick_,Wall|Slab,Business (B)|Residential (R)|Educational (E)|Assembly (A)|Mercantile (M),sd|dd|cd,finishes_materials,architect
clay_or_shale_,Wall|Slab|Chimney,Assembly (A)|Business (B)|Residential (R)|Educational (E)|Mercantile (M),sd|dd|cd,finishes_materials,architect
concrete_,Wall|Slab|Footing|Column,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,finishes_materials,architect
building_,Wall|Roof|Slab|Column|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),concept|sd,occupancy_classification,architect
building_area_,Slab|Wall|Roof,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,building_height_area_limits,architect
building_element_,Wall|Column|Beam|Slab|Roof,Assembly (A)|Business (B)|Residential (R)|Educational (E)|Institutional (I),sd|dd|cd,construction_type_ratings,architect
building_height_,Wall|Roof|Slab,Assembly (A)|Business (B)|Residential (R),concept|sd|dd|cd,building_height_area_limits,architect
building_line_,Wall|Slab|Column|Roof|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),concept|sd|dd|cd,site_planning,architect
building_official_,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|High Hazard (H),ca,occupancy_classification,owner
building_integrated_photovoltaic_bipv_roof_covering_,Roof|Covering,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,assemblies_envelope,architect
building_integrated_photovoltaic_bipv_roof_panel_,Roof|Slab|Covering|ShadingDevice,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Residential (R),sd|dd|cd,assemblies_envelope,architect
building_integrated_photovoltaic_bipv_system_,Roof|Slab|Wall|CurtainWall|Window,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,assemblies_envelope,architect
built_up_roof_covering_,Covering|Roof,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Residential (R),sd|dd|cd,finishes_materials,architect
canopy_,Roof|Covering|BuildingElementProxy,Assembly (A)|Business (B)|Mercantile (M)|Residential (R)|Institutional (I),sd|dd|cd,special_construction,architect
capacitor_energy_storage_system_,BuildingElementProxy,Business (B)|Assembly (A)|Institutional (I)|Residential (R)|Factory and Industrial (F),sd|dd|cd,electrical_systems,electrical_engineer
carbon_dioxide_extinguishing_systems_,BuildingElementProxy,Assembly (A)|Business (B)|Factory and Industrial (F)|High Hazard (H)|Storage (S),dd|cd,fire_protection_alarm_systems,fire_protection_engineer
carbon_monoxide_alarm_,BuildingElementProxy,Residential (R)|Institutional (I)|Assembly (A)|Educational (E)|Business (B),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
carbon_monoxide_detector_,BuildingElementProxy,Residential (R)|Institutional (I)|Assembly (A)|Business (B)|Educational (E),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
carbon_monoxide_source_,BuildingElementProxy|Chimney|Covering,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd,hazardous_materials,mechanical_engineer
care_suite_,Wall|Door|Slab,Institutional (I),sd|dd|cd,occupancy_classification,architect
cast_stone_,Wall|Slab|Covering|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,finishes_materials,architect
cast_in_place_concrete_equivalent_diaphragm_,Slab|Wall|Beam,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,structural_design,structural_engineer
ceiling_limit_,BuildingElementProxy,Factory and Industrial (F)|High Hazard (H)|Business (B)|Storage (S),sd|dd|cd,hazardous_materials,mechanical_engineer
ceiling_radiation_damper_,Slab|Roof|Covering,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),sd|dd|cd,fire_resistance_smoke_protection,architect
cell_group_i_3_occupancy_,Wall|Door|Slab,Institutional (I),sd|dd|cd,occupancy_classification,architect
cell_masonry_,Wall|Slab,Assembly (A)|Business (B)|Educational (E)|Residential (R),sd|dd|cd,assemblies_envelope,architect
cell_tier_,Wall|Slab|Stair|Door,Institutional (I),sd|dd|cd,occupancy_classification,architect
cement_plaster_,Wall|Slab|Roof|Column,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,finishes_materials,architect
ceramic_fiber_blanket_,Covering|Slab|Wall,Assembly (A)|Business (B)|Factory and Industrial (F)|Institutional (I)|Residential (R),dd|cd,finishes_materials,architect
certificate_of_compliance_,Wall|Slab|Roof|Door|Window,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),cd|ca,special_construction,architect
change_of_occupancy_,BuildingElementProxy,Assembly (A)|Business (B)|Residential (R),sd|dd|cd,occupancy_classification,architect
chimney_,Chimney,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,mechanical_systems,mechanical_engineer
factory_built_chimney_,Chimney,Factory and Industrial (F)|Residential (R)|Business (B)|Assembly (A)|Utility and Miscellaneous (U),sd|dd|cd,special_construction,architect
masonry_chimney_,Chimney,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd,assemblies_envelope,architect
metal_chimney_,Chimney,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Utility and Miscellaneous (U),sd|dd|cd,special_construction,architect
high_heat_appliance_type_,Chimney,Factory and Industrial (F)|High Hazard (H)|Business (B),sd|dd|cd,fire_protection_alarm_systems,architect
low_heat_appliance_type_,Chimney|Covering,Business (B)|Factory and Industrial (F)|High Hazard (H)|Residential (R)|Utility and Miscellaneous (U),sd|dd|cd,fire_resistance_smoke_protection,mechanical_engineer
masonry_type_,Chimney|Wall,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,assemblies_envelope,architect
medium_heat_appliance_type_,Chimney|Wall|Slab,Factory and Industrial (F)|High Hazard (H)|Utility and Miscellaneous (U),sd|dd|cd,fire_resistance_smoke_protection,architect
circulation_path_,Ramp|RampFlight|Stair|StairFlight|Slab,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),sd|dd|cd,means_of_egress,architect
clean_agent_,BuildingElementProxy,Business (B)|Institutional (I)|Assembly (A),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
climate_zone_,Wall|Roof|Slab,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),concept|sd|dd,assemblies_envelope,architect
clinic_outpatient_,Wall|Door|Slab,Business (B),concept|sd|dd|cd,occupancy_classification,architect
closed_system_,BuildingElementProxy|PipeSegment|Covering,Factory and Industrial (F)|High Hazard (H)|Storage (S),sd|dd|cd,hazardous_materials,fire_protection_engineer
coastal_a_zone_,Slab|Footing|Wall,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),concept|sd|dd,site_planning,civil_engineer
coastal_high_hazard_area_,Slab|Footing|Wall|Column,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|High Hazard (H),sd|dd|cd,site_planning,civil_engineer
collar_joint_,Wall|Slab,Assembly (A)|Business (B)|Educational (E)|Residential (R),sd|dd|cd,assemblies_envelope,architect
collector_,Slab|Beam|Plate,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),sd|dd|cd,structural_design,structural_engineer
combination_fire_smoke_damper_,Covering|BuildingElementProxy,Assembly (A)|Business (B)|Institutional (I)|Residential (R)|Mercantile (M),dd|cd,fire_resistance_smoke_protection,mechanical_engineer
combined_pile_raft_,DeepFoundation|Footing|Slab,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,structural_design,structural_engineer
combustible_dust_,Wall|Roof|Door,Factory and Industrial (F)|High Hazard (H)|Storage (S),sd|dd|cd,hazardous_materials,fire_protection_engineer
combustible_fibers_,BuildingElementProxy,High Hazard (H)|Storage (S)|Factory and Industrial (F),sd|dd|cd,hazardous_materials,architect
combustible_liquid_,BuildingElementProxy,Factory and Industrial (F)|High Hazard (H)|Storage (S),sd|dd|cd,hazardous_materials,fire_protection_engineer
class_ii_,Wall|Door|Slab,Factory and Industrial (F)|Storage (S)|High Hazard (H),sd|dd|cd,hazardous_materials,architect
class_iiia_,Wall|Slab|Door,Factory and Industrial (F)|High Hazard (H)|Storage (S),sd|dd|cd,hazardous_materials,architect
class_iiib_,Wall|Slab|Door,Factory and Industrial (F)|High Hazard (H)|Storage (S),sd|dd|cd,hazardous_materials,architect
commercial_motor_vehicle_,BuildingElementProxy,Assembly (A)|Business (B)|Mercantile (M),concept|sd|dd,site_planning,architect
common_path_of_egress_travel_,Door|Wall|Stair|Ramp|Slab,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd,means_of_egress,architect
common_use_,Wall|Door|Ramp|Stair|Slab,Assembly (A)|Business (B)|Educational (E)|Residential (R),sd|dd|cd,accessibility,architect
compressed_gas_,BuildingElementProxy,Factory and Industrial (F)|High Hazard (H)|Storage (S),sd|dd|cd,hazardous_materials,fire_protection_engineer
computer_room_,BuildingElementProxy|Slab|Wall|Door|Covering,Business (B)|Utility and Miscellaneous (U),sd|dd|cd,occupancy_classification,architect
carbonate_aggregate_,Slab|Wall|Beam|Column|Footing,Assembly (A)|Business (B)|Residential (R)|Educational (E)|Institutional (I),sd|dd|cd,finishes_materials,structural_engineer
cellular_,Slab|Roof,Business (B)|Educational (E)|Residential (R),sd|dd|cd,finishes_materials,architect
lightweight_aggregate_,Slab|Wall|Beam|Column|Roof,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),sd|dd|cd,fire_resistance_smoke_protection,structural_engineer
perlite_,Slab|Roof,Business (B)|Educational (E)|Residential (R)|Assembly (A),sd|dd|cd,finishes_materials,architect
sand_lightweight_,Slab|Wall|Beam|Column,Assembly (A)|Business (B)|Residential (R),sd|dd|cd,finishes_materials,structural_engineer
siliceous_aggregate_,Slab|Wall|Beam|Column|Footing,Business (B)|Assembly (A)|Residential (R),sd|dd|cd,finishes_materials,structural_engineer
vermiculite_,Slab|Roof|Covering,Business (B)|Educational (E)|Residential (R)|Assembly (A),sd|dd|cd,finishes_materials,architect
congregate_living_facilities_,Wall|Door|Slab,Residential (R)|Institutional (I),concept|sd|dd|cd,occupancy_classification,architect
constant_latching_bolt_,Door,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd,means_of_egress,architect
constantly_attended_location_,BuildingElementProxy,Assembly (A)|Business (B)|Institutional (I)|Residential (R),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
construction_documents_,Wall|Slab|Roof|Door|Window,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),cd,occupancy_classification,architect
construction_types_,Wall|Slab|Column|Roof|Beam,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,construction_type_ratings,architect
continuity_head_of_wall_system_,Wall|Roof|Slab|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),sd|dd|cd,fire_resistance_smoke_protection,architect
continuous_insulation_ci_,Wall|Roof|Slab|Covering,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),sd|dd|cd,assemblies_envelope,architect
control_area_,Wall|Door|Slab,Factory and Industrial (F)|High Hazard (H)|Storage (S),sd|dd|cd,hazardous_materials,architect
controlled_low_strength_material_,EarthworksElement|Footing|Slab,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,site_planning,civil_engineer
conventional_light_frame_construction_,Wall|Beam|Column|Slab|Roof,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Storage (S),sd|dd|cd,structural_design,structural_engineer
cornice_,Wall|Roof|Slab|Covering,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,assemblies_envelope,architect
corridor_,Wall|Door|Slab,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),sd|dd|cd,means_of_egress,architect
corridor_open_ended_,Wall|Slab|Door,Assembly (A)|Business (B)|Residential (R)|Institutional (I)|Educational (E),sd|dd|cd,means_of_egress,architect
corridor_damper_,Wall|Slab,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd,fire_resistance_smoke_protection,architect
corrosion_resistance_,Wall|Roof|Slab|Footing|Column,Business (B)|Assembly (A)|Residential (R),sd|dd|cd,finishes_materials,architect
corrosive_,BuildingElementProxy,Factory and Industrial (F)|High Hazard (H)|Business (B)|Storage (S),sd|dd|cd,hazardous_materials,architect
court_,Wall|Slab,Assembly (A)|Residential (R)|Institutional (I),concept|sd|dd|cd,site_planning,architect
covered_mall_building_,Wall|Door|Slab|Roof,Assembly (A)|Business (B)|Mercantile (M),concept|sd|dd|cd,occupancy_classification,architect
mall_,Roof|Slab|CurtainWall|Wall|Door,Assembly (A)|Mercantile (M),concept|sd|dd|cd,occupancy_classification,architect
open_mall_,Slab|Stair|Railing|Ramp|Door,Mercantile (M),sd|dd|cd,means_of_egress,architect
open_mall_building_,Wall|Door|Slab|CurtainWall|Roof,Assembly (A)|Business (B)|Mercantile (M),concept|sd|dd|cd,occupancy_classification,architect
cripple_wall_,Wall|Slab|Footing,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Storage (S),sd|dd|cd,structural_design,structural_engineer
cripple_wall_clear_height_,Wall|Slab|Footing,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Storage (S),sd|dd|cd,structural_design,structural_engineer
critical_circuit_,BuildingElementProxy,Assembly (A)|Business (B)|Institutional (I)|Residential (R)|High Hazard (H),sd|dd|cd,electrical_systems,electrical_engineer
cross_laminated_timber_,Wall|Slab|Roof|Beam|Column,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),sd|dd|cd,assemblies_envelope,architect
cryogenic_fluid_,BuildingElementProxy,Factory and Industrial (F)|High Hazard (H)|Storage (S)|Utility and Miscellaneous (U),sd|dd|cd,hazardous_materials,fire_protection_engineer
custodial_care_,Door|Ramp|Stair|RampFlight|Wall,Institutional (I),concept|sd|dd|cd,occupancy_classification,architect
dalle_glass_,Wall|Window|Door|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),sd|dd|cd,finishes_materials,architect
damper_,Wall|Slab|CurtainWall,Assembly (A)|Business (B)|Residential (R)|Institutional (I),sd|dd|cd,fire_resistance_smoke_protection,fire_protection_engineer
dangerous_,Wall|Column|Beam|Roof|Slab,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),sd|dd|cd|ca,structural_design,structural_engineer
data_center_,BuildingElementProxy|Slab|Wall|Door,Business (B),concept|sd|dd|cd,occupancy_classification,architect
day_box_,BuildingElementProxy,High Hazard (H)|Utility and Miscellaneous (U),sd|dd|cd,hazardous_materials,architect
