id,ifc_type,occupancy,design_phase,code_category,primary_responsibility
507.1.1,Wall|Door|Slab,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,occupancy_classification,architect
507.2,Wall|BuildingElementProxy|Slab,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),concept|sd|dd,site_planning,architect
507.2.1,Wall|Slab,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),sd|dd|cd,building_height_area_limits,architect
507.3,Wall|Slab|Door,Factory and Industrial (F)|Storage (S),concept|sd|dd|cd,building_height_area_limits,architect
507.4,Wall|Roof|Slab,Assembly (A)|Business (B)|Factory and Industrial (F)|Mercantile (M)|Storage (S),sd|dd|cd,building_height_area_limits,architect
507.4.1,Wall|Door|Slab,Assembly (A),sd|dd|cd,building_height_area_limits,architect
507.5,Wall|Door|Window|Slab|Roof,Business (B)|Factory and Industrial (F)|Mercantile (M)|Storage (S),sd|dd|cd,building_height_area_limits,architect
507.6,Wall|Roof|Slab|Door|Window,Assembly (A),sd|dd|cd,building_height_area_limits,architect
507.7,Wall|Door|Ramp|Roof|Slab,Assembly (A),sd|dd|cd,building_height_area_limits,architect
507.8,Wall|Slab|Roof,High Hazard (H)|Factory and Industrial (F)|Storage (S),sd|dd|cd,building_height_area_limits,architect
507.8.1,Slab|Wall|BuildingElementProxy,High Hazard (H),concept|sd|dd|cd,building_height_area_limits,architect
507.8.1.1,Wall|Slab,High Hazard (H),sd|dd|cd,building_height_area_limits,architect
507.8.1.1.1,Wall|Door|Slab,Factory and Industrial (F)|High Hazard (H)|Storage (S),sd|dd|cd,hazardous_materials,architect
507.8.1.1.2,Wall|Door|Slab,Factory and Industrial (F)|High Hazard (H)|Storage (S),sd|dd|cd,hazardous_materials,architect
507.8.1.1.3,BuildingElementProxy|Wall|Door|Slab,Factory and Industrial (F),sd|dd|cd,hazardous_materials,architect
507.8.2,Wall|Slab|Door,High Hazard (H),sd|dd|cd,site_planning,architect
507.8.3,Wall|Door|Slab,High Hazard (H),sd|dd|cd,fire_resistance_smoke_protection,architect
507.8.4,Wall|Slab|Column|Stair,High Hazard (H),concept|sd|dd|cd,building_height_area_limits,architect
507.9,Wall|Slab|Door,Business (B)|Factory and Industrial (F)|High Hazard (H)|Mercantile (M)|Storage (S),sd|dd|cd,building_height_area_limits,architect
507.10,Wall|Roof|Slab,High Hazard (H),sd|dd|cd,building_height_area_limits,architect
507.11,Wall|Door|Slab|Stair|Window,Educational (E),sd|dd|cd,building_height_area_limits,architect
507.12,Wall|Slab|Roof,Assembly (A),concept|sd|dd|cd,building_height_area_limits,architect
507.13,Wall|Slab|Roof|Column|Door,Assembly (A)|Business (B)|Mercantile (M),sd|dd|cd,building_height_area_limits,architect
508,,,,none,none
508.1,Wall|Slab|Door,Assembly (A)|Business (B)|Educational (E)|High Hazard (H)|Residential (R),sd|dd|cd,occupancy_classification,architect
508.2,Wall|Door|Slab,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Residential (R),sd|dd|cd,occupancy_classification,architect
508.2.1,Wall|Door|Slab,Assembly (A)|Business (B)|Residential (R),sd|dd|cd,occupancy_classification,architect
508.2.2,Wall|Column|Slab,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,building_height_area_limits,architect
508.2.3,Wall|Slab|Roof,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Residential (R),sd|dd|cd,building_height_area_limits,architect
508.2.4,Wall|Door,High Hazard (H)|Institutional (I)|Residential (R),sd|dd|cd,fire_resistance_smoke_protection,architect
508.3,Wall|Slab|Door,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,occupancy_classification,architect
508.3.1,Wall|Door|Slab,Assembly (A)|Business (B)|Residential (R)|Mercantile (M)|Institutional (I),sd|dd|cd,occupancy_classification,architect
508.3.1.1,Wall|Door|Stair|Slab|CurtainWall,Assembly (A)|Business (B)|Residential (R)|Institutional (I)|Mercantile (M),sd|dd|cd,building_height_area_limits,architect
508.3.1.2,Wall|Door|Slab,Institutional (I),sd|dd|cd,occupancy_classification,architect
508.3.2,Wall|Slab|Roof|Column,Assembly (A)|Business (B)|Residential (R)|Educational (E)|Mercantile (M),concept|sd|dd|cd,building_height_area_limits,architect
508.3.3,Wall|Slab|Door,High Hazard (H)|Institutional (I)|Residential (R),sd|dd|cd,fire_resistance_smoke_protection,architect
508.4,Wall|Slab|Door,Assembly (A)|Educational (E)|Institutional (I)|Residential (R)|Storage (S),sd|dd|cd,fire_resistance_smoke_protection,architect
508.4.1,Wall|Door|Slab,Assembly (A)|Business (B)|Educational (E)|Residential (R),sd|dd|cd,occupancy_classification,architect
508.4.2,Wall|Slab|BuildingElementProxy,Assembly (A)|Business (B)|Residential (R),sd|dd|cd,building_height_area_limits,architect
508.4.3,Wall|Slab|Column|Stair|Roof,Assembly (A)|Business (B)|Residential (R)|Educational (E)|Mercantile (M),sd|dd|cd,building_height_area_limits,architect
508.4.4,Wall|Door|Slab,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Storage (S),sd|dd|cd,fire_resistance_smoke_protection,architect
508.4.4.1,Wall|Slab,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Storage (S),sd|dd|cd,fire_resistance_smoke_protection,architect
508.5,Wall|Door|Slab,Residential (R)|Business (B),sd|dd|cd,occupancy_classification,architect
508.5.1,Wall|Slab|Door|Window,Residential (R)|Business (B),sd|dd|cd,occupancy_classification,architect
508.5.2,Wall|Slab|Door,Residential (R)|Storage (S)|High Hazard (H),sd|dd|cd,occupancy_classification,architect
508.5.3,Door|Stair|Ramp|Slab|Wall,Business (B)|Residential (R),sd|dd|cd,means_of_egress,architect
508.5.4,Door|Stair|Ramp|RampFlight,Business (B)|Residential (R),sd|dd|cd,means_of_egress,architect
508.5.5,Stair|StairFlight|Railing,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,means_of_egress,architect
508.5.6,Slab|Stair|StairFlight|Wall|BuildingElementProxy,Business (B)|Residential (R),sd|dd|cd,fire_resistance_smoke_protection,architect
508.5.7,Wall|Slab,Residential (R)|Business (B),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
508.5.8,Slab|Beam|Column|Footing,Business (B)|Residential (R),sd|dd|cd,structural_design,structural_engineer
508.5.9,Door|Ramp|RampFlight|Stair|Slab,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Mercantile (M),sd|dd|cd,accessibility,architect
508.5.10,Wall|Slab|Door|Window,Business (B)|Residential (R),sd|dd|cd,mechanical_systems,mechanical_engineer
508.5.11,Slab|Wall|Door,Business (B)|Residential (R),sd|dd|cd,plumbing_systems,architect
509,,,,none,none
509.1,Wall|Door|Slab|Roof,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd,fire_resistance_smoke_protection,architect
509.2,Wall|Door,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,occupancy_classification,architect
509.3,Wall|Slab|Door,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,building_height_area_limits,architect
509.4,Wall|Door|Slab,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,fire_resistance_smoke_protection,architect
509.4.1,Wall|Slab,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,fire_resistance_smoke_protection,architect
509.4.1.1,Wall|Slab|Roof,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),sd|dd|cd,fire_resistance_smoke_protection,architect
509.4.2,Wall|Door|Slab|Roof,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,fire_resistance_smoke_protection,architect
509.4.2.1,Wall|Slab|Door,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
510,,,,none,none
510.1,Wall|Slab|Column,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Storage (S),sd|dd|cd,building_height_area_limits,architect
510.2,Slab|Wall|Stair|Ramp|Door,Assembly (A)|Business (B)|Mercantile (M)|Residential (R)|Storage (S),sd|dd|cd,building_height_area_limits,architect
510.3,Slab|Wall|Door,Storage (S),sd|dd|cd,building_height_area_limits,architect
510.4,Slab|Wall|Footing,Residential (R)|Storage (S),sd|dd|cd,fire_resistance_smoke_protection,architect
510.5,Slab|Wall,Residential (R),sd|dd|cd,building_height_area_limits,architect
510.6,Wall|Slab,Residential (R),sd|dd|cd,building_height_area_limits,architect
510.7,Slab|Ramp|Column,Assembly (A)|Business (B)|Institutional (I)|Mercantile (M)|Residential (R),sd|dd|cd,building_height_area_limits,architect
510.7.1,Wall|Slab|Door,Assembly (A)|Business (B)|Residential (R)|Storage (S)|Utility and Miscellaneous (U),sd|dd|cd,fire_resistance_smoke_protection,architect
510.8,Slab|Wall|Door,Business (B)|Mercantile (M)|Storage (S),sd|dd|cd,building_height_area_limits,architect
510.9,Slab|Wall|BuildingElementProxy,Storage (S)|Business (B)|Residential (R),sd|dd|cd,building_height_area_limits,architect
