id,section,title,body,ifc_type,occupancy,design_phase,code_category,primary_responsibility
102.2.4,Section 102 Applicability,102.2.4,This section does not apply to the jurisdiction and authority of the Department of Agriculture and Consumer Services to inspect amusement rides or the Department of Financial Services to inspect state-owned buildings and boilers.,,,,,
102.2.5,Section 102 Applicability,102.2.5,"Each enforcement district shall be governed by a board, the composition of which shall be determined by the affected localities.At its own option, each enforcement district or local enforcement agency may adopt rules granting to the owner of a single-family residence one or more exemptions from the Florida Building Code relating to:Addition, alteration, or repairs performed by the property owner upon his or her own property, provided any addition or alteration shall not exceed 1,000 square feet (93 m2) or the square footage of the primary structure, whichever is less.Addition, alteration, or repairs by a nonowner within a specific cost limitation set by rule, provided the total cost shall not exceed $5,000 within any 12-month period.Building and inspection fees.However, the exemptions under subparagraph 1 do not apply to single-family residences that are located in mapped flood hazard areas, as defined in the code, unless the enforcement district or local enforcement agency has determined that the work, which is otherwise exempt, does not constitute a substantial improvement, including the repair of substantial damage, of such single-family residences.Each code exemption, as defined in sub-subparagraphs 1a, 1b, and 1c shall be certified to the local board 10 days prior to implementation and shall only be effective in the territorial jurisdiction of the enforcement district or local enforcement agency implementing it.",,,,,
102.2.6,Section 102 Applicability,102.2.6,This section does not apply to swings and other playground equipment accessory to a one- or two-family dwelling.Exception: Electrical service to such playground equipment shall be in accordance with Chapter 27 of this code.,,,,,
102.3,Section 102 Applicability,Application of References,"References to chapter or section numbers, or to provisions not specifically identified by number, shall be construed to refer to such chapter, section or provision of this code.",,,,,
102.4,Section 102 Applicability,Referenced Codes and Standards,The codes and standards referenced in this code shall be considered part of the requirements of this code to the prescribed extent of each such reference and as further regulated in Sections 102.4.1 and 102.4.2.,,,,,
102.4.1,Section 102 Applicability,Conflicts,"Where conflicts occur between provisions of this code and referenced codes and standards, the provisions of this code shall apply.",,,,,
102.4.2,Section 102 Applicability,Provisions in Referenced Codes and Standards,"Where the extent of the reference to a referenced code or standard includes subject matter that is within the scope of this code or the Florida Codes listed in Section 101.4, the provisions of this code or the Florida Codes listed in Section 101.4, as applicable, shall take precedence over the provisions in the referenced code or standard.",,,,,
102.5,Section 102 Applicability,Partial Invalidity,Reserved.,,,,,
102.6,Section 102 Applicability,Existing Structures,"The legal occupancy of any structure existing on the date of adoption of this code shall be permitted to continue without change, except as otherwise specifically provided in this code, the Florida Building Code, Existing Building or the Florida Fire Prevention Code.",,,,,
102.6.1,Section 102 Applicability,Buildings Not Previously Occupied,"A building or portion of a building that has not been previously occupied or used for its intended purpose in accordance with the laws in existence at the time of its completion shall comply with the provisions of the Florida Building Code, Building or Florida Building Code, Residential, as applicable, for new construction or with any current permit for such occupancy.",,,,,
102.6.2,Section 102 Applicability,Buildings Previously Occupied,"The legal occupancy of any building existing on the date of adoption of this code shall be permitted to continue without change, except as otherwise specifically provided in this code, the Florida Fire Prevention Code or as is deemed necessary by the building official for the general safety and welfare of the occupants and the public.",,,,,
102.7,Section 102 Applicability,Relocation of Manufactured Buildings,"Relocation of an existing manufactured building does not constitute an alteration.A relocated building shall comply with wind speed requirements of the new location, using the appropriate wind speed map. If the existing building was manufactured in compliance with the Standard Building Code (prior to March 1, 2002), the wind speed map of the Standard Building Code shall be applicable. If the existing building was manufactured in compliance with the Florida Building Code (after March 1, 2002), the wind speed map of the Florida Building Code shall be applicable.A relocated building shall comply with the flood hazard area requirements of the new location, if applicable.",,,,,
102.8,Section 102 Applicability,Existing Mechanical Equipment,An agency or local government may not require that existing mechanical equipment located on or above the surface of a roof be installed in compliance with the requirements of the Florida Building Code except during reroofing when the equipment is being replaced or moved and is not in compliance with the provisions of the Florida Building Code relating to roof-mounted mechanical units.,,,,,
divider_1_2,Chapter 1 Scope and Administration,— Administration and Enforcement,,,,,,
103,Chapter 1 Scope and Administration,Department of Building Safety,RESERVED,,,,,
104,Chapter 1 Scope and Administration,Duties and Powers of Building Official,,,,,,
104.1,Section 104 Duties and Powers of Building Official,General,Reserved.,,,,,
104.2,Section 104 Duties and Powers of Building Official,Applications and Permits,Reserved.,,,,,
104.2.1,Section 104 Duties and Powers of Building Official,Determination of Substantially Improved or Substantially Damaged Existing Buildings and Structures in Flood Hazard Areas,Reserved.,,,,,
104.3,Section 104 Duties and Powers of Building Official,Notices and Orders,Reserved.,,,,,
104.4,Section 104 Duties and Powers of Building Official,Inspections,Reserved.,,,,,
104.5,Section 104 Duties and Powers of Building Official,Identification,Reserved.,,,,,
104.6,Section 104 Duties and Powers of Building Official,Right of Entry,Reserved.,,,,,
104.7,Section 104 Duties and Powers of Building Official,Department Records,Reserved.,,,,,
104.8,Section 104 Duties and Powers of Building Official,Liability,Reserved.,,,,,
104.8.1,Section 104 Duties and Powers of Building Official,Legal Defense,Reserved.,,,,,
104.9,Section 104 Duties and Powers of Building Official,Approved Materials and Equipment,"Materials, equipment and devices approved by the building official shall be constructed and installed in accordance with such approval.",,,,,
104.9.1,Section 104 Duties and Powers of Building Official,Used Materials and Equipment,The use of used materials that meet the requirements of this code for new materials is permitted. Used equipment and devices shall not be reused unless approved by the building official.,,,,,
104.10,Section 104 Duties and Powers of Building Official,Modifications,Reserved.,,,,,
104.10.1,Section 104 Duties and Powers of Building Official,Flood Hazard Areas,Reserved.,,,,,
104.11,Section 104 Duties and Powers of Building Official,"Alternative Materials, Design and Methods of Construction and Equipment","The provisions of this code are not intended to prevent the installation of any material or to prohibit any design or method of construction not specifically prescribed by this code, provided that any such alternative has been approved. An alternative material, design or method of construction shall be approved where the building official finds that the proposed alternative meets all of the following: The alternative material, design or method of construction is satisfactory and complies with the intent of the provisions of this code. The material, method or work offered is, for the purpose intended, not less than the equivalent of that prescribed in this code as it pertains to the following: Quality. Strength. Effectiveness. Fire resistance. Durability. Safety. Where the alternative material, design or method of construction is not approved, the building official shall respond in writing, stating the reasons why the alternative was not approved.",,,,,
104.11.1,Section 104 Duties and Powers of Building Official,Research Reports,"Supporting data, where necessary to assist in the approval of materials or assemblies not specifically provided for in this code, shall consist of valid research reports from approved sources.",,,,,
104.11.2,Section 104 Duties and Powers of Building Official,Tests,"Whenever there is insufficient evidence of compliance with the provisions of this code, or evidence that a material or method does not conform to the requirements of this code, or in order to substantiate claims for alternative materials or methods, the building official shall have the authority to require tests as evidence of compliance to be made at no expense to the jurisdiction. Test methods shall be as specified in this code or by other recognized test standards. In the absence of recognized and accepted test methods, the building official shall approve the testing procedures. Tests shall be performed by an approved agency. Reports of such tests shall be retained by the building official for the period required for retention of public records.",,,,,
105,Chapter 1 Scope and Administration,Permits,,,,,,
105.1,Section 105 Permits,Required,"Any owner or owner's authorized agent who intends to construct, enlarge, alter, repair, move, demolish or change the occupancy of a building or structure, or to erect, install, enlarge, alter, repair, remove, convert or replace any impact-resistant coverings, electrical, gas, mechanical or plumbing system, the installation of which is regulated by this code, or to cause any such work to be performed, shall first make application to the building official and obtain the required permit.",,,,,
105.1.1,Section 105 Permits,Annual Facility Permit,"In lieu of an individual permit for each alteration to an existing electrical, gas, mechanical, plumbing or interior nonstructural office system(s), the building official is authorized to issue an annual permit for any occupancy to facilitate routine or emergency service, repair, refurbishing, minor renovations of service systems or manufacturing equipment installations/relocations. The building official shall be notified of major changes and shall retain the right to make inspections at the facility site as deemed necessary. An annual facility permit shall be assessed with an annual fee and shall be valid for one year from date of issuance. A separate permit shall be obtained for each facility and for each construction trade, as applicable. The permit application shall contain a general description of the parameters of work intended to be performed during the year.",,,,,
105.1.2,Section 105 Permits,Annual Permit Records,The person to whom an annual permit is issued shall keep a detailed record of alterations made under such annual permit. The building official shall have access to such records at all times or such records shall be filed with the building official as designated.,,,,,
105.1.3,Section 105 Permits,Food Permit,"In accordance with Section 500.12, Florida Statutes, a food permit from the Department of Agriculture and Consumer Services is required of any person who operates a food establishment or retail store.",,,,,
105.1.4,Section 105 Permits,Public Swimming Pool,"The local enforcing agency may not issue a building permit to construct, develop, or modify a public swimming pool without proof of application, whether complete or incomplete, for an operating permit pursuant to Section 514.031, Florida Statutes. A certificate of completion or occupancy may not be issued until such operating permit is issued. The local enforcing agency shall conduct their review of the building permit application upon filing and in accordance with Chapter 553, Florida Statutes. The local enforcing agency may confer with the Department of Health, if necessary, but may not delay the building permit application review while awaiting comment from the Department of Health.",,,,,
105.2,Section 105 Permits,Work Exempt From Permit,"Exemptions from permit requirements of this code shall not be deemed to grant authorization for any work to be done in any manner in violation of the provisions of this code. Permits shall not be required for the following: Gas: Portable heating appliance. Replacement of any minor part that does not alter approval of equipment or make such equipment unsafe. Mechanical: Portable heating appliance. Portable ventilation equipment. Portable cooling unit. Steam, hot or chilled water piping within any heating or cooling equipment regulated by this code. Replacement of any part that does not alter its approval or make it unsafe. Portable evaporative cooler. Self-contained refrigeration system containing 10 pounds (4.54 kg) or less of refrigerant and actuated by motors of 1 horsepower (0.75 kW) or less. The installation, replacement, removal or metering of any load management control device. Plumbing: The stopping of leaks in drains, water, soil, waste or vent pipe, provided, however, that if any concealed trap, drain pipe, water, soil, waste or vent pipe becomes defective and it becomes necessary to remove and replace the same with new material, such work shall be considered as new work and a permit shall be obtained and inspection made as provided in this code. The clearing of stoppages or the repairing of leaks in pipes, valves or fixtures and the removal and reinstallation of water closets, provided such repairs do not involve or require the replacement or rearrangement of valves, pipes or fixtures.",,,,,
105.2.1,Section 105 Permits,Emergency Repairs,"Where equipment replacements and repairs must be performed in an emergency situation, the permit application shall be submitted within the next working business day to the building official.",,,,,
105.2.2,Section 105 Permits,Minor Repairs,"Ordinary minor repairs may be made with the approval of the building official without a permit, provided the repairs do not include the cutting away of any wall, partition or portion thereof, the removal or cutting of any structural beam or load-bearing support, or the removal or change of any required means of egress, or rearrangement of parts of a structure affecting the egress requirements; nor shall ordinary repairs include addition to, alteration of, replacement or relocation of any standpipe, water supply, sewer, drainage, drain leader, gas, soil, waste, vent or similar piping, electric wiring systems or mechanical equipment or other work affecting public health or general safety, and such repairs shall not violate any of the provisions of the technical codes.",,,,,
105.2.3,Section 105 Permits,Public Service Agencies,Reserved.,,,,,
105.3,Section 105 Permits,Application for Permit,"To obtain a permit, the applicant shall first file an application therefor in writing on a form furnished by the building department for that purpose.Permit application forms shall be in the format prescribed by a local administrative board, if applicable, and must comply with the requirements of Sections 713.135(5) and (6), Florida Statutes.Each application shall be inscribed with the date of application, and the code in effect as of that date. For a building permit for which an application is submitted prior to the effective date of the Florida Building Code, the state minimum building code in effect in the permitting jurisdiction on the date of the application governs the permitted work for the life of the permit and any extension granted to the permit.Effective October 1, 2017, a local enforcement agency shall post each type of building permit application on its website. Completed applications must be able to be submitted electronically to the appropriate building department. Accepted methods of electronic submission include, but are not limited to, e-mail submission of applications in portable document format or submission of applications through an electronic fill-in form available on the building department's website or through a third-party submission management software. Payments, attachments, or drawings required as part of the permit application may be submitted in person in a nonelectronic format, at the discretion of the building official.",,,,,
105.3.1,Section 105 Permits,Action on Application,"The building official shall examine or cause to be examined applications for permits and amendments thereto within a reasonable time after filing. If the application or the construction documents do not conform to the requirements of pertinent laws, the building official shall reject such application in writing, stating the reasons therefor. If the building official is satisfied that the proposed work conforms to the requirements of this code and laws and ordinances applicable thereto, the building official shall issue a permit therefor as soon as practicable. When authorized through contractual agreement with a school board, in acting on applications for permits, the building official shall give first priority to any applications for the construction of, or addition or renovation to, any school or educational facility.",,,,,
105.3.1.1,Section 105 Permits,105.3.1.1,"If a state university, Florida college or public school district elects to use a local government's code enforcement offices, fees charged by counties and municipalities for enforcement of the Florida Building Code on buildings, structures, and facilities of state universities, state colleges, and public school districts shall not be more than the actual labor and administrative costs incurred for plans review and inspections to ensure compliance with the code.",,,,,
105.3.1.2,Section 105 Permits,105.3.1.2,"No permit may be issued for any building construction, erection, alteration, modification, repair, or addition unless the applicant for such permit provides to the enforcing agency which issues the permit any of the following documents which apply to the construction for which the permit is to be issued and which shall be prepared by or under the direction of an engineer registered under Chapter 471, Florida Statutes: Plumbing documents for any new building or addition which requires a plumbing system with more than 250 fixture units or which costs more than $125,000. Fire sprinkler documents for any new building or addition which includes a fire sprinkler system which contains 50 or more sprinkler heads. Personnel as authorized by chapter 633 Florida Statutes, may design a new fire sprinkler system of 49 or fewer heads; may design the alteration of an existing fire sprinkler system if the alteration consists of the relocation, addition or deletion of 49 heads or fewer, notwithstanding the size of the existing fire sprinkler system; or may design the alteration of an existing fire sprinkler system if the alteration consists of the relocation or deletion of 249 or fewer sprinklers and the addition of up to 49 sprinklers, as long as the cumulative total number of fire sprinklers being added, relocated, or deleted does not exceed 249, notwithstanding the size of the existing fire sprinkler system, if there is no change of occupancy of the affected areas, as defined in this Code and the Florida Fire Prevention Code, and there is no change in the water demand as defined in NFPA 13, ""Standard for the Installation of Sprinkler Systems,"" and if the occupancy hazard classification as defined in NFPA 13 is reduced or remains the same as a result of the alteration. Heating, ventilation, and air-conditioning documents for any new building or addition which requires more than a 15-ton-per-system capacity which is designed to accommodate 100 or more persons or for which the system costs more than $125,000. This paragraph does not include any document for the replacement or repair of an existing system in which the work does not require altering a structural part of the building or for work on a residential one-, two-, three-, or four-family structure.An air-conditioning system may be designed by an installing air-conditioning contractor certified under Chapter 489, Florida Statutes, to serve any building or addition which is designed to accommodate fewer than 100 persons and requires an air-conditioning system with a value of $125,000 or less; and when a 15-ton-per system or less is designed for a singular space of a building and each 15-ton system or less has an independent duct system. Systems not complying with the above require design documents that are to be sealed by a professional engineer. Example 1: When a space has two 10-ton systems with each having an independent duct system, the contractor may design these two systems since each unit (system) is less than 15 tons. Example 2: Consider a small single-story office building which consists of six individual offices where each office has a single three-ton package air conditioning heat pump. The six heat pumps are connected to a single water cooling tower. The cost of the entire heating, ventilation and air-conditioning work is $47,000 and the office building accommodates fewer than 100 persons. Because the six mechanical units are connected to a common water tower, this is considered to be an 18-ton system. Note: It was further clarified by the Commission that the limiting criteria of 100 persons and $125,000 apply to the building occupancy load and the cost for the total air-conditioning system of the building. Any specialized mechanical, electrical, or plumbing document for any new building or addition which includes a medical gas, oxygen, steam, vacuum, toxic air filtration, halon, or fire detection and alarm system which costs more than $5,000. Exception: Simplified permitting processes. — As used in this section, the term: ""Alteration"" means to add, install, relocate, replace, or remove. ""Component"" means valves, fire sprinklers, escutcheons, hangers, compressors, or any other item deemed acceptable by the local enforcing agency. For purposes of this paragraph, a valve does not include pressure-regulating, pressure-reducing, or pressure-control valves. ""Contractor"" means a person who: Is qualified to engage in the business of electrical or alarm system contracting pursuant to a certificate or registration issued by the department under part II of chapter 489, Florida Statutes; or Is qualified to engage in the business of fire protection system contracting pursuant to a license or certificate issued by the State Fire Marshal. ""Fire alarm system project"" means a fire alarm system alteration of a total of 20 or fewer initiating devices and notification devices; the installation or replacement of a fire communicator connected to an existing fire alarm control panel in an existing commercial, residential, apartment, cooperative, or condominium building; or the replacement of an existing fire alarm panel using the same make and model as the existing panel. ""Fire sprinkler system project"" means a fire protection system alteration of a total of 20 or fewer fire sprinklers in which the sprinklers are of the same K-factor and located in spaces where there is no change of hazard classification or increased system coverage area, or the installation or replacement of an equivalent fire sprinkler system component in an existing commercial, residential, apartment, cooperative, or condominium building. For purposes of this paragraph, a component is equivalent if the component has the same or better characteristics, including electrical, hydraulic, pressure losses, and required listings and spacing as the component being replaced. A local enforcement agency may require a contractor, as a condition of obtaining a permit for a fire alarm system project or fire sprinkler system project, to submit a completed application and payment. A local enforcement agency may not require a contractor to submit plans or specifications as a condition of obtaining a permit for a fire alarm system project or fire sprinkler system project. A local enforcement agency must issue a permit for a fire alarm system project or fire sprinkler system project in person or electronically within 2 business days after submission of a completed application. A contractor may commence work authorized by the permit immediately after submission of a completed application. The local enforcement agency must provide an inspection within 3 business days after such inspection is requested, to ensure compliance with applicable codes and standards. If a fire alarm system project or fire sprinkler system project fails an inspection, the contractor must take corrective action as necessary to pass inspection. For a fire alarm system project, a contractor must keep a copy of the plans and specifications at the fire alarm system project worksite and make such plans and specifications available to the inspector for an onsite plans review at each inspection. If the local enforcement agency determines that it needs additional documents for recording purposes, the contractor must provide such documentation in paper or electronic form to the local enforcement agency within 4 business days after the inspection or 4 days after the documentation is requested, whichever is later. The local enforcement agency may not require additional plans reviews or documentation of areas or devices outside the scope of permitted work, as needed on permit applications. For a fire sprinkler system project, a contractor must keep a copy of the plans and specifications at the fire sprinkler system project worksite and make such plans and specifications available to the inspector at each inspection. If the local enforcement agency determines that it needs additional documents for recording purposes, the contractor must provide such documentation in paper or electronic form to the local enforcement agency within 4 business days after the inspection or 4 days after the documentation is requested, whichever is later. The local enforcement agency may not require additional plans, reviews, or documentation of areas or devices outside the scope of permitted work, as needed on permit applications. For a fire sprinkler system project to install or replace a component, a contractor must keep a copy of the manufacturer's installation instructions and any pertinent testing instructions needed to certify or accept the component at the fire sprinkler system project worksite and make such documents available to the inspector at each inspection. A local government that fails to meet a deadline under subsection (3) or subsection (4) must refund the permit fee by 10 percent for each business day after such failure, unless the local government and contractor agree in writing to a reasonable extension of time, the delay is caused by the applicant, or the delay is attributable to a force majeure or other extraordinary circumstances. Each 10-percent refund shall be based on the original amount of the permit fee. Electrical documents. See Florida Statutes 471.003(2)(h). Documents requiring an engineer seal by this part shall not be valid unless a professional engineer who possesses a valid certificate of registration has signed, dated, and stamped such document as provided in Section 471.025, Florida Statutes. All public swimming pools and public bathing places defined by and regulated under Chapter 514, Florida Statutes.",,,,,
105.3.1.3,Section 105 Permits,Reviewing Application for Building Permit,"When reviewing an application for a building permit, a local government may not request additional information from the applicant more than three times, unless the applicant waives such limitation in writing.If a local government requests additional information from an applicant and the applicant submits the requested additional information to the local government within 30 days after receiving the request, the local government must, within 15 days after receiving such information:Determine if the application is properly completed;Approve the application;Approve the application with conditions;Deny the application; orAdvise the applicant of information, if any, that is needed to deem the application properly completed or to determine the sufficiency of the application.If a local government makes a second request for additional information from the applicant and the applicant submits the requested additional information to the local government within 30 days after receiving the request, the local government must, within 10 days after receiving such information:Determine if the application is properly completed;Approve the application;Approve the application with conditions;Deny the application; orAdvise the applicant of information, if any, that is needed to deem the application properly completed or to determine the sufficiency of the application.Before a third request for additional information may be made, the applicant must be offered an opportunity to meet with the local government to attempt to resolve outstanding issues. If a local government makes a third request for additional information from the applicant and the applicant submits the requested additional information to the local government within 30 days after receiving the request, the local government must, within 10 days after receiving such information unless the applicant waived the local government's limitation in writing, determine that the application is complete and:Approve the application;Approve the application with conditions; orDeny the application.If the applicant believes the request for additional information is not authorized by ordinance, rule, statute, or other legal authority, the local government, at the applicant's request, must process the application and either approve the application, approve the application with conditions, or deny the application.",,,,,
105.3.2,Section 105 Permits,Time Limitation of Application,"An application for a permit for any proposed work shall be deemed to have been abandoned 180 days after the date of filing, unless such application has been pursued in good faith or a permit has been issued; except that the building official is authorized to grant one or more extensions of time for additional periods not exceeding 90 days each. The extension shall be requested in writing and justifiable cause demonstrated.",,,,,
105.3.3,Section 105 Permits,105.3.3,"An enforcing authority may not issue a building permit for any building construction, erection, alteration, modification, repair or addition unless the permit either includes on its face or there is attached to the permit the following statement: ""NOTICE: In addition to the requirements of this permit, there may be additional restrictions applicable to this property that may be found in the public records of this county, and there may be additional permits required from other governmental entities such as water management districts, state agencies, or federal agencies.""",,,,,
