id,section,reference,displayTitle,depth,body
31.3102,Section 3102 Membrane Structures,3102.8.2,3102.8.2 Standby Power,3,"Wherever an auxiliary inflation system is required, an approved standby power-generating system shall be provided. The system shall be equipped with a suitable means for automatically starting the generator set upon failure of the normal electrical service and for automatic transfer and operation of all of the required electrical functions at full power within 60 seconds of such service failure. Standby power shall be capable of operating independently for not less than 4 hours."
31.3102,Section 3102 Membrane Structures,3102.8.3,3102.8.3 Support Provisions,3,"A system capable of supporting the membrane in the event of deflation shall be provided for in air-supported and air-inflated structures having an occupant load of 50 or more or where covering a swimming pool regardless of occupant load. The support system shall be capable of maintaining membrane structures used as a roof for Type I construction not less than 20 feet (6096 mm) above floor or seating areas. The support system shall be capable of maintaining other membranes not less than 7 feet (2134 mm) above the floor, seating area or surface of the water."
31,Chapter 31 Special Construction,3103,Section 3103 Temporary Structures,1,
31.3103,Section 3103 Temporary Structures,3103.1,3103.1 General,2,"The provisions of Sections 3103.1 through 3103.8 shall apply to structures erected for a period of less than 180 days. Temporary special event structures, tents, umbrella structures and other membrane structures erected for a period of less than 180 days shall also comply with the Fire Code of New York State. Temporary structures erected for a longer period of time and public-occupancy temporary structures shall comply with applicable sections of this code. Exceptions: Public-occupancy temporary structures complying with Section 3103.1.1 shall be permitted to remain in service for 180 days or more but not more than 1 year where approved by the building official. Public-occupancy temporary structures within the confines of an existing structure are not required to comply with Section 3103.6."
31.3103,Section 3103 Temporary Structures,3103.1.1,3103.1.1 Extended Period of Service Time,3,Public-occupancy temporary structures shall be permitted to remain in service for 180 days or more without complying with requirements in this code for new building or structures where extensions for up to 1 year are granted by the Building Official in accordance with Section 108.1 and where the following conditions are satisfied: Additional inspections as determined by the building official shall be performed by a qualified person to verify that site conditions and the approved installation comply with the conditions of approval at the time of final inspection.A qualified person shall perform follow-up inspections after initial occupancy at intervals not exceeding 180 days to verify the site conditions and the installation conform to the approved site conditions and installation requirements. Inspection records shall be kept and shall be made available for verification by the building official.An examination shall be performed by a registered design professional to determine the adequacy of the temporary structure to resist the structural loads required in Section 3103.6.Relocation of the public-occupancy temporary structure shall require a new permit application.The use or occupancy approved at the time of final inspection shall remain unchanged.A request for an extension is submitted to the building official. The request shall include records of the inspections and examination in Items 1 and 3.
31.3103,Section 3103 Temporary Structures,3103.1.2,3103.1.2 Conformance,3,"Temporary structures and uses shall conform to the structural strength, fire safety, means of egress, accessibility, light, ventilation and sanitary requirements of this code as necessary to ensure public health, safety and general welfare."
31.3103,Section 3103 Temporary Structures,3103.1.3,"<span class=""code_addition"">[NY]</span>  3103.1.3 <span class=""code_deletion"">Permit Required</span><span class=""code_addition"">Approval Required</span>",3,"Temporary structures that cover an area greater than 120 square feet (11.16 m2), including connecting areas or spaces with a common means of egress or entrance that are used or intended to be used for the gathering together of 10 or more persons, shall not be erected, operated or maintained for any purpose without obtaining a permit from the building official."
31.3103,Section 3103 Temporary Structures,3103.2,"<span class=""code_addition"">[NY]</span>  3103.2 Construction Documents",2,"Construction documents shall be submitted for each installation of a temporary structure. The construction documents, shall include a site plan indicating the location of the temporary structure and information delineating the means of egress and the occupant load."
31.3103,Section 3103 Temporary Structures,3103.3,3103.3 Location,2,Temporary structures shall be located in accordance with the requirements of Table 705.5 based on the fire-resistance rating of the exterior walls for the proposed type of construction.
31.3103,Section 3103 Temporary Structures,3103.4,3103.4 Means of Egress,2,Temporary structures shall conform to the means of egress requirements of Chapter 10 and shall have an exit access travel distance of 100 feet (30 480 mm) or less.
31.3103,Section 3103 Temporary Structures,3103.5,3103.5 Bleachers,2,"Temporary bleachers, grandstands and folding and telescopic seating that are not building elements shall comply with ICC 300."
31.3103,Section 3103 Temporary Structures,3103.6,3103.6 Structural Requirements,2,"Temporary structures shall comply with the structural requirements of this code. Public-occupancy temporary structures shall be designed and erected to comply with the structural requirements of this code and Sections 3103.6.1 through 3103.6.4.Exception: Where approved, live loads less than those prescribed by Table 1607.1 shall be permitted provided that a registered design professional demonstrates that a rational approach has been used and that such reductions are warranted.Temporary non-building structures ancillary to public assemblies or special event structures whose structural failure or collapse would endanger assembled public shall be assigned a risk category corresponding to the risk category of the public assembly. For the purposes of establishing an occupant load for the assembled public endangered by structural failure or collapse, the applicable occupant load determination in Section 1004.5 or 1004.6 shall be applied over the assembly area within a radius equal to 1.5 times the height of the temporary non-building structure"
31.3103,Section 3103 Temporary Structures,3103.6.1,3103.6.1 Structural Loads,3,"Public-occupancy temporary structures shall be designed in accordance with Chapter 16, except as modified by Sections 3103.6.1.1 through 3103.6.1.6."
31.3103,Section 3103 Temporary Structures,3103.6.1.1,3103.6.1.1 Snow Loads,4,"Snow loads on public-occupancy temporary structures shall be determined in accordance with Section 1608. The ground snow loads, pg, in Section 1608 shall be permitted to be modified in accordance with the ground snow load reductions factors in Table 3103.6.1.1. Exception: Ground snow loads, pg, for public-occupancy temporary structures that employ controlled-occupancy procedures per Section 3103.8 shall be permitted to be modified using a ground snow load reduction factor of 0.65 instead of the ground snow load reduction factors in Table 3103.6.1.1. Where the public-occupancy temporary structure is not subject to snow loads or not constructed and occupied during times when snow is to be expected, snow loads need not be considered, provided that where the period of time when the public-occupancy temporary structure is in service shifts to include times when snow is to be expected, one of the following conditions is met: The design is reviewed and modified, as appropriate, to account for snow loads. Controlled occupancy procedures in accordance with Section 3103.8 are implemented. TABLE 3103.6.1.1 REDUCTION FACTORS FOR GROUND SNOW LOADS FOR PUBLIC-OCCUPANCY TEMPORARY STRUCTURES RISK CATEGORY SERVICE LIFE ≤ 10 yr &gt;10 yr II 0.7 1.0 III 0.8 1.0 IV 1.0 1.0"
31.3103,Section 3103 Temporary Structures,3103.6.1.2,3103.6.1.2 Wind Loads,4,"The design wind load on public-occupancy temporary structures shall be permitted to be modified in accordance with the wind load reduction factors in Table 3103.6.1.2. Exceptions: Design wind loads for public-occupancy temporary structures that implement controlled occupancy procedures per Section 3103.8 shall be permitted to be modified using a wind load reduction factor of 0.65.For public-occupancy temporary structures erected in a hurricane-prone region outside of hurricane season, the basic wind speed, V, shall be permitted to be set as follows, depending on risk category:2.1. Risk Category II: 115 mph.2.2. Risk Category III: 120 mph.2.3. Risk Category IV: 125 mph. TABLE 3103.6.1.2REDUCTION FACTORS FOR WIND LOADS FOR PUBLIC-OCCUPANCY TEMPORARY STRUCTURES RISK CATEGORY SERVICE LIFE ≤ 10 yr &gt;10 yr II 0.8 1.0 III 0.9 1.0 IV 1.0 1.0"
31.3103,Section 3103 Temporary Structures,3103.6.1.3,3103.6.1.3 Flood Loads,4,Public-occupancy temporary structures need not be designed for flood loads specified in Section 1612. Controlled occupancy procedures in accordance with Section 3103.8 shall be implemented.
31.3103,Section 3103 Temporary Structures,3103.6.1.4,3103.6.1.4 Seismic Loads,4,Seismic loads on public-occupancy temporary structures assigned to Seismic Design Categories C through F shall be permitted to be taken as 75 percent of those determined by Section 1613. Public-occupancy temporary structures assigned to Seismic Design Categories A and B are not required to be designed for seismic loads.
31.3103,Section 3103 Temporary Structures,3103.6.1.5,3103.6.1.5 Ice Loads,4,"Ice loads on public-occupancy temporary structures shall be permitted to be determined with a maximum nominal thickness of 0.5 inch (13 mm), for all risk categories. Where the public-occupancy temporary structure is not subject to ice loads or not constructed and occupied during times when ice is to be expected, ice loads need not be considered, provided that where the period of time when the public-occupancy temporary structure is in service shifts to include times when ice is to be expected, one of the following conditions is met: The design is reviewed and modified, as appropriate, to account for ice loads.Controlled occupancy procedures in accordance with Section 3103.8 are implemented."
31.3103,Section 3103 Temporary Structures,3103.6.1.6,3103.6.1.6 Tsunami Loads,4,Public-occupancy temporary structures in a tsunami design zone are not required to be designed for tsunami loads specified in Section 1615. Controlled occupancy procedures in accordance with Section 3103.8 shall be implemented.
31.3103,Section 3103 Temporary Structures,3103.6.2,3103.6.2 Foundations,3,"Public-occupancy temporary structures shall be permitted to be supported on the ground with temporary foundations where approved by the building official. Consideration shall be given for the impacts of differential settlement where foundations do not extend below the ground or where foundations are supported on compressible materials. The presumptive load-bearing value for public-occupancy temporary structures supported on a pavement, slab on grade or on other collapsible or controlled low-strength substrate soils such as beach sand or grass shall be assumed not to exceed 1,000 pounds per square foot (47.88 kPa) unless determined through testing and evaluation by a registered design professional. The presumptive load-bearing values listed in Table 1806.2 shall be permitted to be used for other supporting soil conditions."
31.3103,Section 3103 Temporary Structures,3103.6.3,3103.6.3 Installation and Maintenance Inspections,3,"A qualified person shall inspect public-occupancy temporary structures that are assembled using transportable and reusable materials. Components shall be inspected when purchased or acquired and at least once per year. The inspection shall evaluate individual components, and the fully assembled structure, to determine suitability for use based on the requirements in ESTA ANSI E1.21. Inspection records shall be kept and shall be made available for verification by the building official. Additionally, public-occupancy temporary structures shall be inspected at regular intervals when in service to ensure that the structure continues to perform as designed and initially erected."
31.3103,Section 3103 Temporary Structures,3103.6.4,3103.6.4 Durability,3,Reusable components used in the erection and the installation of public-occupancy temporary structures shall be manufactured of durable materials necessary to withstand environmental conditions at the service location. Components damaged during transportation or installation or due to the effects of weathering shall be replaced or repaired.
31.3103,Section 3103 Temporary Structures,3103.7,3103.7 Serviceability,2,The effects of structural loads or conditions shall not adversely affect the serviceability or performance of the public-occupancy temporary structure.
31.3103,Section 3103 Temporary Structures,3103.8,3103.8 Controlled Occupancy Procedures,2,"Where controlled occupancy procedures are required to be implemented for public-occupancy temporary structures in Section 3103.6.1, the procedures shall comply with this section and ANSI ES1.7. An operations management plan in accordance with ANSI E1.21 shall be submitted to the building official for approval as a part of the permit documents. In addition, the operations management plan shall include an emergency action plan that documents the following information, where applicable: Surfaces on which snow or ice accumulates shall be monitored before and during occupancy of the public-occupancy temporary structure. Any loads in excess of the design snow or ice load shall be removed prior to its occupancy, or the public-occupancy temporary structure shall be vacated in the event that either the design snow or ice load is exceeded during its occupancy.Wind speeds associated with the design wind loads shall be monitored before and during occupancy of the public-occupancy temporary structure. The public-occupancy temporary structure shall be vacated in the event that the design wind speed is expected to be exceeded during its occupancy.Criteria for initiating occupant evacuation procedures for flood and tsunami events.Occupant evacuation procedures shall be specified for each environmental hazard where the occupant management plan specifies the public-occupancy temporary structure is to be evacuated.Procedures for anchoring or removal of the public-occupancy temporary structure, or other additional measures or procedures to be implemented to mitigate hazards in snow, wind, flood, ice or tsunami events."
31,Chapter 31 Special Construction,3104,Section 3104 Pedestrian Walkways and Tunnels,1,
31.3104,Section 3104 Pedestrian Walkways and Tunnels,3104.1,3104.1 General,2,"This section shall apply to connections between buildings such as pedestrian walkways or tunnels, located at, above or below grade level, that are used as a means of travel by persons. The pedestrian walkway shall not contribute to the building area or the number of stories or height of connected buildings."
31.3104,Section 3104 Pedestrian Walkways and Tunnels,3104.1.1,3104.1.1 Application,3,Pedestrian walkways shall be designed and constructed in accordance with Sections 3104.2 through 3104.9. Tunnels shall be designed and constructed in accordance with Sections 3104.2 and 3104.10.
31.3104,Section 3104 Pedestrian Walkways and Tunnels,3104.2,3104.2 Separate Structures,2,"Buildings connected by pedestrian walkways or tunnels shall be considered to be separate structures.Exceptions: Buildings that are on the same lot and considered as portions of a single building in accordance with Section 503.1.2.For purposes of calculating the number of Type B units required by Chapter 11, structurally connected buildings and buildings with multiple wings shall be considered to be one structure."
31.3104,Section 3104 Pedestrian Walkways and Tunnels,3104.3,3104.3 Construction,2,"The pedestrian walkway shall be of noncombustible construction.Exceptions: Combustible construction shall be permitted where connected buildings are of combustible construction.Fire-retardant-treated wood, in accordance with Section 603.1, Item 1.3, shall be permitted for the roof construction of the pedestrian walkway where connected buildings are not less than Type I or II construction."
31.3104,Section 3104 Pedestrian Walkways and Tunnels,3104.4,3104.4 Contents,2,Only materials and decorations approved by the building official shall be located in the pedestrian walkway.
31.3104,Section 3104 Pedestrian Walkways and Tunnels,3104.5,3104.5 Connections of Pedestrian Walkways to Buildings,2,"The connection of a pedestrian walkway to a building shall comply with Section 3104.5.1, 3104.5.2, 3104.5.3 or 3104.5.4.Exception: Buildings that are on the same lot and considered as portions of a single building in accordance with Section 503.1.2."
31.3104,Section 3104 Pedestrian Walkways and Tunnels,3104.5.1,3104.5.1 Fire Barriers,3,Pedestrian walkways shall be separated from the interior of the building by not less than 2-hour fire barriers constructed in accordance with Section 707 and Sections 3104.5.1.1 through 3104.5.1.3.
31.3104,Section 3104 Pedestrian Walkways and Tunnels,3104.5.1.1,3104.5.1.1 Exterior Walls,4,Exterior walls of buildings connected to pedestrian walkways shall be 2-hour fire-resistance rated. This protection shall extend not less than 10 feet (3048 mm) in every direction surrounding the perimeter of the pedestrian walkway.
31.3104,Section 3104 Pedestrian Walkways and Tunnels,3104.5.1.2,3104.5.1.2 Openings in Exterior Walls of Connected Buildings,4,Openings in exterior walls required to be fire-resistance rated in accordance with Section 3104.5.1.1 shall be equipped with opening protectives providing a not less than 3/4-hour fire protection rating in accordance with Section 716.
31.3104,Section 3104 Pedestrian Walkways and Tunnels,3104.5.1.3,3104.5.1.3 Supporting Construction,4,The fire barrier shall be supported by construction as required by Section 707.5.1.
31.3104,Section 3104 Pedestrian Walkways and Tunnels,3104.5.2,3104.5.2 Alternative Separation,3,"The wall separating the pedestrian walkway and the building shall comply with Section 3104.5.2.1 or 3104.5.2.2 where:The distance between the connected buildings is more than 10 feet (3048 mm).The pedestrian walkway and connected buildings are equipped throughout with an automatic sprinkler system in accordance with Section 903.3.1.1, and the roof of the walkway is not more than 55 feet (16 764 mm) above grade connecting to the fifth, or lower, story above grade plane, of each building.Exception: Open parking garages need not be equipped with an automatic sprinkler system."
31.3104,Section 3104 Pedestrian Walkways and Tunnels,3104.5.2.1,3104.5.2.1 Passage of Smoke,4,The wall shall be capable of resisting the passage of smoke.
31.3104,Section 3104 Pedestrian Walkways and Tunnels,3104.5.2.2,3104.5.2.2 Glass,4,"The wall shall be constructed of a tempered, wired or laminated glass and doors separating the interior of the building from the pedestrian walkway. The glass shall be protected by an automatic sprinkler system in accordance with Section 903.3.1.1 that, when actuated, shall completely wet the entire surface of interior sides of the wall or glass. Obstructions shall not be installed between the sprinkler heads and the wall or glass. The glass shall be in a gasketed frame and installed in such a manner that the framing system will deflect without breaking (loading) the glass before the sprinkler operates."
31.3104,Section 3104 Pedestrian Walkways and Tunnels,3104.5.3,3104.5.3 Open Sides on Walkway,3,"Where the distance between the connected buildings is more than 10 feet (3048 mm), the walls at the intersection of the pedestrian walkway and each building need not be fire-resistance rated provided that both sidewalls of the pedestrian walkway are not less than 50 percent open with the open area uniformly distributed to prevent the accumulation of smoke and toxic gases. The roof of the walkway shall be located not more than 40 feet (12 160 mm) above grade plane, and the walkway shall only be permitted to connect to the third or lower story of each building.Exception: Where the pedestrian walkway is protected with an automatic sprinkler system in accordance with Section 903.3.1.1, the roof of the walkway shall be located not more than 55 feet (16 764 mm) above grade plane and the walkway shall only be permitted to connect to the fifth or lower story of each building."
31.3104,Section 3104 Pedestrian Walkways and Tunnels,3104.5.4,3104.5.4 Exterior Walls Greater Than 2 Hours,3,"Where exterior walls of connected buildings are required by Section 705 to have a fire-resistance rating greater than 2 hours, the walls at the intersection of the pedestrian walkway and each building need not be fire-resistance rated provided:The pedestrian walkway is equipped throughout with an automatic sprinkler system installed in accordance with Section 903.3.1.1.The roof of the walkway is not located more than 55 feet (16 764 mm) above grade plane and the walkway connects to the fifth, or lower, story above grade plane of each building."
31.3104,Section 3104 Pedestrian Walkways and Tunnels,3104.6,3104.6 Public Way,2,Pedestrian walkways over a public way shall comply with Chapter 32.
31.3104,Section 3104 Pedestrian Walkways and Tunnels,3104.7,[BE]  3104.7 Egress,2,Access shall be provided at all times to a pedestrian walkway that serves as a required exit.
31.3104,Section 3104 Pedestrian Walkways and Tunnels,3104.8,[BE]  3104.8 Width,2,The unobstructed width of pedestrian walkways shall be not less than 36 inches (914 mm). The total width shall be not greater than 30 feet (9144 mm).
31.3104,Section 3104 Pedestrian Walkways and Tunnels,3104.9,[BE]  3104.9 Exit Access Travel,2,"The length of exit access travel shall be 200 feet (60 960 mm) or less.Exceptions: Exit access travel distance on a pedestrian walkway equipped throughout with an automatic sprinkler system in accordance with Section 903.3.1.1 shall be 250 feet (76 200 mm) or less.Exit access travel distance on a pedestrian walkway constructed with both sides not less than 50 percent open shall be 300 feet (91 440 mm) or less.Exit access travel distance on a pedestrian walkway constructed with both sides not less than 50 percent open, and equipped throughout with an automatic sprinkler system in accordance with Section 903.3.1.1, shall be 400 feet (122 m) or less."
31.3104,Section 3104 Pedestrian Walkways and Tunnels,3104.10,3104.10 Tunneled Walkway,2,Separation between the tunneled walkway and the building to which it is connected shall be not less than 2-hour fire-resistant construction and openings therein shall be protected in accordance with Section 716.
31,Chapter 31 Special Construction,3105,Section 3105 Awnings and Canopies,1,
31.3105,Section 3105 Awnings and Canopies,3105.1,3105.1 General,2,Awnings and canopies shall comply with the requirements of Sections 3105.2 and 3105.3 and other applicable sections of this code.
31.3105,Section 3105 Awnings and Canopies,3105.2,3105.2 Design and Construction,2,"Awnings and canopies shall be designed and constructed to withstand wind or other lateral loads and live loads as required by Chapter 16 with due allowance for shape, open construction and similar features that relieve the pressures or loads. Structural members shall be protected to prevent deterioration. Awnings shall have frames of noncombustible material, fire-retardant-treated wood, heavy timber complying with Section 2304.11 or 1-hour construction, and shall be fixed, retractable, folding or collapsible."
31.3105,Section 3105 Awnings and Canopies,3105.3,3105.3 Awnings and Canopy Materials,2,"Awnings and canopies shall be provided with an approved covering that complies with one of the following:The fire propagation performance criteria of Test Method 1 or Test Method 2, as appropriate, of NFPA 701.Has a flame spread index not greater than 25 when tested in accordance with ASTM E84 or UL 723.Meets all of the following criteria when tested in accordance with NFPA 286:3.1. During the 40 kW exposure, flames shall not spread to the ceiling.3.2. Flashover, as defined in NFPA 286, shall not occur.3.3. The flame shall not spread to the outer extremity of the sample on any wall or ceiling.3.4. The peak heat release rate throughout the test shall not exceed 800 kW.Exception: The fire propagation performance and flame spread index requirements shall not apply to awnings installed on detached one- and two-family dwellings."
31,Chapter 31 Special Construction,3106,Section 3106 Marquees,1,
31.3106,Section 3106 Marquees,3106.1,3106.1 General,2,Marquees shall comply with Sections 3106.2 through 3106.5 and other applicable sections of this code.
31.3106,Section 3106 Marquees,3106.2,3106.2 Thickness,2,"The height or thickness of a marquee measured vertically from its lowest to its highest point shall be not greater than 3 feet (914 mm) where the marquee projects more than two-thirds of the distance from the lot line to the curb line, and shall be not greater than 9 feet (2743 mm) where the marquee is less than two-thirds of the distance from the lot line to the curb line."
31.3106,Section 3106 Marquees,3106.3,3106.3 Roof Construction,2,"Where the roof or any part thereof is a skylight, the skylight shall comply with the requirements of Chapter 24. Every roof and skylight of a marquee shall be sloped to downspouts that shall conduct any drainage from the marquee in such a manner so as not to spill over the sidewalk."
31.3106,Section 3106 Marquees,3106.4,3106.4 Location Prohibited,2,"Every marquee shall be so located as not to interfere with the operation of any exterior standpipe, and such that the marquee does not obstruct the clear passage of stairways or exit discharge from the building or the installation or maintenance of street lighting."
31.3106,Section 3106 Marquees,3106.5,3106.5 Construction,2,A marquee shall be supported entirely from the building and constructed of noncombustible materials. Marquees shall be designed as required in Chapter 16. Structural members shall be protected to prevent deterioration.
31,Chapter 31 Special Construction,3107,Section 3107 Signs,1,
31.3107,Section 3107 Signs,3107.1,3107.1 General,2,"Signs shall be designed, constructed and maintained in accordance with this code."
31,Chapter 31 Special Construction,3108,Section 3108 Telecommunication and Broadcast Towers,1,
31.3108,Section 3108 Telecommunication and Broadcast Towers,3108.1,[BS]  3108.1 General,2,"Towers shall be designed and constructed in accordance with the provisions of TIA 222. Towers shall be designed for seismic loads; exceptions related to seismic design listed in Section 2.7.3 of TIA 222 shall not apply. In Section 2.6.6.2 of TIA 222, the horizontal extent of Topographic Category 2, escarpments, shall be 16 times the height of the escarpment.Exception: Single free-standing poles used to support antennas not greater than 75 feet (22 860 mm), measured from the top of the pole to grade, shall not be required to be noncombustible."
31.3108,Section 3108 Telecommunication and Broadcast Towers,3108.2,[BS]  3108.2 Location and Access,2,"Towers shall be located such that guy wires and other accessories shall not cross or encroach on any street or other public space, or over above-ground electric utility lines, or encroach on any privately owned property without the written consent of the owner of the encroached-upon property, space or above-ground electric utility lines. Towers shall be equipped with climbing and working facilities in compliance with TIA 222. Access to the tower sites shall be limited as required by applicable OSHA, FCC and EPA regulations."
31,Chapter 31 Special Construction,3109,"Section 3109 Swimming Pools, Spas and Hot Tubs",1,
31.3109,"Section 3109 Swimming Pools, Spas and Hot Tubs",3109.1,"<span class=""code_addition"">[NY]</span>  3109.1 General",2,"The provisions of this section shall control the design and construction as well as substantial modification of swimming pools, spas and hot tubs installed in or on the lot of buildings regulated under the Building Code of New York State. Exceptions: Swimming pools located in or on the lot of detached one- and two-family dwellings classified as Group R-3 and constructed under the Building Code of New York State may be regulated by the Residential Code of New York State. Swimming pools which contain, are designated to contain, or are capable of containing water less than 24 inches (610 mm) deep at any point shall only be required to comply with Section 3109.1.1."
31.3109,"Section 3109 Swimming Pools, Spas and Hot Tubs",new_3109.1.1,[NY]  3109.1.1 Compliance With Other Sections,3,"Swimming pools, wading pools, spas and hot tubs shall comply with this section and other applicable sections of this code. The requirements of this section and of the other applicable sections of this code shall be in addition to, and not in replacement of or substitution for, the requirements of other applicable federal, state and local laws and regulations, including, but not limited to: The requirements of Subpart 6-1 (Swimming pools) of Title 10 of the Official Compilation of Codes, Rules and Regulations of the State of New York (NYCRR), where applicable (DOH 10 NYCRR 6-1). The requirements of CPSC 15 USC 8003, where applicable."
31.3109,"Section 3109 Swimming Pools, Spas and Hot Tubs",new_3109.1.2,[NY]  3109.1.2 Compliance With Other Standards,3,"Swimming pools, hot tubs, and spas shall comply with other standards as specified in Sections 3109.1.2.1 through 3109.1.2.4"
31.3109,"Section 3109 Swimming Pools, Spas and Hot Tubs",new_3109.1.2.1,[NY]  3109.1.2.1 In-Ground Pools,4,In-ground swimming pools shall be designed and constructed in conformance with ANSI/APSP/ICC 5a.
31.3109,"Section 3109 Swimming Pools, Spas and Hot Tubs",new_3109.1.2.2,[NY]  3109.1.2.2 Above-Ground and On-Ground Pools,4,Above-ground and on-ground swimming pools shall be designed and constructed in conformance with ANSI/APSP/ICC 4.
