id,section,reference,displayTitle,depth,body
1.101,Section 101 Scope and General Requirements,new_101.5.1,[NY]  101.5.1 Definition,3,"For the purpose of this chapter, the term ""other applicable law"" shall include the authority having jurisdiction's Code Enforcement Program; any local law, ordinance, or regulation establishing the authority having jurisdiction's Code Enforcement Program; and any other applicable statute, regulation, rule, local law, or ordinance."
1,Chapter 1 Scope and Administration,102,Section 102 Applicability,1,
1.102,Section 102 Applicability,102.1,[A]  102.1 General,2,"Where there is a conflict between a general requirement and a specific requirement, the specific requirement shall be applicable. Where, in any specific case, different sections of this code specify different materials, methods of construction or other requirements, the most restrictive shall govern."
1.102,Section 102 Applicability,102.2,"<span class=""code_deletion"">[A]</span> <span class=""code_addition"">[NY]</span>  102.2 Other Laws <span class=""code_addition"">and Regulations</span>",2,"This code is part of the Uniform Code promulgated pursuant to Article 18 of the New York State Executive Law. The provisions of this code shall not be deemed to nullify any federal, state or local law, ordinance, administrative code, rule or regulation relating to any matter as to which the Uniform Code does not provide. However: Pursuant to Section 383(1) of the Executive Law, and except as otherwise provided in paragraphs a, b, and c of Section 383(1) of the Executive Law, the provisions of the Uniform Code supersede any other provision of a general, special or local law, ordinance, administrative code, rule or regulation inconsistent or in conflict with the Uniform Code; Pursuant to Section 379(3) of the Executive Law, no city, town, village, county or other municipality shall have the power to supersede, void, repeal, or make less restrictive any provision of the Uniform Code. The ability of any city, town, or village, or the County of Nassau, to enact or adopt, and to enforce, a local law or ordinance imposing higher or more restrictive standards for construction within the jurisdiction of such city, town, village, or county that are applicable generally to such city, town, village, or county in the Uniform Code is subject to the provisions and requirements of Section 379 of the Executive Law. Nothing in Section 102.2 shall be construed as: Affecting the authority of the State Labor Department to enforce a safety or health standard issued under provisions of Sections 27 and 27-a of the Labor Law Relieving a person from complying with a stricter standard issued pursuant to the Occupational Safety and Health Act of 1970, as amended. Superseding, limiting, impairing or otherwise affecting any provision the Uniform Code, as now in effect and as hereafter amended from time to time."
1.102,Section 102 Applicability,new_102.2.1,"[NY]  102.2.1 Other New York Codes, Rules and Regulations (NYCRR)",3,"Additional New York Codes, Rules and Regulations exist that may affect new and existing buildings, structures, systems and equipment. Such regulations include, but are not limited to: 19 NYCRR Part 300 (Universal Symbol of Access). 19 NYCRR Part 1261 (Recordkeeping-Smoke Detectors in Multiple Dwellings). 19 NYCRR Part 1264 (Identification of Buildings Utilizing Truss Type Construction). 19 NYCRR Part 1265 (Residential Structures with Truss Type Construction, Pre-Engineered Wood Construction and/or Timber Construction)."
1.102,Section 102 Applicability,new_102.2.2,[NY]  102.2.2 Change in Use or Occupancy,3,"No change shall be made in the use or occupancy of any building or structure unless the use or occupancy is made to comply with the applicable requirements of this code, the requirements of the Existing Building Code of New York State, other applicable provisions of the Uniform Code and the applicable provisions of the Energy Code."
1.102,Section 102 Applicability,102.3,[A]  102.3 Application of References,2,"References to chapter or section numbers, or to provisions not specifically identified by number, shall be construed to refer to such chapter, section or provision of this code."
1.102,Section 102 Applicability,102.4,[A]  102.4 Referenced Codes and Standards,2,The codes and standards referenced in this code shall be considered to be part of the requirements of this code to the prescribed extent of each such reference and as further regulated in Sections 102.4.1 and 102.4.2.
1.102,Section 102 Applicability,102.4.1,[A]  102.4.1 Conflicts,3,"Where conflicts occur between provisions of this code and referenced codes and standards, the provisions of this code shall apply."
1.102,Section 102 Applicability,102.4.2,"<span class=""code_deletion"">[A]</span> <span class=""code_addition"">[NY]</span>  102.4.2 Provisions in Referenced Codes and Standards",3,"Where the extent of the reference to a referenced code or standard includes subject matter that is within the scope of this code or the New York State code book specified in Section 101.4, the provisions of this code or the New York State code books specified in Section 101.4, as applicable, shall take precedence over the provisions in the referenced code or standard."
1.102,Section 102 Applicability,102.5,"<span class=""code_deletion"">[A]</span> <span class=""code_addition"">[NY]</span>  102.5 Partial Invalidity",2,"In the event that any part or provision of this code is held by a court of competent jurisdiction to be illegal or void, this shall not have the effect of making void or illegal any of the other parts or provisions."
1.102,Section 102 Applicability,102.6,"<span class=""code_deletion"">[A]</span> <span class=""code_addition"">[NY]</span>  102.6 Existing Structures",2,"The legal occupancy of any structure existing on the effective date of this code shall be permitted to continue without change, except as otherwise specifically provided in this code, the Existing Building Code of New York State, the Property Maintenance Code of New York State or the Fire Code of New York State, or any other applicable provision of the Uniform Code. For the purposes of this section, the ""effective date of this code"" shall be deemed to be December 31, 2025."
1.102,Section 102 Applicability,102.6.1,[A]  102.6.1 Buildings Not Previously Occupied,3,"A building or portion of a building that has not been previously occupied or used for its intended purpose in accordance with the laws in existence at the time of its completion shall comply with the provisions of this code or the International Residential Code, as applicable, for new construction or with any current permit for such occupancy."
1.102,Section 102 Applicability,102.6.2,[A]  102.6.2 Buildings Previously Occupied,3,"The legal occupancy of any building existing on the date of adoption of this code shall be permitted to continue without change, except as otherwise specifically provided in this code, the International Fire Code or International Property Maintenance Code, or as is deemed necessary by the building official for the general safety and welfare of the occupants and the public."
1.102,Section 102 Applicability,new_102.7,[NY]  102.7 Factory Manufactured Buildings (Modular Buildings),2,"Factory manufactured buildings shall be constructed and installed in accordance with the requirements of the Uniform Code and shall bear an Insignia of Approval issued in accordance with 19 NYCRR Part 1209 (entitled ""Regulations and Fees for Factory Manufactured Buildings""), as currently in effect and as hereafter amended from time to time. Exception: An Insignia of Approval shall not be required for buildings of Group S or U occupancy having an area not exceeding 400 square feet and not customarily used for human occupancy."
1,Chapter 1 Scope and Administration,divider_1_2,Part 2 Administration and Enforcement,1,
1,Chapter 1 Scope and Administration,103,"Section 103 <span class=""code_deletion"">Code Compliance Agency</span> <span class=""code_addition"">Administration and Enforcement</span>",1,
1.103,"Section 103 <span class=""code_deletion"">Code Compliance Agency</span> <span class=""code_addition"">Administration and Enforcement</span>",new_103.1,[NY]  103.1 Administration and Enforcement,2,"The Uniform Code shall be administered and enforced by the authority having jurisdiction. The identity of the authority having jurisdiction in a given situation is determined in accordance with Article 18 of the Executive Law and the regulations promulgated by the Secretary of State pursuant to Executive Law Section 381(1). In general, the authority having jurisdiction is the local government (city, town or village) in which the building or structure is located. In certain situations, the authority having jurisdiction may be the county in which the building or structure is located. In certain other cases, the State, the Secretary of State (acting through the Department of State) or some other State agency may be the authority having jurisdiction. The authority having jurisdiction responsible for administration and enforcement of the Uniform Code is also responsible for administration and enforcement of the Energy Code. Administration and enforcement of the Uniform Code and Energy Code shall be in accordance with the following, as applicable: Where a city, town, village or county is the authority having jurisdiction: Such, city, town, village or county shall provide for administration and enforcement of the Uniform Code and Energy Code by local law, ordinance, other appropriate regulation, or combination thereof. The Code Enforcement Program established by such local law, ordinance or other appropriate regulation, or combination thereof, must include, at a minimum, the features described in Part 1203 and must satisfy all other requirements of Part 1203. Such city, town, village or county shall administer and enforce the Uniform Code and Energy Code in accordance with the Code Enforcement Program established by such local law, ordinance or other appropriate regulation, or combination thereof. Where the State is the authority having jurisdiction pursuant to 19 NYCRR Section 1201.2(d): The Code Enforcement Program shall be as established by Part 1204. The State, acting through one or more State agencies, shall administer and enforce the Uniform Code and Energy Code in accordance with Part 1204. Where the Department of State is the authority having jurisdiction: The Code Enforcement Program shall be as established by Part 1202. The Department of State shall administer and enforce the Uniform Code and Energy Code in accordance with Part 1202. Where any governmental unit or agency not included in paragraphs 1, 2, and 3 above is the authority having jurisdiction: Such governmental unit or agency shall provide for administration and enforcement of the Uniform Code and Energy Code by regulation. The Code Enforcement Program established by such regulation must include, at a minimum, the features described Part 1203 and must satisfy all other requirements of Part 1203. Such governmental unit or agency shall administer and enforce the Uniform Code and Energy Code in accordance with the Code Enforcement Program established by such regulation. Every governmental unit or agency thereof charged with administration and enforcement of the Uniform Code and Energy Code shall exercise its powers in due and proper manner so as to extend to the public protection from the hazards of fire and inadequate building construction. Any person or entity constructing or renovating a building or structure, changing the use or occupancy of a building or structure, or engaging in any other activity that is subject to the provisions of the Code Enforcement Program of the authority having jurisdictionresponsible for administration and enforcement of the Uniform Code and Energy Code with respect to such building shall comply with all applicable provisions of such Code Enforcement Program. In addition, persons and entities who construct, renovate, use and occupy buildings and structures shall comply with all applicable provisions of Chapter 1 of this code."
1.103,"Section 103 <span class=""code_deletion"">Code Compliance Agency</span> <span class=""code_addition"">Administration and Enforcement</span>",new_103.2,[NY]  103.2 Due Process,2,"Nothing in Chapter 1 or in any regulation promulgated pursuant to Executive Law Section 381(1), shall be construed as authorizing any authority having jurisdiction to administer and enforce the Uniform Code and Energy Code in a manner that deprives any person or entity of due process of law. For example, when posting, placarding and/or condemning buildings or structures that are unsafe, unfit for human occupancy or unlawful, notice and opportunity to be heard (and, if applicable, right of appeal) may be required under the applicable Constitutional provisions prior to posting, placarding, and/or condemning such building or structure and/or removing any owner or occupancy or causing any owner or occupant to be removed from any such building or structure."
1.103,"Section 103 <span class=""code_deletion"">Code Compliance Agency</span> <span class=""code_addition"">Administration and Enforcement</span>",new_103.2.1,[NY]  103.2.1 Post-Action Hearing in Cases of Imminent Danger,3,"In cases of imminent danger, posting, placarding, and condemning a building or structure and removing owners and occupants or causing owners and occupants to be removed without first providing an opportunity to be heard shall be permitted to the extent consistent with applicable Constitutional provisions, provided that the affected persons and entities are afforded the opportunity for a post-action hearing to the extent required by applicable Constitutional provisions."
1,Chapter 1 Scope and Administration,104,"Section 104 <span class=""code_deletion"">Duties and Powers of Building Official</span> <span class=""code_addition"">Materials, Equipment and Methods of Construction</span>",1,
1.104,"Section 104 <span class=""code_deletion"">Duties and Powers of Building Official</span> <span class=""code_addition"">Materials, Equipment and Methods of Construction</span>",104.2.3,"<span class=""code_deletion"">[A]</span> <span class=""code_addition"">[NY]</span>  104.2.3 Alternative Materials, Design and Methods of Construction and Equipment",3,"The provisions of this code are not intended to prevent the installation of any materials, equipment or appliances not specifically prescribed by this code, or to prohibit any design or method of construction not specifically prescribed by this code, provided that any such alternative materials, equipment, appliances, designs, or methods of construction are not specifically prohibited by any provision of this code, by any other provision of the Uniform Code, or by the Energy Code, and have been approved, in writing, by the building official. Alternative materials, equipment, appliances, designs, or methods of construction may be approved only when the building official shall have determined, in writing, that such alternative is: Satisfactory and complies with the intent of the provisions and requirements of the Uniform Code. Not less than the equivalent of that prescribed in the Uniform Code in quality, strength, effectiveness, fire resistance, durability, and safety. Nothing in this section shall be construed as permitting any building official or any authority having jurisdiction to waive, vary, modify or otherwise alter any provision or requirement of this code or any other provision or requirement of the Uniform Code."
1.104,"Section 104 <span class=""code_deletion"">Duties and Powers of Building Official</span> <span class=""code_addition"">Materials, Equipment and Methods of Construction</span>",104.2.3.1,[A]  104.2.3.1 Approval Authority,4,"An alternative material, design or method of construction shall be approved where the building official finds that the proposed alternative is satisfactory and complies with Sections 104.2.3 through 104.2.3.7, as applicable."
1.104,"Section 104 <span class=""code_deletion"">Duties and Powers of Building Official</span> <span class=""code_addition"">Materials, Equipment and Methods of Construction</span>",104.2.3.2,[A]  104.2.3.2 Application and Disposition,4,"Where required, a request to use an alternative material, design or method of construction shall be submitted in writing to the building official for approval. Where the alternative material, design or method of construction is not approved, the building official shall respond in writing, stating the reasons the alternative was not approved."
1.104,"Section 104 <span class=""code_deletion"">Duties and Powers of Building Official</span> <span class=""code_addition"">Materials, Equipment and Methods of Construction</span>",104.2.3.3,[A]  104.2.3.3 Compliance With Code Intent,4,"An alternative material, design or method of construction shall comply with the intent of the provisions of this code."
1.104,"Section 104 <span class=""code_deletion"">Duties and Powers of Building Official</span> <span class=""code_addition"">Materials, Equipment and Methods of Construction</span>",104.2.3.4,[A]  104.2.3.4 Equivalency Criteria,4,"An alternative material, design or method of construction shall, for the purpose intended, be not less than the equivalent of that prescribed in this code with respect to all of the following, as applicable: Quality.Strength.Effectiveness.Durability.Safety, other than fire safety.Fire safety."
1.104,"Section 104 <span class=""code_deletion"">Duties and Powers of Building Official</span> <span class=""code_addition"">Materials, Equipment and Methods of Construction</span>",104.2.3.5,[A]  104.2.3.5 Tests,4,"Tests conducted to demonstrate equivalency in support of an alternative material, design or method of construction application shall be of a scale that is sufficient to predict performance of the end use configuration. Tests shall be performed by a party acceptable to the building official."
1.104,"Section 104 <span class=""code_deletion"">Duties and Powers of Building Official</span> <span class=""code_addition"">Materials, Equipment and Methods of Construction</span>",104.2.3.5.1,[A]  104.2.3.5.1 Fire Tests,5,"Tests conducted to demonstrate equivalent fire safety in support of an alternative material, design or method of construction application shall be of a scale that is sufficient to predict fire safety performance of the end use configuration. Tests shall be performed by a party acceptable to the building official."
1.104,"Section 104 <span class=""code_deletion"">Duties and Powers of Building Official</span> <span class=""code_addition"">Materials, Equipment and Methods of Construction</span>",104.2.3.6,[A]  104.2.3.6 Reports,4,"Supporting data, where necessary to assist in the approval of materials or assemblies not specifically provided for in this code, shall comply with Sections 104.2.3.6.1 and 104.2.3.6.2."
1.104,"Section 104 <span class=""code_deletion"">Duties and Powers of Building Official</span> <span class=""code_addition"">Materials, Equipment and Methods of Construction</span>",104.2.3.6.1,[A]  104.2.3.6.1 Evaluation Reports,5,"Evaluation reports shall be issued by an approved agency and use of the evaluation report shall require approval by the building official for the installation. The alternate material, design or method of construction and product evaluated shall be within the scope of the building official's recognition of the approved agency. Criteria used for the evaluation shall be identified within the report and, where required, provided to the building official."
1.104,"Section 104 <span class=""code_deletion"">Duties and Powers of Building Official</span> <span class=""code_addition"">Materials, Equipment and Methods of Construction</span>",104.2.3.6.2,[A]  104.2.3.6.2 Other Reports,5,"Reports not complying with Section 104.2.3.6.1 shall describe criteria, including but not limited to any referenced testing or analysis, used to determine compliance with code intent and justify code equivalence. The report shall be prepared by a qualified engineer, specialist, laboratory or specialty organization acceptable to the building official. The building official is authorized to require design submittals to be prepared by, and bear the stamp of, a registered design professional."
1.104,"Section 104 <span class=""code_deletion"">Duties and Powers of Building Official</span> <span class=""code_addition"">Materials, Equipment and Methods of Construction</span>",104.2.3.7,[A]  104.2.3.7 Peer Review,4,"The building official is authorized to require submittal of a peer review report in conjunction with a request to use an alternative material, design or method of construction, prepared by a peer reviewer that is approved by the building official."
1.104,"Section 104 <span class=""code_deletion"">Duties and Powers of Building Official</span> <span class=""code_addition"">Materials, Equipment and Methods of Construction</span>",104.3,"<span class=""code_deletion"">[A]</span> <span class=""code_addition"">[NY]</span>  104.3 Applications and Permits",2,"The authority having jurisdiction shall receive applications, review construction documents, issue permits, inspect the premises for which such permits have been issued and enforce compliance with the provisions of this code."
1.104,"Section 104 <span class=""code_deletion"">Duties and Powers of Building Official</span> <span class=""code_addition"">Materials, Equipment and Methods of Construction</span>",104.3.1,"<span class=""code_deletion"">[A]</span> <span class=""code_addition"">[NY]</span>  104.3.1 Determination of Substantially Improved or Substantially Damaged Existing Buildings and Structures in Flood Hazard Areas",3,"For applications for a building permit for reconstruction, rehabilitation, addition, alteration, repair or other improvement of existing buildings or structures located in flood hazard areas, the building official shall examine or cause to be examined the construction documents and the construction estimate of the value of the proposed work provided by the applicant. For buildings or structures that have sustained damage of any origin, the value of the proposed work shall include the cost to repair the building or structure to its pre-damaged condition. If the building official determines that the proposed work constitutes substantial improvement or repair of substantial damage, then the building official shall require the building to meet the requirements of Section 1612, or Section R306 of the Residential Code of New York State, as applicable. Where the building or structure has sustained substantial damage, repairs necessary to restore the building or structure to its pre-damaged condition shall be considered substantial improvements regardless of the actual repair work performed."
1.104,"Section 104 <span class=""code_deletion"">Duties and Powers of Building Official</span> <span class=""code_addition"">Materials, Equipment and Methods of Construction</span>",104.9,"<span class=""code_deletion"">[A]</span> <span class=""code_addition"">[NY]</span>  104.9 Approved Materials and Equipment",2,"Materials, equipment and devices approved by the building official shall be constructed and installed in accordance with such approval. Materials, equipment and devices tested by an approved testing laboratory shall be permitted to be constructed and installed in accordance with such approval."
1.104,"Section 104 <span class=""code_deletion"">Duties and Powers of Building Official</span> <span class=""code_addition"">Materials, Equipment and Methods of Construction</span>",104.9.1,"<span class=""code_deletion"">[A]</span> <span class=""code_addition"">[NY]</span>  104.9.1 <span class=""code_addition"">Used</span> Materials and Equipment <span class=""code_deletion"">Reuse</span>",3,"Used materials, equipment and devices shall not be reused unless they meet the requirements of this code for new materials, equipment, and devices."
1.104,"Section 104 <span class=""code_deletion"">Duties and Powers of Building Official</span> <span class=""code_addition"">Materials, Equipment and Methods of Construction</span>",new_104.10,[NY]  104.10 Workmanship,2,"Repairs, maintenance work, alterations or installations which are caused directly or indirectly by the enforcement of the Uniform Code shall be executed and installed in a workmanlike manner and in accordance with Uniform Code and the manufacturer's installation instructions."
1,Chapter 1 Scope and Administration,105,"Section 105 <span class=""code_addition"">Building Permits and Operating</span> Permits",1,
1.105,"Section 105 <span class=""code_addition"">Building Permits and Operating</span> Permits",105.1,"<span class=""code_deletion"">[A]</span> <span class=""code_addition"">[NY]</span>  105.1 Required <span class=""code_addition"">Permits</span>",2,"No person or entity shall commence, perform, or continue any work that must conform with the Uniform Code and/or Energy Code unless: Such person or entity has applied to the authority having jurisdiction for a permit, The authority having jurisdiction has issued a permit authorizing such work, Such permit has not been revoked or suspended, and Such permit has not expired."
1.105,"Section 105 <span class=""code_addition"">Building Permits and Operating</span> Permits",105.1.1,[A]  105.1.1 Annual Permit,3,"Instead of an individual permit for each alteration to an already approved electrical, gas, mechanical or plumbing installation, the building official is authorized to issue an annual permit upon application therefor to any person, firm or corporation regularly employing one or more qualified tradespersons in the building, structure or on the premises owned or operated by the applicant for the permit."
1.105,"Section 105 <span class=""code_addition"">Building Permits and Operating</span> Permits",105.1.2,[A]  105.1.2 Annual Permit Records,3,The person to whom an annual permit is issued shall keep a detailed record of alterations made under such annual permit. The building official shall have access to such records at all times or such records shall be filed with the building official as designated.
1.105,"Section 105 <span class=""code_addition"">Building Permits and Operating</span> Permits",105.2,"<span class=""code_deletion"">[A]</span> <span class=""code_addition"">[NY]</span>  105.2 Work Exempt From <span class=""code_addition"">Building</span> Permit <span class=""code_addition"">Requirement</span>",2,"A building permit shall not be required for work in any category that is excluded from the building permit requirement by the authority having jurisdiction's Code Enforcement Program, provided that Part 1203 allows an authority having jurisdiction to exclude such category of work from the building permit requirement. Exemptions from building permit requirements shall not be deemed to grant authorization for any work to be done in any manner in violation of any provision of the Uniform Code, any provision of the Energy Code, or any provision of any other applicable law."
1.105,"Section 105 <span class=""code_addition"">Building Permits and Operating</span> Permits",105.2.1,[A]  105.2.1 Emergency Repairs,3,"Where equipment replacements and repairs must be performed in an emergency situation, the permit application shall be submitted within the next working business day to the building official."
1.105,"Section 105 <span class=""code_addition"">Building Permits and Operating</span> Permits",105.2.2,[A]  105.2.2 Public Service Agencies,3,"A permit shall not be required for the installation, alteration or repair of generation, transmission, distribution or metering or other related equipment that is under the ownership and control of public service agencies by established right."
