id,section,title,body
new_2902.1.4.2,Section 2902 Minimum Plumbing Facilities,Water Area 7500 Square Feet or More,"Facilities that have 7500 gross square feet (697 m2) or more of water area available for bather access shall have dressing facilities and not less than one cleansing shower for males, and one cleansing shower for females for every 7500 gross square feet (697 m2) or portion thereof. Where the result of the fixture calculation is a portion of a whole number, the result shall be rounded up to the nearest whole number."
new_2902.1.4.3,Section 2902 Minimum Plumbing Facilities,Rinse Shower,"In addition to the requirement for cleansing showers in Sections 2902.1.4.1 and 2902.1.4.2, not less than one rinse shower shall be provided on the deck of or at the entrance of each pool."
2902.2,Section 2902 Minimum Plumbing Facilities,Separate Facilities,"Where plumbing fixtures are required, separate facilities shall be provided for each sex. Exceptions: Separate toilet facilities shall not be required for dwelling units and sleeping units. Separate toilet facilities shall not be required in structures or tenant spaces with a total occupant load, including both employees and customers, of 15 or fewer. Separate toilet facilities shall not be required in mercantile occupancies in which the maximum occupant load is 100 or fewer. Separate toilet facilities shall not be required in business occupancies in which the maximum occupant load is 25 or fewer. Separate toilet facilities shall not be required to be designated by sex where single-user toilet rooms are provided in accordance with Section 2902.1.2. Separate toilet facilities shall not be required where rooms having both water closets and lavatory fixtures are designed for use by all persons regardless of sex and privacy is provided for water closets in accordance with Section 405.3.4 of the Plumbing Code of New York State and for urinals in accordance with Section 405.3.5 of the Plumbing Code of New York State."
2902.3,Section 2902 Minimum Plumbing Facilities,Employee and Public Toilet Facilities,"For structures and tenant spaces intended for public utilization, customers, patrons and visitors shall be provided with public toilet facilities. Employees associated with structures and tenant spaces shall be provided with toilet facilities. The number of plumbing fixtures located within the required toilet facilities shall be provided in accordance with Section 2902 for all users. Employee toilet facilities shall be either separate or combined employee and public toilet facilities.Exception: Public toilet facilities shall not be required for:Parking garages where operated without parking attendants.Structures and tenant spaces intended for quick transactions, including takeout, pickup and drop-off, having a public access area less than or equal to 300 square feet (28 m2)."
2902.3.1,Section 2902 Minimum Plumbing Facilities,Access,"The route to the public toilet facilities required by Section 2902.3 shall not pass through kitchens, storage rooms or closets. Access to the required toilet facilities shall be from within the building or from the exterior of the building. The public shall have access to the required toilet facilities at all times that the building is occupied."
2902.3.2,Section 2902 Minimum Plumbing Facilities,Prohibited Location for Toilet Facilities,Toilet facilities shall not open directly into a room used for the preparation of food for service to the public.
2902.3.3,Section 2902 Minimum Plumbing Facilities,Location of Toilet Facilities in Occupancies Other Than Malls,"In occupancies other than covered and open mall buildings, the required public and employee toilet facilities shall be located not more than one story above or below the space required to be provided with toilet facilities, and the path of travel to such facilities shall not exceed a distance of 500 feet (152 m).Exceptions: The location and maximum distances of travel to required employee facilities in factory and industrial occupancies shall be permitted to exceed that required by this section, provided that the location and maximum distances of travel are approved.The location and maximum distances of travel to required public and employee facilities in Group S occupancies shall be permitted to exceed that required by this section, provided that the location and maximum distances of travel are approved."
2902.3.4,Section 2902 Minimum Plumbing Facilities,Location of Toilet Facilities in Malls,"In covered and open mall buildings, the required public and employee toilet facilities shall be located not more than one story above or below the space required to be provided with toilet facilities, and the path of travel to such facilities shall not exceed a distance of 300 feet (91 m). In mall buildings, the required facilities shall be based on total square footage (m2) within a covered mall building or within the perimeter line of an open mall building, and facilities shall be installed in each individual store or in a central toilet area located in accordance with this section. The maximum distance of travel to central toilet facilities in mall buildings shall be measured from the main entrance of any store or tenant space. In mall buildings, where employees' toilet facilities are not provided in the individual store, the maximum distance of travel shall be measured from the employees' work area of the store or tenant space."
2902.3.5,Section 2902 Minimum Plumbing Facilities,Pay Facilities,"Where pay toilet facilities are installed, such toilet facilities shall be in excess of the required minimum toilet facilities. Required toilet facilities shall be free of charge."
2902.3.6,Section 2902 Minimum Plumbing Facilities,Door Locking,"Where a toilet facility is provided for the use of multiple occupants, the egress door for the room shall not be lockable from the inside of the room. This section does not apply to family or assisted-use toilet facilities. Exception: The egress door of a multiple occupant toilet room shall be permitted to be lockable from inside the room where all the following criteria are met:The egress door shall be lockable from the inside of the room only by authorized personnel by the use of a key or other approved means.The egress door shall be readily openable from the toilet room in accordance with Section 1010.2.The egress door shall be capable of being unlocked from outside the room with a key or other approved means."
2902.4,Section 2902 Minimum Plumbing Facilities,Signage,"Required public toilet facilities shall be provided with signs that indicate whether the facility is to be used by males, by females, or by all persons regardless of sex. Signs shall be readily visible and located near the entrance to each toilet facility. Signs for accessible toilet facilities shall comply with Section 1112. Exceptions: Single-user facilities shall be designated as gender neutral. Multi-user facilities designed to serve all genders shall not be designated by sex."
2902.4.1,Section 2902 Minimum Plumbing Facilities,Directional Signage,"Directional signage indicating the route to the required public toilet facilities shall be posted in a lobby, corridor, aisle or similar space, such that the sign can be readily seen from the main entrance to the building or tenant space."
2902.5,Section 2902 Minimum Plumbing Facilities,Drinking Fountain Location,"Drinking fountains shall not be required to be located in individual tenant spaces provided that public drinking fountains are located within a distance of travel of 500 feet (152 m) of the most remote location in the tenant space and not more than one story above or below the tenant space. Where the tenant space is in a covered or open mall, such distance shall not exceed 300 feet (91 m)."
2902.6,Section 2902 Minimum Plumbing Facilities,Small Occupancies,Drinking fountains shall not be required for an occupant load of 15 or fewer.
2902.7,Section 2902 Minimum Plumbing Facilities,Service Sink Location,Service sinks shall not be required to be located in individual tenant spaces in a covered mall provided that service sinks are located within a distance of travel of 300 feet (91 m) of the most remote location in the tenant space and not more than one story above or below the tenant space. Service sinks shall be located on an accessible route.
new_2902.8,Section 2902 Minimum Plumbing Facilities,Buildings Required to Provide Alternative Potable Water Access,"Buildings five or more stories in height that supply potable water from a public water main with the assistance of pumps to dwelling units or sleeping units in Groups I-1, I-2, R-1, R-2, and R-4 occupancies shall provide emergency water fixtures. These fixtures shall, in an emergency when such pumps are inoperable, supply potable water from the public water main to the building using only the available pressure in the public water main. Such fixtures shall comply with Sections 2902.8.1 through 2902.8.4. Exception: Buildings where the pumps used to supply the potable water are connected to an emergency or a standby power system that complies with the requirements of Chapter 27."
new_2902.8.1,Section 2902 Minimum Plumbing Facilities,Emergency Water Fixture,Fixtures capable of supplying an emergency source of potable water in accordance with this section shall consist of either a faucet or a fixture suitable for supplying drinking water for human ingestion conforming to Sections 424.1 and 424.1.1 of the Plumbing Code of New York State. Waste fittings shall comply with Section 412.1.2 of the Plumbing Code of New York State. Fixtures shall discharge to one of the following: A sink conforming to Section 419 of the Plumbing Code of New York State. A floor drain conforming to Section 413 of the Plumbing Code of New York State.
new_2902.8.2,Section 2902 Minimum Plumbing Facilities,Number of Emergency Water Fixtures Required,One such fixture shall be provided for each 100 occupants as determined by the occupant load of the building.
new_2902.8.3,Section 2902 Minimum Plumbing Facilities,Access to Emergency Water Fixtures,"Fixtures capable of supplying an emergency source of potable water in accordance with this section shall comply with all of the following: Fixtures shall be located indoors, in one or more common areas of the building, and shall not be located in a bathroom or toilet room. At least 5 percent but not less than one emergency water fixture shall be accessible and on an accessible route complying with Section 1104.3. Accessible sinks and fixtures shall comply with ICC A117.1. Floor drains shall not be used in conjunction with accessible emergency water fixtures."
new_2902.8.4,Section 2902 Minimum Plumbing Facilities,Signage,"Fixtures capable of supplying an emergency source of potable water in accordance with this section shall be identified by a legible sign stating: ""EMERGENCY DRINKING WATER."" Signs shall be readily visible and located near such fixtures and on the door to any room or closet in which such a fixture is located."
new_2902.8.5,Section 2902 Minimum Plumbing Facilities,Grease Interceptors,"In addition to the applicable provisions and requirements of this code, new grease interceptors shall comply with Section 1003.3 of the Plumbing Code of New York State."
2903,Chapter 29 Plumbing Systems,Installation of Fixtures,
2903.1,[P] Section 2903 Installation of Fixtures,Setting,Fixtures shall be set level and in proper alignment with reference to adjacent walls.
2903.1.1,[P] Section 2903 Installation of Fixtures,"Water Closets, Urinals, Lavatories and Bidets","A water closet, urinal, lavatory or bidet shall not be set closer than 15 inches (381 mm) from its center to any side wall, partition, vanity or other obstruction. Where partitions or other obstructions do not separate adjacent water closets, urinals or bidets, the fixtures shall not be set closer than 30 inches (762 mm) center to center between adjacent fixtures or adjacent water closets, urinals or bidets. There shall be not less than a 21-inch (533 mm) clearance in front of a water closet, urinal, lavatory or bidet to any wall, fixture or door. Water closet compartments shall be not less than 30 inches (762 mm) in width and not less than 60 inches (1524 mm) in depth for floor-mounted water closets and not less than 30 inches (762 mm) in width and 56 inches (1422 mm) in depth for wall-hung water closets. Exception: An accessible children's water closet shall be set not closer than 12 inches (305 mm) from its center to the required partition or to the wall on one side."
2903.1.2,[P] Section 2903 Installation of Fixtures,Public Lavatories,"In employee and public toilet rooms, the required lavatory shall be located in the same room as the required water closet."
2903.1.3,[P] Section 2903 Installation of Fixtures,Location of Fixtures and Piping,"Piping, fixtures or equipment shall not be located in such a manner as to interfere with the normal operation of windows, doors or other means of egress openings."
