id,section,title,body
1103.3.3,Section 1103 Structural,Voluntary Addition of Structural Elements to Improve the Lateral Force-Resisting System,Voluntary addition of structural elements to improve the lateral force-resisting system of an existing building shall comply with Section 807.6.
1103.4,Section 1103 Structural,Snow Drift Loads,Any structural element of an existing building subjected to additional loads from the effects of snow drift as a result of an addition shall comply with the International Building Code. Exceptions: Structural elements whose stress is not increased by more than 5 percent. Buildings of Group R occupancy with no more than five dwelling units or sleeping units used solely for residential purposes where the existing building and the addition comply with the conventional light-frame construction methods of the International Building Code or the provisions of the International Residential Code.
1103.5,Section 1103 Structural,Flood Hazard Areas,"Additions and foundations in flood hazard areas shall comply with the following requirements: For horizontal additions that are structurally interconnected to the existing building: If the addition and all other proposed work, when combined, constitute substantial improvement, the existing building and the addition shall comply with Section 1612 of the International Building Code, or Section R322 of the International Residential Code, as applicable. If the addition constitutes substantial improvement, the existing building and the addition shall comply with Section 1612 of the International Building Code, or Section R322 of the International Residential Code, as applicable. For horizontal additions that are not structurally interconnected to the existing building: The addition shall comply with Section 1612 of the International Building Code, or Section R322 of the International Residential Code, as applicable. If the addition and all other proposed work, when combined, constitute substantial improvement, the existing building and the addition shall comply with Section 1612 of the International Building Code, or Section R322 of the International Residential Code, as applicable. For vertical additions and all other proposed work that, when combined, constitute substantial improvement, the existing building shall comply with Section 1612 of the International Building Code, or Section R322 of the International Residential Code, as applicable. For a raised or extended foundation, if the foundation work and all other proposed work, when combined, constitute substantial improvement, the existing building shall comply with Section 1612 of the International Building Code, or Section R322 of the International Residential Code, as applicable. For a new foundation or replacement foundation, the foundation shall comply with Section 1612 of the International Building Code or Section R322 of the International Residential Code, as applicable."
1104,Chapter 11 Additions,Smoke Alarms in Occupancy Groups R and I-1,
1104.1,Section 1104 Smoke Alarms in Occupancy Groups R and I-1,Smoke Alarms in Existing Portions of a Building,"Where an addition is made to a building or structure of a Group R or I-1 occupancy, the existing building shall be provided with smoke alarms as required by Section 1103.8 of the International Fire Code or Section R314 of the International Residential Code as applicable."
1105,Chapter 11 Additions,Accessibility,
1105.1,Section 1105 Accessibility,Minimum Requirements,"Accessibility provisions for new construction shall apply to additions. An addition that affects the accessibility to, or contains an area of, primary function shall comply with the requirements of Sections 705, 806 and 906, as applicable."
1105.2,Section 1105 Accessibility,Accessible Dwelling Units and Sleeping Units,"Where Group I-1, I-2, I-3, R-1, R-2 or R-4 dwelling or sleeping units are being added, the requirements of Section 1107 of the International Building Code for accessible units apply only to the quantity of spaces being added."
1105.3,Section 1105 Accessibility,Type A Dwelling or Sleeping Units,"Where more than 20 Group R-2 dwelling or sleeping units are being added, the requirements of Section 1107 of the International Building Code for Type A units and Chapter 9 of the International Building Code for visible alarms apply only to the quantity of the spaces being added."
1105.4,Section 1105 Accessibility,Type B Dwelling or Sleeping Units,"Where four or more Group I-1, I-2, R-1, R-2, R-3 or R-4 dwelling or sleeping units are being added, the requirements of Section 1107 of the International Building Code for Type B units and Chapter 9 of the International Building Code for visible alarms apply only to the quantity of spaces being added."
1106,Chapter 11 Additions,Energy Conservation,
1106.1,Section 1106 Energy Conservation,Minimum Requirements,Additions to existing buildings shall conform to the energy requirements of the International Energy Conservation Code or International Residential Code as they relate to new construction.
