id,section,reference,displayTitle,depth,body
29.2902,Section 2902 Minimum Plumbing Facilities,2902.3.1,[P]  2902.3.1 Access,3,"The route to the public toilet facilities required by Section 2902.3 shall not pass through kitchens, storage rooms or closets. Access to the required toilet facilities shall be from within the building or from the exterior of the building. The public shall have access to the required toilet facilities at all times that the building is occupied."
29.2902,Section 2902 Minimum Plumbing Facilities,2902.3.2,[P]  2902.3.2 Prohibited Location for Toilet Facilities,3,Toilet facilities&nbsp;shall not open directly into a room used for the preparation of food for service to the public.
29.2902,Section 2902 Minimum Plumbing Facilities,2902.3.3,[P]  2902.3.3 Location of Toilet Facilities in Occupancies Other Than Malls,3,"In occupancies other than covered and open mall buildings, the required public and employee toilet facilities shall be located not more than one story above or below the space required to be provided with toilet facilities, and the path of travel to such facilities shall not exceed a distance of 500 feet (152 m).Exceptions: The location and maximum distances of travel to required employee facilities in factory and industrial occupancies shall be permitted to exceed that required by this section, provided that the location and maximum distances of travel are approved.The location and maximum distances of travel to required public and employee facilities in Group S occupancies shall be permitted to exceed that required by this section, provided that the location and maximum distances of travel are approved."
29.2902,Section 2902 Minimum Plumbing Facilities,2902.3.4,[P]  2902.3.4 Location of Toilet Facilities in Malls,3,"In covered and open mall buildings, the required public and employee toilet facilities shall be located not more than one story above or below the space required to be provided with toilet facilities, and the path of travel to such facilities shall not exceed a distance of 300 feet (91 m). In mall buildings, the required facilities shall be based on total square footage (m2) within a covered mall building or within the perimeter line of an open mall building, and facilities shall be installed in each individual store or in a central toilet area located in accordance with this section. The maximum distance of travel to central toilet facilities in mall buildings shall be measured from the main entrance of any store or tenant space. In mall buildings, where employees' toilet facilities are not provided in the individual store, the maximum distance of travel shall be measured from the employees' work area of the store or tenant space."
29.2902,Section 2902 Minimum Plumbing Facilities,2902.3.5,[P]  2902.3.5 Pay Facilities,3,"Where pay toilet facilities are installed, such toilet facilities shall be in excess of the required minimum toilet facilities. Required toilet facilities shall be free of charge."
29.2902,Section 2902 Minimum Plumbing Facilities,2902.3.6,[P]  2902.3.6 Door Locking,3,"Where a toilet facility is provided for the use of multiple occupants, the egress door for the room shall not be lockable from the inside of the room. This section does not apply to family or assisted-use toilet facilities. Exception:&nbsp; The egress door of a multiple occupant toilet room shall be permitted to be lockable from inside the room where all the following criteria are met:The egress door shall be lockable from the inside of the room only by authorized personnel by the use of a key or other approved means.The egress door shall be readily openable from&nbsp;the toilet room in accordance with Section 1010.2.The egress door shall be capable of being unlocked from outside the room with a key or other approved means."
29.2902,Section 2902 Minimum Plumbing Facilities,2902.4,[P]  2902.4 Signage,2,"Required public toilet facilities shall be provided with signs that indicate whether the facility is to be used by males, by females, or by all persons regardless of&nbsp;sex. Signs shall be readily visible and located near the entrance to each toilet facility. Signs for accessible toilet facilities shall comply with Section 1112."
29.2902,Section 2902 Minimum Plumbing Facilities,2902.4.1,[P]  2902.4.1 Directional Signage,3,"Directional signage indicating the route to the required public toilet facilities shall be posted in a lobby, corridor, aisle or similar space, such that the sign can be readily seen from the main entrance to the building or tenant space."
29.2902,Section 2902 Minimum Plumbing Facilities,2902.5,[P]  2902.5 Drinking Fountain Location,2,"Drinking fountains shall not be required to be located in individual tenant spaces provided that public drinking fountains are located within a distance of travel of 500 feet (152 m) of the most remote location in the tenant space and not more than one story above or below the tenant space. Where the tenant space is in a covered or open mall, such distance shall not exceed 300 feet (91 m)."
29.2902,Section 2902 Minimum Plumbing Facilities,2902.6,[P]  2902.6 Small Occupancies,2,Drinking fountains shall not be required for an occupant load of 15 or fewer.
29.2902,Section 2902 Minimum Plumbing Facilities,2902.7,[P]  2902.7 Service Sink Location,2,Service sinks shall not be required to be located in individual tenant spaces in a covered mall provided that service sinks are located within a distance of travel of 300 feet (91 m) of the most remote location in the tenant space and not more than one story above or below the tenant space. Service sinks shall be located on an accessible route.
29,Chapter 29 Plumbing Systems,2903,[P] Section 2903 Installation of Fixtures,1,
29.2903,[P] Section 2903 Installation of Fixtures,2903.1,[P]  2903.1 Setting,2,Fixtures shall be set level and in proper alignment with reference to adjacent walls.
29.2903,[P] Section 2903 Installation of Fixtures,2903.1.1,"[P]  2903.1.1 Water Closets, Urinals, Lavatories and Bidets",3,"A water closet, urinal, lavatory or bidet shall not be set closer than 15 inches (381 mm) from its center to any side wall, partition, vanity or other obstruction. Where partitions or other obstructions do not separate adjacent water closets, urinals or bidets, the fixtures shall not be set closer than 30 inches (762 mm) center to center between adjacent fixtures or adjacent water closets, urinals or bidets. There shall be not less than a 21-inch (533 mm) clearance in front of a water closet, urinal, lavatory or bidet to any wall, fixture or door. Water closet compartments shall be not less than 30 inches (762 mm) in width and not less than 60 inches (1524 mm) in depth for floor-mounted water closets and not less than 30 inches (762 mm) in width and 56 inches (1422 mm) in depth for wall-hung water closets. Exception: An accessible children's water closet shall be set not closer than 12 inches (305 mm) from its center to the required partition or to the wall on one side."
29.2903,[P] Section 2903 Installation of Fixtures,2903.1.2,[P]  2903.1.2 Public Lavatories,3,"In employee and public toilet rooms, the required lavatory shall be located in the same room as the required water closet."
29.2903,[P] Section 2903 Installation of Fixtures,2903.1.3,[P]  2903.1.3 Location of Fixtures and Piping,3,"Piping, fixtures or equipment shall not be located in such a manner as to interfere with the normal operation of windows, doors or other means of egress openings."
