id,section,reference,displayTitle,depth,body
2.202,Section 202 Definitions,adhered_masonry_veneer_,[BS]   Adhered Masonry Veneer,2,Veneer secured and supported through the adhesion of an approved bonding material applied to an approved backing.
2.202,Section 202 Definitions,adobe_construction_,[BS]   Adobe Construction,2,"Construction in which the exterior load-bearing and nonload-bearing walls and partitions are of unfired clay masonry units, and floors, roofs and interior framing are wholly or partly of wood or other approved materials."
2.202,Section 202 Definitions,adobe_stabilized_,"Adobe, Stabilized",3,"Unfired clay masonry units to which admixtures, such as emulsified asphalt, are added during the manufacturing process to limit the units' water absorption so as to increase their durability."
2.202,Section 202 Definitions,adobe_unstabilized_,"Adobe, Unstabilized",3,"Unfired clay masonry units that do not meet the definition of ""Adobe, stabilized."""
2.202,Section 202 Definitions,aerosol_container_,[F]   Aerosol Container,2,"A metal can or plastic container up to a maximum size of 33.8 fluid ounces (1000 ml), or a glass bottle up to a maximum size of 4 fluid ounces (118 ml), designed and intended to dispense an aerosol."
2.202,Section 202 Definitions,aerosol_product_,[F]   Aerosol Product,2,"A combination of a container, a propellant and a material that is dispensed. Aerosol products shall be classified by means of the calculation of their chemical heats of combustion and shall be designated Level 1, Level 2 or Level 3."
2.202,Section 202 Definitions,level_1_aerosol_products_,Level 1 Aerosol Products,3,"Those with a total chemical heat of combustion that is less than or equal to 8,600 British thermal units per pound (Btu/lb) (20 kJ/g)."
2.202,Section 202 Definitions,level_2_aerosol_products_,Level 2 Aerosol Products,3,"Those with a total chemical heat of combustion that is greater than 8,600 Btu/lb (20 kJ/g), but less than or equal to 13,000 Btu/lb (30 kJ/g)."
2.202,Section 202 Definitions,level_3_aerosol_products_,Level 3 Aerosol Products,3,"Those with a total chemical heat of combustion that is greater than 13,000 Btu/lb (30 kJ/g)."
2.202,Section 202 Definitions,aggregate_,[BS]   Aggregate,2,"In roofing, crushed stone, crushed slag or water-worn gravel used for surfacing for roof coverings."
2.202,Section 202 Definitions,agricultural_building_,[BG]   Agricultural Building,2,"A structure designed and constructed to house farm implements, hay, grain, poultry, livestock or other horticultural products. This structure shall not be a place of human habitation or a place of employment where agricultural products are processed, treated or packaged, nor shall it be a place used by the public."
2.202,Section 202 Definitions,air_impermeable_insulation_,[BF]   Air-Impermeable Insulation,2,An insulation having an air permeance equal to or less than 0.02 l/s × m2 at 75 pa pressure differential tested in accordance with ASTM E283 or ASTM E2178.
2.202,Section 202 Definitions,air_inflated_structure_,[BG]   Air-Inflated Structure,2,"A structure that uses air-pressurized membrane beams, arches or other elements to enclose space. Occupants of such a structure do not occupy the pressurized area used to support the structure."
2.202,Section 202 Definitions,air_supported_structure_,[BG]   Air-Supported Structure,2,A structure wherein the shape of the structure is attained by air pressure and occupants of the structure are within the elevated pressure area. Air-supported structures are of two basic types:
2.202,Section 202 Definitions,double_skin_,Double Skin,3,"Similar to a single skin, but with an attached liner that is separated from the outer skin and provides an airspace which serves for insulation, acoustic, aesthetic or similar purposes."
2.202,Section 202 Definitions,single_skin_,Single Skin,3,Where there is only the single outer skin and the air pressure is directly against that skin.
2.202,Section 202 Definitions,aisle_,[BE]   Aisle,2,An unenclosed exit access component that defines and provides a path of egress travel.
2.202,Section 202 Definitions,aisle_accessway_,[BE]   Aisle Accessway,2,That portion of an exit access that leads to an aisle.
2.202,Section 202 Definitions,alarm_notification_appliance_,[F]   Alarm Notification Appliance,2,"A fire alarm system component such as a bell, horn, speaker, light or text display that provides audible, tactile or visible outputs, or any combination thereof."
2.202,Section 202 Definitions,alarm_signal_,[F]   Alarm Signal,2,"A signal indicating an emergency requiring immediate action, such as a signal indicative of fire."
2.202,Section 202 Definitions,alarm_verification_feature_,[F]   Alarm Verification Feature,2,"A feature of automatic fire detection and alarm systems to reduce unwanted alarms wherein smoke detectors report alarm conditions for a minimum period of time, or confirm alarm conditions within a given time period, after being automatically reset, in order to be accepted as a valid alarm-initiation signal."
2.202,Section 202 Definitions,allowable_stress_design_,[BS]   Allowable Stress Design,2,"A method of proportioning structural members, such that elastically computed stresses produced in the members by nominal loads do not exceed specified allowable stresses (also called ""working stress design"")."
2.202,Section 202 Definitions,alteration_,[A]   Alteration,2,Any construction or renovation to an existing structure other than repair or addition.
2.202,Section 202 Definitions,alternating_tread_device_,[BE]   Alternating Tread Device,2,"A device that has a series of steps between 50 and 70 degrees (0.87 and 1.22 rad) from horizontal, usually attached to a center support rail in an alternating manner so that the user does not have both feet on the same level at the same time."
2.202,Section 202 Definitions,ambulatory_care_facility_,[BG]   Ambulatory Care Facility,2,"Buildings or portions thereof used to provide medical, surgical, psychiatric, nursing or similar care on a less than 24-hour basis to persons who are rendered incapable of self-preservation by the services provided or staff has accepted responsibility for care recipients already incapable."
2.202,Section 202 Definitions,anchor_building_,[BG]   Anchor Building,2,An exterior perimeter building of a group other than H having direct access to a covered or open mall building but having required means of egress independent of the mall.
2.202,Section 202 Definitions,anchored_masonry_veneer_,[BS]   Anchored Masonry Veneer,2,Veneer secured with approved mechanical fasteners to an approved backing.
2.202,Section 202 Definitions,annular_space_,[BF]   Annular Space,2,The opening around the penetrating item.
2.202,Section 202 Definitions,annunciator_,[F]   Annunciator,2,"A unit containing one or more indicator lamps, alphanumeric displays or other equivalent means in which each indication provides status information about a circuit, condition or location."
2.202,Section 202 Definitions,approved_,[A]   Approved,2,Acceptable to the building official.
2.202,Section 202 Definitions,approved_agency_,[A]   Approved Agency,2,"An established and recognized organization that is regularly engaged in conducting tests, furnishing inspection services or furnishing product evaluation or certification where such organization has been approved by the building official."
2.202,Section 202 Definitions,approved_fabricator_,[BS]   Approved Fabricator,2,"An established and qualified person, firm or corporation approved by the building official pursuant to Chapter 17 of this code."
2.202,Section 202 Definitions,approved_source_,[A]   Approved Source,2,"An independent person, firm or corporation, approved by the building official, who is competent and experienced in the application of engineering principles to materials, methods or systems analyses."
2.202,Section 202 Definitions,gross_cross_sectional_,Gross Cross-Sectional,3,The area delineated by the out-to-out specified dimensions of masonry in the plane under consideration.
2.202,Section 202 Definitions,net_cross_sectional_,Net Cross-Sectional,3,"The area of masonry units, grout and mortar crossed by the plane under consideration based on out-to-out specified dimensions."
2.202,Section 202 Definitions,area_building_,"[BG]   Area, Building",2,"The area included within surrounding exterior walls, or exterior walls and fire walls, exclusive of vent shafts and courts. Areas of the building not provided with surrounding walls shall be included in the building area if such areas are included within the horizontal projection of the roof or floor above."
2.202,Section 202 Definitions,area_of_refuge_,[BE]   Area of Refuge,2,An area where persons unable to use stairways can remain temporarily to await instructions or assistance during emergency evacuation.
2.202,Section 202 Definitions,area_of_sport_activity_,[BE]   Area of Sport Activity,2,That portion of an indoor or outdoor space where the play or practice of a sport occurs.
2.202,Section 202 Definitions,areaway_,[BG]   Areaway,2,A subsurface space adjacent to a building open at the top or protected at the top by a grating or guard.
2.202,Section 202 Definitions,assembly_seating_multilevel_,"Assembly Seating, Multilevel",2,"See ""Multilevel assembly seating."""
2.202,Section 202 Definitions,atrium_,[BG]   Atrium,2,"A vertical space that is closed at the top, connecting two or more stories in Group I-2 and I-3 occupancies or three or more stories in all other occupancies."
2.202,Section 202 Definitions,attic_,[BG]   Attic,2,The space between the ceiling framing of the top story and the underside of the roof.
2.202,Section 202 Definitions,audible_alarm_notification_appliance_,[F]   Audible Alarm Notification Appliance,2,A notification appliance that alerts by the sense of hearing.
2.202,Section 202 Definitions,automatic_,[F]   Automatic,2,"As applied to fire protection devices, a device or system providing an emergency function without the necessity for human intervention and activated as a result of a predetermined temperature rise, rate of temperature rise or combustion products."
2.202,Section 202 Definitions,automatic_fire_extinguishing_system_,[F]   Automatic Fire-Extinguishing System,2,An approved system of devices and equipment which automatically detects a fire and discharges an approved fire-extinguishing agent onto or in the area of a fire.
2.202,Section 202 Definitions,automatic_flush_bolt_,[BE]   Automatic Flush Bolt,2,"Door-locking hardware, installed on the inactive leaf of a pair of doors, which has a bolt that is extended automatically into the door frame or floor when the active leaf is closed after the inactive leaf, and which holds the inactive leaf in a closed position. When the active leaf is opened, the automatic flush bolt retracts the bolt or rod, allowing the inactive leaf to be opened (see ""Constant latching bolt,"" ""Dead bolt,"" ""Manual bolt"")."
2.202,Section 202 Definitions,automatic_smoke_detection_system_,[F]   Automatic Smoke Detection System,2,A fire alarm system that has initiation devices that utilize smoke detectors for protection of an area such as a room or space with detectors to provide early warning of fire.
2.202,Section 202 Definitions,automatic_sprinkler_system_,[F]   Automatic Sprinkler System,2,An automatic sprinkler system is an integrated network of piping and fire sprinklers designed in accordance with fire protection standards.
2.202,Section 202 Definitions,automatic_water_mist_system_,[F]   Automatic Water Mist System,2,"A system consisting of a water supply, a pressure source and a distribution piping system with attached nozzles, which, at or above a minimum operating pressure defined by its listing, discharges water in fine droplets meeting the requirements of NFPA 750 for the purpose of the control, suppression or extinguishment of a fire. Such systems include wet-pipe, dry-pipe and preaction types. The systems are designed as engineered, preengineered, local-application or total-flooding systems."
2.202,Section 202 Definitions,average_ambient_sound_level_,[F]   Average Ambient Sound Level,2,"The root mean square, A-weighted sound pressure level measured over a 24-hour period, or the time any person is present, whichever time period is less."
2.202,Section 202 Definitions,awning_,[BG]   Awning,2,"An architectural projection that provides weather protection, identity or decoration and is partially or wholly supported by the building to which it is attached. An awning is composed of a lightweight frame structure over which a covering is attached."
2.202,Section 202 Definitions,backing_,[BF]   Backing,2,The wall or surface to which the veneer is secured.
2.202,Section 202 Definitions,balanced_door_,[BE]   Balanced Door,2,A door equipped with double-pivoted hardware so designed as to cause a semi-counterbalanced swing action when opening.
2.202,Section 202 Definitions,baled_cotton_,[F]   Baled Cotton,2,"A natural seed fiber wrapped in and secured with industry accepted materials, usually consisting of burlap, woven polypropylene, polyethylene or cotton or sheet polyethylene, and secured with steel, synthetic or wire bands or wire; also includes linters (lint removed from the cottonseed) and motes (residual materials from the ginning process)."
2.202,Section 202 Definitions,baled_cotton_densely_packed_,"[F]   Baled Cotton, Densely Packed",2,"Cotton made into banded bales with a packing density of not less than 22 pounds per cubic foot (360 kg/m3), and dimensions complying with the following: a length of 55 inches (1397 mm), a width of 21 inches (533.4 mm) and a height of 27.6 to 35.4 inches (701 to 899 mm)."
2.202,Section 202 Definitions,ballast_,[BS]   Ballast,2,"In roofing, ballast comes in the form of large stones or paver systems or light-weight interlocking paver systems and is used to provide uplift resistance for roofing systems that are not adhered or mechanically attached to the roof deck."
2.202,Section 202 Definitions,barricade_,[F]   Barricade,2,"A structure that consists of a combination of walls, floor and roof, which is designed to withstand the rapid release of energy in an explosion and which is fully confined, partially vented or fully vented; or other effective method of shielding from explosive materials by a natural or artificial barrier."
2.202,Section 202 Definitions,artificial_barricade_,Artificial Barricade,3,An artificial mound or revetment a minimum thickness of 3 feet (914 mm).
2.202,Section 202 Definitions,natural_barricade_,Natural Barricade,3,"Natural features of the ground, such as hills, or timber of sufficient density that the surrounding exposures that require protection cannot be seen from the magazine or building containing explosives when the trees are bare of leaves."
2.202,Section 202 Definitions,base_flood_,[BS]   Base Flood,2,The flood having a 1-percent chance of being equaled or exceeded in any given year.
2.202,Section 202 Definitions,base_flood_elevation_,[BS]   Base Flood Elevation,2,"The elevation of the base flood, including wave height, relative to the National Geodetic Vertical Datum (NGVD), North American Vertical Datum (NAVD) or other datum specified on the Flood Insurance Rate Map (FIRM)."
2.202,Section 202 Definitions,basement_,[BG]   Basement,2,"A story that is not a story above grade plane (see ""Story above grade plane""). This definition of ""Basement"" does not apply to the provisions of Section 1612 for flood loads."
2.202,Section 202 Definitions,basement_for_flood_loads_,[BS]   Basement (For Flood Loads),2,"The portion of a building having its floor subgrade (below ground level) on all sides. This definition of ""Basement"" is limited in application to the provisions of Section 1612."
2.202,Section 202 Definitions,basic_wind_speed_v_,"[BS]   Basic Wind Speed, V",2,"The wind speed used for design, as determined in Chapter 16."
2.202,Section 202 Definitions,bearing_wall_structure_,[BS]   Bearing Wall Structure,2,A building or other structure in which vertical loads from floors and roofs are primarily supported by walls.
2.202,Section 202 Definitions,bed_joint_,[BS]   Bed Joint,2,The horizontal layer of mortar on which a masonry unit is laid.
2.202,Section 202 Definitions,bleachers_,[BE]   Bleachers,2,"Tiered seating supported on a dedicated structural system and two or more rows high and is not a building element (see ""Grandstand"")."
2.202,Section 202 Definitions,boarding_house_,[BG]   Boarding House,2,"A building arranged or used for lodging for compensation, with or without meals, and not occupied as a single-family unit."
2.202,Section 202 Definitions,boiling_point_,[F]   Boiling Point,2,"The temperature at which the vapor pressure of a liquid equals the atmospheric pressure of 14.7 pounds per square inch (psia) (101 kPa) or 760 mm of mercury. Where an accurate boiling point is unavailable for the material in question, or for mixtures which do not have a constant boiling point, for the purposes of this classification, the 20-percent evaporated point of a distillation performed in accordance with ASTM D86 shall be used as the boiling point of the liquid."
2.202,Section 202 Definitions,braced_wall_line_,[BS]   Braced Wall Line,2,A straight line through the building plan that represents the location of the lateral resistance provided by the wall bracing.
2.202,Section 202 Definitions,braced_wall_panel_,[BS]   Braced Wall Panel,2,"A full-height section of wall constructed to resist in-plane shear loads through interaction of framing members, sheathing material and anchors. The panel's length meets the requirements of its particular bracing method and contributes toward the total amount of bracing required along its braced wall line."
2.202,Section 202 Definitions,breakout_,[BE]   Breakout,2,"For revolving doors, a process whereby wings or door panels can be pushed open manually for means of egress travel."
2.202,Section 202 Definitions,calcium_silicate_sand_lime_brick_,Calcium Silicate (Sand Lime Brick),3,"A pressed and subsequently autoclaved unit that consists of sand and lime, with or without the inclusion of other materials."
2.202,Section 202 Definitions,clay_or_shale_,Clay or Shale,3,"A solid or hollow masonry unit of clay or shale, usually formed into a rectangular prism, then burned or fired in a kiln; brick is a ceramic product."
2.202,Section 202 Definitions,concrete_,Concrete,3,"A concrete masonry unit made from Portland cement, water, and suitable aggregates, with or without the inclusion of other materials."
2.202,Section 202 Definitions,building_,[A]   Building,2,Any structure utilized or intended for supporting or sheltering any occupancy.
2.202,Section 202 Definitions,building_area_,Building Area,2,"See ""Area, building."""
2.202,Section 202 Definitions,building_element_,[BG]   Building Element,2,"A fundamental component of building construction, specified in Table 601, which may or may not be of fire-resistance-rated construction and is constructed of materials based on the building type of construction."
2.202,Section 202 Definitions,building_height_,Building Height,2,"See ""Height, building."""
2.202,Section 202 Definitions,building_line_,[BG]   Building Line,2,"The line established by law, beyond which a building shall not extend, except as specifically provided by law."
2.202,Section 202 Definitions,building_official_,[A]   Building Official,2,"The officer or other designated authority charged with the administration and enforcement of this code, or a duly authorized representative."
2.202,Section 202 Definitions,building_integrated_photovoltaic_bipv_roof_covering_,[BS]   Building-Integrated Photovoltaic (BIPV) Roof Covering,2,"A BIPV system that also functions as a roof covering. Coverings include, but are not limited to, shingles, tiles and roof panels."
2.202,Section 202 Definitions,building_integrated_photovoltaic_bipv_roof_panel_,[BS]   Building-Integrated Photovoltaic (BIPV) Roof Panel,2,A photovoltaic panel that functions as a component of the building envelope.
2.202,Section 202 Definitions,building_integrated_photovoltaic_bipv_system_,[BS]   Building-Integrated Photovoltaic (BIPV) System,2,"A building system that incorporates photovoltaic modules and functions as an integral part of the building envelope, such as roof assemblies and roof coverings, exterior wall envelopes and exterior wall coverings, and fenestration."
2.202,Section 202 Definitions,built_up_roof_covering_,[BS]   Built-Up Roof Covering,2,"Two or more layers of felt cemented together and surfaced with a cap sheet, mineral aggregate, smooth coating or similar surfacing material."
2.202,Section 202 Definitions,canopy_,[BG]   Canopy,2,"A permanent structure or architectural projection of rigid construction over which a covering is attached that provides weather protection, identity or decoration. A canopy is permitted to be structurally independent or supported by attachment to a building on one or more sides."
2.202,Section 202 Definitions,capacitor_energy_storage_system_,[F]   Capacitor Energy Storage System,2,"A stationary, rechargeable energy storage system consisting of capacitors, chargers, controls and associated electrical equipment designed to provide electrical power to a building or facility. The system is typically used to provide standby or emergency power, an uninterruptable power supply, load shedding, load sharing or similar capabilities."
2.202,Section 202 Definitions,carbon_dioxide_extinguishing_systems_,[F]   Carbon Dioxide Extinguishing Systems,2,A system supplying carbon dioxide (CO2) from a pressurized vessel through fixed pipes and nozzles. The system includes a manual- or automatic-actuating mechanism.
2.202,Section 202 Definitions,carbon_monoxide_alarm_,[F]   Carbon Monoxide Alarm,2,"A single- or multiple-station alarm intended to detect carbon monoxide gas and alert occupants by a distinct audible signal. It incorporates a sensor, control components and an alarm notification appliance in a single unit."
2.202,Section 202 Definitions,carbon_monoxide_detector_,[F]   Carbon Monoxide Detector,2,A device with an integral sensor to detect carbon monoxide gas and transmit an alarm signal to a connected alarm control unit.
2.202,Section 202 Definitions,carbon_monoxide_source_,[F]   Carbon Monoxide Source,2,"A piece of commonly used equipment or permanently installed appliance, fireplace or process that produces or emits carbon monoxide gas."
2.202,Section 202 Definitions,care_suite_,[BG]   Care Suite,2,"In Group I-2 occupancies, a group of treatment rooms, care recipient sleeping rooms and the support rooms or spaces and circulation space within the suite where staff are in attendance for supervision of all care recipients within the suite, and the suite is in compliance with the requirements of Section 407.4.4."
2.202,Section 202 Definitions,cast_stone_,[BS]   Cast Stone,2,"A building stone manufactured from Portland cement concrete precast and used as a trim, veneer or facing on or in buildings or structures."
2.202,Section 202 Definitions,cast_in_place_concrete_equivalent_diaphragm_,[BS]   Cast-in-Place Concrete Equivalent Diaphragm,2,See Section 1905.2.
2.202,Section 202 Definitions,ceiling_limit_,[F]   Ceiling Limit,2,"The maximum concentration of an airborne contaminant to which one may be exposed. The ceiling limits utilized are those published in DOL 29 CFR Part 1910.1000. The ceiling Recommended Exposure Limit (REL-C) concentrations published by the US National Institute for Occupational Safety and Health (NIOSH), Threshold Limit Value—Ceiling (TLV-C) concentrations published by the American Conference of Governmental Industrial Hygienists (ACGIH), Ceiling Workplace Environmental Exposure Level (WEEL-Ceiling) Guides published by the American Industrial Hygiene Association (AIHA), and other approved, consistent measures are allowed as surrogates for hazardous substances not listed in DOL 29 CFR Part 1910.1000."
2.202,Section 202 Definitions,ceiling_radiation_damper_,[BF]   Ceiling Radiation Damper,2,"A listed device installed in a ceiling membrane of a fire-resistance-rated floor/ceiling or roof/ceiling assembly to limit automatically the radiative heat transfer through an air inlet/outlet opening. Ceiling radiation dampers include air terminal units, ceiling dampers and ceiling air diffusers. Ceiling radiation dampers are classified for use in either static systems that will automatically shut down in the event of a fire, or in dynamic systems that continue to operate during a fire. A dynamic ceiling radiation damper is tested and rated for closure under elevated temperature airflow."
2.202,Section 202 Definitions,cell_group_i_3_occupancy_,[BG]   Cell (Group I-3 Occupancy),2,A room within a housing unit in a detention or correctional facility used to confine inmates or prisoners.
2.202,Section 202 Definitions,cell_masonry_,[BS]   Cell (Masonry),2,A void space having a gross cross-sectional area greater than 11/2 square inches (967 mm2).
2.202,Section 202 Definitions,cell_tier_,[BG]   Cell Tier,2,Levels of cells vertically stacked above one another within a housing unit.
2.202,Section 202 Definitions,cement_plaster_,[BS]   Cement Plaster,2,"A mixture of Portland or blended cement, Portland cement or blended cement and hydrated lime, masonry cement or plastic cement and aggregate and other approved materials as specified in this code."
2.202,Section 202 Definitions,ceramic_fiber_blanket_,[BF]   Ceramic Fiber Blanket,2,A high-temperature mineral wool insulation material made of alumina-silica ceramic or calcium magnesium silicate soluble fibers and weighing 4 to 10 pounds per cubic foot (pcf) (64 to 160 kg/m3).
2.202,Section 202 Definitions,certificate_of_compliance_,[BS]   Certificate of Compliance,2,A certificate stating that materials and products meet specified standards or that work was done in compliance with approved construction documents.
2.202,Section 202 Definitions,change_of_occupancy_,[A]   Change of Occupancy,2,"Either of the following shall be considered as a change of occupancy where this code requires a greater degree of safety, accessibility, structural strength, fire protection, means of egress, ventilation or sanitation than is existing in the current building or structure: Any change in the occupancy classification of a building or structure. Any change in the purpose of, or a change in the level of activity within, a building or structure."
2.202,Section 202 Definitions,chimney_,[M]   Chimney,2,"A primarily vertical structure containing one or more flues, for the purpose of carrying gaseous products of combustion and air from a fuel-burning appliance to the outdoor atmosphere."
2.202,Section 202 Definitions,factory_built_chimney_,Factory-Built Chimney,3,"A listed and labeled chimney composed of factory-made components, assembled in the field in accordance with manufacturer's instructions and the conditions of the listing."
2.202,Section 202 Definitions,masonry_chimney_,Masonry Chimney,3,"A field-constructed chimney composed of solid masonry units, bricks, stones, or concrete."
2.202,Section 202 Definitions,metal_chimney_,Metal Chimney,3,A field-constructed chimney of metal.
2.202,Section 202 Definitions,high_heat_appliance_type_,High-Heat Appliance Type,3,"An approved chimney for removing the products of combustion from fuel-burning, high-heat appliances producing combustion gases in excess of 2,000°F (1093°C) measured at the appliance flue outlet (see Section 2113.11.3)."
2.202,Section 202 Definitions,low_heat_appliance_type_,Low-Heat Appliance Type,3,"An approved chimney for removing the products of combustion from fuel-burning, low-heat appliances producing combustion gases not in excess of 1,000°F (538°C) under normal operating conditions, but capable of producing combustion gases of 1,400°F (760°C) during intermittent forces firing for periods up to 1 hour. Temperatures shall be measured at the appliance flue outlet."
2.202,Section 202 Definitions,masonry_type_,Masonry Type,3,A field-constructed chimney of solid masonry units or stones.
2.202,Section 202 Definitions,medium_heat_appliance_type_,Medium-Heat Appliance Type,3,"An approved chimney for removing the products of combustion from fuel-burning, medium-heat appliances producing combustion gases not exceeding 2,000°F (1093°C) measured at the appliance flue outlet (see Section 2113.11.2)."
2.202,Section 202 Definitions,circulation_path_,[BE]   Circulation Path,2,An exterior or interior way of passage from one place to another for pedestrians.
2.202,Section 202 Definitions,clean_agent_,[F]   Clean Agent,2,"Electrically nonconducting, volatile or gaseous fire extinguishant that does not leave a residue upon evaporation."
2.202,Section 202 Definitions,climate_zone_,[BG]   Climate Zone,2,A geographical region that has been assigned climatic criteria as specified in Chapters 3 [CE] and 3 [RE] of the International Energy Conservation Code.
2.202,Section 202 Definitions,clinic_outpatient_,"[BG]   Clinic, Outpatient",2,Buildings or portions thereof used to provide medical care on less than a 24-hour basis to persons who are not rendered incapable of self-preservation by the services provided.
2.202,Section 202 Definitions,closed_system_,[F]   Closed System,2,"The use of a solid or liquid hazardous material involving a closed vessel or system that remains closed during normal operations where vapors emitted by the product are not liberated outside of the vessel or system and the product is not exposed to the atmosphere during normal operations; and all uses of compressed gases. Examples of closed systems for solids and liquids include product conveyed through a piping system into a closed vessel, system or piece of equipment."
2.202,Section 202 Definitions,coastal_a_zone_,[BS]   Coastal A Zone,2,"Area within a special flood hazard area, landward of a V zone or landward of an open coast without mapped coastal high-hazard areas. In a coastal A zone, the principal source of flooding must be astronomical tides, storm surges, seiches or tsunamis, not riverine flooding. During the base flood conditions, the potential for breaking wave height shall be greater than or equal to 11/2 feet (457 mm). The inland limit of the coastal A zone is (a) the Limit of Moderate Wave Action if delineated on a FIRM, or (b) designated by the authority having jurisdiction."
2.202,Section 202 Definitions,coastal_high_hazard_area_,[BS]   Coastal High-Hazard Area,2,"Area within the special flood hazard area extending from offshore to the inland limit of a primary dune along an open coast and any other area that is subject to high-velocity wave action from storms or seismic sources, and shown on a Flood Insurance Rate Map (FIRM) or other flood hazard map as velocity Zone V, VO, VE or V1-30."
2.202,Section 202 Definitions,collar_joint_,[BS]   Collar Joint,2,Vertical longitudinal space between wythes of masonry or between masonry wythe and backup construction that is permitted to be filled with mortar or grout.
2.202,Section 202 Definitions,collector_,[BS]   Collector,2,"A horizontal diaphragm element parallel and in line with the applied force that collects and transfers diaphragm shear forces to the vertical elements of the lateral force-resisting system or distributes forces within the diaphragm, or both."
2.202,Section 202 Definitions,combination_fire_smoke_damper_,[BF]   Combination Fire/Smoke Damper,2,"A listed device installed in ducts and air transfer openings designed to close automatically upon the detection of heat and resist the passage of flame and smoke. The device is installed to operate automatically, controlled by a smoke detection system, and where required, is capable of being positioned from a fire command center."
2.202,Section 202 Definitions,combined_pile_raft_,[BS]   Combined Pile Raft,2,"A geotechnical composite construction that combines the bearing effect of both foundation elements, raft and piles, by taking into account interactions between the foundation elements and the subsoil."
2.202,Section 202 Definitions,combustible_dust_,[F]   Combustible Dust,2,"Finely divided solid material that is 420 microns or less in diameter and which, when dispersed in air in the proper proportions, could be ignited by a flame, spark or other source of ignition. Combustible dust will pass through a US No. 40 standard sieve."
2.202,Section 202 Definitions,combustible_fibers_,[F]   Combustible Fibers,2,"Readily ignitable and free-burning materials in a fibrous or shredded form, such as cocoa fiber, cloth, cotton, excelsior, hay, hemp, henequen, istle, jute, kapok, oakum, rags, sisal, Spanish moss, straw, tow, wastepaper, certain synthetic fibers or other like materials. This definition does not include densely packed baled cotton."
2.202,Section 202 Definitions,combustible_liquid_,[F]   Combustible Liquid,2,A liquid having a closed cup flash point at or above 100°F (38°C). Combustible liquids shall be subdivided as follows: The category of combustible liquids does not include compressed gases or cryogenic fluids or liquids that do not have a fire point when tested in accordance with ASTM D92.
2.202,Section 202 Definitions,class_ii_,Class II,3,Liquids having a closed cup flash point at or above 100°F (38°C) and below 140°F (60°C).
2.202,Section 202 Definitions,class_iiia_,Class IIIA,3,Liquids having a closed cup flash point at or above 140°F (60°C) and below 200°F (93°C).
2.202,Section 202 Definitions,class_iiib_,Class IIIB,3,Liquids having a closed cup flash point at or above 200°F (93°C).
