id,section,reference,displayTitle,depth,body
11,Chapter 11 Accessibility,1104,Section 1104 Accessible Route,1,
11.1104,Section 1104 Accessible Route,1104.1,1104.1 Site Arrival Points,2,"At least one accessible route within the site shall be provided from public transportation stops, accessible parking, accessible passenger loading zones, and public streets or sidewalks to the accessible building entrance served.Exception: Other than in buildings or facilities containing or serving Type B units, an accessible route shall not be required between site arrival points and the building or facility entrance if the only means of access between them is a vehicular way not providing for pedestrian access."
11.1104,Section 1104 Accessible Route,1104.2,1104.2 Within a Site,2,"At least one accessible route shall connect accessible buildings, accessible facilities, accessible elements and accessible spaces that are on the same site.Exceptions: An accessible route is not required between accessible buildings, accessible facilities, accessible elements and accessible spaces that have, as the only means of access between them, a vehicular way not providing for pedestrian access.An accessible route to recreational facilities shall only be required to the extent specified in Section 1111."
11.1104,Section 1104 Accessible Route,1104.3,1104.3 Connected Spaces,2,"Where a building or portion of a building is required to be accessible, at least one accessible route shall be provided to each portion of the building, to accessible building entrances connecting accessible pedestrian walkways and to the public way.Exceptions: Stories and mezzanines exempted by Section 1104.4.In a building, room or space used for assembly purposes with fixed seating, an accessible route shall not be required to serve levels where wheelchair spaces are not provided.Vertical access to elevated employee work stations within a courtroom complying with Section 1109.4.1.4.An accessible route to recreational facilities shall only be required to the extent specified in Section 1111."
11.1104,Section 1104 Accessible Route,1104.3.1,1104.3.1 Employee Work Areas,3,"Common use circulation paths within employee work areas shall be accessible routes.Exceptions:Common use circulation paths, located within employee work areas that are less than 1,000 square feet (93 m2) in size and defined by permanently installed partitions, counters, casework or furnishings, shall not be required to be accessible routes.Common use circulation paths, located within employee work areas, that are an integral component of equipment, shall not be required to be accessible routes.Common use circulation paths, located within exterior employee work areas that are fully exposed to the weather, shall not be required to be accessible routes."
11.1104,Section 1104 Accessible Route,1104.3.2,1104.3.2 Press Boxes,3,"Press boxes in a building, room or space used for assembly purposes shall be on an accessible route.Exceptions:An accessible route shall not be required to press boxes in bleachers that have a single point of entry from the bleachers, provided that the aggregate area of all press boxes for each playing field is not more than 500 square feet (46 m2).An accessible route shall not be required to free-standing press boxes that are more than 12 feet (3660 mm) above grade provided that the aggregate area of all press boxes for each playing field is not more than 500 square feet (46 m2)."
11.1104,Section 1104 Accessible Route,1104.4,1104.4 Multistory Buildings and Facilities,2,"At least one accessible route shall connect each accessible story, mezzanine and occupiable roofs in multilevel buildings and facilities.Exceptions: An accessible route is not required to stories, mezzanines and occupiable roofs that have an aggregate area of not more than 3,000 square feet (278.7 m2) and are located above and below accessible levels. This exception shall not apply to:Multiple tenant facilities of Group M occupancies containing five or more tenant spaces used for the sales or rental of goods and where at least one such tenant space is located on a floor level above or below the accessible levels. Stories or mezzanines containing offices of health care providers (Group B or I). Passenger transportation facilities and airports (Group A-3 or B). Government buildings. Structures with four or more dwelling units. Stories, mezzanines or occupiable roofs that do not contain accessible elements or other spaces as determined by Section 1108 or 1109 are not required to be served by an accessible route from an accessible level.In air traffic control towers, an accessible route is not required to serve the cab and the floor immediately below the cab.Where a two-story building or facility has one story or mezzanine with an occupant load of five or fewer persons that does not contain public use space, that story or mezzanine shall not be required to be connected by an accessible route to the story above or below."
11.1104,Section 1104 Accessible Route,1104.5,1104.5 Location,2,"Accessible routes shall comply with all of the following:Accessible routes shall coincide with or be located in the same area as a general circulation path.Where the general circulation path is interior to the building, the accessible route shall also be interior to the building.Where only one accessible route is provided, the accessible route shall not pass through kitchens, storage rooms, restrooms, closets or similar spaces.Exceptions: Accessible routes from parking garages contained within and serving Type B units are not required to be interior.A single accessible route is permitted to pass through a kitchen or storage room in an Accessible unit, Type A unit or Type B unit."
11.1104,Section 1104 Accessible Route,1104.6,1104.6 Security Barriers,2,"Security barriers including, but not limited to, security bollards and security check points shall not obstruct a required accessible route or accessible means of egress.Exception: Where security barriers incorporate elements that cannot comply with these requirements, such as certain metal detectors, fluoroscopes or other similar devices, the accessible route shall be permitted to be provided adjacent to security screening devices. The accessible route shall permit persons with disabilities passing around security barriers to maintain visual contact with their personal items to the same extent provided others passing through the security barrier."
11,Chapter 11 Accessibility,1105,Section 1105 Accessible Entrances,1,
11.1105,Section 1105 Accessible Entrances,1105.1,1105.1 Public Entrances,2,"In addition to accessible entrances required by Sections 1105.1.2 through 1105.1.8, at least 60 percent of all public entrances shall be accessible.Exceptions:An accessible entrance is not required to areas not required to be accessible.Loading and service entrances that are not the only entrance to a tenant space."
11.1105,Section 1105 Accessible Entrances,1105.1.1,1105.1.1 Power-Operated Doors at Public Entrances,3,"In facilities with the occupancies and building occupant loads greater than indicated in Table 1105.1.1, each public entrance required to be accessible shall have a minimum of one door be a power-operated door or a low-energy power-operated door. Where the accessible public entrance includes doors in series, such as a vestibule, a minimum of one set of two doors in series shall meet the requirements of this section. Exceptions: For the purpose of determining power-operated door requirements, a tenant space with its own exterior public entrance shall be considered a separate facility and building.The requirements of this section are not applicable to mixed-use facilities where the total building occupant load for the occupancies listed in Table 1105.1.1 is calculated as the sum of the ratios of the actual occupant load of each occupancy divided by the building occupant load threshold of each occupancy and the sum of the ratios is less than 1. TABLE 1105.1.1PUBLIC ENTRANCE WITH POWER-OPERATED DOOR OCCUPANCY BUILDING OCCUPANT LOAD GREATER THAN A-1, A-2, A-3, A-4 300 B, M, R-1 500"
11.1105,Section 1105 Accessible Entrances,1105.1.2,1105.1.2 Parking Garage Entrances,3,"Where provided, direct access for pedestrians from parking structures to buildings or facility entrances shall be accessible."
11.1105,Section 1105 Accessible Entrances,1105.1.3,1105.1.3 Entrances From Tunnels or Elevated Walkways,3,"Where direct access is provided for pedestrians from a pedestrian tunnel or elevated walkway to a building or facility, at least one entrance to the building or facility from each tunnel or walkway shall be accessible."
11.1105,Section 1105 Accessible Entrances,1105.1.4,1105.1.4 Restricted Entrances,3,"Where restricted entrances are provided to a building or facility, at least one restricted entrance to the building or facility shall be accessible."
11.1105,Section 1105 Accessible Entrances,1105.1.5,1105.1.5 Entrances for Inmates or Detainees,3,"Where entrances used only by inmates or detainees and security personnel are provided at judicial facilities, detention facilities or correctional facilities, at least one such entrance shall be accessible."
11.1105,Section 1105 Accessible Entrances,1105.1.6,1105.1.6 Service Entrances,3,"If a service entrance is the only entrance to a building or a tenant space in a facility, that entrance shall be accessible."
11.1105,Section 1105 Accessible Entrances,1105.1.7,1105.1.7 Tenant Spaces,3,At least one accessible entrance shall be provided to each tenant in a facility.Exception: An accessible entrance is not required to self-service storage facilities that are not required to be accessible.
11.1105,Section 1105 Accessible Entrances,1105.1.8,1105.1.8 Dwelling Units and Sleeping Units,3,"At least one accessible entrance shall be provided to each dwelling unit and sleeping unit in a facility.Exception: An accessible entrance is not required to dwelling units and sleeping units that are not required to be Accessible units, Type A units or Type B units."
11,Chapter 11 Accessibility,1106,Section 1106 Parking and Passenger Loading Facilities,1,
11.1106,Section 1106 Parking and Passenger Loading Facilities,1106.1,1106.1 General,2,Parking shall comply with Sections 1106.2 through 1106.8. Passenger loading zones shall comply with Section 1106.9.
11.1106,Section 1106 Parking and Passenger Loading Facilities,1106.2,1106.2 Required,2,"Where parking is provided, accessible parking spaces shall be provided in compliance with Table 1106.2, except as required by Sections 1106.3 through 1106.5. Where more than one parking facility is provided on a site, the number of parking spaces required to be accessible shall be calculated separately for each parking facility.Exception: This section does not apply to parking spaces used exclusively for buses, trucks, other delivery vehicles, law enforcement vehicles or vehicular impound and motor pools where lots accessed by the public are provided with an accessible passenger loading zone.TABLE 1106.2ACCESSIBLE PARKING SPACES TOTAL PARKING SPACES PROVIDED IN PARKING FACILITIES REQUIRED MINIMUM NUMBER OF ACCESSIBLE SPACES 1 to 25 1 26 to 50 2 51 to 75 3 76 to 100 4 101 to 150 5 151 to 200 6 201 to 300 7 301 to 400 8 401 to 500 9 501 to 1,000 2% of total 1,001 and over 20, plus one for each 100, or fraction thereof, over 1,000"
11.1106,Section 1106 Parking and Passenger Loading Facilities,1106.3,"1106.3 Groups R-2, R-3 and R-4",2,"Accessible parking spaces shall be provided in Group R-2, R-3 and R-4 occupancies in accordance with the greatest number of parking spaces of any of the following:&nbsp;In Group R-2, R-3 and R-4 occupancies that are required to have Accessible, Type A or Type B dwelling units or sleeping units, at least 2 percent, but not less than one, of each type of parking space provided shall be accessible.Where at least one parking space is provided for each dwelling unit or sleeping unit, at least one accessible parking space shall be provided for each Accessible and Type A unit."
11.1106,Section 1106 Parking and Passenger Loading Facilities,1106.4,1106.4 Hospital Outpatient Facilities,2,"At least 10 percent, but not less than one, of care recipient and visitor parking spaces provided to serve hospital outpatient facilities shall be accessible."
11.1106,Section 1106 Parking and Passenger Loading Facilities,1106.5,1106.5 Rehabilitation Facilities and Outpatient Physical Therapy Facilities,2,"At least 20 percent, but not less than one, of the portion of care recipient and visitor parking spaces serving rehabilitation facilities specializing in treating conditions that affect mobility and outpatient physical therapy facilities shall be accessible."
11.1106,Section 1106 Parking and Passenger Loading Facilities,1106.6,1106.6 Van Spaces,2,"For every six or fraction of six accessible parking spaces, at least one shall be a van-accessible parking space.Exception: In Group U private garages that serve Group R-2 and R-3 occupancies, van-accessible spaces shall be permitted to have vehicular routes, entrances, parking spaces and access aisles with a minimum vertical clearance of 7 feet (2134 mm)."
11.1106,Section 1106 Parking and Passenger Loading Facilities,1106.7,1106.7 Location,2,"Accessible parking spaces shall be located on the shortest accessible route of travel from adjacent parking to an accessible building entrance. In parking facilities that do not serve a particular building, accessible parking spaces shall be located on the shortest route to an accessible pedestrian entrance to the parking facility. Where buildings have multiple accessible entrances with adjacent parking, accessible parking spaces shall be dispersed and located near the accessible entrances.Exceptions:In multilevel parking structures, van-accessible parking spaces are permitted on one level.Accessible parking spaces shall be permitted to be located in different parking facilities if substantially equivalent or greater accessibility is provided in terms of distance from an accessible entrance or entrances, parking fee and user convenience."
11.1106,Section 1106 Parking and Passenger Loading Facilities,1106.7.1,1106.7.1 Parking Located Beneath a Building,3,"Where parking is provided beneath a building, accessible parking spaces shall be provided beneath the building."
11.1106,Section 1106 Parking and Passenger Loading Facilities,1106.8,1106.8 Parking Meters and Pay Stations,2,"Where parking meters and pay stations serve accessible parking spaces, such parking meters and pay stations shall be accessible."
11.1106,Section 1106 Parking and Passenger Loading Facilities,1106.9,1106.9 Passenger Loading Zones,2,Passenger loading zones shall be accessible.
11.1106,Section 1106 Parking and Passenger Loading Facilities,1106.9.1,1106.9.1 Continuous Loading Zones,3,"Where passenger loading zones are provided, one passenger loading zone in every continuous 100 linear feet (30.4 m) maximum of loading zone space shall be accessible."
11.1106,Section 1106 Parking and Passenger Loading Facilities,1106.9.2,1106.9.2 Medical Facilities,3,A passenger loading zone shall be provided at an accessible entrance to licensed medical and long-term care facilities where people receive physical or medical treatment or care and where the period of stay exceeds 24 hours.
11.1106,Section 1106 Parking and Passenger Loading Facilities,1106.9.3,1106.9.3 Valet Parking,3,A passenger loading zone shall be provided at valet parking services.
11.1106,Section 1106 Parking and Passenger Loading Facilities,1106.9.4,1106.9.4 Mechanical Access Parking Garages,3,Mechanical access parking garages shall provide at least one passenger loading zone at vehicle drop-off and vehicle pick-up areas.
11,Chapter 11 Accessibility,1107,Section 1107 Motor-Vehicle-Related Facilities,1,
11.1107,Section 1107 Motor-Vehicle-Related Facilities,1107.1,1107.1 General,2,Electrical vehicle charging stations shall comply with Section 1107.2. Fuel-dispensing systems shall comply with Section 1107.3.
11.1107,Section 1107 Motor-Vehicle-Related Facilities,1107.2,1107.2 Electrical Vehicle Charging Stations,2,"Electrical vehicle charging stations shall comply with Sections 1107.2.1 and 1107.2.2. Exceptions: Electrical vehicle charging stations&nbsp;provided to serve Group R-3 and R-4 occupancies are not required to comply with this section.Electric vehicle charging stations used exclusively by buses, trucks, other delivery vehicles, law enforcement vehicles and motor pools are not required to comply with this section."
11.1107,Section 1107 Motor-Vehicle-Related Facilities,1107.2.1,1107.2.1 Number of Accessible Vehicle Spaces,3,"Not less than 5 percent of vehicle spaces on the site served by electrical vehicle charging systems,&nbsp;but&nbsp;not fewer than one for each type of electric vehicle charging system, shall be accessible."
11.1107,Section 1107 Motor-Vehicle-Related Facilities,1107.2.2,1107.2.2 Vehicle Space Size,3,Accessible vehicle spaces shall comply with the requirements for a van accessible parking space that is 132 inches (3350 mm) minimum in width with an adjoining access aisle that is 60 inches (1525 mm) minimum in width.
11.1107,Section 1107 Motor-Vehicle-Related Facilities,1107.3,1107.3 Fuel-Dispensing Systems,2,Fuel-dispensing systems shall be accessible.
11,Chapter 11 Accessibility,1108,Section 1108 Dwelling Units and Sleeping Units,1,
11.1108,Section 1108 Dwelling Units and Sleeping Units,1108.1,1108.1 General,2,"In addition to the other requirements of this chapter, occupancies having dwelling units or sleeping units shall be provided with accessible features in accordance with this section."
11.1108,Section 1108 Dwelling Units and Sleeping Units,1108.2,1108.2 Design,2,"Dwelling units and sleeping units that are required to be Accessible units, Type A units and Type B units shall comply with the applicable portions of Chapter 11 of ICC A117.1. Units required to be Type A units are permitted to be designed and constructed as Accessible units. Units required to be Type B units are permitted to be designed and constructed as Accessible units or as Type A units."
11.1108,Section 1108 Dwelling Units and Sleeping Units,1108.3,1108.3 Accessible Spaces,2,"Rooms and spaces available to the general public or available for use by residents and serving Accessible units, Type A units or Type B units shall be accessible. Accessible spaces shall include, but are not limited to, toilet and bathing rooms, kitchen, living and dining areas and any exterior spaces, including patios, terraces and balconies.Exceptions: Stories and mezzanines exempted by Section 1108.4.Recreational facilities in accordance with Section 1111.2.Exterior decks, patios or balconies that are part of Type B units and have impervious surfaces, and that are not more than 4 inches (102 mm) below the finished floor level of the adjacent interior space of the unit."
11.1108,Section 1108 Dwelling Units and Sleeping Units,1108.4,1108.4 Accessible Route,2,"Not fewer than one accessible route shall connect accessible building or facility entrances with the primary entrance of each Accessible unit, Type A unit and Type B unit within the building or facility and with those exterior and interior spaces and facilities that serve the units. Exceptions: If due to circumstances outside the control of the owner, either the slope of the finished ground level between accessible facilities and buildings exceeds one unit vertical in 12 units horizontal (1:12), or where physical barriers or legal restrictions prevent the installation of an accessible route, a vehicular route with parking that complies with Section 1106 at each public or common use facility or building is permitted in place of the accessible route. In Group I-3 facilities, an accessible route is not required to connect stories or mezzanines where Accessible units, all common use areas serving Accessible units and all public use areas are on an accessible route. In Group R-2 facilities with Type A units complying with Section 1108.6.2.2.1, an accessible route is not required to connect stories or mezzanines where Type A units, all common use areas serving Type A units and all public use areas are on an accessible route. In other than Group R-2 dormitory housing provided by places of education, in Group R-2 facilities with Accessible units complying with Section 1108.6.2.3.1, an accessible route is not required to connect stories or mezzanines where Accessible units, all common use areas serving Accessible units and all public use areas are on an accessible route. In Group R-1, an accessible route is not required to connect stories or mezzanines within individual units, provided the accessible level meets the provisions for Accessible units and sleeping accommodations for two persons minimum and a toilet facility are provided on that level. In congregate residences in Groups R-3 and R-4, an accessible route is not required to connect stories or mezzanines where Accessible units or Type B units, all common use areas serving Accessible units and Type B units and all public use areas serving Accessible units and Type B units are on an accessible route. An accessible route between stories is not required where Type B units are exempted by Section 1108.7."
11.1108,Section 1108 Dwelling Units and Sleeping Units,1108.5,1108.5 Group I,2,Accessible units and Type B units shall be provided in Group I occupancies in accordance with Sections 1108.5.1 through 1108.5.5.
11.1108,Section 1108 Dwelling Units and Sleeping Units,1108.5.1,1108.5.1 Group I-1,3,Accessible units and Type B units shall be provided in Group I-1 occupancies in accordance with Sections 1108.5.1.1 through 1108.5.1.3.
11.1108,Section 1108 Dwelling Units and Sleeping Units,1108.5.1.1,1108.5.1.1 Accessible Units,4,"In Group I-1, Condition 1, at least 4 percent, but not less than one, of the dwelling units and sleeping units shall be Accessible units. Accessible dwelling units and sleeping units shall be dispersed among the various classes of units.Exceptions: Water closets shall not be required to comply with ICC A117.1 where such water closets comply with Section 1110.2.2, in not more than 50 percent of the Accessible units.Roll-in-type&nbsp;showers shall not be required to comply with ICC A117.1 where roll-in-type showers comply with Section 1110.2.3, in not more than 50 percent of the Accessible units."
11.1108,Section 1108 Dwelling Units and Sleeping Units,1108.5.1.2,"1108.5.1.2 Accessible Units in Group I-1, Condition 2",4,"In Group I-1, Condition 2, at least 10 percent, but not less than one, of the dwelling units and sleeping units shall be Accessible units. Accessible dwelling units and sleeping units shall be dispersed among the various classes of units. Exceptions: Water closets shall not be required to comply with ICC A117.1 where such water closets comply with Section 1110.2.2, in not more than 50 percent of the Accessible units.Roll-in-type showers shall not be required to comply with ICC A117.1 where roll-in-type showers comply with Section 1110.2.3, in not more than 50 percent of the Accessible units."
11.1108,Section 1108 Dwelling Units and Sleeping Units,1108.5.1.3,1108.5.1.3 Type B Units,4,"In structures with four or more dwelling units or sleeping units intended to be occupied as a residence, every dwelling unit and sleeping unit intended to be occupied as a residence shall be a Type B unit.Exception: The number of Type B units is permitted to be reduced in accordance with Section 1108.7."
11.1108,Section 1108 Dwelling Units and Sleeping Units,1108.5.2,1108.5.2 Group I-2 Nursing Homes,3,"Accessible units and Type B units shall be provided in nursing homes of Group I-2, Condition 1 occupancies in accordance with Sections 1108.5.2.1 and 1108.5.2.2."
11.1108,Section 1108 Dwelling Units and Sleeping Units,1108.5.2.1,1108.5.2.1 Accessible Units,4,"At least 50 percent but not less than one of each type of the dwelling units and sleeping units shall be Accessible units.Exceptions: Water closets shall not be required to comply with ICC A117.1 where such water closets comply with Section 1110.2.2, in not more than 90 percent of the Accessible units.Roll-in-type showers shall not be required to comply with ICC A117.1 where roll-in-type showers comply with Section 1110.2.3, in not more than 90 percent of the Accessible units."
11.1108,Section 1108 Dwelling Units and Sleeping Units,1108.5.2.2,1108.5.2.2 Type B Units,4,"In structures with four or more dwelling units or sleeping units intended to be occupied as a residence, every dwelling unit and sleeping unit intended to be occupied as a residence shall be a Type B unit.Exception: The number of Type B units is permitted to be reduced in accordance with Section 1108.7."
11.1108,Section 1108 Dwelling Units and Sleeping Units,1108.5.3,1108.5.3 Group I-2 Hospitals,3,"Accessible units and Type B units shall be provided in general-purpose hospitals, psychiatric facilities and detoxification facilities of Group I-2 occupancies in accordance with Sections 1108.5.3.1 and 1108.5.3.2."
11.1108,Section 1108 Dwelling Units and Sleeping Units,1108.5.3.1,1108.5.3.1 Accessible Units,4,"At least 10 percent, but not less than one, of the dwelling units and sleeping units shall be Accessible units.Exception: Entry doors to Accessible dwelling units or sleeping units shall not be required to provide the maneuvering clearance beyond the latch side of the door."
11.1108,Section 1108 Dwelling Units and Sleeping Units,1108.5.3.2,1108.5.3.2 Type B Units,4,"In structures with four or more dwelling units or sleeping units intended to be occupied as a residence, every dwelling unit and sleeping unit intended to be occupied as a residence shall be a Type B unit.Exception: The number of Type B units is permitted to be reduced in accordance with Section 1108.7."
11.1108,Section 1108 Dwelling Units and Sleeping Units,1108.5.4,1108.5.4 Group I-2 Rehabilitation Facilities,3,"In hospitals and rehabilitation facilities of Group I-2 occupancies that specialize in treating conditions that affect mobility, or units within either that specialize in treating conditions that affect mobility, 100 percent of the dwelling units and sleeping units shall be Accessible units.Exceptions: Water closets shall not be required to comply with ICC A117.1 where such water closets comply with Section 1110.2.2, in not more than 50 percent of Accessible units.Roll-in-type showers shall not be required to comply with ICC A117.1 where roll-in-type showers comply with Section 1110.2.3, in not more than 50 percent of Accessible units."
11.1108,Section 1108 Dwelling Units and Sleeping Units,1108.5.5,1108.5.5 Group I-3,3,Accessible units shall be provided in Group I-3 occupancies in accordance with Sections 1108.5.5.1 through 1108.5.5.3.
11.1108,Section 1108 Dwelling Units and Sleeping Units,1108.5.5.1,1108.5.5.1 Group I-3 Sleeping Units,4,"In Group I-3 occupancies, at least 3 percent of the total number of sleeping units in the facility, but not less than one unit in each classification level, shall be Accessible units."
11.1108,Section 1108 Dwelling Units and Sleeping Units,1108.5.5.2,1108.5.5.2 Special Holding Cells and Special Housing Cells or Rooms,4,"In addition to the Accessible units required by Section 1108.5.5.1, where special holding cells or special housing cells or rooms are provided, at least one serving each purpose shall be an Accessible unit. Cells or rooms subject to this requirement include, but are not limited to, those used for purposes of orientation, protective custody, administrative or disciplinary detention or segregation, detoxification and medical isolation.Exception: Cells or rooms specially designed without protrusions and that are used solely for purposes of suicide prevention shall not be required to include grab bars."
11.1108,Section 1108 Dwelling Units and Sleeping Units,1108.5.5.3,1108.5.5.3 Medical Care Facilities,4,Patient sleeping units or cells required to be Accessible units in medical care facilities shall be provided in addition to any medical isolation cells required to comply with Section 1108.5.5.2.
11.1108,Section 1108 Dwelling Units and Sleeping Units,1108.6,1108.6 Group R,2,"Accessible units, Type A units and Type B units shall be provided in Group R occupancies in accordance with Sections 1108.6.1 through 1108.6.4."
11.1108,Section 1108 Dwelling Units and Sleeping Units,1108.6.1,1108.6.1 Group R-1,3,Accessible units and Type B units shall be provided in Group R-1 occupancies in accordance with Sections 1108.6.1.1 and 1108.6.1.2.
11.1108,Section 1108 Dwelling Units and Sleeping Units,1108.6.1.1,1108.6.1.1 Accessible Units,4,"Accessible dwelling units and sleeping units shall be provided in accordance with Table 1108.6.1.1. On a multiple-building site, where structures contain more than 50 dwelling units or sleeping units, the number of Accessible units shall be determined per structure. On a multiple-building site, where structures contain 50 or fewer dwelling units or sleeping units, all dwelling units and sleeping units on a site shall be considered to determine the total number of Accessible units. Accessible units shall be dispersed among the various classes of units. Exceptions: Where all dwelling units and sleeping units contain showers and none contain bathtubs, the total number of required Accessible units specified by Table 1108.6.1.1 shall be permitted to provide standard or alternate roll-in type showers with seats. Where Exception 1 is applicable, transfer showers shall be permitted to be substituted for all but the minimum required number of roll-in showers. TABLE 1108.6.1.1 ACCESSIBLE DWELLING UNITS AND SLEEPING UNITS TOTAL NUMBER OF UNITS PROVIDED MINIMUM REQUIRED NUMBER OF ACCESSIBLE UNITS WITHOUT ROLL-IN SHOWERS MINIMUM REQUIRED NUMBER OF ACCESSIBLE UNITS WITH ROLL-IN SHOWERS TOTAL NUMBER OF REQUIRED ACCESSIBLE UNITS 1 to 25 1 0 1 26 to 50 2 0 2 51 to 75 3 1 4 76 to 100 4 1 5 101 to 150 5 2 7 151 to 200 6 2 8 201 to 300 7 3 10 301 to 400 8 4 12 401 to 500 9 4 13 501 to 1,000 2% of total 1% of total 3% of total Over 1,000 20, plus 1 for each 100, or fraction thereof, over 1,000 10 plus 1 for each 100, or fraction thereof, over 1,000 30 plus 2 for each 100, or fraction thereof, over 1,000"
