id,section,title,body,ifc_type,occupancy,design_phase,code_category,primary_responsibility
accessory_structure_,Chapter 2 Definitions,Accessory Structure,"A detached structure that is appurtenant to the dwelling and not defined as an accessory building. Examples of accessory structures are fencing, decks, gazebos, arbors, retaining walls, barbecue pits, detached chimneys, playground equipment, yard art, docks, piers, etc.",,,,,
new_adapter_fitting_,Chapter 2 Definitions,Adapter Fitting,An approved connecting device that suitably and properly joins or adjusts pipes and fittings that do not otherwise fit together.,,,,,
addition_,Chapter 2 Definitions,Addition,"An extension or increase in floor area, number of stories or height of a building or structure. For energy purposes, an extension or increase in the conditioned space floor area or height of a building or structure.",,,,,
adhered_stone_or_masonry_veneer_,Chapter 2 Definitions,Adhered Stone or Masonry Veneer,Stone or masonry veneer secured and supported through the adhesion of an approved bonding material applied to an approved backing.,,,,,
air_admittance_valve_,Chapter 2 Definitions,Air Admittance Valve,A one-way valve designed to allow air into the plumbing drainage system where a negative pressure develops in the piping. This device shall close by gravity and seal the terminal under conditions of zero differential pressure (no flow conditions) and under positive internal pressure. The purpose of an air admittance valve is to provide a method of allowing air to enter the plumbing drainage system without the use of a vent extended to open air and to prevent sewer gases from escaping into a building.,,,,,
air_break_drainage_system_,Chapter 2 Definitions,Air Break (Drainage System),"An arrangement where a discharge pipe from a fixture, appliance or device drains indirectly into a receptor below the flood-level rim of the receptor and above the trap seal.",,,,,
air_circulation_forced_,Chapter 2 Definitions,"Air Circulation, Forced",A means of providing space conditioning utilizing movement of air through ducts or plenums by mechanical means.,,,,,
new_air_conditioner_gas_fired_,Chapter 2 Definitions,"Air Conditioner, Gas-Fired","A gas-burning, automatically operated appliance for supplying cooled air, dehumidified air, or both chilled liquid.",,,,,
new_air_conditioning_,Chapter 2 Definitions,Air Conditioning,"The treatment of air so as to control simultaneously the temperature, humidity, cleanness and distribution of the air to meet the requirements of a conditioned space.",,,,,
new_air_conditioning_system_,Chapter 2 Definitions,Air-Conditioning System,"A system that consists of heat exchangers, blowers, filters, supply, exhaust and return-air systems, and shall include any apparatus installed in connection therewith.",,,,,
new_air_exhaust_,Chapter 2 Definitions,"Air, Exhaust",Air being removed from any space or piece of equipment or appliance and conveyed directly to the atmosphere by means of openings or ducts. Relief air is classified as exhaust air.,,,,,
air_gap_drainage_system_,Chapter 2 Definitions,"Air Gap, Drainage System",The unobstructed vertical distance through free atmosphere between the outlet of a waste pipe and the flood-level rim of the fixture or receptor into which it is discharging.,,,,,
air_gap_water_distribution_system_,Chapter 2 Definitions,"Air Gap, Water-Distribution System",The unobstructed vertical distance through free atmosphere between the lowest opening from a water supply discharge to the flood-level rim of a plumbing fixture.,,,,,
new_air_handling_unit_,Chapter 2 Definitions,Air-Handling Unit,"A blower or fan used for the purpose of distributing supply air to a room, space or area.",,,,,
air_impermeable_insulation_,Chapter 2 Definitions,Air-Impermeable Insulation,An insulation having an air permanence equal to or less than 0.02 L/s-m2 at 75 Pa pressure differential tested with ASTM E2178 or E283 at the thickness applied.,,,,,
new_air_makeup_,Chapter 2 Definitions,"Air, Makeup",Any combination of outdoor and transfer air intended to replace exhaust air and exfiltration.,,,,,
new_air_outdoor_,Chapter 2 Definitions,"Air, Outdoor","Ambient air that enters a building through a ventilation system, through intentional openings for natural ventilation, or by infiltration.",,,,,
new_air_transfer_,Chapter 2 Definitions,"Air, Transfer",Air moved from one indoor space to another.,,,,,
alteration_,Chapter 2 Definitions,Alteration,"Any construction or renovation to an existing structure other than repair or addition that requires a permit. Also, a change in a building, electrical, gas, mechanical or plumbing system that involves an extension, addition or change to the arrangement, type or purpose of the original installation that requires a permit.",,,,,
new_alternate_on_site_non_potable_water_,Chapter 2 Definitions,Alternate On-Site Non-Potable Water,"Non-potable water from other than public utilities, on-site surface sources and subsurface natural freshwater sources. Examples of such water are gray water, on-site reclaimed water, collected rainwater, captured condensate and rejected water from reverse osmosis systems.",,,,,
new_alternative_engineered_design_,Chapter 2 Definitions,Alternative Engineered Design,"A plumbing system that performs in accordance with the intent of Chapters 29 through 33 and provides an equivalent level of performance for the protection of public health, safety and welfare. The system design is not specifically regulated by Chapters 29 through 33.",,,,,
alternating_tread_device_,Chapter 2 Definitions,Alternating Tread Device,"A device that has a series of steps between 50 and 70 degrees (0.87 and 1.22 rad) from horizontal, usually attached to a center support rail in an alternating manner so that the user does not have both feet on the same level at the same time.",,,,,
anchored_stone_or_masonry_veneer_,Chapter 2 Definitions,Anchored Stone or Masonry Veneer,Stone or masonry veneer secured with approved mechanical fasteners to an approved backing.,,,,,
anchors_,Chapter 2 Definitions,Anchors,"See ""Supports.""",,,,,
new_anodeless_riser_,Chapter 2 Definitions,Anodeless Riser,A transition assembly in which plastic piping is installed and terminated above ground outside of a building.,,,,,
antisiphon_,Chapter 2 Definitions,Antisiphon,A term applied to valves or mechanical devices that eliminate siphonage.,,,,,
appliance_,Chapter 2 Definitions,Appliance,A device or apparatus that is manufactured and designed to utilize energy and for which this code provides specific requirements.,,,,,
new_appliance_automatically_controlled_,Chapter 2 Definitions,"Appliance, Automatically Controlled","Appliances equipped with an automatic burner ignition and safety shut-off device and other automatic devices, that accomplish complete turn-on and shutoff of the gas to the main burner or burners, and graduate the gas supply to the burner or burners, but do not affect complete shut-off of the gas.",,,,,
new_appliance_fan_assisted_combustion_,Chapter 2 Definitions,"Appliance, Fan-Assisted Combustion",An appliance equipped with an integral mechanical means to either draw or force products of combustion through the combustion chamber or heat exchanger.,,,,,
new_appliance_unvented_,Chapter 2 Definitions,"Appliance, Unvented",An appliance designed or installed in such a manner that the products of combustion are not conveyed by a vent or chimney directly to the outside atmosphere.,,,,,
new_appliance_vented_,Chapter 2 Definitions,"Appliance, Vented",An appliance designed and installed in such a manner that all of the products of combustion are conveyed directly from the appliance to the outside atmosphere through an approved chimney or vent system.,,,,,
approved_,Chapter 2 Definitions,Approved,Acceptable to the building official.,,,,,
approved_agency_,Chapter 2 Definitions,Approved Agency,"An established and recognized agency that is regularly engaged in conducting tests, furnishing inspection services or furnishing product certification, and has been approved by the building official.",,,,,
approved_source_,Chapter 2 Definitions,Approved Source,"An independent person, firm or corporation, approved by the building official, who is competent and experienced in the application of engineering principles to materials, methods or systems analyses.",,,,,
new_area_drain_,Chapter 2 Definitions,Area Drain,A receptacle designed to collect surface or storm water from an open area.,,,,,
aspect_ratio_,Chapter 2 Definitions,Aspect Ratio,"The ratio of longest to shortest perpendicular dimensions, or for wall sections, the ratio of height to length.",,,,,
new_aspirator_,Chapter 2 Definitions,Aspirator,"A fitting or device supplied with water or other fluid under positive pressure that passes through an integral orifice or constriction, causing a vacuum. Aspirators are also referred to as suction apparatus, and are similar in operation to an ejector.",,,,,
new_atmospheric_pressure_,Chapter 2 Definitions,Atmospheric Pressure,"The pressure of the weight of air and water vapor on the surface of the earth, approximately 14.7 pounds per square inch (psia) (101 kPa absolute) at sea level.",,,,,
attic_,Chapter 2 Definitions,Attic,The unfinished space between the ceiling assembly and the roof assembly.,,,,,
attic_habitable_,Chapter 2 Definitions,"Attic, Habitable",A finished or unfinished habitable space within an attic.,,,,,
new_attic_storage_,Chapter 2 Definitions,Attic Storage,"A floored area, regardless of size, within an attic space that is served by an attic access. Exception: A floor walkway not less than 24 inches (610 mm) wide or greater than 48 inches (1219 mm) wide that serves as an access for the service of utilities or equipment, and a level service space not less than 30 inches (762 mm) deep or greater than 48 inches (1219 mm) deep and not less than 30 inches (762 mm) wide or greater than 48 inches (1219 mm) wide at the front or service side of the appliance, shall not be considered as attic storage. Such floored area shall be labeled at the attic access opening, ""NOT FOR STORAGE."" The lettering shall be a minimum of 2 inches (51 mm) in height.",,,,,
automatic_,Chapter 2 Definitions,Automatic,"Self-acting, operating by its own mechanism when actuated by some impersonal influence, as, for example, a change in current strength, pressure, temperature or mechanical configuration (see ""Manual"").",,,,,
new_automatic_ignition_,Chapter 2 Definitions,Automatic Ignition,"Ignition of gas at the burner(s) when the gas controlling device is turned on, including reignition if the flames on the burner(s) have been extinguished by means other than by the closing of the gas controlling device.",,,,,
new_backflow_connection_,Chapter 2 Definitions,Backflow Connection,Any arrangement whereby backflow is possible.,,,,,
backflow_drainage_,Chapter 2 Definitions,"Backflow, Drainage",A reversal of flow in the drainage system.,,,,,
backflow_preventer_,Chapter 2 Definitions,Backflow Preventer,"A backflow prevention assembly, a backflow prevention device or other means or method to prevent backflow into the potable water supply.",,,,,
backflow_preventer_reduced_pressure_zone_type_,Chapter 2 Definitions,"Backflow Preventer, Reduced-Pressure-Zone Type","A backflow-prevention device consisting of two independently acting check valves, internally force loaded to a normally closed position and separated by an intermediate chamber (or zone) in which there is an automatic relief means of venting to atmosphere internally loaded to a normally open position between two tightly closing shutoff valves and with means for testing for tightness of the checks and opening of relief means.",,,,,
new_backflow_water_distribution_,Chapter 2 Definitions,"Backflow, Water Distribution",The flow of water or other liquids into the potable water-supply piping from any sources other than its intended source. Back-siphonage is one type of backflow.,,,,,
backpressure_,Chapter 2 Definitions,Backpressure,Pressure created by any means in the water distribution system that by being in excess of the pressure in the water supply mains causes a potential backflow condition.,,,,,
backpressure_low_head_,Chapter 2 Definitions,"Backpressure, Low Head",A pressure less than or equal to 4.33 psi (29.88 kPa) or the pressure exerted by a 10-foot (3048 mm) column of water.,,,,,
backsiphonage_,Chapter 2 Definitions,Backsiphonage,The flowing back of used or contaminated water from piping into a potable water-supply pipe due to a negative pressure in such pipe.,,,,,
backwater_valve_,Chapter 2 Definitions,Backwater Valve,"A device or valve installed in the building drain or sewer pipe where a sewer is subject to backflow, and that prevents drainage or waste from backing up into a lower level or fixtures and causing a flooding condition.",,,,,
balanced_ventilation_,Chapter 2 Definitions,Balanced Ventilation,Any combination of concurrently operating mechanical exhaust and mechanical supply whereby the total mechanical exhaust airflow rate is within 10 percent of the total mechanical supply airflow rate.,,,,,
balanced_ventilation_system_,Chapter 2 Definitions,Balanced Ventilation System,A ventilation system where the total supply airflow and total exhaust airflow are simultaneously within 10 percent of their averages. The balanced ventilation system airflow is the average of the supply and exhaust airflows.,,,,,
new_balcony_exterior_,Chapter 2 Definitions,"Balcony, Exterior",An exterior floor projecting from and supported by a structure without additional independent supports.,,,,,
new_barometric_draft_regulator_,Chapter 2 Definitions,Barometric Draft Regulator,"A balanced damper device attached to a chimney, vent connector, breeching or flue gas manifold to protect combustion appliances by controlling chimney draft. A double-acting barometric draft regulator is one whose balancing damper is free to move in either direction to protect combustion appliances from both excessive draft and backdraft.",,,,,
new_base_flood_elevation_bfe_,Chapter 2 Definitions,Base Flood Elevation (BFE),The elevation of surface water resulting from a flood that has a 1% chance of equaling or exceeding that level in any given year.,,,,,
basement_,Chapter 2 Definitions,Basement,"A story that is not a story above grade plane (see ""Story above grade plane"").",,,,,
basement_wall_,Chapter 2 Definitions,Basement Wall,"The opaque portion of a wall that encloses one side of a basement and has an average below grade wall area that is 50 percent or more of the total opaque and nonopaque area of that enclosing side. For energy purposes, a wall 50 percent or more below grade and enclosing conditioned space.",,,,,
basic_wind_speed_,Chapter 2 Definitions,Basic Wind Speed,Three-second gust speed at 33 feet (10 058 mm) above the ground in Exposure C (see Section R301.2.1) as given in Table R301.2(4) and R301.2(5).,,,,,
new_bathroom_,Chapter 2 Definitions,Bathroom,"A room containing a bathtub, shower, spa or similar bathing fixture (see also ""Toilet room."").",,,,,
bathroom_group_,Chapter 2 Definitions,Bathroom Group,"A group of fixtures, including or excluding a bidet, consisting of a water closet, lavatory, and bathtub or shower. Such fixtures are located together on the same floor level.",,,,,
new_battery_of_fixtures_,Chapter 2 Definitions,Battery of Fixtures,Any group of two or more similar adjacent fixtures that discharge into a common horizontal waste or soil branch.,,,,,
new_bed_and_breakfast_home_,Chapter 2 Definitions,Bed and Breakfast Home,A detached single-family dwelling occupied by the dwelling owner and containing eight or fewer guest rooms for rent for a period of less than one week.,,,,,
new_bedroom_,Chapter 2 Definitions,Bedroom,Sleeping room.,,,,,
bend_,Chapter 2 Definitions,Bend,"A drainage fitting, designed to provide a change in direction of a drain pipe of less than the angle specified by the amount necessary to establish the desired slope of the line (see ""Elbow"" and ""Sweep"").",,,,,
new_boat_slip_,Chapter 2 Definitions,Boat Slip,"A berthing place for one or two watercraft where the watercraft can be securely moored to cleats, piling, or other devices while the boats are in the water. Boat slips are commonly configured as ""side-ties"" or as single- or doubleloaded ""U"" shaped berths.",,,,,
boiler_,Chapter 2 Definitions,Boiler,"A self-contained appliance from which hot water is circulated for heating purposes and then returned to the boiler, and that operates at water pressures not exceeding 160 pounds per square inch gage (psig) (1102 kPa gauge) and at water temperatures not exceeding 250°F (121°C).",,,,,
new_boiler_low_pressure_,Chapter 2 Definitions,"Boiler, Low-Pressure",A self-contained appliance for supplying steam or hot water.,,,,,
new_hot_water_heating_boiler_,Chapter 2 Definitions,Hot Water Heating Boiler,"A boiler in which no steam is generated, from which hot water is circulated for heating purposes and then returned to the boiler, and that operates at water pressures not exceeding 160 pounds per square inch gauge (psig) (1100 kPa gauge) and at water temperatures not exceeding 250°F (121°C) at or near the boiler outlet.",,,,,
new_hot_water_supply_boiler_,Chapter 2 Definitions,Hot Water Supply Boiler,"A boiler, completely filled with water, which furnishes hot water to be used externally to itself, and that operates at water pressures not exceeding 160 psig (1100 kPa gauge) and at water temperatures not exceeding 250°F (121°C) at or near the boiler outlet.",,,,,
new_steam_heating_boiler_,Chapter 2 Definitions,Steam Heating Boiler,A boiler in which steam is generated and that operates at a steam pressure not exceeding 15 psig (100 kPa gauge).,,,,,
bond_beam_,Chapter 2 Definitions,Bond Beam,A horizontal grouted element within masonry in which reinforcement is embedded.,,,,,
new_bonding_jumper_,Chapter 2 Definitions,Bonding Jumper,A conductor installed to electrically connect metallic gas piping to the grounding electrode system.,,,,,
braced_wall_line_,Chapter 2 Definitions,Braced Wall Line,A straight line through the building plan that represents the location of the lateral resistance provided by the wall bracing.,,,,,
braced_wall_line_continuously_sheathed_,Chapter 2 Definitions,"Braced Wall Line, Continuously Sheathed",A braced wall line with structural sheathing applied to all sheathable surfaces including the areas above and below openings.,,,,,
braced_wall_panel_,Chapter 2 Definitions,Braced Wall Panel,"A full-height section of wall constructed to resist in-plane shear loads through interaction of framing members, sheathing material and anchors. The panel's length meets the requirements of its particular bracing method, and contributes toward the total amount of bracing required along its braced wall line in accordance with Section R602.10.1.",,,,,
branch_,Chapter 2 Definitions,Branch,"Any part of the piping system other than a riser, main or stack.",,,,,
branch_fixture_,Chapter 2 Definitions,"Branch, Fixture","See ""Fixture branch, drainage.""",,,,,
branch_horizontal_,Chapter 2 Definitions,"Branch, Horizontal","See ""Horizontal branch, drainage.""",,,,,
new_branch_interval_,Chapter 2 Definitions,Branch Interval,"A distance along a soil or waste stack corresponding, in general, to a story height, but not less than 8 feet (2438 mm) within which the horizontal branches from one floor or story of a structure are connected to the stack. Measurements are taken down the stack from the highest horizontal branch connection.",,,,,
branch_main_,Chapter 2 Definitions,"Branch, Main",A water-distribution pipe that extends horizontally off a main or riser to convey water to branches or fixture groups.,,,,,
branch_vent_,Chapter 2 Definitions,"Branch, Vent",A vent connecting two or more individual vents with a vent stack or stack vent.,,,,,
new_brazed_joint_,Chapter 2 Definitions,Brazed Joint,"A gas-tight joint obtained by the joining of metal parts with metallic mixtures or alloys that melt at a temperature above 1,000°F (538°C), but lower than the melting temperature of the parts to be joined.",,,,,
new_brazing_,Chapter 2 Definitions,Brazing,"A metal-joining process wherein coalescence is produced by the use of a nonferrous filler metal having a melting point above 1,000°F (538°C), but lower than that of the base metal being joined. The filler material is distributed between the closely fitted surfaces of the joint by capillary action.",,,,,
new_breakaway_wall_,Chapter 2 Definitions,Breakaway Wall,"A wall that is not part of the structural support of the building and is intended through its design and construction to collapse under specific lateral loading forces, without causing damage to the elevated portion of the building or supporting foundation system. Any walls below the lowest floor in a building in a V Zone should give way under wind and water loads without causing collapse, displacement, or other damage to the elevated portion of the building or the supporting pilings or columns.",,,,,
new_broiler_,Chapter 2 Definitions,Broiler,"A general term including salamanders, barbecues and other appliances cooking primarily by radiated heat, excepting toasters.",,,,,
new_btu_,Chapter 2 Definitions,BTU,"Abbreviation for British thermal unit, which is the quantity of heat required to raise the temperature of 1 pound (454 g) of water 1°F (0.56°C) (1 Btu = 1055 J).",,,,,
btu_h_,Chapter 2 Definitions,BTU/h,"The listed maximum capacity of an appliance, absorption unit or burner expressed in British thermal units input per hour.",,,,,
building_,Chapter 2 Definitions,Building,"Any one- or two-family dwelling or townhouse, or portion thereof, used or intended to be used for human habitation, for living, sleeping, cooking or eating purposes, or any combination thereof, or any accessory building.",,,,,
building_drain_,Chapter 2 Definitions,Building Drain,The lowest piping that collects the discharge from all other drainage piping inside the house and extends to 10 feet (3048 mm) beyond the exterior walls of the building and conveys the drainage to the building sewer. Exception: Drain lines connecting to septic tanks within 25 feet (7620 mm) of the building foundation wall for one- and two-family dwellings with 4 water closets or less shall be considered to be building drain with a minimum size of 3 inches (76.2 mm).,,,,,
new_building_existing_,Chapter 2 Definitions,"Building, Existing","Existing building is a building erected prior to the adoption of this code, or one for which a legal building permit has been issued.",,,,,
new_building_integrated_photovoltaic_product_,Chapter 2 Definitions,Building-Integrated Photovoltaic Product,A building product that incorporates photovoltaic modules and functions as a component of the building envelope.,,,,,
new_building_integrated_photovoltaic_roof_panel_bipv_roof_panel_,Chapter 2 Definitions,Building-Integrated Photovoltaic Roof Panel (BIPV Roof Panel),A photovoltaic panel that functions as a component of the building envelope.,,,,,
building_line_,Chapter 2 Definitions,Building Line,"The line established by law, beyond which a building shall not extend, except as specifically provided by law.",,,,,
building_official_,Chapter 2 Definitions,Building Official,"The officer or other designated authority charged with the administration and enforcement of this code, or a duly authorized representative.",,,,,
building_sewer_,Chapter 2 Definitions,Building Sewer,"That part of the drainage system that extends from the end of the building drain and conveys its discharge to a public sewer, private sewer, individual sewage-disposal system or other point of disposal.",,,,,
new_sanitary_,Chapter 2 Definitions,Sanitary,A building sewer that conveys sewage only.,,,,,
new_storm_,Chapter 2 Definitions,Storm,"A building sewer that conveys storm water or other drainage, but not sewage.",,,,,
building_site_,Chapter 2 Definitions,Building Site,A continguous area of land that is under the ownership or control of one entity.,,,,,
new_building_subdrain_,Chapter 2 Definitions,Building Subdrain,That portion of a drainage system that does not drain by gravity into the building sewer.,,,,,
building_thermal_envelope_,Chapter 2 Definitions,Building Thermal Envelope,"The basement walls, exterior walls, floor, roof and any other building element that enclose conditioned spaces. This boundary also includes the boundary between conditioned space and any exempt or unconditioned space.",,,,,
built_up_roof_covering_,Chapter 2 Definitions,Built-Up Roof Covering,"Two or more layers of felt cemented together and surfaced with a cap sheet, mineral aggregate, smooth coating or similar surfacing material.",,,,,
new_burner_,Chapter 2 Definitions,Burner,"A device for the final conveyance of the gas, or a mixture of gas and air, to the combustion zone.",,,,,
new_induced_draft_,Chapter 2 Definitions,Induced-Draft,A burner that depends on draft induced by a fan that is an integral part of the appliance and is located downstream from the burner.,,,,,
new_power_,Chapter 2 Definitions,Power,"A burner in which gas, air or both are supplied at pressures exceeding, for gas, the line pressure, and for air, atmospheric pressure, with this added pressure being applied at the burner.",,,,,
cap_plate_,Chapter 2 Definitions,Cap Plate,The top plate of the double top plates used in structural insulated panel (SIP) construction. The cap plate is cut to match the panel thickness such that it overlaps the wood structural panel facing on both sides.,,,,,
carbon_monoxide_alarm_,Chapter 2 Definitions,Carbon Monoxide Alarm,"A single- or multiple-station alarm intended to detect carbon monoxide gas and alert occupants by a distinct audible signal. It incorporates a sensor, control components and an alarm notification appliance in a single unit.",,,,,
carbon_monoxide_detector_,Chapter 2 Definitions,Carbon Monoxide Detector,A device with an integral sensor to detect carbon monoxide gas and transmit an alarm signal to a connected alarm control unit.,,,,,
ceiling_height_,Chapter 2 Definitions,Ceiling Height,The clear vertical distance from the finished floor to the finished ceiling.,,,,,
cement_plaster_,Chapter 2 Definitions,Cement Plaster,"A mixture of Portland or blended cement, Portland cement or blended cement and hydrated lime, masonry cement or plastic cement and aggregate and other approved materials as specified in this code.",,,,,
change_of_occupancy_,Chapter 2 Definitions,Change of Occupancy,A change in the use of a building or portion of a building that involves a change in the application of the requirements of this code.,,,,,
chimney_,Chapter 2 Definitions,Chimney,"A primary vertical structure containing one or more flues, for the purpose of carrying gaseous products of combustion and air from a fuel-burning appliance to the outside atmosphere.",,,,,
new_factory_built_chimney_,Chapter 2 Definitions,Factory-Built Chimney,"A listed and labeled chimney composed of factory-made components, assembled in the field in accordance with manufacturer's instructions and the conditions of the listing.",,,,,
new_masonry_chimney_,Chapter 2 Definitions,Masonry Chimney,"A field-constructed chimney composed of solid masonry units, bricks, stones or concrete.",,,,,
chimney_connector_,Chapter 2 Definitions,Chimney Connector,A pipe that connects a fuel-burning appliance to a chimney.,,,,,
residential_type_appliance_,Chapter 2 Definitions,Residential-Type Appliance,"An approved chimney for removing the products of combustion from fuel-burning, residential-type appliances producing combustion gases not in excess of 1,000°F (538°C) under normal operating conditions, and capable of producing combustion gases of 1,400°F (760°C) during intermittent forces firing for periods up to 1 hour. All temperatures shall be measured at the appliance flue outlet. Residential-type appliance chimneys include masonry and factory-built types.",,,,,
circuit_vent_,Chapter 2 Definitions,Circuit Vent,A vent that connects to a horizontal drainage branch and vents two traps to not more than eight traps or trapped fixtures connected into a battery.,,,,,
circulating_hot_water_system_,Chapter 2 Definitions,Circulating Hot Water System,A specifically designed water distribution system where one or more pumps are operated in the service hot water piping to circulate heated water from the water-heating equipment to fixtures and back to the water-heating equipment.,,,,,
new_cistern_,Chapter 2 Definitions,Cistern,"A small covered tank for storing water for a home or farm. Generally, this tank stores rainwater to be utilized for purposes other than in the potable water supply, and such tank is placed underground in most cases.",,,,,
cladding_,Chapter 2 Definitions,Cladding,The exterior materials that cover the surface of the building envelope that is directly loaded by the wind.,,,,,
cleanout_,Chapter 2 Definitions,Cleanout,"An access opening in the drainage system utilized for the removal of obstruction. Types of cleanouts include a removable plug or cap, and a removable fixture or fixture trap.",,,,,
new_clearance_,Chapter 2 Definitions,Clearance,"The minimum distance through air measured between the heat-producing surface of the mechanical appliance, device or equipment and the surface of the combustible material or assembly.",,,,,
climate_zone_,Chapter 2 Definitions,Climate Zone,A geographical region based on climatic criteria as specified in this code.,,,,,
new_closed_crawlspace_,Chapter 2 Definitions,Closed Crawlspace,"A foundation without wall vents that uses air sealed walls, ground and foundation moisture control, and mechanical drying potential to control crawl space moisture. Insulation may be located at the floor level or at the exterior walls.",,,,,
closet_,Chapter 2 Definitions,Closet,A small room or chamber used for storage.,,,,,
new_clothes_dryer_,Chapter 2 Definitions,Clothes Dryer,An appliance used to dry wet laundry by means of heated air.,,,,,
new_type_1_,Chapter 2 Definitions,Type 1,"Factory-built package, multiple production. Primarily used in the family living environment. Usually the smallest unit physically and in function output.",,,,,
new_coastal_high_hazard_area_,Chapter 2 Definitions,Coastal High Hazard Area,An area of special flood hazard extending from offshore to the inland limit of a primary frontal dune along an open coast and any other area subject to high velocity wave action from storms or seismic sources. The coastal high hazard area is identified as either V Zone or Coastal A Zone on Flood Insurance Rate Maps (FIRMs).,,,,,
new_code_,Chapter 2 Definitions,Code,"These regulations, subsequent amendments thereto, or any emergency rule or regulation that the administrative authority having jurisdiction has lawfully adopted.",,,,,
new_code_official_,Chapter 2 Definitions,Code Official,"The officer or other designated authority charged with the administration and enforcement of this code, or a duly authorized representative.",,,,,
collapsible_soils_,Chapter 2 Definitions,Collapsible Soils,Soils that exhibit volumetric reduction in response to partial or full wetting under load.,,,,,
collection_pipe_,Chapter 2 Definitions,Collection Pipe,Unpressurized pipe used within the collection system that drains on-site nonpotable water or rainwater to a storage tank by gravity.,,,,,
new_combination_fixture_,Chapter 2 Definitions,Combination Fixture,A fixture combining one sink and laundry tray or a two- or three-compartment sink or laundry tray in one unit.,,,,,
combination_waste_and_vent_system_,Chapter 2 Definitions,Combination Waste and Vent System,"A specially designed system of waste piping embodying the horizontal wet venting of one or more sinks, lavatories or floor drains by means of a common waste and vent pipe adequately sized to provide free movement of air above the flow line of the drain.",,,,,
new_combustible_assembly_,Chapter 2 Definitions,Combustible Assembly,"Wall, floor, ceiling or other assembly constructed of one or more component materials that are not defined as noncombustible.",,,,,
combustible_material_,Chapter 2 Definitions,Combustible Material,Any material not defined as noncombustible.,,,,,
new_combustion_,Chapter 2 Definitions,Combustion,"In the context of this code, refers to the rapid oxidation of fuel accompanied by the production of heat or heat and light.",,,,,
combustion_air_,Chapter 2 Definitions,Combustion Air,"The air provided to fuel-burning equipment including air for fuel combustion, draft hood dilution and ventilation of the equipment enclosure.",,,,,
