id,section,title,body
P2605.1,Chapter 26 General Plumbing Requirements,General,"Piping shall be supported in accordance with the following:Piping shall be supported to ensure alignment and prevent sagging, and allow movement associated with the expansion and contraction of the piping system.Piping in the ground shall be laid on a firm bed for its entire length, except where support is otherwise provided.Hangers and anchors shall be of sufficient strength to maintain their proportional share of the weight of pipe and contents and of sufficient width to prevent distortion to the pipe. Hangers and strapping shall be of approved material that will not promote galvanic action.Where horizontal pipes 4 inches (102 mm) and larger convey drainage or waste, and where a pipe fitting changes the flow direction greater than 45 degrees (0.79 rad), rigid bracing or other rigid support arrangements shall be installed to resist movement of the upstream pipe in a direction opposite the pipe flow. A change of flow direction into a vertical pipe shall not require the upstream pipe to be braced.Piping shall be supported at distances not to exceed those indicated in Table P2605.1.TABLE P2605.1PIPING SUPPORT PIPING MATERIAL MAXIMUM HORIZONTAL SPACING (feet) MAXIMUM VERTICAL SPACING (feet) ABS pipe 4 10b Aluminum tubing 10 15 Cast-iron pipe 5a 15 Copper or copper alloy pipe 12 10 Copper or copper alloy tubing (11/4 inches in diameter and smaller) 6 10 Copper or copper alloy tubing (11/2 inches in diameter and larger) 10 10 Cross-linked polyethylene (PEX) pipe, 1 inch and smaller 2.67 (32 inches) 10b Cross-linked polyethylene (PEX) pipe, 11/4 inch and larger 4 10b Cross-linked polyethylene/aluminum/cross-linked polyethylene (PEX-AL-PEX) pipe 2.67 (32 inches) 4b CPVC pipe or tubing (1 inch in diameter and smaller) 3 10b CPVC pipe or tubing (11/4 inches in diameter and larger) 4 10b Lead pipe Continuous 4 PB pipe or tubing 2.67 (32 inches) 4 Polyethylene of raised temperature (PE-RT) pipe, 1 inch and smaller 2.67 (32 inches) 10b Polyethylene of raised temperature (PE-RT) pipe, 11/4 inch and larger 4 10b Polypropylene (PP) pipe or tubing (1 inch and smaller) 2.67 (32 inches) 10b Polypropylene (PP) pipe or tubing (11/4 inches and larger) 4 10b PVC pipe 4 10b Stainless steel drainage systems 10 10b Steel pipe 12 15 For SI: 1 inch = 25.4 mm, 1 foot = 304.8 mm.The maximum horizontal spacing of cast-iron pipe hangers shall be increased to 10 feet where 10-foot lengths of pipe are installed.For sizes 2 inches and smaller, a guide shall be installed midway between required vertical supports. Such guides shall prevent pipe movement in a direction perpendicular to the axis of the pipe."
P2606,Chapter 26 General Plumbing Requirements,Penetrations,
P2606.1,Chapter 26 General Plumbing Requirements,Sealing of Annular Spaces,"The annular space between the outside of a pipe and the inside of a pipe sleeve or between the outside of a pipe and an opening in a building envelope wall, floor, or ceiling assembly penetrated by a pipe shall be sealed with caulking material or foam sealant or closed with a gasketing system. The caulking material, foam sealant or gasketing system shall be designed for the conditions at the penetration location and shall be compatible with the pipe, sleeve and building materials in contact with the sealing materials. Annular spaces created by pipes penetrating fire-resistance-rated assemblies or membranes of such assemblies shall be sealed or closed in accordance with the building portion of this code."
P2607,Chapter 26 General Plumbing Requirements,Waterproofing of Openings,
P2607.1,Chapter 26 General Plumbing Requirements,Pipes Penetrating Roofs,"Where a pipe penetrates a roof, a flashing of lead, copper, galvanized steel or an approved elastomeric material shall be installed in manner that prevents water entry into the building. Counterflashing into the opening of pipe serving as a vent terminal shall not reduce the required internal cross-sectional area of the vent pipe to less than the internal cross-sectional area of one pipe size smaller."
P2607.2,Chapter 26 General Plumbing Requirements,Pipes Penetrating Exterior Walls,"Where a pipe penetrates an exterior wall, a waterproof seal shall be made on the exterior of the wall by one of the following methods:A waterproof sealant applied at the joint between the wall and the pipe.A flashing of an approved elastomeric material."
P2608,Chapter 26 General Plumbing Requirements,Workmanship,
P2608.1,Chapter 26 General Plumbing Requirements,General,"Valves, pipes and fittings shall be installed in correct relationship to the direction of the flow. Burred ends shall be reamed to the full bore of the pipe."
P2609,Chapter 26 General Plumbing Requirements,Materials Evaluation and Listing,
P2609.1,Chapter 26 General Plumbing Requirements,Identification,"Each length of pipe and each pipe fitting, trap, fixture, material and device utilized in a plumbing system shall bear the identification of the manufacturer and any markings required by the applicable referenced standards. Nipples created from the cutting and threading of approved pipe shall not be required to be identified.Exception: Where the manufacturer identification cannot be marked on pipe fittings and pipe nipples because of the small size of such fittings, the identification shall be printed on the item packaging or on documentation provided with the item."
P2609.2,Chapter 26 General Plumbing Requirements,Installation of Materials,"Materials used shall be installed in strict accordance with the standards under which the materials are accepted and approved. In the absence of such installation procedures, the manufacturer's instructions shall be followed. Where the requirements of referenced standards or manufacturer's instructions do not conform to the minimum provisions of this code, the provisions of this code shall apply."
P2609.3,Chapter 26 General Plumbing Requirements,"Plastic Pipe, Fittings and Components","Plastic pipe, fittings and components shall be third-party certified as conforming to NSF 14."
P2609.4,Chapter 26 General Plumbing Requirements,Third-Party Certification,Plumbing products and materials required by the code to be in compliance with a referenced standard shall be listed by a third-party certification agency as complying with the referenced standards. Products and materials shall be identified in accordance with Section P2609.1.
P2609.5,Chapter 26 General Plumbing Requirements,Water Supply Systems,"Water service pipes, water distribution pipes and the necessary connecting pipes, fittings, control valves, faucets and appurtenances used to dispense water intended for human ingestion shall be evaluated and listed as conforming to the requirements of NSF 61."
