id,section,title,body,ifc_type,occupancy,design_phase,code_category,primary_responsibility
1103.3,Section 1103 Structural,Lateral Force-Resisting System,"The lateral force-resisting system of existing buildings to which additions are made shall comply with Sections 1103.3.1, 1103.3.2 and 1103.3.3.Exceptions:Buildings of Group R occupancy with no more than five dwelling or sleeping units used solely for residential purposes where the existing building and the addition comply with the the provisions of the Florida Building Code, Residential.Any existing lateral load-carrying structural element whose demand-capacity ratio with the addition considered is not more than 10 percent greater than its demand-capacity ratio with the addition ignored shall be permitted to remain unaltered. For purposes of this exception, comparisons of demand-capacity ratios and calculation of design lateral loads, forces and capacities shall account for the cumulative effects of additions and alterations since original construction.",,,,,
1103.3.1,Section 1103 Structural,Vertical Addition,"Any element of the lateral force-resisting system of an existing building subjected to an increase in vertical or lateral loads from the vertical addition shall comply with the Florida Building Code, Building wind provisions.",,,,,
1103.3.2,Section 1103 Structural,Horizontal Addition,"Where horizontal additions are structurally connected to an existing structure, all lateral force-resisting elements of the existing structure affected by such addition shall comply with the Florida Building Code, Building wind provisions.",,,,,
1103.3.3,Section 1103 Structural,Voluntary Addition of Structural Elements to Improve the Lateral Force-Resisting System,Voluntary addition of structural elements to improve the lateral force-resisting system of an existing building shall comply with Section 807.6.,,,,,
1103.4,Section 1103 Structural,Snow Drift Loads,Reserved.,,,,,
1103.5,Section 1103 Structural,Flood Hazard Areas,"Additions and foundations in flood hazard areas shall comply with the following requirements: For horizontal additions that are structurally interconnected to the existing building: If the addition and all other proposed work, when combined, constitute substantial improvement, the existing building and the addition shall comply with Section 1612 of the Florida Building Code, Building, or Section R322 of the Florida Building Code, Residential, as applicable. If the addition constitutes substantial improvement, the existing building and the addition shall comply with Section 1612 of the Florida Building Code, Building, or Section R322 of the Florida Building Code, Residential, as applicable. If the addition does not constitute substantial improvement, the addition is not required to comply with the flood design requirements for new construction, provided that both of the following apply: The addition shall not create or extend any nonconformity of the existing building with the flood resistant construction requirements. The lowest floor of the addition shall be at or above the lower of the lowest floor of the existing building or the lowest floor elevation required in Section 1612 of the Florida Building Code, Building or Section R322 of the Florida Building Code, Residential, as applicable. For horizontal additions that are not structurally interconnected to the existing building: The addition shall comply with Section 1612 of the Florida Building Code, Building or Section R322 of the Florida Building Code, Residential, as applicable. If the addition and all other proposed work, when combined, constitute substantial improvement, the existing building and the addition shall comply with Section 1612 of the Florida Building Code, Building, or Section R322 of the Florida Building Code, Residential, as applicable. For vertical additions and all other proposed work that, when combined, constitute substantial improvement, the existing building shall comply with Section 1612 of the Florida Building Code, Building, or Section R322 of the Florida Building Code, Residential, as applicable. For a new foundation, replacement foundation, or a foundation raised or extended in the vertical, the foundation shall comply with Section 1612 of the Florida Building Code, Building or Section R322 of the Florida Building Code, Residential, as applicable.",,,,,
1104,Chapter 11 Additions,Smoke Alarms in Occupancy Groups R and I-1,,,,,,
1104.1,Section 1104 Smoke Alarms in Occupancy Groups R and I-1,Smoke Alarms in Existing Portions of a Building,"Where an addition is made to a building or structure of a Group R or I-1 occupancy, the existing building shall be provided with smoke alarms as required by the Florida Fire Prevention Code or Section R314 of the Florida Building Code, Residential as applicable.",,,,,
1105,Chapter 11 Additions,Accessibility,,,,,,
1105.1,Section 1105 Accessibility,Minimum Requirements,"Accessibility provisions for new construction shall apply to additions. An addition that affects the accessibility to, or contains an area of, primary function shall comply with the requirements of the Florida Building Code, Accessibility.",,,,,
1105.2,Section 1105 Accessibility,Accessible Dwelling Units and Sleeping Units,Reserved.,,,,,
1105.3,Section 1105 Accessibility,Type A Dwelling or Sleeping Units,Reserved.,,,,,
1105.4,Section 1105 Accessibility,Type B Dwelling or Sleeping Units,Reserved.,,,,,
1106,Chapter 11 Additions,Energy Conservation,,,,,,
1106.1,Section 1106 Energy Conservation,Minimum Requirements,"Additions to existing buildings or structures shall comply with the requirements of the Florida Building Code, Energy Conservation.",,,,,
1107,Chapter 11 Additions,Plumbing,,,,,,
1107.1,Section 1107 Plumbing,Separate Facilities,Additions to existing buildings shall be permitted to comply with Section 810.1.,,,,,
1108,Chapter 11 Additions,Carbon Monoxide Protection,,,,,,
1108.1,Section 1108 Carbon Monoxide Protection,Carbon Monoxide Protection,"An addition to an existing building shall be equipped with carbon monoxide alarms in accordance with the Florida Fire Prevention Code, Section 915 of the Florida Building Code, Building, or Section R315 of the Florida Building Code, Residential, as applicable.",,,,,
