id,section,title,body
3307.2,Section 3307 Protection of Adjoining Property,Excavation Retention Systems,"Where a retention system is used to provide support of an excavation for protection of adjacent structures, the system shall conform to the requirements in Sections 3307.2.1 through 3307.2.3."
3307.2.1,Section 3307 Protection of Adjoining Property,Excavation Retention System Design,Excavation retention systems shall be designed by a registered design professional to provide vertical and lateral support.
3307.2.2,Section 3307 Protection of Adjoining Property,Excavation Retention System Monitoring,The retention system design shall include requirements for monitoring of the system and adjacent structures for horizontal and vertical movement.
3307.2.3,Section 3307 Protection of Adjoining Property,Retention System Removal,Elements of the system shall only be removed or decommissioned where adequate replacement support is provided by backfill or by the new structure. Removal or decommissioning shall be performed in such a manner that protects the adjacent property.
3308,Chapter 33 Safeguards During Construction,"Temporary Use of Streets, Alleys and Public Property",This section and all subsections are deleted.
3309,Chapter 33 Safeguards During Construction,Fire Extinguishers,
3309.1,Section 3309 Fire Extinguishers,Where Required,"Structures under construction, alteration or demolition shall be provided with not fewer than one approved portable fire extinguisher in accordance with Section 906 and sized for not less than ordinary hazard as follows:At each stairway on all floor levels where combustible materials have accumulated.In every storage and construction shed.Additional portable fire extinguishers shall be provided where special hazards exist, such as the storage and use of flammable and combustible liquids."
3309.2,Section 3309 Fire Extinguishers,Fire Hazards,The provisions of this code and the International Fire Code shall be strictly observed to safeguard against all fire hazards attendant upon construction operations.
3310,Chapter 33 Safeguards During Construction,Means of Egress,
3310.1,Section 3310 Means of Egress,Stairways Required,"Where building construction exceeds 40 feet (12 192 mm) in height above the lowest level of fire department vehicle access, a temporary or permanent stairway shall be provided. As construction progresses, such stairway shall be extended to within one floor of the highest point of construction having secured decking or flooring."
3310.2,Section 3310 Means of Egress,Maintenance of Means of Egress,"Means of egress and required accessible means of egress shall be maintained at all times during construction, demolition, remodeling or alterations and additions to any building.Exception: Existing means of egress need not be maintained where approved temporary means of egress systems and facilities are provided."
3311,Chapter 33 Safeguards During Construction,Standpipes,
3311.1,Section 3311 Standpipes,Where Required,"In buildings required to have standpipes by Section 905.3.1, not fewer than one standpipe shall be provided for use during construction. Such standpipes shall be installed prior to construction exceeding 40 feet (12 192 mm) in height above the lowest level of fire department vehicle access. Such standpipes shall be provided with fire department hose connections at locations adjacent to stairways complying with Section 3310.1. As construction progresses, such standpipes shall be extended to within one floor of the highest point of construction having secured decking or flooring."
3311.2,Section 3311 Standpipes,Buildings Being Demolished,"Where a building is being demolished and a standpipe exists within such a building, such standpipe shall be maintained in an operable condition so as to be available for use by the fire department. Such standpipe shall be demolished with the building but shall not be demolished more than one floor below the floor being demolished."
3311.3,Section 3311 Standpipes,Detailed Requirements,"Standpipes shall be installed in accordance with the provisions of Chapter 9.Exception: Standpipes shall be either temporary or permanent in nature, and with or without a water supply, provided that such standpipes conform to the requirements of Section 905 as to capacity, outlets and materials."
3312,Chapter 33 Safeguards During Construction,Automatic Sprinkler System,
3312.1,Section 3312 Automatic Sprinkler System,Completion Before Occupancy,"In buildings where an automatic sprinkler system is required by this code, it shall be unlawful to occupy any portion of a building or structure until the automatic sprinkler system installation has been tested and approved, except as provided in Section 111.3."
3312.2,Section 3312 Automatic Sprinkler System,Operation of Valves,"Operation of sprinkler control valves shall be permitted only by properly authorized personnel and shall be accompanied by notification of duly designated parties. When the sprinkler protection is being regularly turned off and on to facilitate connection of newly completed segments, the sprinkler control valves shall be checked at the end of each work period to ascertain that protection is in service."
3313,Chapter 33 Safeguards During Construction,Water Supply for Fire Protection,
3313.1,Section 3313 Water Supply for Fire Protection,Where Required,"An approved water supply for fire protection, either temporary or permanent, shall be made available as soon as combustible building materials arrive on the site, on commencement of vertical combustible construction, and on installation of a standpipe system in buildings under construction, in accordance with Sections 3313.2 through 3313.5.Exception: The fire code official is authorized to reduce the fire-flow requirements for isolated buildings or a group of buildings in rural areas or small communities where the development of full fire-flow requirements is impractical."
3313.2,Section 3313 Water Supply for Fire Protection,Combustible Building Materials,"When combustible building materials of the building under construction are delivered to a site, a minimum fire flow of 500 gallons per minute (1893 L/m) shall be provided. The fire hydrant used to provide this fire flow supply shall be within 500 feet (152 m) of the combustible building materials, as measured along an approved fire apparatus access lane. Where the site configuration is such that one fire hydrant cannot be located within 500 feet (152 m) of all combustible building materials, additional fire hydrants shall be required to provide coverage in accordance with this section."
3313.3,Section 3313 Water Supply for Fire Protection,"Vertical Construction of Types III, IV and V Construction","Prior to commencement of vertical construction of Type III, IV or V buildings that utilize any combustible building materials, the fire flow required by Sections 3313.3.1 through 3313.3.3 shall be provided, accompanied by fire hydrants in sufficient quantity to deliver the required fire flow and proper coverage."
3313.3.1,Section 3313 Water Supply for Fire Protection,Fire Separation Up to 30 Feet,"Where a building of Type III, IV or V construction has a fire separation distance of less than 30 feet (9144 mm) from property lot lines, and an adjacent property has an existing structure or otherwise can be built on, the water supply shall provide either a minimum of 500 gallons per minute (1893 L/m), or the entire fire flow required for the building when constructed, whichever is greater."
3313.3.2,Section 3313 Water Supply for Fire Protection,Fire Separation of 30 Feet Up to 60 Feet,"Where a building of Type III, IV or V construction has a fire separation distance of 30 feet (9144 mm) up to 60 feet (18 288 mm) from property lot lines, and an adjacent property has an existing structure or otherwise can be built on, the water supply shall provide a minimum of 500 gallons per minute (1893 L/m), or 50 percent of the fire flow required for the building when constructed, whichever is greater."
3313.3.3,Section 3313 Water Supply for Fire Protection,Fire Separation of 60 Feet or Greater,"Where a building of Type III, IV or V construction has a fire separation of 60 feet (18 288 mm) or greater from a property lot line, a water supply of 500 gallons per minute (1893 L/m) shall be provided."
3313.4,Section 3313 Water Supply for Fire Protection,"Vertical Construction, Types I and II Construction","If combustible building materials are delivered to the construction site, water supply in accordance with Section 3313.2 shall be provided. Additional water supply for fire flow is not required prior to commencing vertical construction of Type I and II buildings."
3313.5,Section 3313 Water Supply for Fire Protection,Standpipe Supply,"Regardless of the presence of combustible building materials, the construction type or the fire separation distance, where a standpipe is required in accordance with Section 3311, a water supply providing a minimum flow of 500 gallons per minute (1893 L/m) shall be provided. The fire hydrant used for this water supply shall be located within 100 feet (30 480 mm) of the fire department connection supplying the standpipe."
3314,Chapter 33 Safeguards During Construction,Fire Watch During Construction,This section and all subsections are deleted.
