id,section,title,body,ifc_type,occupancy,design_phase,code_category,primary_responsibility
new_air_exhaust_,Chapter 2 Definitions,"Air, Exhaust",Air being removed from any space or piece of equipment and conveyed directly to the atmosphere by means of openings or ducts.,,,,,
air_circulation_forced_,Chapter 2 Definitions,"Air Circulation, Forced",A means of providing space conditioning utilizing movement of air through ducts or plenums by mechanical means.,,,,,
air_conditioning_system_,Chapter 2 Definitions,Air-Conditioning System,"A system that consists of heat exchangers, blowers, filters, supply, exhaust and return-air systems, and shall include any apparatus installed in connection therewith.",,,,,
air_impermeable_insulation_,Chapter 2 Definitions,Air-Impermeable Insulation,An insulation having an air permeance equal to or less than 0.02 L/s-m2 at 75 Pa pressure differential as tested in accordance with ASTM E283 or E2178.,,,,,
alteration_,Chapter 2 Definitions,Alteration,"Any construction, retrofit or renovation to an existing structure other than repair or addition that requires a permit. Also, a change in a building, gas or mechanical system that involves an extension, addition or change to the arrangement, type or purpose of the original installation that requires a permit.",,,,,
alternating_tread_device_,Chapter 2 Definitions,Alternating Tread Device,"A device that has a series of steps between 50 and 70 degrees (0.87 and 1.22 rad) from horizontal, usually attached to a center support rail in an alternating manner so that the user does not have both feet on the same level at the same time.",,,,,
anchored_stone_or_masonry_veneer_,Chapter 2 Definitions,Anchored Stone or Masonry Veneer,Stone or masonry veneer secured with approved mechanical fasteners to an approved backing.,,,,,
anchors_,Chapter 2 Definitions,Anchors,"See ""Supports.""",,,,,
appliance_,Chapter 2 Definitions,Appliance,A device or apparatus that is manufactured and designed to utilize energy and for which this code provides specific requirements.,,,,,
approved_,Chapter 2 Definitions,Approved,Acceptable to the building official.,,,,,
approved_agency_,Chapter 2 Definitions,Approved Agency,"An established and recognized agency that is regularly engaged in conducting tests, furnishing inspection services or furnishing product certification, and has been approved by the building official.",,,,,
new_approved_field_evaluation_firm_,Chapter 2 Definitions,Approved Field Evaluation Firm,An organization primarily established for purposes of testing to approved standards and approved by the local municipality.,,,,,
new_area_building_,Chapter 2 Definitions,"Area, Building","See ""Building area.""",,,,,
new_area_floor_,Chapter 2 Definitions,"Area, Floor","See ""Floor area.""",,,,,
new_area_roof_,Chapter 2 Definitions,"Area, Roof","See ""Roof area.""",,,,,
new_array_photovoltaic_,Chapter 2 Definitions,"Array, Photovoltaic","See ""Photovoltaic array.""",,,,,
aspect_ratio_,Chapter 2 Definitions,Aspect Ratio,"The ratio of longest to shortest perpendicular dimensions, or for wall sections, the ratio of height to length.",,,,,
attic_,Chapter 2 Definitions,Attic,The unfinished space between the ceiling assembly and the roof assembly.,,,,,
attic_habitable_,Chapter 2 Definitions,"Attic, Habitable",A finished or unfinished habitable space within an attic.,,,,,
balanced_ventilation_system_,Chapter 2 Definitions,Balanced Ventilation System,"A ventilation system that simultaneously supplies outdoor air to and exhausts air from a space, where the mechanical supply airflow rate and the mechanical exhaust airflow rate are each within 10 percent of the average of the two airflow rates.",,,,,
new_balcony_exterior_,Chapter 2 Definitions,"Balcony, Exterior",An exterior floor system projecting from and completely supported by an adjoining structure without any additional supports provided to the floor system.,,,,,
basement_,Chapter 2 Definitions,Basement,"A story that is not a story above grade plane (see ""Story above grade plane""). A basement shall be considered as a story above grade plane where the finished surface of the floor above the basement is: Greater than 6 feet (1829 mm) above grade plane; or Greater than 12 feet (3658 mm) above the finished ground level at any point.",,,,,
boiler_,Chapter 2 Definitions,Boiler,"A closed heating appliance intended to supply hot water or steam for space heating, processing or power purposes. Low-pressure boilers operate at pressures less than or equal to 15 pounds per square inch (psi) (103 kPa) for steam and 160 psi (1103 kPa) for water. High-pressure boilers operate at pressures exceeding those pressures.",,,,,
new_boiler_code_,Chapter 2 Definitions,Boiler Code,"For the purposes of this code, Boiler Code shall mean the Oregon Boiler and Pressure Vessel Specialty Code as adopted by OAR 918-225-0430. The Boiler Code is expressly enforced by the State of Oregon Building Codes Division. Inspections and plan reviews are performed only by inspectors authorized by the state.",,,,,
bond_beam_,Chapter 2 Definitions,Bond Beam,A horizontal grouted element within masonry in which reinforcement is embedded.,,,,,
braced_wall_line_,Chapter 2 Definitions,Braced Wall Line,A straight line through the building plan that represents the location of the lateral resistance provided by the wall bracing.,,,,,
braced_wall_line_continuously_sheathed_,Chapter 2 Definitions,"Braced Wall Line, Continuously Sheathed",A braced wall line with structural sheathing applied to all sheathable surfaces including the areas above and below openings.,,,,,
braced_wall_panel_,Chapter 2 Definitions,Braced Wall Panel,"A full-height section of wall constructed to resist in-plane shear loads through interaction of framing members, sheathing material and anchors. The panel's length meets the requirements of its particular bracing method, and contributes toward the total amount of bracing required along its braced wall line in accordance with Section R602.10.1.",,,,,
new_brazing_,Chapter 2 Definitions,Brazing,A weld produced by heating an assembly to the brazing temperature using a filler metal having a liquidus above 840°F (449°C) and below the solidus of the metals.,,,,,
btu_h_,Chapter 2 Definitions,BTU/h,"The listed maximum capacity of an appliance, absorption unit or burner expressed in British thermal units input per hour. For the definition applicable in Chapter 11, see Section N1102.",,,,,
building_,Chapter 2 Definitions,Building,"Any low-rise residential dwelling or townhouse, or portion thereof, used or intended to be used for human habitation, for living, sleeping, cooking or eating purposes, or any combination thereof, or any accessory structure.",,,,,
building_existing_,Chapter 2 Definitions,"Building, Existing","Existing building is a building erected prior to the adoption of this code, or one for which a legal building permit has been issued.",,,,,
new_building_area_,Chapter 2 Definitions,Building Area,The area included within surrounding exterior walls of a dwelling or accessory structure. Areas of the building not provided with surrounding walls shall be included in the building area if such areas are included within the horizontal projection of the roof or floor above.,,,,,
new_building_code_,Chapter 2 Definitions,Building Code,"For the purposes of this code, Building Code shall mean the Oregon Structural Specialty Code as adopted by OAR 918-460-0010.",,,,,
building_official_,Chapter 2 Definitions,Building Official,"The officer or other designated authority charged with the administration and enforcement of this code, or a duly authorized representative. ORS 455.715 Definitions for ORS 455.715 to 455.740. As used in ORS 455.715 to 455.740, unless the context otherwise requires: ""Building official"" means a person charged by a municipality with responsibility for administration and enforcement of the state building code in the municipality.",,,,,
building_integrated_photovoltaic_product_,Chapter 2 Definitions,Building-Integrated Photovoltaic Product,A building product that incorporates photovoltaic modules and functions as a component of the building envelope.,,,,,
building_integrated_photovoltaic_roof_panel_bipv_roof_panel_,Chapter 2 Definitions,Building-Integrated Photovoltaic Roof Panel (BIPV Roof Panel),A photovoltaic panel that functions as a component of the building envelope.,,,,,
built_up_roof_covering_,Chapter 2 Definitions,Built-Up Roof Covering,"Two or more layers of felt cemented together and surfaced with a cap sheet, mineral aggregate, smooth coating or similar surfacing material.",,,,,
cap_plate_,Chapter 2 Definitions,Cap Plate,The top plate of the double top plates used in structural insulated panel (SIP) construction. The cap plate is cut to match the panel thickness such that it overlaps the wood structural panel facing on both sides.,,,,,
carbon_monoxide_alarm_,Chapter 2 Definitions,Carbon Monoxide Alarm,"A single- or multiple-station alarm intended to detect carbon monoxide gas and alert occupants by a distinct audible signal. It incorporates a sensor, control components and an alarm notification appliance in a single unit.",,,,,
carbon_monoxide_detector_,Chapter 2 Definitions,Carbon Monoxide Detector,A device with an integral sensor to detect carbon monoxide gas and transmit an alarm signal to a connected alarm control unit.,,,,,
new_carport_,Chapter 2 Definitions,Carport,"A carport is a structure used to shelter a vehicle, having no enclosed uses above, and entirely open on two or more sides.",,,,,
ceiling_height_,Chapter 2 Definitions,Ceiling Height,The clear vertical distance from the finished floor to the finished ceiling.,,,,,
cement_plaster_,Chapter 2 Definitions,Cement Plaster,"A mixture of Portland or blended cement, Portland cement or blended cement and hydrated lime, masonry cement or plastic cement and aggregate and other approved materials as specified in this code.",,,,,
change_of_occupancy_,Chapter 2 Definitions,Change of Occupancy,A change in the use of a building or portion of a building that involves a change in the application of the requirements of this code.,,,,,
chimney_,Chapter 2 Definitions,Chimney,"A primary vertical structure containing one or more flues, for the purpose of carrying gaseous products of combustion and air from a fuel-burning appliance to the outside atmosphere.",,,,,
chimney_connector_,Chapter 2 Definitions,Chimney Connector,A pipe that connects a fuel-burning appliance to a chimney.,,,,,
residential_type_appliance_,Chapter 2 Definitions,Residential-Type Appliance,"An approved chimney for removing the products of combustion from fuel-burning, residential-type appliances producing combustion gases not in excess of 1,000°F (538°C) under normal operating conditions, and capable of producing combustion gases of 1,400°F (760°C) during intermittent forces firing for periods up to 1 hour. All temperatures shall be measured at the appliance flue outlet. Residential-type appliance chimneys include masonry and factory-built types.",,,,,
circulating_hot_water_system_,Chapter 2 Definitions,Circulating Hot Water System,A specifically designed water distribution system where one or more pumps are operated in the service hot water piping to circulate heated water from the water-heating equipment to fixtures and back to the water-heating equipment.,,,,,
cladding_,Chapter 2 Definitions,Cladding,The exterior materials that cover the surface of the building envelope that is directly loaded by the wind.,,,,,
climate_zone_,Chapter 2 Definitions,Climate Zone,A geographical region based on climatic criteria as specified in this code.,,,,,
closet_,Chapter 2 Definitions,Closet,A small room or chamber used for storage.,,,,,
new_clothes_dryer_,Chapter 2 Definitions,Clothes Dryer,An appliance used to dry wet laundry by means of heated air.,,,,,
new_type_1_,Chapter 2 Definitions,Type 1,"Factory-built package, multiple production. Primarily used in the family living environment. Usually, the smallest unit physically and in function output.",,,,,
collapsible_soils_,Chapter 2 Definitions,Collapsible Soils,Soils that exhibit volumetric reduction in response to partial or full wetting under load.,,,,,
collection_pipe_,Chapter 2 Definitions,Collection Pipe,Unpressurized pipe used within the collection system that drains on-site nonpotable water or rainwater to a storage tank by gravity.,,,,,
combination_waste_and_vent_system_,Chapter 2 Definitions,Combination Waste and Vent System,"A specially designed system of waste piping embodying the horizontal wet venting of one or more sinks, lavatories or floor drains by means of a common waste and vent pipe adequately sized to provide free movement of air above the flow line of the drain.",,,,,
combustible_material_,Chapter 2 Definitions,Combustible Material,Any material not defined as noncombustible.,,,,,
combustion_air_,Chapter 2 Definitions,Combustion Air,"The air provided to fuel-burning equipment including air for fuel combustion, draft hood dilution and ventilation of the equipment enclosure. Air necessary for the complete combustion of a fuel, including theoretical air and excess air.",,,,,
compressible_soils_,Chapter 2 Definitions,Compressible Soils,Soils that exhibit volumetric reduction in response to the application of load even in the absence of wetting or drying.,,,,,
condensate_,Chapter 2 Definitions,Condensate,"The liquid that separates from a gas due to a reduction in temperature; for example, water that condenses from flue gases and water that condenses from air circulating through the cooling coil in air conditioning equipment.",,,,,
condensing_appliance_,Chapter 2 Definitions,Condensing Appliance,An appliance that condenses water generated by the burning of fuels.,,,,,
conditioned_air_,Chapter 2 Definitions,Conditioned Air,"Air treated to control its temperature, relative humidity or quality.",,,,,
conditioned_space_,Chapter 2 Definitions,Conditioned Space,"For the definition applicable in Chapter 11, see Section N1102.",,,,,
new_congregate_living_facilities_,Chapter 2 Definitions,Congregate Living Facilities,These facilities shall comply with the Building Code. See Section R101.2.1.,,,,,
construction_documents_,Chapter 2 Definitions,Construction Documents,"Written, graphic and pictorial documents prepared or assembled for describing the design, location and physical characteristics of the elements of a project necessary for obtaining a building permit.",,,,,
continuous_air_barrier_,Chapter 2 Definitions,Continuous Air Barrier,One or more materials sealed and joined together in a continuous manner to restrict or prevent the passage of air through the building thermal envelope and its assemblies.,,,,,
continuous_insulation_ci_,Chapter 2 Definitions,Continuous Insulation (CI),"Insulating material that is continuous across all structural members without thermal bridges other than fasteners and service openings. It is installed on the interior or exterior, or is integral to any opaque surface, of the building envelope.",,,,,
control_limit_,Chapter 2 Definitions,"Control, Limit","An automatic control responsive to changes in liquid flow or level, pressure, or temperature for limiting the operation of an appliance.",,,,,
control_primary_safety_,Chapter 2 Definitions,"Control, Primary Safety","A safety control responsive directly to flame properties that senses the presence or absence of flame and, in event of ignition failure or unintentional flame extinguishment, automatically causes shutdown of mechanical equipment.",,,,,
convector_,Chapter 2 Definitions,Convector,"A system incorporating a heating element in an enclosure in which air enters an opening below the heating element, is heated and leaves the enclosure through an opening located above the heating element.",,,,,
new_conventional_light_frame_construction_,Chapter 2 Definitions,Conventional Light-Frame Construction,Construction whose primary structural elements are formed by a system of repetitive wood-framing members.,,,,,
core_,Chapter 2 Definitions,Core,"The lightweight middle section of a structural insulated panel, composed of foam plastic insulation, that provides the link between the two facing shells.",,,,,
corrosion_resistance_,Chapter 2 Definitions,Corrosion Resistance,The ability of a material to withstand deterioration of its surface or its properties where exposed to its environment.,,,,,
court_,Chapter 2 Definitions,Court,"An open, uncovered space, unobstructed to the sky, bounded on three or more sides by exterior building walls or other enclosing devices.",,,,,
new_covered_multifamily_dwellings_,Chapter 2 Definitions,Covered Multifamily Dwellings,"See ORS 447.210(5). As part of this code, ""Covered multifamily dwellings"" are applicable only to covered multifamily dwellings designed and constructed for first occupancy after March 13, 1991, or where the last building permit or renewal thereof was issued on or before June 15, 1990. For the purposes of application, ""first occupancy"" means ""a building that has never before been used for any purpose."" ORS 447.210(5) is not a part of this code but is reprinted here for the reader's convenience: 447.210 Definitions. (5) ""Covered multifamily dwellings"" means buildings consisting of four or more dwelling units if such buildings have one or more elevators, and ground floor dwelling units in other buildings consisting of four or more dwelling units. Dwelling units within a single structure separated by firewalls do not constitute separate buildings.",,,,,
crawl_space_,Chapter 2 Definitions,Crawl Space,An underfloor space that is not a basement.,,,,,
cripple_wall_,Chapter 2 Definitions,Cripple Wall,A framed stud wall that is less than 96 inches (2438 mm) in height extending from the top of a concrete or masonry foundation to the underside of the floor framing or the top of a daylight basement concrete or masonry foundation wall to the underside of the framing above.,,,,,
cripple_wall_clear_height_,Chapter 2 Definitions,Cripple Wall Clear Height,The vertical height of a cripple wall from the top of the foundation to the underside of floor framing above.,,,,,
cross_connection_,Chapter 2 Definitions,Cross Connection,Any connection between two otherwise separate piping systems that allows a flow from one system to the other.,,,,,
cross_laminated_timber_,Chapter 2 Definitions,Cross-Laminated Timber,A prefabricated engineered wood product consisting of not less than three layers of solid-sawn lumber or structural composite lumber where the adjacent layers are cross-oriented and bonded with structural adhesive to form a solid wood element.,,,,,
new_cutout_,Chapter 2 Definitions,Cutout,An area adjacent to a pathway for use by firefighters to cut a vent if needed. Cutouts shall not be less than 30 inches (762 mm) in any dimension.,,,,,
dalle_glass_,Chapter 2 Definitions,Dalle Glass,A decorative composite glazing material made of individual pieces of glass that are embedded in a cast matrix of concrete or epoxy.,,,,,
damper_volume_,Chapter 2 Definitions,"Damper, Volume","A device that will restrict, retard or direct the flow of air in any duct, or the products of combustion of heat-producing equipment, vent connector, vent or chimney.",,,,,
dead_loads_,Chapter 2 Definitions,Dead Loads,"The weight of the materials of construction incorporated into the building, including but not limited to walls, floors, roofs, ceilings, stairways, built-in partitions, finishes, cladding, and other similarly incorporated architectural and structural items, and fixed service equipment.",,,,,
new_attached_deck_,Chapter 2 Definitions,Attached Deck,"An exterior floor system supported on at least one side by the exterior wall of the adjoining structure and supported on the opposing side by posts, piers or other support methods.",,,,,
new_detached_deck_,Chapter 2 Definitions,Detached Deck,An exterior floor system not anchored to a structure and provided with its own independent support system.,,,,,
decorative_glass_,Chapter 2 Definitions,Decorative Glass,"A carved, leaded or Dalle glass or glazing material with a purpose that is decorative or artistic, not functional; with coloring, texture or other design qualities or components that cannot be removed without destroying the glazing material; and with a surface, or assembly into which it is incorporated, that is divided into segments.",,,,,
new_design_flood_elevation_,Chapter 2 Definitions,Design Flood Elevation,"The elevation of the ""design flood,"" including wave height, relative to the datum specified on the community's legally designated flood hazard map as determined by the floodplain administrator.",,,,,
design_professional_,Chapter 2 Definitions,Design Professional,"See ""Registered design professional.""",,,,,
diameter_,Chapter 2 Definitions,Diameter,"Unless specifically stated, the term ""diameter"" is the nominal diameter as designated by the approved material standard.",,,,,
diaphragm_,Chapter 2 Definitions,Diaphragm,A roof or floor system designed to transmit lateral forces to shear walls or other lateral load-resisting elements.,,,,,
dilution_air_,Chapter 2 Definitions,Dilution Air,Air that enters a draft hood or draft regulator and mixes with flue gases.,,,,,
direct_system_,Chapter 2 Definitions,Direct System,A solar thermal system in which the gas or liquid in the solar collector loop is not separated from the load.,,,,,
direct_vent_appliance_,Chapter 2 Definitions,Direct-Vent Appliance,A fuel-burning appliance with a sealed combustion system that draws all air for combustion from the outside atmosphere and discharges all flue gases to the outside atmosphere.,,,,,
draft_,Chapter 2 Definitions,Draft,"The pressure difference existing between the appliance or any component part and the atmosphere, that causes a continuous flow of air and products of combustion through the gas passages of the appliance to the atmosphere.",,,,,
induced_draft_,Chapter 2 Definitions,Induced Draft,"The pressure difference created by the action of a fan, blower or ejector, that is located between the appliance and the chimney or vent termination.",,,,,
natural_draft_,Chapter 2 Definitions,Natural Draft,"The pressure difference created by a vent or chimney because of its height, and the temperature difference between the flue gases and the atmosphere.",,,,,
draft_hood_,Chapter 2 Definitions,Draft Hood,"A device built into an appliance, or a part of the vent connector from an appliance, that is designed to provide for the ready escape of the flue gases from the appliance in the event of no draft, backdraft or stoppage beyond the draft hood; prevent a backdraft from entering the appliance; and neutralize the effect of stack action of the chimney or gas vent on the operation of the appliance.",,,,,
draft_regulator_,Chapter 2 Definitions,Draft Regulator,A device that functions to maintain a desired draft in the appliance by automatically reducing the draft to the desired value.,,,,,
draft_stop_,Chapter 2 Definitions,Draft Stop,"A material, device or construction installed to restrict the movement of air within open spaces of concealed areas of building components such as crawl spaces, floor-ceiling assemblies, roof-ceiling assemblies and attics.",,,,,
drain_back_system_,Chapter 2 Definitions,Drain-Back System,A solar thermal system in which the fluid in the solar collector loop is drained from the collector into a holding tank under prescribed circumstances.,,,,,
duct_system_,Chapter 2 Definitions,Duct System,"A continuous passageway for the transmission of air that, in addition to ducts, includes duct fittings, dampers, plenums, fans and accessory air-handling equipment and appliances.",,,,,
dwelling_,Chapter 2 Definitions,Dwelling,"Any building that contains one or two dwelling units used, intended, or designed to be built, used, rented, leased, let or hired out to be occupied, or that are occupied for living purposes.",,,,,
dwelling_unit_,Chapter 2 Definitions,Dwelling Unit,"A single unit providing complete independent living facilities for one or more persons, including permanent provisions for living, sleeping, eating, cooking and sanitation.",,,,,
new_electrical_code_,Chapter 2 Definitions,Electrical Code,"For the purposes of this code, Electrical Code shall mean the Oregon Electrical Specialty Code as adopted by OAR 918-305-0100.",,,,,
new_elevator_code_,Chapter 2 Definitions,Elevator Code,"For the purposes of this code, Elevator Code shall mean the Oregon Elevator Specialty Code as adopted by OAR 918-400-0455. The Elevator Code is expressly enforced by the Oregon Building Codes Division. Inspections and plan reviews are performed only by inspectors authorized by the state.",,,,,
emergency_escape_and_rescue_opening_,Chapter 2 Definitions,Emergency Escape and Rescue Opening,"An operable exterior window, door or other similar device that provides for a means of escape and access for rescue in the event of an emergency. (See also ""Grade floor emergency escape and rescue opening."")",,,,,
energy_storage_systems_ess_,Chapter 2 Definitions,Energy Storage Systems (ESS),"One device or multiple devices, assembled together, capable of storing electrical energy to be supplied at a future time.",,,,,
new_engineered_design_,Chapter 2 Definitions,Engineered Design,A design in accordance with the accepted engineering practices prepared by a registered design professional.,,,,,
engineered_wood_rim_board_,Chapter 2 Definitions,Engineered Wood Rim Board,"A full-depth structural composite lumber, wood structural panel, structural glued laminated timber or prefabricated wood I-joist member designed to transfer horizontal (shear) and vertical (compression) loads, provide attachment for diaphragm sheathing, siding and exterior deck ledgers and provide lateral support at the ends of floor or roof joists or rafters.",,,,,
equipment_,Chapter 2 Definitions,Equipment,"Piping, ducts, vents, control devices and other components of systems other than appliances that are permanently installed and integrated to provide control of environmental conditions for buildings. This definition shall also include other systems specifically regulated in this code.",,,,,
escarpment_,Chapter 2 Definitions,Escarpment,"With respect to topographic wind effects, a cliff or steep slope generally separating two levels or gently sloping areas.",,,,,
essentially_nontoxic_transfer_fluids_,Chapter 2 Definitions,Essentially Nontoxic Transfer Fluids,"Fluids having a Gosselin rating of 1, including propylene glycol; mineral oil; polydimethy oil oxane; hydrochlorofluorocarbon, chlorofluorocarbon and hydrofluorocarbon refrigerants; and FDA-approved boiler water additives for steam boilers.",,,,,
essentially_toxic_transfer_fluids_,Chapter 2 Definitions,Essentially Toxic Transfer Fluids,"Soil, water or graywater and fluids having a Gosselin rating of 2 or more including ethylene glycol, hydrocarbon oils, ammonia refrigerants and hydrazine.",,,,,
evaporative_cooler_,Chapter 2 Definitions,Evaporative Cooler,A device used for reducing air temperature by the process of evaporating water into an airstream.,,,,,
excess_air_,Chapter 2 Definitions,Excess Air,Air that passes through the combustion chamber and the appliance flue in excess of what is theoretically required for complete combustion.,,,,,
exhaust_hood_full_opening_,Chapter 2 Definitions,"Exhaust Hood, Full Opening",An exhaust hood with an opening not less than the diameter of the connecting vent.,,,,,
expansive_soils_,Chapter 2 Definitions,Expansive Soils,Soils that exhibit volumetric increase or decrease (swelling or shrinking) in response to partial or full wetting or drying under load.,,,,,
exterior_insulation_and_finish_systems_eifs_,Chapter 2 Definitions,Exterior Insulation and Finish Systems (EIFS),"EIFS are nonstructural, nonload-bearing exterior wall cladding systems that consist of an insulation board attached either adhesively or mechanically, or both, to the substrate; an integrally reinforced base coat; and a textured protective finish coat.",,,,,
exterior_insulation_and_finish_systems_eifs_with_drainage_,Chapter 2 Definitions,Exterior Insulation and Finish Systems (EIFS) With Drainage,An EIFS that incorporates a means of drainage applied over a water-resistive barrier.,,,,,
exterior_wall_,Chapter 2 Definitions,Exterior Wall,"A wall that is used as an enclosing wall for a building, other than a fire wall, and that has a slope of 60 degrees (1.05 rad) or greater with the horizontal plane.",,,,,
exterior_wall_covering_,Chapter 2 Definitions,Exterior Wall Covering,"A material or assembly of materials applied on the exterior side of exterior walls for the purpose of providing a weather-resistive barrier, insulation or for aesthetics, including but not limited to, veneers, siding, exterior insulation and finish systems, architectural trim and embellishments such as cornices, soffits, and fascias.",,,,,
facing_,Chapter 2 Definitions,Facing,The wood structural panel facings that form the two outmost rigid layers of the structural insulated panel.,,,,,
factory_built_chimney_,Chapter 2 Definitions,Factory-Built Chimney,A listed and labeled chimney composed of factory-made components assembled in the field in accordance with the manufacturer's instructions and the conditions of the listing.,,,,,
factory_made_air_duct_,Chapter 2 Definitions,Factory-Made Air Duct,A listed and labeled duct manufactured in a factory and assembled in the field in accordance with the manufacturer's instructions and conditions of the listing.,,,,,
fenestration_,Chapter 2 Definitions,Fenestration,"Products classified as either vertical fenestration or skylights and sloped glazing, installed in such a manner as to preserve the weather-resistant barrier of the wall or roof in which they are installed. Fenestration includes products with glass or other transparent or translucent materials. For the definition applicable in Chapter 11, see Section N1102.",,,,,
fenestration_vertical_,Chapter 2 Definitions,"Fenestration, Vertical","Windows that are fixed or movable, opaque doors, glazed doors, glazed block and combination opaque and glazed doors installed in a wall at less than 15 degrees (0.26 rad) from vertical.",,,,,
fiber_cement_backerboard_siding_soffit_trim_and_underlayment_products_,Chapter 2 Definitions,"Fiber-Cement (Backerboard, Siding, Soffit, Trim and Underlayment) Products",Manufactured thin section composites of hydraulic cementitious matrices and discrete nonasbestos fibers.,,,,,
fire_separation_distance_,Chapter 2 Definitions,Fire Separation Distance,"The distance measured from the building face to one of the following: To the closest interior lot line. To the centerline of a street, an alley or public way. To an imaginary line between two buildings on the lot. The distance shall be measured at a right angle from the face of the wall.",,,,,
fireblocking_,Chapter 2 Definitions,Fireblocking,"Building materials or materials approved for use as fireblocking, installed to resist the free passage of flame to other areas of the building through concealed spaces.",,,,,
fireplace_,Chapter 2 Definitions,Fireplace,"A hearth and fire chamber or similar prepared place in which a fire may be made, and which is built in conjunction with a chimney.",,,,,
factory_built_fireplace_,Chapter 2 Definitions,Factory-Built Fireplace,"A listed and labeled fireplace and chimney system composed of factory-made components, and assembled in the field in accordance with manufacturer's instructions and the conditions of the listing.",,,,,
masonry_fireplace_,Chapter 2 Definitions,Masonry Fireplace,"A field-constructed fireplace composed of solid masonry units, bricks, stones or concrete.",,,,,
fireplace_stove_,Chapter 2 Definitions,Fireplace Stove,"A free-standing, chimney-connected solid-fuel-burning heater designed to be operated with the fire chamber doors in either the open or closed position.",,,,,
fireplace_throat_,Chapter 2 Definitions,Fireplace Throat,The opening between the top of the firebox and the smoke chamber.,,,,,
fire_retardant_treated_wood_,Chapter 2 Definitions,Fire-Retardant-Treated Wood,"Wood products that, when impregnated with chemicals by a pressure process or other means during manufacture, exhibit reduced surface burning characteristics and resist propagation of fire.",,,,,
other_means_during_manufacture_,Chapter 2 Definitions,Other Means During Manufacture,A process where the wood raw material is treated with a fire-retardant formulation while undergoing creation as a finished product.,,,,,
pressure_process_,Chapter 2 Definitions,Pressure Process,A process for treating wood using an initial vacuum followed by the introduction of pressure above atmospheric.,,,,,
flame_spread_,Chapter 2 Definitions,Flame Spread,The propagation of flame over a surface.,,,,,
